MDTU,S_B
1,1.00179
2,0.99121
3,0.982845
4,1.00173
5,1.00173
6,0.995625
7,0.984445
8,0.995272
9,0.994729
10,0.995433
11,0.995581
12,0.992603
13,0.984594
14,0.984594
15,1.00674
16,0.999195
17,0.999195
18,0.992211
19,0.994236
20,0.991915
21,0.991915
22,0.98921
23,0.991807
24,0.997599
25,0.997599
26,0.997599
27,0.995786
28,1.00111
29,1.00111
30,1.00111
31,0.994712
32,0.995918
33,0.985961
34,0.994235
35,0.991301
36,0.991301
37,0.98668
38,0.986053
39,0.988836
40,0.990599
41,0.989929
42,0.988033
43,0.981202
44,0.974844
45,0.980086
46,0.964369
47,0.969248
48,0.977014
49,0.971224
50,0.953569
51,0.952282
52,0.944064
53,0.946602
54,0.948506
55,0.948506
56,0.944158
57,0.94817
58,0.941505
59,0.940608
60,0.94642
61,0.946909
62,0.938606
63,0.953104
64,0.953104
65,0.946963
66,0.948812
67,0.947584
68,0.952752
69,0.946398
70,0.952241
71,0.952241
72,0.949808
73,0.949808
74,0.953112
75,0.949061
76,0.95199
77,0.95199
78,0.952842
79,0.953398
80,0.953398
81,0.951082
82,0.951082
83,0.944929
84,0.944687
85,0.948968
86,0.952522
87,0.95149
88,0.95149
89,0.95149
90,0.948072
91,0.955654
92,0.956907
93,0.956907
94,0.955614
95,0.943079
96,0.945604
97,0.949066
98,0.945353
99,0.942157
100,0.952167
101,0.952167
102,0.952167
103,0.944967
104,0.957864
105,0.950864
106,0.95355
107,0.960347
108,0.962574
109,0.944454
110,0.958393
111,0.948971
112,0.941674
113,0.95029
114,0.947689
115,0.953212
116,0.946852
117,0.946852
118,0.946852
119,0.942146
120,0.954774
121,0.951314
122,0.946475
123,0.947635
124,0.951093
125,0.947293
126,0.947293
127,0.943903
128,0.943903
129,0.953894
130,0.957399
131,0.95217
132,0.945337
133,0.944366
134,0.95201
135,0.951553
136,0.948487
137,0.954677
138,0.947524
139,0.944959
140,0.949925
141,0.951857
142,0.951857
143,0.940311
144,0.940889
145,0.946581
146,0.943877
147,0.947601
148,0.946965
149,0.94858
150,0.949464
151,0.949464
152,0.963941
153,0.955753
154,0.955753
155,0.957096
156,0.942332
157,0.956123
158,0.950212
159,0.950212
160,0.95824
161,0.941061
162,0.940887
163,0.940887
164,0.940887
165,0.948213
166,0.953306
167,0.945639
168,0.942224
169,0.94972
170,0.950132
171,0.954867
172,0.950489
173,0.948045
174,0.953171
175,0.957893
176,0.952318
177,0.95829
178,0.946912
179,0.94996
180,0.941999
181,0.935354
182,0.949943
183,0.951272
184,0.951272
185,0.943806
186,0.943806
187,0.943806
188,0.952819
189,0.934452
190,0.934452
191,0.937095
192,0.948405
193,0.953056
194,0.945185
195,0.948154
196,0.949726
197,0.939374
198,0.948374
199,0.944963
200,0.957293
201,0.948223
202,0.955101
203,0.955559
204,0.945571
205,0.945571
206,0.944199
207,0.944199
208,0.956714
209,0.956714
210,0.946008
211,0.949179
212,0.951361
213,0.950643
214,0.950643
215,0.950643
216,0.947283
217,0.944536
218,0.943929
219,0.952944
220,0.952944
221,0.952461
222,0.942252
223,0.946673
224,0.948789
225,0.937424
226,0.937424
227,0.947717
228,0.945667
229,0.948338
230,0.943529
231,0.952081
232,0.952081
233,0.958433
234,0.947188
235,0.947569
236,0.941648
237,0.950596
238,0.959706
239,0.9479
240,0.952351
241,0.945734
242,0.959664
243,0.954062
244,0.95931
245,0.954014
246,0.94313
247,0.948679
248,0.947611
249,0.950734
250,0.945656
251,0.944812
252,0.948981
253,0.947672
254,0.947672
255,0.950297
256,0.941874
257,0.944345
258,0.953757
259,0.947126
260,0.948309
261,0.948309
262,0.948309
263,0.956237
264,0.955124
265,0.955124
266,0.955124
267,0.948762
268,0.948762
269,0.943737
270,0.942635
271,0.942542
272,0.942542
273,0.947528
274,0.943318
275,0.948291
276,0.949147
277,0.938119
278,0.94571
279,0.942957
280,0.951938
