ReTr(L),ImTr(L)
1.8192,0.348868
1.80766,0.120564
1.79062,0.405781
1.95472,0.429317
1.95472,0.429317
1.91099,0.743242
1.90143,0.828375
1.67756,1.34869
1.34206,1.4516
1.52419,1.58301
1.33206,1.79922
1.12519,1.77879
1.26845,1.76262
1.26845,1.76262
0.973753,2.10378
0.938424,2.19035
0.938424,2.19035
0.619961,2.14843
0.826908,2.20951
0.843757,2.01458
0.843757,2.01458
1.1047,1.96871
0.907544,2.14777
1.03195,2.27259
1.03195,2.27259
1.03195,2.27259
1.42092,2.14953
1.46523,2.00132
1.46523,2.00132
1.46523,2.00132
1.43753,1.91185
1.07761,2.14836
1.03877,2.36123
0.989418,2.41063
1.12233,2.47223
1.12233,2.47223
1.1846,2.57008
1.00436,2.60874
1.22762,2.5382
1.44411,2.68942
1.65368,2.74267
1.85709,2.68226
2.21135,2.67489
2.39912,2.86017
2.76969,2.97871
3.01362,3.3261
3.53948,4.08334
4.85801,4.81942
5.4776,5.39035
5.3434,5.12524
5.09244,5.49333
5.21565,5.26898
5.03222,5.69429
5.0035,5.55732
5.0035,5.55732
4.66647,5.75664
4.13938,6.23326
3.27916,6.64896
2.94303,7.08687
3.47083,6.84498
3.56947,6.77378
3.53823,6.464
3.7815,6.55722
3.7815,6.55722
3.85372,6.08049
2.90702,6.36301
3.00814,6.6232
3.80803,6.59496
4.39589,6.26418
4.89492,6.5069
4.89492,6.5069
4.90935,6.1413
4.90935,6.1413
5.2851,5.6074
5.32326,5.56358
5.4454,5.47673
5.4454,5.47673
5.85048,5.19274
5.68549,5.10744
5.68549,5.10744
4.92228,5.91965
4.92228,5.91965
4.89623,6.07079
4.97576,6.09413
4.99968,6.13446
5.49446,5.47958
5.29025,5.49417
5.29025,5.49417
5.29025,5.49417
5.43651,5.10366
5.27867,5.65282
5.25314,5.98142
5.25314,5.98142
4.71703,6.37225
4.0809,6.24577
3.98045,6.44177
4.48136,6.31794
3.72675,6.23669
2.8708,6.72181
3.51042,6.49597
3.51042,6.49597
3.51042,6.49597
3.53864,6.31776
3.16633,6.85125
3.27354,6.40416
3.08228,6.34743
3.5778,6.26043
4.57528,5.4784
4.53671,5.56587
5.45919,5.31537
5.7893,5.09261
4.05037,6.17884
3.65546,6.46779
3.7198,6.51396
3.50815,6.50205
3.07489,6.84495
3.07489,6.84495
3.07489,6.84495
2.64746,6.86676
3.27257,6.87802
3.42758,6.93686
3.31718,6.87807
3.47071,6.74089
3.40028,6.89907
4.00652,6.65145
4.00652,6.65145
4.469,6.22335
4.469,6.22335
5.16096,5.97325
5.78372,5.69799
6.00259,5.23547
5.52136,5.32539
5.06127,5.8281
5.29285,5.95175
5.72796,5.26028
4.90303,5.9369
4.76105,6.2575
4.93623,5.73705
4.77333,5.63465
4.97767,5.28752
5.23738,5.15382
5.23738,5.15382
4.83883,5.43308
4.94142,5.51286
4.1304,6.30849
3.57845,6.5933
3.32866,6.61979
2.41131,6.80711
