MDTU,min_min,min_max,max_min,max_max5
1,-0.180656,0.0600312,-0.049681,0.161613
2,-0.204014,0.057631,-0.059616,0.16237
3,-0.215607,0.0585501,-0.0734987,0.1556
4,-0.20655,0.0771662,-0.0739235,0.17398
5,-0.20655,0.0771662,-0.0739235,0.17398
6,-0.239083,0.0769034,-0.0806413,0.177948
7,-0.24166,0.0819559,-0.0944132,0.174624
8,-0.251408,0.0849054,-0.112867,0.196948
9,-0.246699,0.0723591,-0.100696,0.17714
10,-0.288729,0.0878892,-0.133709,0.192263
11,-0.288173,0.0948055,-0.13218,0.197805
12,-0.29542,0.082616,-0.134239,0.19205
13,-0.297491,0.0889491,-0.154184,0.191655
14,-0.297491,0.0889491,-0.154184,0.191655
15,-0.316482,0.0937638,-0.156343,0.200916
16,-0.317819,0.101341,-0.166379,0.208388
17,-0.317819,0.101341,-0.166379,0.208388
18,-0.327105,0.0825435,-0.161153,0.206512
19,-0.33299,0.0942033,-0.180246,0.205713
20,-0.342813,0.0913918,-0.180099,0.197564
21,-0.342813,0.0913918,-0.180099,0.197564
22,-0.368531,0.0988478,-0.199727,0.196989
23,-0.373195,0.10023,-0.211895,0.202613
24,-0.393287,0.117389,-0.214765,0.211885
25,-0.393287,0.117389,-0.214765,0.211885
26,-0.393287,0.117389,-0.214765,0.211885
27,-0.418629,0.1219,-0.226235,0.214993
28,-0.442494,0.106859,-0.240024,0.215493
29,-0.442494,0.106859,-0.240024,0.215493
30,-0.442494,0.106859,-0.240024,0.215493
31,-0.466831,0.105217,-0.267938,0.204067
32,-0.471216,0.104671,-0.265814,0.206799
33,-0.522285,0.119159,-0.286553,0.221721
34,-0.489414,0.11759,-0.301642,0.22746
35,-0.522508,0.124442,-0.322925,0.22669
36,-0.522508,0.124442,-0.322925,0.22669
37,-0.551953,0.130131,-0.350292,0.240103
38,-0.562983,0.125062,-0.350331,0.23532
39,-0.561746,0.129483,-0.354232,0.234996
40,-0.62883,0.145519,-0.402539,0.248299
41,-0.679463,0.152865,-0.450854,0.259322
42,-0.73597,0.15661,-0.472574,0.26852
43,-0.771584,0.168212,-0.510723,0.273921
44,-0.861367,0.17495,-0.571361,0.279701
45,-0.971819,0.186061,-0.650867,0.298879
46,-1.12417,0.207057,-0.768753,0.31775
47,-1.48449,0.234446,-0.909465,0.349507
48,-2.46325,0.272338,-1.14009,0.391291
49,-6.86345,0.285602,-1.43692,0.420241
50,-7.70564,0.271152,-1.72284,0.44605
51,-7.24252,0.266462,-1.80824,0.448847
52,-7.9251,0.281522,-1.81684,0.450018
53,-7.78204,0.263612,-1.85138,0.452885
54,-6.48875,0.272538,-1.80247,0.446623
55,-6.48875,0.272538,-1.80247,0.446623
56,-6.2591,0.270235,-1.80622,0.438863
57,-8.03251,0.26074,-1.75573,0.44919
58,-8.24108,0.267064,-1.80347,0.445734
59,-7.6144,0.276871,-1.77346,0.456082
60,-7.6348,0.280414,-1.74888,0.448258
61,-7.15574,0.26872,-1.77774,0.452019
62,-7.99212,0.259524,-1.79531,0.444896
63,-7.5077,0.280656,-1.78163,0.453505
64,-7.5077,0.280656,-1.78163,0.453505
65,-7.78621,0.264829,-1.72904,0.440004
66,-7.31454,0.27029,-1.81462,0.432435
67,-6.64121,0.264197,-1.79321,0.455184
68,-7.92602,0.267566,-1.79833,0.444359
69,-8.64846,0.267314,-1.76704,0.453224
70,-7.14886,0.287667,-1.837,0.461161
71,-7.14886,0.287667,-1.837,0.461161
72,-6.70099,0.283694,-1.76127,0.448695
73,-6.70099,0.283694,-1.76127,0.448695
74,-6.65577,0.273051,-1.77993,0.450508
75,-6.40848,0.284823,-1.76121,0.462792
76,-8.85488,0.274551,-1.78286,0.452537
77,-8.85488,0.274551,-1.78286,0.452537
78,-6.58728,0.278457,-1.77095,0.453801
79,-7.73095,0.265766,-1.79619,0.450035
80,-7.73095,0.265766,-1.79619,0.450035
81,-6.70717,0.272276,-1.77625,0.454514
82,-6.70717,0.272276,-1.77625,0.454514
83,-7.16053,0.286963,-1.77853,0.460693
84,-7.24756,0.272597,-1.80435,0.46588
85,-6.9223,0.280795,-1.80692,0.457393
86,-6.61284,0.28174,-1.77711,0.457009
87,-6.68162,0.269148,-1.77844,0.447856
88,-6.68162,0.269148,-1.77844,0.447856
89,-6.68162,0.269148,-1.77844,0.447856
90,-6.89827,0.263603,-1.78712,0.441995
91,-7.1642,0.273757,-1.75527,0.454991
92,-6.61233,0.274801,-1.75423,0.45625
93,-6.61233,0.274801,-1.75423,0.45625
94,-7.44117,0.280237,-1.78298,0.449492
95,-7.51107,0.266004,-1.79104,0.441114
96,-7.36789,0.275375,-1.78296,0.456736
97,-7.4971,0.271847,-1.78731,0.452865
98,-6.76075,0.263245,-1.77779,0.462535
99,-7.65786,0.262511,-1.80973,0.45267
100,-6.82523,0.257796,-1.77163,0.45282
101,-6.82523,0.257796,-1.77163,0.45282
102,-6.82523,0.257796,-1.77163,0.45282
103,-6.71751,0.257045,-1.80123,0.458287
104,-6.86177,0.27267,-1.76354,0.458083
105,-8.11171,0.263128,-1.79014,0.442012
106,-7.38917,0.26498,-1.78999,0.436698
107,-6.47563,0.271248,-1.77232,0.451484
108,-7.46831,0.261526,-1.77864,0.445132
109,-6.5475,0.266687,-1.79388,0.43718
110,-6.97613,0.262845,-1.80217,0.456147
111,-7.9129,0.267314,-1.76396,0.476032
112,-8.77303,0.260295,-1.79723,0.449773
113,-7.55785,0.27283,-1.80616,0.452931
114,-6.64882,0.269359,-1.8272,0.44202
115,-6.67677,0.255614,-1.7803,0.440046
116,-6.9097,0.27515,-1.77958,0.445959
117,-6.9097,0.27515,-1.77958,0.445959
118,-6.9097,0.27515,-1.77958,0.445959
119,-6.72033,0.260694,-1.77104,0.449946
120,-7.6627,0.265461,-1.74755,0.459999
121,-7.61786,0.260404,-1.80331,0.449436
122,-6.91452,0.283854,-1.81808,0.44799
123,-6.83479,0.264678,-1.77882,0.459716
124,-6.74447,0.261604,-1.81555,0.462549
125,-6.43572,0.268714,-1.82109,0.452969
126,-6.43572,0.268714,-1.82109,0.452969
127,-6.74189,0.264571,-1.7675,0.446716
128,-6.74189,0.264571,-1.7675,0.446716
129,-6.90354,0.27175,-1.76693,0.454519
130,-7.77109,0.280365,-1.85029,0.456108
131,-7.50445,0.288547,-1.7868,0.459628
132,-6.68401,0.289692,-1.75952,0.458132
133,-6.62944,0.275425,-1.78929,0.44942
134,-7.78229,0.278504,-1.79442,0.459894
135,-7.07608,0.278364,-1.75703,0.447663
136,-8.63808,0.265467,-1.75872,0.448364
137,-7.28057,0.277564,-1.81576,0.449926
138,-7.24346,0.270207,-1.79262,0.452266
139,-7.67711,0.272173,-1.84242,0.44188
140,-8.38561,0.259902,-1.82645,0.44934
141,-6.60297,0.257281,-1.76695,0.437697
142,-6.60297,0.257281,-1.76695,0.437697
143,-7.5078,0.262966,-1.77083,0.446239
