MDTU,|Tr(Lx)|
1,0.110407
2,0.128465
3,0.06475
4,0.0944939
5,0.0944939
6,0.164992
7,0.231624
8,0.12321
9,0.0847808
10,0.146721
11,0.207501
12,0.110511
13,0.0953293
14,0.0953293
15,0.0761387
16,0.13723
17,0.13723
18,0.134853
19,0.0268391
20,0.0859884
21,0.0859884
22,0.241124
23,0.138798
24,0.134772
25,0.134772
26,0.134772
27,0.0590581
28,0.0879696
29,0.0879696
30,0.0879696
31,0.069382
32,0.126103
33,0.0576779
34,0.0430544
35,0.0537344
36,0.0537344
37,0.146595
38,0.153096
39,0.0382794
40,0.0634284
41,0.134874
42,0.116992
43,0.0594541
44,0.0466246
45,0.12429
46,0.0316394
47,0.096314
48,0.0773462
49,0.0893392
50,0.0491751
51,0.00208911
52,0.0438226
53,0.0379555
54,0.0668691
55,0.0668691
56,0.0972147
57,0.0345398
58,0.0281229
59,0.0160722
60,0.0430509
61,0.0548798
62,0.0388139
63,0.00108986
64,0.00108986
65,0.010866
66,0.0191894
67,0.0183452
68,0.060749
69,0.0200702
70,0.049371
71,0.049371
72,0.0181022
73,0.0181022
74,0.0282807
75,0.055164
76,0.0502377
77,0.0502377
78,0.00289603
79,0.0560237
80,0.0560237
81,0.071873
82,0.071873
83,0.0222077
84,0.0283334
85,0.0852199
86,0.0481099
87,0.0674588
88,0.0674588
89,0.0674588
90,0.0303889
91,0.0307486
92,0.0382918
93,0.0382918
94,0.0172606
95,0.0395174
96,0.0115271
97,0.0748922
98,0.0550117
99,0.0745158
100,0.0600475
101,0.0600475
102,0.0600475
103,0.0297791
104,0.0637297
105,0.0585288
106,0.0198503
107,0.0626945
108,0.00692329
109,0.0737686
110,0.0294027
111,0.0436416
112,0.0518777
113,0.0309772
114,0.0341016
115,0.0292211
116,0.0558987
117,0.0558987
118,0.0558987
119,0.01725
120,0.0257784
121,0.0162047
122,0.0758026
123,0.0241196
124,0.0461142
125,0.0395173
126,0.0395173
127,0.0377829
128,0.0377829
129,0.0200688
130,0.0482888
131,0.0591329
132,0.0506423
133,0.00877923
134,0.0438319
135,0.051876
136,0.0994406
137,0.0422678
138,0.0634789
139,0.0337091
140,0.011058
141,0.0709878
142,0.0709878
143,0.0152496
144,0.013231
145,0.0811461
146,0.0862662
147,0.0347311
148,0.0828891
149,0.0472245
150,0.0747269
151,0.0747269
152,0.0399067
153,0.0444838
154,0.0444838
155,0.040124
156,0.0298586
157,0.042418
158,0.0456171
159,0.0456171
160,0.0285534
161,0.0598392
162,0.0198013
163,0.0198013
164,0.0198013
165,0.0188951
166,0.0393216
167,0.0157965
168,0.0347773
169,0.0310522
170,0.0435057
171,0.0234247
172,0.0114867
173,0.021001
174,0.0445146
175,0.0705113
176,0.028492
177,0.0461543
178,0.0331825
179,0.0370862
180,0.0473236
181,0.0327655
182,0.0381033
183,0.0833572
184,0.0833572
185,0.00763071
186,0.00763071
187,0.00763071
188,0.0150515
189,0.0532816
190,0.0532816
191,0.0907117
192,0.0202167
193,0.00952479
194,0.0275486
195,0.0194866
196,0.0196545
197,0.0855229
198,0.0302378
199,0.00425475
200,0.0410481
201,0.0524004
202,0.0443372
203,0.109449
204,0.0553996
205,0.0553996
206,0.071418
207,0.071418
208,0.030686
209,0.030686
210,0.0766344
211,0.0216986
212,0.0217034
213,0.0504404
214,0.0504404
215,0.0504404
216,0.0306336
217,0.0800692
218,0.0174669
219,0.0283841
220,0.0283841
221,0.0685839
222,0.0713847
223,0.0214634
224,0.0135226
225,0.0314763
226,0.0314763
227,0.0155279
228,0.0788595
229,0.0173211
230,0.0288051
231,0.0303945
232,0.0303945
233,0.0567762
234,0.0509953
235,0.0659449
236,0.092956
237,0.0152946
