MDTU,plaq
1,0.999511
2,0.97241
3,0.945173
4,0.991465
5,0.991465
6,0.968389
7,0.932002
8,0.938716
9,0.918651
10,0.895298
11,0.891998
12,0.875971
13,0.856827
14,0.856827
15,0.864415
16,0.858781
17,0.858781
18,0.833487
19,0.821745
20,0.806215
21,0.806215
22,0.783593
23,0.775952
24,0.782911
25,0.782911
26,0.782911
27,0.761729
28,0.723646
29,0.723646
30,0.723646
31,0.694243
32,0.677926
33,0.664806
34,0.657355
35,0.633713
36,0.633713
37,0.607587
38,0.597119
39,0.601669
40,0.552472
41,0.51601
42,0.494078
43,0.455697
44,0.402766
45,0.350586
46,0.288183
47,0.209143
48,0.126506
49,0.0537678
50,0.0281524
51,0.0241246
52,0.024384
53,0.0239486
54,0.024216
55,0.024216
56,0.024005
57,0.0246508
58,0.0239865
59,0.0247884
60,0.0251561
61,0.024185
62,0.02428
63,0.0248454
64,0.0248454
65,0.0257293
66,0.0238674
67,0.0243206
68,0.0249632
69,0.0248841
70,0.0247973
71,0.0247973
72,0.02461
73,0.02461
74,0.0254041
75,0.0251337
76,0.0246447
77,0.0246447
78,0.0252489
79,0.0247095
80,0.0247095
81,0.025325
82,0.025325
83,0.0257558
84,0.0247794
85,0.0237491
86,0.0254659
87,0.0251335
88,0.0251335
89,0.0251335
90,0.0238003
91,0.0250161
92,0.0251635
93,0.0251635
94,0.0248248
95,0.0245627
96,0.0240743
97,0.0247019
98,0.0250192
99,0.0239314
100,0.0245571
101,0.0245571
102,0.0245571
103,0.024222
104,0.0256678
105,0.0240986
106,0.0256637
107,0.0251472
108,0.0247812
109,0.0240612
110,0.024977
111,0.0252966
112,0.0247102
113,0.0256709
114,0.0242936
115,0.0242385
116,0.0249692
117,0.0249692
118,0.0249692
119,0.0238502
120,0.0248678
121,0.0247989
122,0.0234925
123,0.024104
124,0.0246522
125,0.0243602
126,0.0243602
127,0.024494
128,0.024494
129,0.0246615
130,0.0251741
131,0.0252443
132,0.0253642
133,0.0245859
134,0.0247726
135,0.0251726
136,0.0255593
137,0.0253127
138,0.0244119
139,0.0248101
140,0.0232376
141,0.0246405
142,0.0246405
143,0.024545
144,0.0241837
145,0.0244834
146,0.023858
147,0.0244388
148,0.0240198
149,0.0244194
150,0.0246882
151,0.0246882
152,0.0247785
153,0.0248893
154,0.0248893
155,0.0245318
156,0.0234665
157,0.0254382
158,0.0250791
159,0.0250791
160,0.0252586
161,0.0248467
162,0.0244892
163,0.0244892
164,0.0244892
165,0.023266
166,0.0242071
167,0.0242458
168,0.0244057
169,0.0240123
170,0.0244764
171,0.023942
172,0.0243806
173,0.0241997
174,0.0254221
175,0.0252644
176,0.0252641
177,0.0245356
178,0.0246312
179,0.024328
180,0.023595
181,0.0240718
182,0.0241589
183,0.0241956
184,0.0241956
185,0.0243777
186,0.0243777
187,0.0243777
188,0.0255464
189,0.0239325
190,0.0239325
191,0.0244279
192,0.0239659
193,0.0248152
194,0.0241097
195,0.0243213
196,0.0247068
197,0.0239591
198,0.0234429
199,0.0243433
200,0.025496
201,0.0251427
202,0.0246687
203,0.025451
204,0.0242723
205,0.0242723
206,0.0253457
207,0.0253457
208,0.025344
209,0.025344
210,0.02457
211,0.023804
212,0.0243359
213,0.0261504
214,0.0261504
215,0.0261504
216,0.0257508
217,0.0244407
218,0.0248453
219,0.0242715
220,0.0242715
221,0.0256368
222,0.0248099
223,0.0251149
224,0.0249729
225,0.0246791
226,0.0246791
227,0.0256263
228,0.0246221
229,0.0247932
230,0.0246248
231,0.0234563
232,0.0234563
233,0.0245556
234,0.0246057
235,0.0246937
236,0.0240917
237,0.0244589
238,0.024612
239,0.0236285
240,0.0244277
241,0.0249707
242,0.0240711
243,0.0242955
244,0.0247902
245,0.0247009
246,0.0236561
247,0.0230236
248,0.0242261
249,0.0237441
250,0.0238545
251,0.0245325
252,0.0242016
253,0.0251496
254,0.0251496
255,0.025345
256,0.0254161
257,0.024012
258,0.0248101
259,0.0255174
260,0.0248351
261,0.0248351
262,0.0248351
263,0.0251027
264,0.0250797
265,0.0250797
266,0.0250797
267,0.0258221
268,0.0258221
269,0.0256121
270,0.0244818
271,0.0247591
272,0.0247591
273,0.024518
274,0.0248932
275,0.0239357
276,0.024658
277,0.0252891
278,0.0240349
279,0.0251827
280,0.0232799
281,0.0241242
282,0.0241242
283,0.0229455
284,0.0242507
285,0.0242507
286,0.0243298
287,0.0247211
288,0.0245503
289,0.0246666
290,0.0238212
291,0.0251083
292,0.0232019
293,0.0244596
294,0.0244393
295,0.0251147
296,0.0242132
297,0.0242132
298,0.0244314
299,0.0242883
300,0.0247619
301,0.024741
302,0.0251023
303,0.0235701
304,0.024716
305,0.024716
306,0.0250619
307,0.0238504
308,0.0237009
309,0.0249674
310,0.0254424
311,0.0257217
312,0.0257217
313,0.0257217
314,0.0256635
315,0.0256635
316,0.0245202
317,0.0248324
318,0.0246209
319,0.0246187
320,0.0238036
321,0.0239499
322,0.0259594
323,0.024663
324,0.024318
325,0.0237763
326,0.0247092
327,0.0247092
328,0.0247092
329,0.0247092
330,0.0246603
331,0.0248873
332,0.0250965
333,0.0250965
334,0.0250965
335,0.0253057
336,0.0239499
337,0.0239499
338,0.0240988
339,0.0248631
340,0.0252773
341,0.0251982
342,0.0247393
343,0.0247393
344,0.0247393
345,0.0241078
346,0.0245792
347,0.0245792
348,0.0245792
349,0.0249387
350,0.0250613
351,0.0239071
352,0.0247351
353,0.0247351
354,0.0247846
355,0.0249183
356,0.0246568
357,0.0251259
358,0.0239169
359,0.0233542
360,0.0233871
361,0.0245554
362,0.0240046
363,0.024251
364,0.0245559
365,0.0245559
366,0.0244378
367,0.0244378
368,0.0263111
369,0.0251405
370,0.0252968
371,0.0251773
372,0.0251773
373,0.0251773
374,0.0248079
375,0.0250996
376,0.0252913
377,0.0247044
378,0.0250876
379,0.0257228
380,0.0252304
381,0.0244055
382,0.0251753
383,0.0249167
384,0.0250295
385,0.0250053
386,0.0250053
387,0.0241967
388,0.0244711
389,0.0243035
390,0.0245427
391,0.0245427
392,0.0255076
393,0.0243885
394,0.0243885
395,0.0247579
396,0.0242975
397,0.0240571
398,0.0253869
399,0.0250044
400,0.0242538
401,0.0249711
402,0.0258603
403,0.0255145
404,0.0246562
405,0.0250383
406,0.0237562
407,0.0260848
408,0.0247793
409,0.0244183
410,0.0244183
411,0.0241346
412,0.0241346
413,0.0241346
414,0.0247208
415,0.0244209
416,0.0247397
417,0.0247397
418,0.0248393
419,0.0246684
420,0.0246684
421,0.0245485
422,0.0241521
423,0.0237781
424,0.0237781
425,0.0240618
426,0.024584
427,0.024584
428,0.0244151
429,0.0255362
430,0.0242696
431,0.0250817
432,0.0250095
433,0.0253421
434,0.0241433
435,0.0250847
436,0.0250847
437,0.0253904
438,0.0240716
439,0.0250371
440,0.0253963
441,0.0255627
442,0.0252231
443,0.0244964
444,0.0257979
445,0.0261487
446,0.0254004
447,0.0254004
448,0.0260653
449,0.0260653
450,0.0250037
451,0.0247819
452,0.0244289
453,0.0250548
454,0.0246535
455,0.024065
456,0.0245985
457,0.0245558
458,0.0236332
459,0.0236332
460,0.0247218
461,0.0241571
462,0.0244737
463,0.0244737
464,0.024733
465,0.0246886
466,0.0255078
467,0.0255078
468,0.0249525
469,0.0249525
470,0.0249525
471,0.0249525
472,0.0256516
473,0.0255076
474,0.0239288
475,0.0245764
476,0.0245764
477,0.025329
478,0.0245692
479,0.024961
480,0.0242235
481,0.0248545
482,0.0248545
483,0.0245909
484,0.0247955
485,0.0247955
486,0.0238757
487,0.0238757
488,0.0238757
489,0.0231186
490,0.0239831
491,0.0239831
492,0.0239831
493,0.0246753
494,0.024665
495,0.0250199
496,0.0246143
497,0.0250099
498,0.0248181
499,0.0257327
500,0.0248755
501,0.0240533
502,0.0244098
503,0.0248069
504,0.0247119
505,0.0245736
506,0.0245736
507,0.0252288
508,0.0252288
509,0.0252288
510,0.0248376
511,0.025828
512,0.025828
513,0.0250902
514,0.0250902
515,0.0250902
516,0.0250219
517,0.025266
518,0.0260071
519,0.0254184
520,0.0260238
521,0.0251576
522,0.0243195
523,0.0250645
524,0.0249
525,0.0253229
526,0.0258402
527,0.0249309
528,0.0249309
529,0.0249309
530,0.0249309
531,0.0246797
532,0.024735
533,0.0244072
534,0.0239538
535,0.0239849
536,0.0248361
537,0.0246617
538,0.0247091
539,0.0249736
540,0.0248277
541,0.0244396
542,0.0249789
543,0.0243837
544,0.0243837
545,0.0253173
546,0.0249695
547,0.0249695
548,0.0235791
549,0.0250341
550,0.0243665
551,0.0239582
552,0.0250529
553,0.0250529
554,0.024416
555,0.0253727
556,0.0234011
557,0.0239171
558,0.0228625
559,0.0241171
560,0.0250511
561,0.0249295
562,0.0254635
563,0.0242346
564,0.0256315
565,0.0256315
566,0.0248656
567,0.0253015
568,0.0244518
569,0.0244518
570,0.0249716
571,0.0249716
572,0.0249041
573,0.0255096
574,0.0247783
575,0.0237468
576,0.0240509
577,0.0251006
578,0.0244588
579,0.0256419
580,0.0239641
581,0.0239641
582,0.0255142
583,0.0255142
584,0.0261107
585,0.0261107
586,0.0235854
587,0.0235854
588,0.0235854
589,0.0237808
590,0.0235242
591,0.0240173
592,0.0251291
593,0.0243802
594,0.0245503
595,0.0245503
596,0.0245503
597,0.0237412
598,0.0238535
599,0.0244194
600,0.0244194
601,0.0244194
602,0.0245678
603,0.0243996
604,0.0237476
605,0.0255162
606,0.0251187
607,0.0260945
608,0.024351
609,0.0237064
610,0.0237064
611,0.0238237
612,0.0238707
613,0.0239445
614,0.0234246
615,0.0234246
616,0.0248239
617,0.0243639
618,0.0244449
619,0.0235544
620,0.0244919
