MDTU,|Tr(Lx)|
1,16.4239
2,7.98716
3,3.59691
4,3.92706
5,2.99455
6,1.84382
7,1.84382
8,1.59527
9,1.07046
10,0.691618
11,0.781961
12,0.609883
13,0.32385
14,0.411463
15,0.87306
16,0.492969
17,0.492969
18,0.492969
19,0.649316
20,0.660155
21,0.620314
22,0.443745
23,0.440715
24,0.440715
25,0.257536
26,0.350436
27,0.17511
28,0.255431
29,0.240296
30,0.21863
31,0.247639
32,0.169334
33,0.102017
34,0.0405735
35,0.116152
36,0.116152
37,0.14644
38,0.14644
39,0.105868
40,0.0465017
41,0.213717
42,0.213717
43,0.10892
44,0.228304
45,0.217515
46,0.217515
47,0.0929017
48,0.0929017
49,0.0929017
50,0.0690907
51,0.0690907
52,0.249677
53,0.127392
54,0.0611144
55,0.159539
56,0.0888699
57,0.205381
58,0.426785
59,0.267653
60,0.36146
61,0.349561
62,0.346755
63,0.35766
64,0.391858
65,0.152769
66,0.226797
67,0.191655
68,0.157783
69,0.104754
70,0.0691664
71,0.100942
72,0.0723329
73,0.0723329
74,0.103869
75,0.0150699
76,0.14125
77,0.14125
78,0.19778
79,0.19778
80,0.19778
81,0.42631
82,0.451802
83,0.474667
84,0.414931
85,0.232498
86,0.236746
87,0.236746
88,0.281769
89,0.209748
90,0.209748
91,0.131219
92,0.174355
93,0.0805824
94,0.0805824
95,0.124611
96,0.19179
97,0.231517
98,0.260228
99,0.172201
100,0.0984278
101,0.0984278
102,0.113941
103,0.398573
104,0.376603
105,0.376603
106,0.394518
107,0.316427
108,0.316427
109,0.371691
110,0.277992
111,0.557493
112,0.632133
113,0.632133
114,0.666891
115,0.37069
116,0.339804
117,0.339804
118,0.431636
119,0.502252
120,0.629178
121,0.388503
122,0.474843
123,0.198146
124,0.198146
125,0.16694
126,0.16694
127,0.0884436
128,0.0884436
129,0.107541
130,0.107541
131,0.155749
132,0.279629
133,0.271909
134,0.325761
135,0.250316
136,0.154881
137,0.117956
138,0.147202
139,0.0812347
140,0.100549
141,0.100549
142,0.11145
143,0.11145
144,0.0712442
145,0.0227388
146,0.0227388
147,0.0533851
148,0.0394133
149,0.0394133
150,0.0394133
151,0.0394133
152,0.0765787
153,0.224488
154,0.266856
155,0.125454
156,0.350707
157,0.419463
158,0.225983
159,0.297532
160,0.335427
161,0.322754
162,0.261419
163,0.296311
164,0.264086
165,0.430302
166,0.379638
167,0.379638
168,0.269784
169,0.248418
170,0.225472
171,0.173788
172,0.0993411
173,0.0993411
174,0.114867
175,0.0974373
176,0.166528
177,0.0468907
178,0.059039
179,0.124612
180,0.108602
181,0.145977
182,0.18253
183,0.185484
184,0.199597
185,0.090622
186,0.110611
187,0.225844
188,0.217528
189,0.0700909
190,0.241664
191,0.241664
192,0.154078
193,0.15347
194,0.0664055
195,0.151726
196,0.08623
197,0.248018
198,0.313044
199,0.313044
200,0.279181
201,0.147939
202,0.157045
203,0.370153
204,0.324168
205,0.365379
206,0.420605
207,0.302612
208,0.373531
209,0.389431
210,0.265126
211,0.102045
212,0.219573
213,0.217024
214,0.217024
215,0.217024
216,0.128635
217,0.0274223
218,0.175391
219,0.281542
220,0.281542
221,0.202205
222,0.250479
223,0.126978
224,0.0486788
225,0.21709
226,0.163824
227,0.360001
228,0.347579
229,0.191262
230,0.19646
231,0.149622
232,0.149622
233,0.24098
234,0.166955
235,0.123107
236,0.0579496
237,0.184095
238,0.341439
239,0.344458
240,0.254798
241,0.146133
242,0.146133
243,0.162042
244,0.105425
245,0.357643
246,0.147976
247,0.147976
248,0.254943
249,0.320761
250,0.272739
251,0.303386
252,0.464687
253,0.43358
254,0.43358
255,0.619715
256,0.619715
257,0.619715
258,0.480303
259,0.309854
260,0.281157
261,0.0918799
262,0.0918799
263,0.0196812
264,0.162681
265,0.162681
266,0.255048
267,0.115208
268,0.155174
269,0.224117
270,0.224117
271,0.224117
272,0.224117
273,0.224117
274,0.15809
275,0.224819
276,0.224819
277,0.125286
278,0.182994
279,0.295869
280,0.295869
281,0.11375
282,0.0549645
283,0.0593487
284,0.390071
285,0.178379
286,0.178379
287,0.259882
288,0.184909
289,0.146361
290,0.132312
291,0.222635
292,0.134246
293,0.257464
294,0.0691718
295,0.128268
296,0.128268
297,0.128268
298,0.128268
299,0.193226
300,0.276721
301,0.0797685
302,0.0938045
303,0.0236096
304,0.299263
305,0.24907
306,0.132978
307,0.154719
308,0.106454
309,0.107438
310,0.075443
311,0.045984
312,0.216453
313,0.056926
314,0.0491416
315,0.0491416
316,0.247483
317,0.0953503
318,0.29719
319,0.359585
320,0.254986
321,0.127315
322,0.334902
323,0.142753
324,0.195552
325,0.422416
326,0.383987
327,0.383987
328,0.219987
329,0.197135
330,0.197135
331,0.174697
332,0.0555066
333,0.204967
334,0.204967
335,0.0236998
336,0.0770731
337,0.14913
338,0.125321
339,0.118273
340,0.243014
341,0.243014
342,0.13115
343,0.13115
344,0.13115
345,0.156453
346,0.0392977
347,0.0392977
348,0.0392977
349,0.093074
350,0.118509
351,0.308686
352,0.161862
353,0.242357
354,0.230218
355,0.373694
356,0.373694
357,0.311281
358,0.348423
359,0.243204
360,0.11981
361,0.0766536
362,0.251191
363,0.132449
364,0.0509729
365,0.0509729
366,0.0942023
367,0.07899
368,0.133439
369,0.193361
370,0.398105
371,0.398105
372,0.226537
373,0.218314
374,0.218314
375,0.204537
376,0.234247
377,0.178883
378,0.258073
379,0.172369
380,0.201853
381,0.268959
382,0.498894
383,0.282243
384,0.282243
385,0.186847
386,0.408609
387,0.408609
388,0.387882
389,0.559308
390,0.633296
391,0.70576
392,0.70576
393,0.718854
394,0.718854
395,0.759587
396,0.387552
397,0.315821
398,0.341497
399,0.320313
400,0.161215
401,0.215573
402,0.101789
403,0.0760835
404,0.275817
405,0.120213
406,0.194587
407,0.205426
408,0.167657
409,0.346546
410,0.103075
411,0.25891
412,0.25891
413,0.0942536
414,0.0891509
415,0.164111
416,0.164111
417,0.0466143
418,0.153617
419,0.153617
420,0.106381
421,0.126007
422,0.306558
423,0.0665902
424,0.0553929
425,0.187637
426,0.0843197
427,0.0843197
428,0.0815958
429,0.0587105
430,0.114922
431,0.114922
432,0.140716
433,0.167926
434,0.119822
435,0.0872512
436,0.229605
437,0.221801
438,0.186949
439,0.200129
440,0.223296
441,0.10237
442,0.110194
443,0.161365
444,0.0998032
445,0.152366
446,0.186002
447,0.186002
448,0.186002
449,0.17806
450,0.0615645
451,0.0553646
452,0.0553646
453,0.211999
454,0.211999
455,0.0477656
456,0.166872
457,0.150394
458,0.289125
459,0.25597
460,0.25597
461,0.343038
462,0.15059
463,0.191225
464,0.36008
465,0.36008
466,0.205843
467,0.205843
468,0.176079
469,0.176079
470,0.176079
471,0.176079
472,0.0126014
473,0.0558381
474,0.0793084
475,0.0694301
476,0.0694301
477,0.117638
478,0.117638
479,0.0848927
480,0.224374
481,0.132579
482,0.118796
483,0.17015
484,0.094926
485,0.094926
486,0.094926
487,0.0349172
488,0.0349172
489,0.154089
490,0.154089
491,0.0669666
492,0.0433587
493,0.0739152
494,0.213024
495,0.366558
496,0.307144
497,0.258878
498,0.258878
499,0.298904
500,0.349616
501,0.349616
502,0.238087
503,0.238087
504,0.369578
505,0.243242
506,0.276719
507,0.1631
508,0.155076
509,0.17639
510,0.0897074
511,0.0897074
512,0.0897074
513,0.0281215
514,0.220268
515,0.220268
516,0.0879886
517,0.0879886
518,0.144156
519,0.0892266
520,0.161738
521,0.161738
522,0.0734712
523,0.077969
524,0.185759
525,0.295175
526,0.0688241
527,0.0698613
528,0.164664
529,0.164664
530,0.164664
531,0.0723568
532,0.132375
533,0.20502
534,0.396119
535,0.235393
536,0.286637
537,0.155985
538,0.22273
539,0.224373
540,0.295927
541,0.236627
542,0.226297
543,0.0786753
544,0.0404172
545,0.0365197
546,0.122511
547,0.122511
548,0.122511
549,0.122511
550,0.17691
551,0.095952
552,0.246623
553,0.366211
554,0.207836
555,0.207102
556,0.229755
557,0.278285
558,0.12498
559,0.25327
560,0.312315
561,0.207551
562,0.273287
563,0.184092
564,0.336301
565,0.336301
566,0.166522
567,0.282734
568,0.339023
569,0.35024
570,0.256321
571,0.248627
572,0.180932
573,0.138291
574,0.308001
575,0.360251
576,0.360251
577,0.343664
578,0.450969
579,0.367711
580,0.215353
581,0.156652
582,0.131463
583,0.131463
584,0.131463
585,0.0537014
586,0.158265
587,0.256989
588,0.256989
589,0.239515
590,0.195054
591,0.119509
592,0.0683788
593,0.187113
594,0.0697317
595,0.0728009
596,0.0728009
597,0.218402
598,0.242184
599,0.31102
600,0.277616
601,0.277616
602,0.241842
603,0.352952
604,0.282907
605,0.365266
606,0.317273
607,0.217456
608,0.103884
609,0.188493
610,0.188493
611,0.328966
612,0.326087
613,0.0127577
614,0.134403
615,0.188395
616,0.26725
617,0.241724
618,0.252298
619,0.124086
620,0.209254
621,0.135864
622,0.135864
623,0.135864
624,0.130839
625,0.175409
626,0.245948
627,0.298445
628,0.298445
629,0.376943
630,0.590687
631,0.386303
632,0.386303
633,0.514724
634,0.221811
635,0.434668
636,0.36521
637,0.36521
638,0.36521
639,0.579128
640,0.425135
641,0.425999
642,0.425999
643,0.37463
644,0.37463
645,0.153047
646,0.231695
647,0.457777
648,0.354384
649,0.354384
650,0.319934
651,0.0125323
652,0.0526007
653,0.0526007
654,0.0533813
655,0.278214
656,0.158543
657,0.0859041
658,0.0946347
659,0.0794147
660,0.0794147
661,0.0794147
662,0.246714
663,0.263451
664,0.268998
665,0.339692
666,0.339692
667,0.311553
668,0.379712
669,0.367562
670,0.550868
671,0.405399
672,0.255249
673,0.268132
674,0.194358
675,0.123862
676,0.207381
677,0.185423
678,0.211687
679,0.175268
680,0.175268
681,0.0992689
682,0.0992689
683,0.0992689
684,0.160498
685,0.251497
686,0.215987
687,0.122917
688,0.170418
689,0.287512
690,0.287512
691,0.17714
692,0.131979
693,0.264429
694,0.260311
695,0.249398
696,0.249398
697,0.27634
698,0.271839
699,0.271839
700,0.232704
701,0.202458
702,0.168237
703,0.214571
704,0.256251
705,0.202364
706,0.0304158
707,0.154292
708,0.154292
709,0.0213155
710,0.190627
711,0.152637
712,0.277418
713,0.25862
714,0.25862
715,0.25862
716,0.196053
717,0.188313
718,0.148903
719,0.284502
720,0.284502
721,0.302988
722,0.260374
723,0.268242
724,0.202285
725,0.112184
726,0.112184
727,0.115496
728,0.107199
729,0.0184337
730,0.0184337
731,0.140317
732,0.140317
733,0.294239
734,0.2309
735,0.121886
736,0.311099
737,0.207649
738,0.230553
739,0.230553
740,0.324339
741,0.29807
742,0.234242
743,0.217642
744,0.365435
745,0.338702
746,0.305984
747,0.276555
748,0.234296
749,0.260214
750,0.149486
751,0.149486
752,0.115467
753,0.0826514
754,0.0813755
755,0.0813755
756,0.0813755
757,0.160323
758,0.123856
759,0.123856
760,0.136569
761,0.208484
762,0.142694
763,0.112019
764,0.0466363
765,0.182312
766,0.151522
767,0.159313
768,0.159313
769,0.216637
770,0.0484208
771,0.199901
772,0.201443
773,0.209027
774,0.134502
775,0.134502
776,0.0733327
777,0.140254
778,0.0209883
779,0.0510048
780,0.166135
781,0.17902
782,0.0291364
783,0.252564
784,0.139383
785,0.21135
786,0.197877
787,0.282454
788,0.282454
789,0.199444
790,0.172935
791,0.202432
792,0.239957
793,0.193615
794,0.150962
795,0.0468414
796,0.216481
797,0.337123
798,0.179449
799,0.199086
800,0.0864688
801,0.167213
802,0.273416
803,0.319128
804,0.319128
805,0.135589
806,0.117708
807,0.117708
808,0.0887489
809,0.0823451
810,0.0176268
811,0.106558
812,0.102358
813,0.102358
814,0.102358
815,0.102358
816,0.0570671
817,0.202532
818,0.202532
819,0.270235
820,0.246298
821,0.349491
822,0.235711
823,0.268865
824,0.251558
825,0.299391
826,0.299391
827,0.247431
828,0.166875
829,0.117994
830,0.102664
831,0.0832751
832,0.178939
833,0.144753
834,0.163206
835,0.165813
836,0.188656
837,0.100434
838,0.22812
839,0.14344
840,0.143882
841,0.282127
842,0.311548
843,0.319172
844,0.224925
845,0.295204
846,0.236776
847,0.184561
848,0.0986415
849,0.188822
850,0.0725132
851,0.205729
852,0.456726
853,0.303507
854,0.340241
855,0.232341
856,0.0887083
857,0.114534
858,0.114534
859,0.114534
860,0.243983
861,0.271809
862,0.271809
863,0.271809
864,0.30485
865,0.241253
866,0.238441
867,0.238441
868,0.238441
869,0.238441
870,0.167189
871,0.174013
872,0.0802102
873,0.0333512
874,0.116312
875,0.116312
876,0.065222
877,0.0528932
878,0.0639268
879,0.0346992
880,0.137109
881,0.220322
882,0.177374
883,0.192812
884,0.223265
885,0.158368
886,0.0504141
887,0.0845437
888,0.114882
889,0.0514973
890,0.0905708
891,0.0374143
892,0.157225
893,0.100045
894,0.24276
895,0.24276
896,0.304102
897,0.369667
898,0.258669
899,0.258669
900,0.108537
901,0.0458314
902,0.0458314
903,0.278865
904,0.234811
905,0.472673
906,0.582017
907,0.582017
908,0.668851
909,0.668851
910,0.328154
911,0.328154
912,0.328154
913,0.328154
914,0.328154
915,0.328154
916,0.391117
917,0.460639
918,0.272772
919,0.296198
920,0.222159
921,0.0792394
922,0.18291
923,0.383905
924,0.363367
925,0.308213
926,0.308213
927,0.270328
928,0.130126
929,0.256294
930,0.233187
931,0.132754
932,0.157394
933,0.107149
934,0.11799
935,0.152231
936,0.234661
937,0.0929352
938,0.0929352
939,0.13885
940,0.0694392
941,0.152545
942,0.131371
943,0.0914341
944,0.0305251
945,0.0305251
946,0.154528
947,0.221792
948,0.10064
949,0.101781
950,0.101781
951,0.101781
952,0.101781
953,0.0795451
954,0.104507
955,0.240858
956,0.143624
957,0.202377
958,0.197131
959,0.0990866
960,0.209827
961,0.243682
962,0.133219
963,0.133219
964,0.11296
965,0.117317
966,0.222211
967,0.222211
968,0.132411
969,0.137749
970,0.215245
971,0.154808
972,0.113055
973,0.138593
974,0.108615
975,0.229021
976,0.229021
977,0.133121
978,0.156032
979,0.12455
980,0.122421
981,0.112128
982,0.178028
983,0.168224
984,0.307712
985,0.226775
986,0.226775
987,0.36282
988,0.381807
989,0.381807
990,0.500176
991,0.500176
992,0.500176
993,0.500176
994,0.443283
995,0.69309
996,0.462062
997,0.564016
998,0.564016
999,0.407982
1000,0.407982
1001,0.27466
1002,0.190826
1003,0.190826
1004,0.292893
1005,0.366132
1006,0.164163
1007,0.111444
1008,0.212561
1009,0.140734
1010,0.140734
1011,0.0528641
1012,0.185692
1013,0.0360641
1014,0.0360641
1015,0.111632
1016,0.22463
1017,0.248266
1018,0.197574
1019,0.144914
1020,0.203481
1021,0.287226
1022,0.287226
1023,0.202221
1024,0.0664802
1025,0.0220712
1026,0.0493451
1027,0.199345
1028,0.101309
1029,0.28619
1030,0.223941
1031,0.164923
1032,0.190464
1033,0.190464
1034,0.173917
1035,0.158201
1036,0.103073
1037,0.103073
1038,0.059953
1039,0.117944
1040,0.268349
1041,0.268349
1042,0.206912
1043,0.206912
1044,0.197617
1045,0.197617
1046,0.197617
1047,0.0971367
1048,0.0776572
1049,0.0600855
1050,0.0600855
1051,0.295608
1052,0.157433
1053,0.0997069
1054,0.241215
1055,0.241215
1056,0.170256
1057,0.170256
1058,0.153661
1059,0.244627
1060,0.0541787
1061,0.0280823
1062,0.0486942
1063,0.138865
1064,0.174596
1065,0.212919
1066,0.212919
1067,0.248538
1068,0.19635
1069,0.205347
1070,0.0830532
1071,0.0830532
1072,0.0871561
1073,0.0547256
1074,0.173655
1075,0.143981
1076,0.143981
1077,0.050096
1078,0.111333
1079,0.19489
1080,0.19489
1081,0.0675705
1082,0.215721
1083,0.207884
1084,0.132818
1085,0.34632
1086,0.216067
1087,0.0429735
1088,0.0982193
1089,0.135183
1090,0.199793
1091,0.168689
1092,0.294564
1093,0.287797
1094,0.252886
1095,0.183713
1096,0.183713
1097,0.183713
1098,0.241946
1099,0.0911562
1100,0.194964
1101,0.196504
1102,0.147741
1103,0.0632568
1104,0.242717
1105,0.242717
1106,0.242717
1107,0.255911
1108,0.419399
1109,0.360602
1110,0.262606
1111,0.125653
1112,0.125653
1113,0.23576
1114,0.138507
1115,0.153816
1116,0.138637
1117,0.149326
1118,0.149326
1119,0.134351
1120,0.17173
1121,0.262769
1122,0.262769
1123,0.149634
1124,0.088413
1125,0.088413
1126,0.171644
1127,0.170741
1128,0.00648418
1129,0.137643
1130,0.137643
1131,0.146006
1132,0.101995
1133,0.165585
1134,0.124197
1135,0.149288
1136,0.314433
1137,0.3039
1138,0.165885
1139,0.438957
1140,0.252182
1141,0.252182
1142,0.0650012
