MDTU,susyTrans,Im(bilin)
10,-0.0206786,-2.01852e-05
20,0.00676172,0.000136608
30,-0.00718177,-5.86335e-05
40,-0.00413153,-0.000261798
50,-0.0157868,-9.55091e-05
60,-0.000352259,-5.6155e-05
70,-0.00933576,-3.46373e-05
80,-0.00477453,-7.45443e-05
90,0.0173612,-7.64915e-05
100,0.00510113,0.000106349
110,0.0176286,3.68778e-05
120,-0.0192154,-4.66507e-05
130,0.020756,-4.65859e-05
140,-0.00150816,-0.000134006
150,-0.00648253,-5.74103e-05
160,-0.00202953,-6.13215e-05
170,-0.00830869,0.000221487
180,-0.0200104,-1.10083e-05
190,-0.0161654,-1.19253e-07
200,0.0118765,2.04722e-05
210,-0.014732,-7.06899e-05
220,0.00153149,-0.000171139
230,-0.00379071,-7.71965e-05
240,-0.0181225,-0.000318318
250,-0.000557692,-0.000111239
260,-0.00276885,-8.18054e-05
270,-0.0230296,0.000260274
280,-0.00764547,-0.000222472
290,0.0146077,0.000138144
300,0.0153873,0.000184652
310,0.0017478,-0.000490871
320,-0.0136531,0.000126033
330,0.013634,1.57122e-05
340,0.00719658,-2.48803e-05
350,0.00118725,-1.13229e-05
360,0.00341858,8.37608e-05
370,-0.00739998,6.24187e-05
380,0.00393278,0.000187674
390,-0.0142762,1.43416e-05
400,-0.0238966,8.10785e-05
410,-0.0096124,0.000267575
420,0.00315127,0.000171194
430,0.0152759,-6.04846e-05
440,-0.0166805,0.000140696
450,0.00773866,-4.40453e-05
460,-0.0105353,-0.000124423
470,-0.00919638,-2.39644e-06
480,0.00798837,6.14571e-05
490,-0.0220524,-5.66589e-05
500,-0.00240428,-0.000111004
510,-0.0110208,-8.76141e-05
520,7.34365e-05,3.05547e-06
530,0.0194119,-8.09622e-05
540,0.00042364,3.7716e-05
550,0.0116034,3.39034e-06
560,-0.00161051,-0.00015242
570,0.000445217,2.99563e-06
580,-0.0212475,0.000168842
590,0.00847982,-0.000197434
600,-0.0133288,2.37131e-05
610,-0.0108892,0.000189314
620,-0.00268308,0.000216538
630,-0.00884096,2.76012e-05
640,-0.041506,-1.32381e-05
650,-0.0106641,-0.000218122
660,-0.00488891,0.000108819
670,-0.0014581,-7.54601e-05
680,-0.0033865,7.93275e-05
690,0.00116334,0.00018131
700,0.0099404,6.61394e-06
710,-0.00267595,0.000137392
720,-0.00355105,-8.00183e-05
730,-0.0105533,0.000187262
740,-0.0147194,-5.37502e-05
750,-0.00424305,8.99479e-05
760,0.0119941,9.38702e-05
770,-0.00711044,-0.000187231
780,0.00771451,-5.8413e-05
790,0.0020483,1.84578e-05
800,-0.0129993,-2.97159e-05
810,0.00635285,7.96392e-05
820,-4.00191e-05,0.00020266
830,0.0112887,0.00018988
840,-0.00841628,0.000173923
850,-0.00715838,8.66907e-05
860,-0.0100367,0.000113151
870,-0.00614029,-0.000227132
880,-0.00340994,-6.84534e-05
890,0.0054019,2.56305e-05
900,-0.0150634,-4.02477e-05
910,-0.00553937,-0.000130768
920,-0.0185495,-0.000135754
930,0.0027922,-0.000224474
940,-0.00664742,0.000156322
950,0.00405759,-4.53381e-06
960,-0.0145628,1.94706e-05
970,0.0105576,0.000228433
980,-0.00408679,-0.00029328
990,0.0142426,9.32273e-06
1000,0.0066038,0.000144115
1010,-0.00952485,-5.30152e-05
1020,-0.00767833,-0.000113425
1030,0.0167014,-5.30059e-05
1040,-0.000937102,1.30661e-05
1050,0.0124483,4.14783e-05
1060,0.0185014,-6.71194e-05
1070,-0.00095145,-0.000155159
1080,-0.00722964,-7.93441e-05
1090,-0.00886186,-8.78877e-05
1100,-0.000115602,6.32005e-05
1110,-0.00367641,1.13516e-07
1120,0.00472264,8.10669e-05
1130,0.0107052,-4.52455e-05
1140,-0.0113539,4.53238e-05
1150,-0.00638257,6.70018e-05
1160,0.0115687,-0.000222923
1170,-0.00220917,3.92958e-05
1180,-0.0189987,0.000160578
1190,0.00704299,-0.000112
1200,-0.00268021,-0.000212748
1210,0.0172879,-0.000205236
1220,-0.0115483,5.78694e-06
1230,0.0018022,-4.32188e-05
1240,-0.0055631,5.55593e-05
1250,0.00968674,0.00020065
1260,-0.013897,3.38345e-06
1270,0.0127688,0.000135851
1280,0.000416426,0.000181759
1290,0.00971736,-0.000145425
1300,-0.0106748,-0.000107881
1310,-0.0206042,0.000104541
1320,-0.0011425,-5.61847e-05
1330,0.0111779,0.000157453
1340,0.00159201,-0.000119123
1350,-0.00347735,-9.70632e-05
1360,0.00414209,-8.77641e-05
1370,0.0121658,9.50222e-05
1380,6.46751e-05,-4.87533e-06
1390,-0.0049276,0.000162354
1400,-0.0165918,3.67755e-05
1410,-0.00993928,0.000116123
1420,0.00833293,0.000106457
1430,0.00045723,-0.000111835
1440,-0.00297482,5.83224e-05
1450,0.00729076,-3.64229e-05
1460,0.0112684,5.50001e-05
1470,-0.0141086,-1.33753e-05
1480,0.00443595,9.12096e-05
1490,0.0231156,-0.000155832
1500,0.0166501,1.51832e-05
1510,-0.000163546,0.000238673
1520,0.0137081,0.00011685
1530,0.00349127,7.28558e-05
1540,-0.0161104,-3.4438e-05
1550,0.0162193,0.000275775
1560,0.0141643,-3.47696e-05
1570,-0.00470595,7.48338e-05
1580,-0.0012332,-0.00017541
1590,0.00860933,6.30319e-05
1600,0.0145042,2.39922e-05
1610,-0.0111742,0.000320752
1620,0.0171984,-6.85892e-05
1630,-0.00670168,8.48875e-05
1640,-0.00751218,-0.000211199
1650,-0.00952068,9.5185e-05
1660,0.00271934,0.000135928
1670,0.000665325,2.83407e-05
1680,0.00325772,3.4214e-05
1690,-0.0117841,-0.000104134
1700,0.01414,-0.000156243
1710,-0.0180589,-0.000365758
1720,-0.0024878,-0.000149223
1730,0.00408087,-3.66326e-05
1740,0.00840872,4.87889e-05
1750,0.0123686,-5.68293e-05
1760,-0.0175802,-0.000245448
1770,0.00737518,1.69608e-05
1780,-0.0154181,-0.000276181
1790,-0.016107,0.000117268
1800,0.0115551,0.000153534
1810,-0.0286499,-6.25378e-05
1820,0.00480505,-0.000277276
1830,0.0119654,-5.71039e-06
1840,-0.0190657,0.000156384
1850,0.00503027,6.46392e-05
1860,-0.00622565,7.07375e-05
1870,-0.00102662,5.11343e-05
1880,0.00286807,-9.83128e-05
1890,0.00856302,-4.78464e-05
1900,-0.0023182,7.74724e-05
1910,-0.0210773,-0.000247094
1920,-0.00782798,-4.60797e-05
1930,-0.00795984,3.73371e-05
1940,-0.0220376,-4.41486e-05
1950,0.0124804,-6.02808e-05
1960,0.00807152,0.00016947
1970,-0.00507758,4.39797e-05
1980,0.00844635,-2.5137e-05
1990,0.00128309,-3.09426e-05
2000,-4.17843e-05,6.12897e-05
2010,-0.00364946,-2.4488e-06
2020,-0.01275,-0.000268259
2030,-0.0117153,-0.000105042
2040,-0.0163814,-0.000101483
2050,0.00101822,-8.39879e-05
2060,0.0103906,-0.000139659
2070,-0.0128716,-0.000156358
2080,-0.0048152,3.66604e-05
2090,-0.000705625,1.52986e-05
2100,-0.0206059,0.000181908
2110,0.0104596,0.000133419
2120,-2.29821e-05,-1.31391e-05
2130,0.0254853,5.22098e-05
2140,-0.00261906,-0.000109588
2150,-0.0200492,-0.000177964
2160,0.00306808,-8.29758e-05
2170,0.00102599,-4.51149e-06
2180,0.0127134,9.04558e-05
2190,0.0150013,-0.000215275
2200,-0.010685,-0.000174071
2210,-0.00409304,9.96081e-05
2220,0.00224043,5.88898e-05
2230,0.0073175,0.000128362
2240,-0.00645351,0.000140201
2250,-0.0140016,-3.45516e-05
2260,-0.010906,-0.000200821
2270,-0.0101779,-9.35553e-05
2280,-0.0146655,-0.000152798
2290,-0.0112012,-0.000101467
2300,-0.00530505,5.79085e-06
2310,0.0176587,-5.68837e-06
2320,0.0198999,-0.000124384
2330,0.0117567,0.000125701
2340,-0.00924214,6.67095e-05
2350,0.00368523,0.000139327
2360,0.00869281,-0.000175139
2370,0.0169433,-0.000111829
2380,0.00754813,-0.000185055
2390,-0.00689916,-0.000172666
2400,0.0197242,0.000192268
2410,0.00491462,3.321e-05
2420,-0.00179876,1.95552e-07
2430,0.0163704,0.000140386
2440,0.0182258,-7.90767e-05
2450,-0.0055915,-0.000133784
2460,0.00532474,-0.000308923
2470,0.0114629,-0.000147372
2480,0.000755122,-0.000119934
2490,-0.0114487,2.59859e-05
2500,-0.0211864,0.000131581
2510,0.0106415,-4.6647e-06
2520,0.0150729,4.32238e-05
2530,-0.0211722,0.000171838
2540,-0.000387156,-5.62699e-05
2550,0.0267123,6.24375e-05
2560,-0.0126213,5.5672e-06
2570,-0.0135397,0.000101021
2580,-0.0184695,0.000176311
2590,0.0182435,2.77534e-05
2600,0.00774979,0.000133418
2610,0.00720129,-0.000128328
2620,-0.00285785,-4.25712e-05
2630,-0.0165757,-0.00024305
2640,-0.0088505,-0.000210242
2650,-0.00859607,2.21586e-05
2660,-0.0122799,3.1984e-05
2670,-0.0180737,-4.74552e-05
2680,0.0155939,-6.31351e-05
2690,0.0045336,0.000130354
2700,-0.00129337,8.10032e-06
2710,0.000839516,-5.4513e-05
2720,8.37392e-05,-6.98037e-05
2730,0.010692,-1.6607e-05
2740,-0.0168301,0.000207321
2750,0.00258398,-0.000140579
2760,0.00330507,9.61124e-05
2770,0.00273291,9.81869e-05
2780,0.0157641,0.000118891
2790,-0.0204782,-0.000244196
2800,-0.0122451,7.96625e-05
