MDTU,plaq
1,1.96456
2,1.77519
3,1.62454
4,1.51385
5,1.43109
6,1.3533
7,1.3533
8,1.31525
9,1.24102
10,1.23857
11,1.19413
12,1.16974
13,1.15437
14,1.12455
15,1.15379
16,1.12383
17,1.12383
18,1.12383
19,1.1244
20,1.09887
21,1.07771
22,1.04802
23,1.06557
24,1.06557
25,1.0527
26,1.03238
27,1.02803
28,1.00984
29,1.03737
30,1.02068
31,1.00259
32,0.985027
33,0.990948
34,0.992737
35,1.00045
36,1.00045
37,1.016
38,1.016
39,1.01784
40,1.02817
41,1.0256
42,1.0256
43,1.01017
44,1.01396
45,1.02609
46,1.02609
47,1.02528
48,1.02528
49,1.02528
50,1.02688
51,1.02688
52,0.999944
53,1.03293
54,1.02281
55,1.04406
56,1.05551
57,1.04119
58,1.04277
59,1.03555
60,1.04756
61,1.04517
62,1.041
63,1.06533
64,1.0728
65,1.04629
66,1.04223
67,1.02639
68,1.06422
69,1.03399
70,1.04742
71,1.08403
72,1.06028
73,1.06028
74,1.04511
75,1.0487
76,1.04972
77,1.04972
78,1.03254
79,1.03254
80,1.03254
81,1.03113
82,1.02931
83,1.04149
84,1.05312
85,1.046
86,1.04123
87,1.04123
88,1.02198
89,1.00837
90,1.00837
91,1.0277
92,1.0174
93,1.0176
94,1.0176
95,1.00089
96,1.00854
97,1.01876
98,1.02013
99,0.997529
100,1.02506
101,1.02506
102,1.02838
103,1.03083
104,1.02238
105,1.02238
106,1.0221
107,1.0199
108,1.0199
109,1.00448
110,1.02955
111,1.03541
112,1.04311
113,1.04311
114,1.04314
115,1.0421
116,1.03845
117,1.03845
118,1.03875
119,1.04634
120,1.06592
121,1.03996
122,1.03295
123,1.02805
124,1.02805
125,1.01097
126,1.01097
127,1.0235
128,1.0235
129,0.998023
130,0.998023
131,0.987194
132,0.998139
133,0.982508
134,1.01838
135,1.01212
136,1.0095
137,1.02513
138,1.01958
139,1.0026
140,1.02182
141,1.02182
142,1.02363
143,1.02363
144,1.02544
145,1.04591
146,1.04591
147,1.05319
148,1.02051
149,1.02051
150,1.02051
151,1.02051
152,1.02092
153,1.03013
154,1.02809
155,1.01928
156,1.03049
157,1.03579
158,1.01673
159,1.0309
160,1.00515
161,1.02774
162,1.04283
163,1.02327
164,1.02564
165,1.02948
166,1.05141
167,1.05141
168,1.04577
169,1.03027
170,1.0468
171,1.04238
172,1.04458
173,1.04458
174,1.03925
175,1.0095
176,1.02933
177,1.01289
178,1.01089
179,1.00955
180,1.01128
181,1.02236
182,1.00499
183,0.987649
184,1.01094
185,1.03198
186,1.01354
187,1.03433
188,1.02835
189,1.02429
190,1.0033
191,1.0033
192,1.00954
193,1.02258
194,1.01713
195,1.00912
196,1.02474
197,1.02888
198,1.02771
199,1.02771
200,1.03408
201,1.00504
202,1.00538
203,1.0423
204,1.02599
205,1.03833
206,1.06523
207,1.07489
208,1.07783
209,1.08597
210,1.0629
211,1.0325
212,1.02894
213,1.02356
214,1.02356
215,1.02356
216,1.03982
217,1.03475
218,1.01524
219,1.01519
220,1.01519
221,0.997168
222,1.00385
223,0.992919
224,1.00483
225,1.02108
226,1.02905
227,1.01341
228,1.03505
229,1.04306
230,1.02396
231,1.04018
232,1.04018
233,1.04027
234,1.00899
235,1.00093
236,1.01764
237,1.03237
238,1.0259
239,1.03062
