MDTU,S_B
1,0.852438
2,0.901434
3,0.923673
4,0.939509
5,0.962136
6,0.976739
7,0.976739
8,0.978106
9,0.971023
10,0.977615
11,0.976539
12,0.979572
13,0.978629
14,0.985772
15,0.996932
16,0.987288
17,0.987288
18,0.987288
19,0.983286
20,0.991095
21,0.993193
22,0.993883
23,1.00007
24,1.00007
25,0.986288
26,0.988208
27,0.981039
28,0.993223
29,1.00603
30,0.997509
31,0.997498
32,0.994573
33,0.992009
34,1.00055
35,1.00079
36,1.00079
37,1.00165
38,1.00165
39,0.991558
40,0.994907
41,0.995783
42,0.995783
43,0.990759
44,0.986203
45,0.988568
46,0.988568
47,0.99525
48,0.99525
49,0.99525
50,0.993877
51,0.993877
52,0.985043
53,0.998397
54,0.99177
55,0.992787
56,0.999045
57,0.993043
58,0.998866
59,0.991038
60,0.991354
61,0.993991
62,0.991239
63,1.00137
64,0.994022
65,0.996165
66,0.997122
67,0.987944
68,1.00231
69,0.988501
70,0.990317
71,0.993504
72,0.985653
73,0.985653
74,0.997164
75,1.00138
76,0.98908
77,0.98908
78,0.989746
79,0.989746
80,0.989746
81,0.998851
82,1.00342
83,0.997024
84,0.99342
85,1.00368
86,1.00253
87,1.00253
88,1.00161
89,1.0052
90,1.0052
91,1.00822
92,0.999268
93,0.992662
94,0.992662
95,0.998386
96,0.9974
97,0.992339
98,0.993058
99,0.994676
100,1.00286
101,1.00286
102,1.00224
103,0.998202
104,1.00104
105,1.00104
106,1.00392
107,0.999108
108,0.999108
109,0.995885
110,1.00643
111,0.995297
112,0.994271
113,0.994271
114,0.989515
115,0.994357
116,0.991961
117,0.991961
118,0.991531
119,0.989389
120,0.999323
121,0.994463
122,0.990616
123,0.992548
124,0.992548
125,0.997937
126,0.997937
127,0.997907
128,0.997907
129,1.0039
130,1.0039
131,0.998006
132,1.00518
133,0.993792
134,0.997922
135,1.00389
136,1.00108
137,1.00293
138,0.994375
139,0.98791
140,0.993067
141,0.993067
142,0.990306
143,0.990306
144,0.996552
145,1.00125
146,1.00125
147,1.00964
148,0.993463
149,0.993463
150,0.993463
151,0.993463
152,1.00462
153,1.00763
154,0.999078
155,0.995875
156,0.992417
157,0.999706
158,0.990432
159,0.996717
160,0.990075
161,0.993865
162,1.00489
163,0.998743
164,0.983817
165,0.988771
166,0.999817
167,0.999817
168,1.00571
169,0.99402
170,1.00356
171,0.999615
172,1.00813
173,1.00813
174,1.00803
175,0.991345
176,0.995944
177,0.995249
178,0.994884
179,0.998353
180,0.997513
181,1.00234
182,0.994158
183,0.987099
184,1.00213
185,0.997471
186,0.99446
187,1.00399
188,0.998374
189,0.993267
190,0.98624
191,0.98624
192,0.992622
193,1.00225
194,0.993453
195,0.99064
196,1.00024
197,1.00663
198,1.00273
199,1.00273
200,0.997519
201,0.986418
202,0.985381
203,0.993324
204,0.992373
205,0.995201
206,1.00624
207,0.993793
208,0.992755
209,1.00323
210,1.00306
211,1.00657
212,0.998265
213,0.996789
214,0.996789
215,0.996789
216,1.00318
217,1.00048
218,0.98723
219,1.00017
220,1.00017
221,0.992055
222,0.991371
223,0.993853
224,0.992517
225,1.00138
226,1.00265
227,0.986389
228,1.00519
229,1.00635
230,0.994364
231,1.00285
232,1.00285
233,1.00553
234,0.99568
235,0.989244
236,0.98854
237,0.995913
238,0.996951
239,0.993038
240,0.987236
241,0.994701
242,0.994701
243,0.997467
244,0.999623
245,0.999241
246,0.99148
247,0.99148
248,0.991081
249,0.997591
250,0.991555
251,0.986043
252,0.998302
253,1.00708
254,1.00708
255,1.00218
256,1.00218
257,1.00218
258,0.997461
259,1.00022
260,0.99181
261,0.998039
262,0.998039
263,0.998709
264,0.999527
265,0.999527
266,0.997571
267,0.996297
268,1.00363
269,0.990746
270,0.990746
271,0.990746
272,0.990746
273,0.990746
274,0.992349
275,0.993524
276,0.993524
277,0.996011
278,1.00049
279,0.997986
280,0.997986
281,0.993917
282,0.999573
283,0.986611
284,0.988249
285,0.991751
286,0.991751
287,0.989256
288,1.00013
289,1.0062
290,1.00301
291,1.00248
292,1.00201
293,0.995256
294,0.996114
295,0.986178
296,0.986178
297,0.986178
298,0.986178
299,0.997731
300,1.00222
301,1.00772
302,1.00328
303,0.994819
304,0.997806
305,1.00282
306,0.999839
307,0.993044
308,1.00119
309,0.995291
310,0.999177
311,0.991574
312,0.999642
313,1.00404
314,0.995191
315,0.995191
316,1.00118
317,0.995603
318,1.00141
319,1.00249
320,1.00242
321,0.993103
322,0.992485
323,0.992695
324,0.997958
325,0.997055
326,0.994035
327,0.994035
328,1.00134
329,0.998242
330,0.998242
331,0.98654
332,0.993577
333,1.00514
334,1.00514
335,1.00629
336,0.999059
337,0.982969
338,0.989172
339,0.993435
340,0.99702
341,0.99702
342,0.996471
343,0.996471
344,0.996471
345,1.0036
346,0.996802
347,0.996802
348,0.996802
349,0.996791
350,1.00345
351,0.999684
352,0.990872
353,1.00308
354,1.00323
355,0.991709
356,0.991709
357,0.990699
358,0.996328
359,1.00138
360,0.99358
361,0.99465
362,0.993931
363,0.997504
364,0.998675
365,0.998675
366,0.995777
367,0.989849
368,0.994831
369,0.989301
370,0.998481
371,0.998481
372,0.995008
373,1.00242
374,1.00242
375,1.00067
376,0.997913
377,0.994795
378,0.988719
379,0.991074
380,1.00507
381,0.997669
382,0.997746
383,1.00193
384,1.00193
385,0.992661
386,0.993634
387,0.993634
388,1.0078
389,0.999797
390,1.00116
391,0.998103
392,0.998103
393,0.992904
394,0.992904
395,0.989145
396,0.990526
397,0.997638
398,0.989549
399,0.989564
400,0.987574
401,0.98928
402,0.991405
403,0.993108
404,0.999892
405,0.997518
406,0.995059
407,0.992457
408,0.995088
409,0.992679
410,0.992885
411,1.00397
412,1.00397
413,0.99454
414,0.994318
415,0.993743
416,0.993743
417,0.995635
418,0.990802
419,0.990802
420,0.989667
421,0.99753
422,0.993114
423,0.995808
424,0.996759
425,0.994916
426,0.989816
427,0.989816
428,0.998156
429,1.0044
430,1.00507
431,1.00507
432,0.994062
433,1.00521
434,1.0056
435,0.997617
436,1.00044
437,1.00375
438,0.996769
439,0.989348
440,0.996104
441,0.993792
442,1.00089
443,0.993245
444,0.995833
445,0.999735
446,0.996027
447,0.996027
448,0.996027
449,0.996796
450,0.997814
451,0.992584
452,0.992584
453,0.993048
454,0.993048
455,0.999023
456,0.995356
457,0.993732
458,0.996604
459,0.989017
460,0.989017
461,0.990389
462,0.999682
463,1.00296
464,0.995686
465,0.995686
466,0.996978
467,0.996978
468,1.00254
469,1.00254
470,1.00254
471,1.00254
472,0.995369
473,1.00076
474,0.992042
475,0.997739
476,0.997739
477,0.997993
478,0.997993
479,0.996846
480,0.991845
481,1.00697
482,1.00112
483,0.998352
484,1.00162
485,1.00162
486,1.00162
487,1.00106
488,1.00106
489,0.996352
490,0.996352
491,1.00474
492,0.987036
493,0.996591
494,1.00013
495,0.992864
496,1.00034
497,0.997574
498,0.997574
499,1.00702
500,0.996893
501,0.996893
502,0.996974
503,0.996974
504,1.00185
505,0.999101
506,0.995539
507,0.989194
508,0.991468
509,0.99967
510,0.99011
511,0.99011
512,0.99011
513,0.992726
514,0.996248
515,0.996248
516,1.0042
517,1.0042
518,0.992744
519,0.992186
520,1.00167
521,1.00167
522,0.994278
523,1.00321
524,1.00244
525,1.00111
526,1.01037
527,0.9962
528,1.01139
529,1.01139
530,1.01139
531,0.998684
532,1.0001
533,1.00959
534,1.00755
535,0.990585
536,0.992724
537,1.00487
538,0.997107
539,0.998889
540,1.00047
541,1.00514
542,1.00855
543,1.00962
544,0.997345
545,0.9937
546,0.999241
547,0.999241
548,0.999241
549,0.999241
550,1.00817
551,0.996639
552,0.996511
553,1.00151
554,0.996681
555,1.00636
556,0.997085
557,0.996815
558,1.00393
559,0.995141
560,0.994694
561,0.991811
562,0.999076
563,0.992883
564,0.988414
565,0.988414
566,0.997307
567,0.988371
568,1.00033
569,0.994724
570,0.996246
571,0.997318
572,0.992337
573,0.996057
574,0.995477
575,0.999609
576,0.999609
577,1.00021
578,0.995976
579,1.00258
580,0.994215
581,0.992452
582,1.0005
583,1.0005
584,1.0005
585,0.990875
586,0.991934
587,0.997351
588,0.997351
589,0.994985
590,0.988913
591,1.00049
592,0.999296
593,1.0047
594,1.00978
595,1.00631
596,1.00631
597,0.998246
598,1.00652
599,1.00335
600,1.00336
601,1.00336
602,1.00882
603,0.998949
604,0.988957
605,0.990549
606,0.991847
607,0.999849
608,0.995533
609,0.998706
610,0.998706
611,1.00399
612,0.997195
613,0.991137
614,1.00835
615,0.995596
616,1.00334
617,0.99771
618,0.996618
619,0.993479
620,0.989966
621,0.999728
622,0.999728
623,0.999728
624,0.994602
625,1.00175
626,1.00576
627,0.998029
628,0.998029
629,0.999616
