MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.00579e+07,-3168.43,-0.0999632
2,866493,-929.293,-0.0440476
3,101297,-317.838,0.00675145
4,18304.8,-135.111,-0.00598318
5,4716.08,-68.5523,0.00448515
6,1173.58,-34.203,4.39072e-05
7,1173.58,-34.203,4.39072e-05
8,570.859,-23.8481,-0.00493542
9,132.558,-11.487,-0.00286811
10,125.226,-11.1684,-0.00254842
11,46.7953,-6.81844,-0.001003
12,26.2684,-5.11394,0.00129283
13,19.1643,-4.36592,-0.000344683
14,8.19976,-2.85525,-7.22636e-05
15,17.5031,-4.15386,0.000499854
16,7.80414,-2.78332,0.000176955
17,7.80414,-2.78332,0.000176955
18,7.80414,-2.78332,0.000176955
19,7.65167,-2.75439,0.000662908
20,3.56209,-1.87926,-0.000248266
21,1.57991,-1.24909,-0.000349461
22,0.409508,-0.63169,-0.000142776
23,0.965063,-0.97025,0.000216651
24,0.965063,-0.97025,0.000216651
25,0.577261,-0.75013,0.000375226
26,0.128351,-0.34305,-0.000519486
27,0.102024,-0.30591,9.97459e-05
28,0.00771601,-0.05289,2.24925e-05
29,0.202988,-0.43836,6.39156e-05
30,0.0349766,-0.16901,0.000155524
31,0.00731073,0.040794,0.000496792
32,0.0521895,0.220004,-0.000108656
33,0.0331473,0.170292,-2.83384e-05
34,0.0259404,0.151309,6.0089e-05
35,0.00792322,0.063471,-0.000157252
36,0.00792322,0.063471,-0.000157252
37,0.023248,-0.13217,-0.000101326
38,0.023248,-0.13217,-0.000101326
39,0.0323175,-0.15972,0.000198476
40,0.108776,-0.31751,-0.000188
41,0.0953473,-0.29438,-2.04626e-05
42,0.0953473,-0.29438,-2.04626e-05
43,0.00887257,-0.06064,0.000184559
44,0.0163808,-0.10684,-0.000435126
45,0.0808066,-0.27387,0.000190769
46,0.0808066,-0.27387,0.000190769
47,0.0783577,-0.2668,5.86317e-06
48,0.0783577,-0.2668,5.86317e-06
49,0.0783577,-0.2668,5.86317e-06
50,0.092654,-0.28917,-0.000111729
51,0.092654,-0.28917,-0.000111729
52,0.00776898,0.062841,5.66772e-05
53,0.153915,-0.38014,-0.000211037
54,0.0628137,-0.23494,9.08174e-05
55,0.317369,-0.55524,5.3672e-05
56,0.640672,-0.78619,-0.000466229
57,0.278756,-0.51606,0.0001651
58,0.329828,-0.55927,0.000229883
59,0.181484,-0.41416,1.5216e-05
60,0.417539,-0.63266,0.000335571
61,0.368993,-0.59604,8.17253e-05
62,0.257453,-0.49663,0.000300091
63,1.03398,-1.00802,0.000406024
64,1.44239,-1.18974,0.000546187
65,0.389032,-0.61202,-4.37018e-05
66,0.273829,-0.5093,5.37092e-05
67,0.0863544,-0.2804,-0.000202585
68,0.975089,-0.97895,0.00019318
69,0.18296,-0.41047,-0.000198239
70,0.402404,-0.62339,-0.000286256
71,2.17378,-1.46623,-0.000258693
72,0.831083,-0.90197,-0.000301926
73,0.831083,-0.90197,-0.000301926
74,0.388306,-0.61005,3.33792e-05
75,0.430126,-0.64717,0.000106449
76,0.49727,-0.69466,2.00473e-05
77,0.49727,-0.69466,2.00473e-05
78,0.154675,-0.38251,0.000183369
79,0.154675,-0.38251,0.000183369
80,0.154675,-0.38251,0.000183369
81,0.126972,-0.34319,0.000188256
82,0.102172,-0.30491,0.00023855
83,0.295183,-0.53376,-0.000111678
84,0.586234,-0.75396,-0.000264915
85,0.391198,-0.61151,9.0112e-05
86,0.308217,-0.54225,0.000181749
87,0.308217,-0.54225,0.000181749
88,0.0504548,-0.20505,0.000201913
89,0.00567645,-0.03073,3.11841e-05
90,0.00567645,-0.03073,3.11841e-05
91,0.0902254,-0.2847,-1.49394e-05
92,0.0275577,-0.14416,-0.000171939
93,0.0293265,-0.14616,0.000236997
94,0.0293265,-0.14616,0.000236997
95,0.00720935,0.062538,0.000164639
96,0.00913602,-0.04207,-0.000271852
97,0.0276336,-0.14944,-5.55761e-05
98,0.0396046,-0.18249,9.75373e-05
99,0.0159919,0.091183,-2.59625e-05
100,0.0856294,-0.27761,5.43725e-05
101,0.0856294,-0.27761,5.43725e-05
102,0.10252,-0.30859,-0.000126459
103,0.131009,-0.34951,9.4725e-05
104,0.0533818,-0.21757,0.000157899
105,0.0533818,-0.21757,0.000157899
106,0.0528532,-0.21078,-0.000145505
107,0.0360702,-0.17229,-0.000202822
108,0.0360702,-0.17229,-0.000202822
109,0.0043836,0.016631,-0.000235711
110,0.11286,-0.32271,0.000222205
111,0.200847,-0.43403,0.000258298
112,0.309702,-0.543,0.000165077
113,0.309702,-0.543,0.000165077
114,0.30535,-0.53942,0.000150431
115,0.298961,-0.53201,-0.00021088
116,0.211292,-0.4512,-0.000150592
117,0.211292,-0.4512,-0.000150592
118,0.2303,-0.46525,-0.000269266
119,0.368362,-0.59267,0.000103444
120,1.01033,-0.9924,-3.04122e-05
121,0.220267,-0.45851,0.000172796
122,0.151422,-0.36845,0.000611227
123,0.0958533,-0.29008,0.000230558
124,0.0958533,-0.29008,0.000230558
125,0.0139054,-0.07303,0.000179767
126,0.0139054,-0.07303,0.000179767
127,0.0677392,-0.23984,0.000485223
128,0.0677392,-0.23984,0.000485223
129,0.0135923,0.085985,-7.45093e-05
130,0.0135923,0.085985,-7.45093e-05
131,0.0463279,0.200828,5.71713e-06
132,0.0181547,0.096945,-1.05354e-05
133,0.0665076,0.246666,-0.000156093
134,0.0334249,-0.16221,1.72221e-05
135,0.0124105,-0.08067,-1.51834e-05
136,0.00777353,-0.04254,2.66854e-05
137,0.0765971,-0.26224,-0.000212708
138,0.0368467,-0.17632,-0.000272241
139,0.00471839,0.02745,5.45731e-05
140,0.0525915,-0.21062,-3.62697e-05
141,0.0525915,-0.21062,-3.62695e-05
142,0.0753482,-0.25314,-0.000106843
143,0.0753482,-0.25314,-0.000106843
144,0.0856808,-0.27217,-0.000385877
145,0.356049,-0.58711,9.50616e-05
146,0.356049,-0.58711,9.50616e-05
147,0.579949,-0.75259,0.000549112
148,0.0447669,-0.19905,6.2711e-05
149,0.0447669,-0.19905,6.2711e-05
150,0.0447669,-0.19905,6.2711e-05
151,0.0447669,-0.19905,6.27113e-05
152,0.0440742,-0.19672,9.23759e-05
153,0.122163,-0.33355,-5.21316e-05
154,0.0969081,-0.30117,0.000112564
155,0.0413416,-0.18726,8.12336e-06
156,0.115347,-0.33055,-9.18757e-05
157,0.179891,-0.41623,-9.7062e-05
158,0.0283344,-0.14012,0.000264396
159,0.124665,-0.34195,-0.000220968
160,0.004082,0.005451,0.000109543
161,0.0922914,-0.28353,-0.00057476
162,0.292359,-0.5281,-0.000626284
163,0.0526877,-0.21,-0.000185083
164,0.0747734,-0.25742,-0.000605064
165,0.108901,-0.31218,-0.000580324
166,0.504142,-0.69917,-0.00056499
167,0.504142,-0.69917,-0.00056499
168,0.371154,-0.59874,-0.000742375
169,0.126162,-0.34378,0.00012229
170,0.394958,-0.61886,2.18604e-05
171,0.295091,-0.5324,9.08815e-05
172,0.344099,-0.57713,-7.23821e-05
173,0.344099,-0.57713,-7.23821e-05
174,0.246273,-0.48688,1.88097e-05
175,0.0061479,-0.03389,-7.75611e-05
176,0.103218,-0.30536,-8.34314e-05
177,0.0152289,-0.09411,0.000116309
178,0.00761343,-0.05763,-7.43802e-05
179,0.00679297,-0.04951,0.000285031
180,0.0155678,-0.07572,-0.000155724
181,0.0584799,-0.22456,-6.4081e-05
182,0.00548406,-0.00813,-0.000132766
183,0.0379877,0.183522,-0.000183378
184,0.00979525,-0.05927,0.000190825
185,0.144728,-0.36923,-0.000147215
186,0.0118375,-0.08578,-8.45082e-05
187,0.187313,-0.41893,-0.00038082
188,0.0870011,-0.28297,-5.85922e-05
189,0.0686452,-0.24601,0.000164039
190,0.00724774,0.023524,-0.0001206
191,0.00724774,0.023524,-0.0001206
192,0.00841037,-0.04904,0.000142745
193,0.0590741,-0.22769,-7.98883e-05
194,0.0320522,-0.15647,-0.000352283
195,0.00663448,-0.04609,-1.17623e-06
196,0.0720362,-0.25447,0.000138393
197,0.113357,-0.32297,2.2649e-05
198,0.0898615,-0.28436,-0.000292655
199,0.0898615,-0.28436,-0.000292655
200,0.175269,-0.40411,-2.50932e-05
201,0.0068362,0.006336,0.000203274
202,0.00615381,-0.00029,-7.29779e-06
203,0.317408,-0.55197,8.34046e-05
204,0.0808499,-0.27083,0.000317683
205,0.218653,-0.45951,-0.000309569
206,1.00574,-0.99107,-0.000204997
207,1.50119,-1.21874,4.76599e-05
208,1.67787,-1.28783,-5.8457e-05
209,2.26927,-1.49819,-0.000121833
210,0.8902,-0.93505,-0.000374652
211,0.153036,-0.37078,-0.000333852
212,0.106165,-0.31288,-0.000326723
213,0.0623608,-0.23705,-0.000126916
214,0.0623608,-0.23705,-0.000126916
215,0.0623608,-0.23705,-0.000126916
216,0.266217,-0.50253,-9.17944e-05
217,0.180587,-0.40293,-0.000171808
218,0.0232993,-0.12704,2.35157e-05
219,0.0247369,-0.12732,-1.54125e-05
220,0.0247369,-0.12732,-1.54125e-05
221,0.0137601,0.097805,-0.000191785
222,0.00595861,0.033851,0.000233032
223,0.0235348,0.142459,9.04826e-05
224,0.00666545,0.016653,0.000153098
225,0.045135,-0.19631,9.6313e-05
226,0.106174,-0.30938,-8.06381e-05
227,0.0132313,-0.08911,4.66752e-05
228,0.183456,-0.41779,0.000238104
229,0.323994,-0.55687,-8.67914e-05
230,0.0680269,-0.24027,-0.000180997
231,0.278275,-0.51628,-0.00027661
232,0.278275,-0.51628,-0.00027661
233,0.250312,-0.4893,-3.09686e-05
234,0.00731554,-0.03592,-0.000119119
235,0.00940079,0.056565,0.000191161
236,0.0298843,-0.14459,2.87684e-05
237,0.151437,-0.37517,-0.000246039
238,0.0803589,-0.25899,0.000336898
239,0.121327,-0.33667,3.02884e-06
240,0.101782,-0.3,0.000258288
241,0.206626,-0.43448,0.000315571
242,0.206626,-0.43448,0.000315571
243,0.127569,-0.34299,0.000265955
