t,|deltaS|
1896,0.5013
1897,0.5154
1898,0.3989
1899,0.2322
1900,0.4083
1901,0.9291
1902,0.1747
1903,0.3639
1904,0.3062
1905,0.3276
1906,0.926
1907,0.4287
1908,0.3612
1909,1.094
1910,0.03205
1911,0.9532
1912,0.6454
1913,0.2585
1914,0.9841
1915,0.7578
1916,0.3689
1917,0.3525
1918,0.2202
1919,0.1702
1920,0.8362
1921,0.274
1922,0.3288
1923,0.3582
1924,0.03154
1925,0.03901
1926,0.3111
1927,0.6976
1928,0.5124
1929,1.542
1930,0.06429
1931,0.5025
1932,0.06805
1933,0.7503
1934,0.4141
1935,0.2024
1936,0.2721
1937,0.0486
1938,0.2552
1939,0.9346
1940,0.3957
1941,0.6208
1942,0.2476
1943,0.03655
1944,0.3331
1945,0.7202
1946,0.9607
1947,0.01829
1948,0.007441
1949,0.2211
1950,0.4393
1951,0.1603
1952,0.3931
1953,0.1331
1954,0.2212
1955,0.4421
1956,0.2393
1957,0.02921
1958,0.2183
1959,0.4064
1960,0.2804
1961,0.1505
1962,0.5838
1963,0.616
1964,0.4517
1965,0.2635
1966,0.7007
1967,0.2857
1968,0.3977
1969,0.5461
1970,0.01389
1971,0.4594
1972,0.1337
1973,0.2411
1974,0.4978
1975,0.2333
1976,0.2145
1977,0.4545
1978,0.1455
1979,0.476
1980,0.1291
1981,0.7576
1982,0.2308
1983,0.4191
1984,0.6537
1985,0.04967
1986,0.1591
1987,0.344
1988,0.6746
1989,0.2268
1990,0.6077
1991,0.36
1992,0.1457
1993,0.2907
1994,0.3608
1995,0.3744
1996,0.8135
1997,0.2799
1998,0.3958
1999,0.07898
2000,0.1463
2001,0.435
2002,0.5367
2003,0.1171
2004,0.1338
2005,0.5365
2006,0.8448
2007,0.1345
2008,0.1404
2009,0.6443
2010,0.9285
2011,0.8104
2012,0.07835
2013,0.2066
2014,0.2432
2015,0.2717
2016,0.3332
2017,0.4035
2018,0.6567
2019,0.04156
2020,0.4434
2021,0.3708
2022,0.6898
2023,0.3164
2024,0.8135
2025,0.07328
2026,0.7515
2027,0.04163
2028,1.117
2029,0.1513
2030,0.8205
2031,0.001491
2032,0.2138
2033,0.1687
2034,0.645
2035,0.1881
2036,0.07599
2037,0.3537
2038,0.366
2039,0.2793
2040,0.005524
2041,0.03615
2042,0.9766
2043,0.4994
2044,0.4657
2045,0.4951
2046,0.2062
2047,0.3743
2048,0.2527
2049,0.3808
2050,0.2825
2051,0.0776
2052,0.1244
2053,0.5831
2054,0.1311
2055,0.3027
2056,0.06208
2057,0.5475
2058,0.3621
2059,0.2148
2060,0.4825
2061,0.8848
2062,0.4973
2063,0.7383
2064,0.1472
2065,0.1609
2066,0.5696
2067,0.07118
2068,0.5435
2069,0.9799
2070,0.2101
2071,1.351
2072,0.2288
2073,0.2752
2074,0.514
2075,0.1554
2076,0.2408
2077,0.6137
2078,0.3512
2079,0.5646
2080,0.1116
2081,0.6416
2082,0.2744
2083,0.06572
2084,0.3738
2085,0.4456
2086,0.3032
2087,0.3554
2088,0.5123
2089,0.3021
2090,0.1366
2091,0.1106
2092,0.1886
2093,0.213
2094,0.03749
2095,0.4892
2096,0.4206
2097,0.2365
2098,0.5708
2099,0.3387
2100,0.06346
2101,0.5581
2102,0.2001
2103,0.4298
2104,0.1353
2105,0.03975
2106,0.6776
2107,0.3958
2108,0.2418
2109,0.2442
2110,1.075
2111,0.516
2112,0.4579
2113,0.3219
2114,0.748
2115,0.7489
2116,0.4481
2117,0.3726
2118,0.0009104
2119,0.5354
2120,0.1483
2121,0.3383
2122,0.1448
2123,0.2974
2124,0.4972
2125,0.02585
2126,0.6178
2127,0.02458
2128,0.3116
2129,0.4687
2130,0.04604
2131,0.3373
2132,0.5272
2133,0.8089
2134,0.4351
2135,0.4113
2136,0.0483
2137,1.286
2138,0.1725
2139,0.3284
2140,0.4407
2141,0.7601
2142,0.2936
2143,0.1149
2144,0.7928
2145,0.1375
2146,0.2818
2147,0.03116
2148,0.3461
2149,0.212
2150,0.04036
2151,0.3597
2152,0.2034
2153,0.334
2154,0.008689
2155,0.1678
2156,0.01501
2157,0.591
2158,0.2073
2159,0.571
2160,0.03412
2161,0.1382
2162,0.1669
2163,0.6247
2164,0.06474
2165,0.333
2166,0.4503
2167,0.6283
2168,0.3541
2169,0.3077
2170,0.2098
2171,0.1788
2172,0.5484
2173,0.6232
2174,0.2508
2175,0.7732
2176,0.4376
2177,0.825
2178,0.1595
2179,0.07584
2180,0.4861
2181,0.6494
2182,0.1051
2183,0.4664
2184,0.2801
2185,0.8383
2186,0.2643
2187,0.05398
2188,0.3126
2189,0.002182
2190,0.927
2191,0.1397
2192,0.2112
2193,0.6349
2194,0.2836
2195,0.3945
2196,0.2085
2197,0.123
2198,0.7128
2199,0.3048
2200,0.5953
2201,0.2222
2202,0.1036
2203,0.1359
2204,0.7163
2205,0.01966
2206,0.024
2207,0.06088
2208,0.5937
2209,1.238
2210,0.4293
2211,0.5492
2212,0.9346
2213,0.4255
2214,0.3179
2215,0.5061
2216,0.8226
2217,0.103
2218,0.7169
2219,0.05094
2220,0.4599
2221,0.4799
2222,0.02457
2223,0.2211
2224,0.1594
2225,0.5321
2226,0.3423
2227,0.1198
2228,0.1061
2229,0.1798
2230,0.1528
2231,0.2091
2232,0.2235
2233,0.7022
2234,0.7838
2235,0.3002
2236,0.7507
2237,0.3223
2238,0.22
2239,0.2586
2240,0.1759
2241,0.4309
2242,0.2394
2243,0.2932
2244,0.00335
2245,0.2536
2246,0.4958
2247,0.4787
2248,0.002407
2249,0.5966
2250,0.2269
2251,0.444
2252,1.169
2253,0.1127
2254,0.6909
2255,0.6705
2256,0.6379
2257,0.228
2258,0.5944
2259,0.08525
2260,0.1432
2261,0.4071
2262,0.5613
2263,0.2822
2264,0.1677
2265,0.07729
2266,0.4585
2267,0.3006
2268,0.2076
2269,1.13
2270,0.5827
2271,0.1314
2272,0.5652
2273,0.1926
2274,0.8357
2275,0.1543
2276,0.8901
2277,0.09881
2278,0.06402
2279,0.05788
2280,0.2735
2281,0.05465
2282,0.8174
2283,0.1019
2284,0.8302
2285,0.1722
2286,0.04156
2287,0.1202
2288,0.9137
2289,0.6322
2290,0.8238
2291,0.4682
2292,0.8349
2293,0.4786
2294,0.4679
2295,0.02432
2296,0.1312
2297,0.0723
2298,0.2822
2299,0.2047
2300,0.2065
2301,0.4887
2302,0.5651
2303,0.4158
2304,0.2839
2305,0.7988
2306,0.1696
2307,0.3977
2308,0.1879
2309,0.00581
2310,0.4339
2311,0.03479
2312,0.2481
2313,0.4263
2314,0.2911
2315,0.2779
2316,0.5713
2317,0.1187
2318,0.2773
2319,0.3812
2320,1.075
2321,0.8214
2322,0.886
2323,0.2753
2324,0.7049
2325,0.1958
2326,0.4724
2327,0.3965
2328,0.6979
2329,0.2196
2330,0.105
2331,0.6106
2332,0.1017
2333,0.2802
2334,0.07824
2335,0.2261
2336,0.3263
2337,0.4798
2338,0.575
2339,0.3615
2340,0.08993
2341,0.3729
2342,0.2066
2343,0.1194
2344,0.2952
2345,0.2321
2346,0.7223
2347,0.01225
2348,0.2398
2349,0.6998
2350,0.4326
2351,0.3199
2352,0.1977
2353,0.0392
2354,0.08367
2355,0.1404
2356,0.6008
2357,0.5497
2358,0.1373
2359,0.1871
2360,0.03299
2361,1.287
2362,0.7297
2363,0.1971
2364,0.8265
2365,0.01948
2366,0.9738
2367,0.1173
2368,0.1745
2369,0.05573
2370,0.1139
2371,0.3423
2372,0.9734
2373,0.6336
2374,0.188
2375,0.3569
2376,0.2208
2377,0.04687
2378,0.6622
2379,0.03355
2380,0.2671
2381,0.00487
2382,0.04593
2383,0.2678
2384,0.6015
2385,0.1587
2386,0.3477
2387,0.08788
2388,0.2943
2389,0.1847
2390,0.1865
2391,0.09127
2392,0.1887
2393,0.1419
2394,0.4221
2395,0.3008
2396,0.09417
2397,0.0193
2398,0.2631
2399,0.8983
2400,0.7748
2401,0.1381
2402,0.6102
2403,0.4305
2404,0.1519
2405,0.6224
2406,0.6423
2407,0.1793
2408,0.05857
2409,1.025
2410,0.08888
2411,0.2659
2412,0.1963
2413,0.7231
2414,0.3187
2415,0.1269
2416,0.616
2417,0.2747
2418,0.1685
2419,0.413
2420,0.4364
2421,0.6491
2422,0.05508
2423,0.9228
2424,0.582
2425,0.3286
2426,0.11
2427,0.04318
2428,0.1968
2429,0.8414
2430,0.108
2431,0.6184
2432,0.1367
2433,0.2287
2434,0.1543
2435,1.124
2436,0.3992
2437,0.2422
2438,0.1106
2439,0.3254
2440,0.08558
2441,0.01339
2442,0.3255
2443,0.4909
2444,0.4125
2445,0.3843
2446,0.5616
2447,0.01621
2448,0.6791
2449,0.3898
2450,0.5395
2451,0.1577
2452,0.06691
2453,0.9823
2454,0.1495
2455,0.4031
2456,0.1756
2457,1.007
2458,0.05608
2459,0.5383
2460,0.2754
2461,0.5988
2462,0.1102
2463,0.1081
2464,0.1775
2465,0.5229
2466,0.05
2467,0.5722
2468,0.228
2469,0.2873
2470,0.03361
2471,0.4119
2472,0.8888
2473,0.1386
2474,0.4588
2475,0.03033
2476,0.002984
2477,0.1908
2478,0.01418
2479,0.3667
2480,0.001979
2481,0.2595
2482,0.382
2483,0.3268
2484,0.279
2485,0.2058
2486,0.1942
2487,0.2099
2488,1.059
2489,0.00419
2490,0.6768
2491,0.2066
2492,0.2025
2493,1.12
2494,0.08063
2495,0.4446
2496,0.1702
2497,0.2939
2498,0.007612
2499,0.7093
2500,0.2963
2501,0.2152
2502,0.3545
2503,0.7464
2504,1.15
2505,0.4846
2506,0.5612
2507,0.2739
2508,0.4789
2509,0.358
2510,0.4108
2511,0.7847
2512,0.6757
2513,0.673
2514,0.1086
2515,0.9804
2516,0.6543
2517,0.06798
2518,0.7047
2519,0.06749
2520,0.05062
2521,0.3755
2522,0.4083
2523,0.2266
2524,0.1468
2525,0.5782
2526,0.1619
2527,0.6853
2528,0.3647
2529,0.4437
2530,0.9783
2531,0.319
2532,0.005911
2533,0.3095
2534,0.3573
2535,0.2236
2536,0.06045
2537,0.3536
2538,0.7061
2539,1.521
2540,0.4704
2541,0.1819
2542,0.5466
2543,0.5503
2544,1.077
2545,0.08646
2546,0.02281
2547,0.7988
2548,0.4202
2549,0.4007
2550,0.2127
2551,0.229
2552,0.3418
2553,0.3472
2554,0.3137
2555,0.03175
2556,0.7196
2557,0.1606
2558,0.3873
2559,0.1037
2560,0.05892
2561,0.2382
2562,0.519
2563,0.07287
2564,0.3062
2565,0.1821
2566,0.1189
2567,0.1349
2568,0.8372
2569,0.4251
2570,0.05316
2571,0.227
2572,0.661
2573,0.4994
2574,0.1119
2575,0.296
2576,0.2179
2577,0.2116
2578,0.06278
2579,0.4219
2580,0.1205
2581,0.4624
2582,0.128
2583,0.0402
2584,0.01035
2585,0.0779
2586,0.2669
2587,0.4554
2588,0.1903
2589,0.1497
2590,0.1533
2591,0.2601
2592,0.2076
2593,0.4652
2594,0.259
2595,1.651
2596,0.4684
2597,0.1364
2598,0.3083
2599,0.1746
2600,0.6667
2601,0.9872
2602,0.2634
2603,0.2942
2604,0.7821
2605,0.07757
2606,0.1878
2607,0.3966
2608,0.151
2609,0.09618
2610,0.1191
2611,0.9343
2612,1.483
2613,0.4082
2614,0.2453
2615,0.3897
2616,0.006577
2617,0.3228
2618,0.5754
2619,0.6445
2620,0.2906
2621,0.129
2622,0.07118
2623,0.02645
2624,0.136
2625,0.4685
2626,0.3505
2627,0.2586
2628,0.09328
2629,0.004382
2630,0.6272
2631,0.4053
2632,0.8726
2633,0.7017
2634,0.2243
2635,0.6367
2636,0.55
2637,0.1546
2638,0.1827
2639,0.7949
2640,0.3257
2641,0.1562
2642,0.6428
2643,0.697
2644,0.2057
2645,1.066
2646,0.1187
2647,0.1368
2648,0.5289
2649,0.01013
2650,1.914
2651,0.02481
2652,0.06593
2653,0.1386
2654,0.2679
2655,0.6156
2656,0.6385
2657,0.3251
2658,0.799
2659,0.3219
2660,0.03733
2661,0.5678
2662,0.06611
2663,0.1341
2664,0.0842
2665,0.3853
2666,0.1265
2667,0.1106
2668,0.2604
2669,0.2478
2670,0.369
2671,0.08811
2672,0.4009
2673,0.4736
2674,0.05867
2675,0.09958
2676,0.2965
2677,0.5054
2678,0.7482
2679,0.3118
2680,0.122
2681,0.4696
2682,0.8238
2683,0.005158
2684,0.6336
2685,0.5561
2686,0.2237
2687,0.01949
2688,0.05102
2689,0.4981
2690,0.04386
2691,0.1006
2692,0.3835
2693,0.02911
2694,0.6691
2695,0.4491
2696,0.2228
2697,0.3849
2698,0.2951
2699,0.9388
2700,0.1146
2701,0.00958
2702,0.6306
2703,0.7258
2704,1.114
2705,0.4003
2706,0.03681
2707,0.4184
2708,0.7967
2709,0.1213
2710,0.2515
2711,0.6396
2712,0.6482
2713,0.2252
2714,0.5445
2715,0.144
2716,0.1879
2717,0.1488
2718,0.6041
2719,0.5391
2720,0.4182
2721,0.3726
2722,0.1827
2723,0.1361
2724,0.06063
2725,0.2295
2726,0.237
2727,0.7536
2728,0.4374
2729,0.7864
2730,0.2161
2731,0.4415
2732,0.3163
2733,0.07584
2734,0.472
2735,0.8519
2736,0.1867
2737,1.361
2738,0.4229
2739,0.1655
2740,0.2643
2741,0.5278
2742,0.4297
2743,0.05843
2744,0.9762
2745,0.1038
2746,1.1
2747,0.2075
2748,0.02048
2749,0.3653
2750,0.1307
2751,0.6409
2752,0.4841
2753,0.02049
2754,0.5098
2755,0.03635
2756,0.0949
2757,0.318
2758,0.7381
2759,0.02139
2760,0.4366
2761,0.7055
2762,0.6482
2763,0.5502
2764,0.4064
2765,0.1125
2766,0.3339
2767,0.5879
2768,0.4058
2769,0.1617
2770,1.017
2771,0.3415
2772,0.3006
2773,0.4904
2774,0.5341
2775,0.07136
2776,0.7425
2777,0.9438
2778,0.3618
2779,0.5992
2780,0.3033
2781,0.2799
2782,0.01187
2783,0.4547
2784,0.3809
2785,0.1801
2786,0.6411
2787,0.006908
2788,0.08723
2789,0.3202
2790,0.1202
2791,0.6972
2792,0.112
2793,0.2265
2794,0.07358
2795,0.02223
2796,0.3581
2797,0.5418
2798,1.093
2799,0.1392
2800,0.6299
2801,0.3695
2802,0.1671
2803,0.2506
2804,0.01954
2805,0.2147
2806,0.1503
2807,0.6062
2808,0.3863
2809,0.02906
2810,0.1972
2811,0.1027
2812,0.03104
2813,0.3578
2814,0.7217
2815,0.1418
2816,0.4791
2817,0.7143
2818,0.2598
2819,0.2676
2820,0.132
2821,0.5148
2822,0.343
2823,0.06926
2824,0.3595
2825,0.1032
2826,0.3454
2827,0.5231
2828,0.3125
2829,0.9023
2830,0.2814
2831,0.1099
2832,0.4798
2833,0.1261
2834,0.4334
2835,0.6646
2836,0.3265
2837,0.7678
2838,0.3227
2839,0.6188
2840,0.6079
2841,0.7644
2842,0.6039
2843,0.08845
2844,0.7055
2845,0.4278
2846,0.4078
2847,0.373
2848,0.2127
2849,0.1845
2850,0.46
2851,0.1414
2852,0.05171
2853,0.3838
2854,0.643
2855,0.4408
2856,0.1322
2857,0.8013
2858,0.1249
2859,0.6731
2860,0.3528
2861,0.1062
2862,0.2518
2863,0.09673
2864,0.667
2865,0.007972
2866,0.7374
2867,0.7966
2868,0.5753
2869,0.1596
2870,0.1033
2871,0.2245
2872,0.1018
2873,0.6085
2874,0.6322
2875,0.3397
2876,0.461
2877,0.6979
2878,0.4489
2879,0.1667
2880,1.344
2881,0.264
2882,0.3709
2883,0.06437
2884,0.5447
2885,0.0795
2886,0.3345
2887,0.2156
2888,0.1277
2889,0.735
2890,0.1122
2891,0.07724
2892,0.2845
2893,0.6481
2894,0.118
2895,0.127
2896,0.3733
2897,0.2731
2898,0.4233
2899,0.1196
2900,0.4687
2901,0.8841
2902,0.8607
2903,0.2445
2904,0.9596
2905,0.2466
2906,0.09653
2907,0.141
2908,0.1891
2909,0.5072
2910,1.036
2911,0.04392
2912,0.08693
2913,0.1782
2914,0.5453
2915,0.06722
2916,0.9834
2917,0.6482
2918,0.5553
2919,0.03306
2920,0.3373
2921,0.6208
2922,0.1359
2923,0.4169
2924,0.6964
2925,0.03407
2926,0.219
2927,0.2324
2928,0.3848
2929,0.09552
2930,0.6983
2931,0.8791
2932,0.5456
2933,0.04841
2934,0.5602
2935,0.4725
2936,0.3977
2937,0.02396
2938,0.4838
2939,0.3852
2940,0.7425
2941,0.2114
2942,0.7874
2943,0.3573
2944,0.4428
2945,0.2599
2946,0.1559
2947,0.5855
2948,0.7761
2949,0.7118
2950,0.25
2951,0.7056
2952,0.1343
2953,0.5251
2954,0.63
2955,0.06547
2956,0.8974
2957,0.1562
2958,0.162
2959,0.2062
2960,0.03857
2961,0.09759
2962,0.1422
2963,0.3588
2964,0.268
2965,0.4679
2966,0.4737
2967,0.2459
2968,0.03597
2969,0.2448
2970,0.309
2971,0.6818
2972,0.06476
2973,0.4376
2974,0.02897
2975,0.3945
2976,0.344
2977,0.4322
2978,0.06665
2979,0.5598
2980,0.5797
2981,0.4611
2982,0.7301
2983,0.03176
2984,0.8601
2985,0.3519
2986,0.3133
2987,0.4408
2988,0.3423
2989,0.1533
2990,0.4507
2991,0.4652
2992,0.3828
2993,0.9733
2994,0.2605
2995,0.7461
2996,0.1552
2997,0.03339
2998,0.4966
2999,0.8013
3000,0.3906
3001,0.8534
3002,0.3215
3003,0.1756
3004,0.7761
3005,0.2907
3006,0.2176
3007,0.9509
3008,0.5367
3009,0.3216
3010,0.425
3011,0.5441
3012,0.1307
3013,0.2974
3014,0.1387
3015,0.6233
3016,0.5306
3017,0.443
3018,0.2593
3019,0.2289
3020,0.005512
3021,0.2222
3022,0.4949
3023,0.001421
3024,0.5238
3025,0.4267
3026,0.1685
3027,0.6511
3028,0.6677
3029,0.5471
3030,0.1186
3031,0.6079
3032,0.1341
3033,0.2454
3034,0.03008
3035,0.02547
3036,0.1939
3037,0.2035
3038,0.2569
3039,0.468
3040,0.05974
3041,0.4227
3042,1.271
3043,0.1858
3044,0.01006
3045,0.194
3046,0.2093
3047,0.01105
3048,0.1906
3049,0.8685
3050,0.04718
3051,0.0317
3052,0.6265
3053,0.5815
3054,0.3992
3055,0.06356
3056,0.5692
3057,0.3777
3058,0.7067
3059,0.3826
3060,0.3255
3061,0.4527
3062,1.11
3063,0.7231
3064,0.5173
3065,0.4172
3066,0.4401
3067,0.2135
3068,0.03416
3069,0.1936
3070,0.1848
3071,0.5073
3072,0.497
3073,0.5226
3074,0.3092
3075,0.5358
3076,0.4289
3077,0.1307
3078,0.533
3079,0.458
3080,0.2272
3081,0.3257
3082,0.4579
3083,0.09374
3084,0.1443
3085,0.7898
3086,0.005374
3087,0.5087
3088,0.1141
3089,0.4997
3090,0.5014
3091,0.1567
3092,0.2903
3093,0.02909
3094,0.3401
3095,0.7424
3096,0.2863
3097,0.4924
3098,0.4197
3099,0.2583
3100,0.09403
3101,0.3604
3102,0.4927
3103,0.2596
3104,0.007412
3105,0.6182
3106,0.2502
3107,0.1705
3108,0.4367
3109,0.6418
3110,0.2615
3111,1.425
3112,0.321
3113,0.393
3114,0.8727
3115,0.4064
3116,0.2264
3117,0.2791
3118,0.567
3119,0.3359
3120,0.09886
3121,0.1183
3122,0.5491
3123,0.6887
3124,0.4863
3125,0.5643
3126,0.4445
3127,0.8254
3128,0.5067
3129,0.399
3130,0.01478
3131,0.1369
3132,0.6885
3133,0.2558
3134,0.07521
3135,0.3728
3136,0.6411
3137,0.5254
3138,0.6186
3139,0.58
3140,0.007314
3141,0.01022
3142,0.5688
3143,0.2166
3144,0.5992
3145,0.1442
3146,0.5644
3147,0.2059
3148,0.472
3149,0.1936
3150,0.3486
3151,0.3247
3152,0.5104
3153,0.1287
3154,0.7381
3155,0.2466
3156,0.5203
3157,0.9715
3158,0.7028
3159,0.1633
3160,0.5395
3161,0.5137
3162,0.6668
3163,0.5778
3164,0.03459
3165,0.715
3166,0.6763
3167,0.07412
3168,1.06
3169,0.2755
3170,0.7338
3171,1.047
3172,0.5426
3173,0.2094
3174,0.5134
3175,0.1163
3176,0.6798
3177,0.243
3178,0.6033
3179,0.2296
3180,0.2393
3181,0.3014
3182,0.472
3183,0.1407
3184,0.3137
3185,0.3841
3186,0.1816
3187,0.2248
3188,0.4828
3189,0.3188
3190,0.2259
3191,0.2092
3192,0.001924
3193,0.09041
3194,0.2363
3195,0.4561
3196,0.1017
3197,0.2474
3198,0.3873
3199,0.1583
3200,0.01625
3201,0.1435
3202,0.6023
3203,0.1773
3204,0.2176
3205,0.6903
3206,0.3277
3207,0.4883
3208,0.1077
3209,0.9068
3210,0.1783
3211,0.007004
3212,0.1875
3213,0.4511
3214,0.4236
3215,0.5138
3216,0.6333
3217,1.012
3218,0.06852
3219,0.3176
3220,0.8401
3221,0.1116
3222,0.6131
3223,0.2634
3224,0.4512
3225,0.589
3226,0.8265
3227,1.036
3228,0.214
3229,1.558
3230,0.0004763
3231,0.1651
3232,0.002067
3233,0.5561
3234,0.5895
3235,0.002136
3236,0.2679
3237,0.02475
3238,0.1223
3239,0.6401
3240,0.7078
3241,0.1253
3242,0.5306
3243,0.3901
3244,0.9638
3245,0.3956
3246,0.05786
3247,0.5536
3248,0.2979
3249,0.1553
3250,0.8772
3251,0.2136
3252,0.4561
3253,0.31
3254,0.7975
3255,0.3694
3256,0.2018
3257,0.6041
3258,0.5744
3259,0.3486
3260,0.5911
3261,0.5246
3262,0.3602
3263,0.3165
3264,0.6283
3265,0.1336
3266,0.2933
3267,0.03642
3268,0.2459
3269,0.6934
3270,0.5665
3271,0.2287
3272,0.9127
3273,0.3598
3274,0.1546
3275,0.4677
3276,0.4654
3277,0.2061
3278,0.2381
3279,0.06088
3280,0.6898
3281,0.8698
3282,1.006
3283,0.4549
3284,0.08169
3285,0.5816
3286,1.063
3287,0.3199
3288,0.00117
3289,0.1108
3290,0.2399
3291,0.1157
3292,0.2085
3293,0.211
3294,0.08447
3295,0.2225
3296,0.121
3297,0.4091
3298,0.1632
3299,0.2802
3300,0.01871
3301,0.1099
3302,0.07603
3303,0.6506
3304,0.5734
3305,0.6366
3306,0.09407
3307,0.5415
3308,0.08811
3309,0.6502
3310,0.7664
3311,0.1706
3312,0.4939
3313,0.7743
3314,0.5364
3315,0.2859
3316,0.1967
3317,0.1624
3318,0.8199
3319,0.7587
3320,0.5514
3321,0.5793
3322,0.02555
3323,0.2303
3324,0.7878
3325,0.2127
3326,0.09085
3327,0.06629
3328,0.4626
3329,0.6731
3330,0.5256
3331,0.1147
3332,0.7014
3333,0.164
3334,0.3092
3335,0.2514
3336,0.04763
3337,0.3639
3338,0.1585
3339,0.6795
3340,0.1382
3341,0.4847
3342,0.0788
3343,0.3016
3344,0.5675
3345,0.0204
3346,1.038
3347,0.171
3348,0.2164
3349,0.4696
3350,0.09743
3351,0.1058
3352,0.4907
3353,0.4406
3354,0.07906
3355,0.7406
3356,0.5641
3357,0.03458
3358,0.4143
3359,0.1055
3360,0.2276
3361,0.4861
3362,0.8554
3363,0.1889
3364,0.1973
3365,0.7964
3366,0.6996
3367,0.3411
3368,0.581
3369,0.1258
3370,0.03875
3371,0.3185
3372,1.196
3373,0.8587
3374,0.3664
3375,0.7259
3376,0.05192
3377,0.06698
3378,0.608
3379,0.6749
3380,0.2923
3381,0.6731
3382,0.6463
3383,0.5004
3384,0.05992
3385,0.0399
3386,0.7506
3387,0.9887
3388,0.5006
3389,0.5445
3390,0.3577
3391,0.01653
3392,0.1585
3393,0.3179
3394,0.3754
3395,0.6513
3396,0.9251
3397,1.231
3398,0.6294
3399,0.009092
3400,0.6091
3401,0.2864
3402,0.04006
3403,0.7106
3404,0.4799
3405,0.5095
3406,0.1952
3407,0.3877
3408,0.5878
3409,0.08899
3410,0.7477
3411,1
3412,1.042
3413,0.4722
3414,0.5106
3415,0.1637
3416,0.8726
3417,0.379
3418,0.1664
3419,0.03225
3420,0.3966
3421,0.3598
3422,0.1819
3423,0.2175
3424,0.1274
3425,0.1376
3426,0.2643
3427,0.1094
3428,0.6952
3429,0.0497
3430,0.7392
3431,0.4687
3432,0.2599
3433,0.2226
3434,0.1163
3435,0.2029
3436,0.8974
3437,0.0382
3438,0.8509
3439,0.2107
3440,0.5283
3441,1.512
3442,0.3923
3443,0.3576
3444,0.8577
3445,0.06062
3446,0.2819
3447,0.6142
3448,0.2353
3449,0.1993
3450,0.3073
3451,0.02266
3452,0.7042
3453,0.09221
3454,0.4754
3455,0.4736
3456,0.3308
3457,0.08179
3458,0.8509
3459,0.8708
3460,0.6841
3461,0.3488
3462,0.09833
3463,0.6387
3464,0.2115
3465,0.2486
3466,0.7293
3467,0.04073
3468,0.2881
3469,0.1113
3470,0.1319
3471,0.3399
3472,0.4198
3473,0.5117
3474,0.1532
3475,0.1028
3476,0.09911
3477,0.3655
3478,0.3456
3479,0.9712
3480,0.5422
3481,0.1369
3482,0.08343
3483,0.5372
3484,1.036
3485,0.01982
3486,0.2621
3487,0.08816
3488,0.2491
3489,0.3583
3490,0.2379
3491,0.6827
3492,0.2448
3493,0.0863
3494,0.2945
3495,0.5553
3496,0.2467
3497,0.06523
3498,0.39
3499,0.1831
3500,0.8677
