MDTU,|Tr(Lx)|
1,0.760195
2,0.695574
3,0.536526
4,0.534605
5,0.627155
6,0.546074
7,0.546074
8,0.568756
9,0.503852
10,0.414214
11,0.416426
12,0.377195
13,0.222329
14,0.285879
15,0.465357
16,0.37674
17,0.37674
18,0.37674
19,0.452691
20,0.41891
21,0.508203
22,0.417907
23,0.32254
24,0.32254
25,0.304212
26,0.264639
27,0.15518
28,0.164671
29,0.303538
30,0.292906
31,0.239856
32,0.23676
33,0.133101
34,0.0810979
35,0.0425489
36,0.0425489
37,0.112977
38,0.112977
39,0.179873
40,0.0748999
41,0.214577
42,0.214577
43,0.195296
44,0.2464
45,0.190705
46,0.190705
47,0.0983548
48,0.0983548
49,0.0983548
50,0.0703468
51,0.0703468
52,0.221962
53,0.135554
54,0.0921377
55,0.0843831
56,0.083638
57,0.119584
58,0.354162
59,0.245466
60,0.263525
61,0.248031
62,0.289122
63,0.280999
64,0.265577
65,0.122736
66,0.236355
67,0.146715
68,0.119367
69,0.176384
70,0.0519128
71,0.100184
72,0.0496608
73,0.0496608
74,0.0518564
75,0.028474
76,0.15898
77,0.15898
78,0.299276
79,0.299276
80,0.299276
81,0.439909
82,0.466399
83,0.423301
84,0.3429
85,0.243117
86,0.257597
87,0.257597
88,0.20786
89,0.201539
90,0.201539
91,0.108823
92,0.171878
93,0.127218
94,0.127218
95,0.151832
96,0.240034
97,0.266699
98,0.272716
99,0.180129
100,0.0939888
101,0.0939888
102,0.158896
103,0.380003
104,0.38189
105,0.38189
106,0.405064
107,0.371471
108,0.371471
109,0.396902
110,0.378164
111,0.418893
112,0.549638
113,0.549638
114,0.519161
115,0.391589
116,0.30101
117,0.30101
118,0.442285
119,0.510544
120,0.579697
121,0.349714
122,0.473051
123,0.213799
124,0.213799
125,0.258418
126,0.258418
127,0.109453
128,0.109453
129,0.139608
130,0.139608
131,0.275551
132,0.340861
133,0.39252
134,0.305429
135,0.306412
136,0.170187
137,0.15528
138,0.164297
139,0.12653
140,0.0919623
141,0.0919623
142,0.0885084
143,0.0885084
144,0.0510867
145,0.10829
146,0.10829
147,0.085461
148,0.102575
149,0.102575
150,0.102575
151,0.102575
152,0.0555751
153,0.278816
154,0.202285
155,0.142178
156,0.382476
157,0.387137
158,0.282752
159,0.371928
160,0.296306
161,0.275747
162,0.246777
163,0.333674
164,0.362831
165,0.453589
166,0.420851
167,0.420851
168,0.22539
169,0.244871
170,0.224986
171,0.140304
172,0.115005
173,0.115005
174,0.123985
175,0.170835
176,0.140066
177,0.0746189
178,0.126318
179,0.160492
180,0.146982
181,0.144853
182,0.209646
183,0.271215
184,0.203904
185,0.110749
186,0.209851
187,0.242827
188,0.149914
189,0.179898
190,0.294186
191,0.294186
192,0.196411
193,0.137264
194,0.0642026
195,0.225259
196,0.0492375
197,0.204174
198,0.396649
199,0.396649
200,0.223502
201,0.241889
202,0.255372
203,0.27465
204,0.426103
205,0.298388
206,0.292858
207,0.254462
208,0.286559
209,0.174456
210,0.242053
211,0.151211
212,0.0957228
213,0.283536
214,0.283536
215,0.283536
216,0.102635
217,0.025248
218,0.19205
219,0.332399
220,0.332399
221,0.305489
222,0.245456
223,0.161236
224,0.124242
225,0.243091
226,0.281469
227,0.395008
228,0.34468
229,0.173552
230,0.190802
231,0.201441
232,0.201441
233,0.213336
234,0.207738
235,0.170369
236,0.131474
237,0.200176
238,0.347768
239,0.334362
240,0.208741
241,0.130404
242,0.130404
243,0.158731
244,0.233662
245,0.250304
246,0.135255
247,0.135255
248,0.216274
249,0.254737
250,0.232757
251,0.344118
252,0.435737
253,0.507146
254,0.507146
255,0.588734
256,0.588734
257,0.588734
258,0.416522
259,0.350577
260,0.193713
261,0.0917386
262,0.0917386
263,0.0891982
264,0.159889
265,0.159889
266,0.251452
267,0.0795919
268,0.170088
269,0.242852
270,0.242852
271,0.242852
272,0.242852
273,0.242852
274,0.180913
275,0.133384
276,0.133384
277,0.114253
278,0.112736
279,0.22289
280,0.22289
281,0.166336
282,0.0862933
283,0.0574603
284,0.223205
285,0.222285
286,0.222285
287,0.26612
288,0.127987
289,0.133571
290,0.0648394
291,0.0647102
292,0.0825501
293,0.125247
294,0.172168
295,0.198924
296,0.198924
297,0.198924
298,0.198924
299,0.31263
300,0.212726
301,0.0954171
302,0.0973836
303,0.0559258
304,0.177312
305,0.14305
306,0.202911
307,0.103741
308,0.193869
309,0.129866
310,0.15729
311,0.0888802
312,0.181027
313,0.206331
314,0.0284282
315,0.0284282
316,0.169006
317,0.107387
318,0.200331
319,0.345564
320,0.251405
321,0.161349
322,0.254287
323,0.146852
324,0.235509
325,0.432002
326,0.446592
327,0.446592
328,0.333551
329,0.245579
330,0.245579
331,0.202882
332,0.107031
333,0.208086
334,0.208086
335,0.0271399
336,0.0499621
337,0.129895
338,0.178327
339,0.0795402
340,0.175912
341,0.175912
342,0.0923566
343,0.0923566
344,0.0923566
345,0.147967
346,0.0620813
347,0.0620813
348,0.0620813
349,0.0582821
350,0.0756021
351,0.139185
352,0.215247
353,0.140143
354,0.211956
355,0.354976
356,0.354976
357,0.321474
358,0.264674
359,0.162654
360,0.196807
361,0.0804662
362,0.239685
363,0.153089
364,0.101942
365,0.101942
366,0.0785489
367,0.0670142
368,0.119249
369,0.303484
370,0.366782
371,0.366782
372,0.244891
373,0.217796
374,0.217796
375,0.205624
376,0.224454
377,0.121813
378,0.200948
379,0.216786
380,0.169972
381,0.360345
382,0.46052
383,0.422825
384,0.422825
385,0.325176
386,0.415626
387,0.415626
388,0.487115
389,0.461866
390,0.570851
391,0.659649
392,0.659649
393,0.649467
394,0.649467
395,0.71101
396,0.563464
397,0.321496
398,0.30399
399,0.374592
400,0.286944
401,0.248146
402,0.120098
403,0.0836998
404,0.114304
405,0.174562
406,0.149237
407,0.201213
408,0.274482
409,0.295903
