MDTU,min_width,max_width
1,0.0136973,0.0100241
2,0.0112205,0.0185289
3,0.0153581,0.0200794
4,0.0084466,0.00775781
5,0.0179537,0.0146689
6,0.0128893,0.0196379
7,0.0128893,0.0196379
8,0.0299314,0.0211274
9,0.0266762,0.0211791
10,0.0282443,0.0321489
11,0.0170677,0.0252657
12,0.0296755,0.0319868
13,0.0235145,0.0218124
14,0.0348215,0.0303197
15,0.0289674,0.0157009
16,0.0377224,0.0225718
17,0.0377224,0.0225718
18,0.0377224,0.0225718
19,0.0255205,0.0151385
20,0.0126051,0.012962
21,0.0314137,0.0178376
22,0.0216774,0.0194955
23,0.0201191,0.0176318
24,0.0201191,0.0176318
25,0.0232085,0.0183882
26,0.018831,0.014722
27,0.0320807,0.0273002
28,0.0204522,0.0133504
29,0.0316549,0.0272162
30,0.0216668,0.0250125
31,0.0369648,0.0288741
32,0.0313626,0.0297591
33,0.0450338,0.0433154
34,0.0494454,0.0377885
35,0.0324787,0.0293033
36,0.0324787,0.0293033
37,0.0372102,0.0283318
38,0.0372102,0.0283318
39,0.0480594,0.034381
40,0.0378841,0.0324066
41,0.0259396,0.0237903
42,0.0259396,0.0237903
43,0.0310022,0.0271334
44,0.0273558,0.0208911
45,0.0217291,0.0239192
46,0.0217291,0.0239192
47,0.0231085,0.0218767
48,0.0231085,0.0218767
49,0.0231085,0.0218767
50,0.0149238,0.0258989
51,0.0149238,0.0258989
52,0.018838,0.0184533
53,0.031736,0.0270732
54,0.0408168,0.0311862
55,0.0178664,0.0195426
56,0.0237869,0.021601
57,0.0304599,0.0226986
58,0.0228823,0.0181221
59,0.024409,0.0192053
60,0.0277318,0.0128869
61,0.0146908,0.0199287
62,0.0322288,0.0217024
63,0.0241563,0.0264747
64,0.0209814,0.0166311
65,0.0231992,0.0234778
66,0.0407832,0.0342565
67,0.0315804,0.0271875
68,0.0396153,0.0304645
69,0.0437457,0.0331742
70,0.0329164,0.022166
71,0.0309403,0.0216589
72,0.0346185,0.0287184
73,0.0346185,0.0287184
74,0.0265378,0.018431
75,0.0307288,0.030028
76,0.0325277,0.0302505
77,0.0325277,0.0302505
78,0.029862,0.0292991
79,0.029862,0.0292991
80,0.029862,0.0292991
81,0.0359225,0.0254122
82,0.0237957,0.0283935
83,0.0163912,0.0212179
84,0.0152254,0.00992242
85,0.0287237,0.0233921
86,0.0224859,0.0221265
87,0.0224859,0.0221265
88,0.0256485,0.0149631
89,0.0177058,0.0185639
90,0.0177058,0.0185639
91,0.0354872,0.0201684
92,0.021272,0.0225698
93,0.0285707,0.0233227
94,0.0285707,0.0233227
95,0.0301559,0.0332237
96,0.00793075,0.0125919
97,0.0114067,0.0185842
98,0.024738,0.0220948
99,0.028271,0.0242351
100,0.0260207,0.0188649
101,0.0260207,0.0188649
102,0.0317116,0.0247559
103,0.0278887,0.022931
104,0.0371313,0.0190056
105,0.0371313,0.0190056
106,0.0294157,0.0233732
107,0.0387417,0.029448
108,0.0387417,0.029448
109,0.0256666,0.0250387
110,0.0436175,0.0350361
111,0.0251254,0.0153412
112,0.0212031,0.0135207
113,0.0212031,0.0135207
114,0.0190302,0.0137664
115,0.031104,0.0279837
116,0.0185745,0.0193337
117,0.0185745,0.0193337
118,0.0240402,0.0203353
119,0.0293748,0.0189826
120,0.0313237,0.0275835
121,0.0283474,0.0228507
122,0.0249903,0.0239687
123,0.0277576,0.0218216
124,0.0277576,0.0218216
125,0.0319077,0.0322583
126,0.0319077,0.0322583
127,0.0246042,0.0202573
128,0.0246042,0.0202573
129,0.0405791,0.0315833
130,0.0405791,0.0315833
131,0.0387444,0.0342569
132,0.0266305,0.0274291
