MDTU,plaq
1,0.980238
2,0.983266
3,1.00227
4,1.00211
5,1.00211
6,1.00168
7,1.0033
8,1.00559
9,0.990707
10,0.976222
11,0.985366
12,0.993556
13,0.995824
14,1.02584
15,1.03901
16,1.01626
17,1.02891
18,1.01606
19,1.01727
20,1.04129
21,1.02392
22,1.03903
23,1.02738
24,1.01011
25,1.00067
26,1.00572
27,0.999274
28,1.02045
29,1.01447
30,1.01326
31,1.00002
32,0.985782
33,0.987711
34,0.988283
35,1.00929
36,1.00929
37,1.01651
38,1.01639
39,1.02457
40,1.0238
41,1.00937
42,1.01138
43,1.01021
44,1.0245
45,1.02312
46,1.02001
47,1.01683
48,1.01219
49,1.0048
50,1.00923
51,1.00018
52,1.00318
53,1.01528
54,1.00113
55,1.00113
56,1.00223
57,1.00686
58,1.01118
59,1.01015
60,1.01634
61,0.996547
62,0.999372
63,0.986597
64,0.995337
65,0.99933
66,1.0168
67,1.00735
68,0.999901
69,0.986784
70,0.997873
71,1.0205
72,0.995854
73,0.995854
74,0.997155
75,1.00334
76,1.00334
77,0.987301
78,0.985833
79,0.985833
80,0.985833
81,0.994673
82,0.994673
83,1.01045
84,1.01769
85,1.01559
86,1.01344
87,1.01211
88,1.01211
89,1.01211
90,0.997008
91,0.994617
92,0.999166
93,0.991257
94,0.998223
95,1.01124
96,1.02799
97,1.03095
98,1.01178
99,1.01178
100,1.0039
101,0.99989
102,1.00194
103,0.996341
104,1.00017
105,1.00017
106,1.00321
107,0.995833
108,0.993615
109,0.993615
110,0.967566
111,0.962787
112,0.960582
113,0.960582
114,0.988004
115,0.95022
116,0.964281
117,0.964162
118,0.96873
119,0.984528
120,0.986004
121,0.999484
122,0.999484
123,1.01071
124,1.00396
125,0.985769
126,0.985769
127,0.999692
128,1.00949
129,1.01086
130,1.01133
131,1.0121
132,1.00187
133,1.01253
134,1.01253
135,1.01919
136,1.01919
137,1.0189
138,1.01877
139,1.01116
140,1.01666
141,1.01638
142,1.01638
143,1.00262
144,1.01465
145,1.01389
146,1.0125
147,1.02131
148,1.00077
