t,cond_num
10,5.10014
20,5.08408
30,5.11452
40,5.07596
50,5.05782
60,5.03103
70,5.09815
80,5.09139
90,5.01679
100,5.05644
110,5.06869
120,5.06235
130,5.05295
140,5.11681
150,5.0956
160,5.06457
170,5.10512
180,5.12412
190,5.0692
200,5.02522
210,5.10426
220,5.08447
230,5.06101
240,5.09706
250,5.11563
260,5.13594
270,5.08929
280,5.1174
290,5.06084
300,5.00778
310,5.08453
320,5.03191
330,4.9969
340,5.03963
350,5.06888
360,5.11778
370,5.07808
380,5.0352
390,5.11578
400,5.08109
410,5.08175
420,5.08857
430,5.08317
440,5.02382
450,5.08804
460,5.01567
470,5.09672
480,5.03231
490,5.14985
500,5.05362
510,5.04393
520,5.06979
530,5.03465
540,5.05295
550,5.06606
560,5.0621
570,5.01141
580,5.15312
590,5.10295
600,5.06342
610,5.06994
620,5.04205
630,5.07314
640,5.10618
650,5.13126
660,5.102
670,5.02466
680,5.0578
690,5.03335
700,5.04834
710,5.10624
720,5.07582
730,5.10268
740,5.0845
750,5.02706
760,5.05949
770,5.06395
780,5.09454
790,5.10111
800,5.03374
810,5.05773
820,5.1406
830,5.0527
840,5.06794
850,5.0582
860,5.11804
870,5.07014
880,5.03652
890,5.05768
900,5.09335
910,5.06179
920,5.02585
930,5.06901
940,5.07679
950,5.08723
960,5.08824
970,5.03157
980,5.06667
990,5.00423
1000,5.0674
1010,5.12383
1020,5.07383
1030,5.07355
1040,5.0719
1050,5.0029
1060,5.08028
1070,5.11302
1080,5.07687
1090,5.07136
1100,5.0792
1110,5.04843
1120,5.03074
1130,5.02954
1140,5.02269
1150,5.11472
1160,5.09994
1170,5.05896
1180,5.05909
1190,5.04782
1200,5.0252
1210,5.05034
1220,5.06628
1230,5.10082
1240,5.05746
1250,5.06214
1260,5.11285
1270,5.1102
1280,4.99468
1290,5.04864
1300,5.03401
1310,5.11355
1320,5.08125
1330,5.02569
1340,5.09869
1350,5.08475
1360,5.09831
1370,5.08981
1380,5.07199
1390,5.07416
1400,5.00164
1410,5.04432
1420,5.0447
1430,5.06809
1440,5.02009
1450,5.09
1460,5.08141
1470,5.07434
1480,5.07189
1490,5.1441
1500,5.08432
1510,5.08815
1520,5.0733
1530,5.08493
1540,5.10902
1550,5.08728
1560,5.07524
1570,5.0682
1580,5.09
1590,5.02562
1600,5.06744
1610,5.10464
1620,5.04336
1630,5.08157
1640,5.03322
1650,5.08349
1660,5.01586
1670,5.08852
1680,5.03068
1690,5.10158
1700,4.99661
1710,5.12221
1720,5.02769
1730,5.09692
1740,5.06475
1750,5.15221
1760,5.02577
1770,5.06039
1780,5.0912
1790,5.09674
1800,5.05152
1810,5.07129
1820,5.03635
1830,5.05189
1840,5.10217
1850,5.01287
1860,5.04778
1870,5.01841
1880,5.0462
1890,5.07381
1900,5.06375
1910,5.12148
1920,5.03814
1930,5.11596
1940,5.08934
1950,5.02488
1960,5.0776
1970,5.07358
1980,5.06946
1990,5.12364
2000,5.07495
2010,5.01141
2020,5.08744
2030,5.05371
2040,5.07996
2050,5.02782
2060,5.0937
2070,5.05425
2080,5.05034
2090,5.07004
2100,5.06583
2110,5.08863
2120,5.04011
2130,5.09287
2140,5.02933
2150,5.00304
2160,5.08312
2170,5.04495
2180,5.00666
2190,5.12785
2200,5.03798
2210,5.02648
2220,5.12464
2230,5.08905
2240,5.11321
2250,5.08262
2260,5.0455
2270,5.07856
2280,5.06452
2290,5.02375
2300,5.06565
2310,5.08959
2320,5.08868
2330,5.03619
2340,5.09254
2350,5.06057
2360,5.05526
2370,5.04418
2380,5.01306
2390,5.05608
2400,5.03241
2410,5.07947
2420,5.12438
2430,5.09074
2440,4.99058
2450,5.02894
2460,5.08319
2470,5.09877
2480,5.04161
2490,5.00271
2500,5.06623
2510,5.1034
2520,5.06745
2530,5.04954
2540,5.0461
2550,4.97403
2560,5.09703
2570,5.05796
2580,5.08442
2590,5.08357
2600,5.03884
2610,5.15161
2620,5.03745
2630,5.13617
2640,5.07326
2650,5.03605
2660,5.03313
2670,5.05897
2680,5.03599
2690,5.05201
2700,5.12227
2710,5.06389
2720,5.04431
2730,5.08365
2740,5.06996
2750,5.06816
2760,5.0611
2770,5.07858
2780,5.04988
2790,5.07121
2800,5.09856
2810,5.02095
2820,5.1033
2830,5.0257
2840,5.01403
2850,5.10039
2860,5.01076
2870,5.1531
2880,5.04552
2890,5.06016
2900,5.08054
2910,5.10279
2920,5.04177
2930,5.08142
2940,5.04566
2950,5.05215
2960,5.05127
2970,5.05621
2980,5.08495
2990,5.03848
3000,5.06223
3010,5.04655
3020,5.05275
3030,5.09782
3040,5.03573
3050,5.06595
3060,5.13702
3070,5.13915
3080,5.07323
3090,5.01666
3100,5.09404
3110,5.09532
3120,5.08602
3130,5.11677
3140,5.04797
3150,5.0606
3160,5.05851
3170,5.07656
3180,5.10306
3190,5.08125
3200,5.04669
3210,5.03823
3220,5.08149
3230,5.11932
3240,5.07617
3250,5.01156
3260,5.05324
3270,5.12294
3280,5.03351
3290,5.11552
3300,5.08536
3310,5.07919
3320,5.02593
3330,5.05935
3340,5.05079
3350,5.04348
3360,5.06354
3370,5.05191
3380,5.05218
3390,5.08265
3400,5.09882
3410,5.05603
3420,5.01312
3430,5.04477
3440,5.0629
3450,5.08385
3460,5.09446
3470,5.05273
3480,5.03637
3490,5.00681
3500,5.04697
