MDTU,susyTrans,Im(bilin)
10,0.015334,-1.88092e-05
20,0.0102275,-9.03251e-05
30,-0.0226851,-1.25091e-05
40,0.0127367,-2.3326e-05
50,0.0501342,-8.18582e-06
60,-0.0167022,3.46729e-05
70,-0.0157445,5.50974e-05
80,-0.0129251,6.57704e-06
90,-0.0108702,5.83001e-05
100,-0.0268316,3.74349e-05
110,-0.00279611,-3.26289e-05
120,-0.00469224,6.77965e-05
130,0.00148262,8.62267e-06
140,0.0104058,3.02136e-05
150,-0.0105377,3.79213e-05
160,0.0330974,3.07407e-05
170,0.00596812,2.85396e-05
180,0.00434005,-5.64847e-05
190,0.0256097,-3.7552e-05
200,-0.0312344,-2.45981e-05
210,-0.00927557,-1.70894e-05
220,-0.0105764,-2.54598e-05
230,-0.0128225,2.95579e-05
240,0.00170974,5.82011e-05
250,-0.0139443,2.17122e-05
260,-0.00960257,-6.76608e-05
270,0.00892231,1.80295e-05
280,0.0113141,-2.37563e-05
290,-0.00789342,-3.52946e-05
300,-0.0128311,-8.97991e-05
310,0.0173476,8.76273e-06
320,0.0102506,-3.61499e-06
330,0.00464301,0.000106218
340,-0.0107757,2.57973e-05
350,-0.0120668,-2.03192e-05
360,-0.00359133,8.09808e-06
370,-0.0114314,-2.2264e-05
380,-0.0126013,1.75262e-05
390,0.00263879,-4.44303e-05
400,-0.0022635,1.34156e-05
410,0.0163675,-7.8063e-06
420,-0.00292409,1.00615e-05
430,0.0161919,-4.37233e-05
440,0.00214281,3.43973e-05
450,-0.00544921,-3.5872e-05
460,0.00512236,-2.56417e-05
470,0.00135105,1.96138e-05
480,0.0253549,-2.25068e-05
490,0.000632332,1.48844e-05
500,0.00502594,-5.88005e-05
510,-0.00363673,4.43734e-05
520,-0.0074315,-5.06474e-05
530,-0.00531574,-6.74984e-05
540,-0.000682708,-5.10297e-05
550,0.00643301,-6.94614e-05
560,-0.0188359,4.43065e-05
570,-0.0201702,1.29155e-05
580,-0.013279,-4.86761e-05
590,0.0151005,8.73977e-06
600,0.0271897,-1.56051e-05
610,-0.00832265,3.94561e-05
620,-0.0137838,-1.64862e-05
630,0.00821402,-5.44355e-05
640,-0.00241388,-9.2543e-06
650,0.0122599,-6.77326e-05
660,-0.00334377,-1.90677e-05
670,0.0153397,7.57566e-05
680,-0.0163711,1.34313e-05
690,0.00435843,-5.34609e-05
700,0.00272498,3.99409e-05
710,-0.0154462,-6.10197e-05
720,-0.00359585,3.45163e-06
730,-0.0249065,-4.34813e-05
740,-0.0104741,-3.24679e-05
750,-0.00563151,1.57116e-05
760,0.0121331,-1.54373e-05
770,-0.0158033,1.59939e-05
780,0.00767827,2.61172e-05
790,0.00964294,-4.39987e-05
800,-0.0059545,4.28237e-05
810,-0.00820834,7.79687e-05
820,0.0311853,-3.77948e-05
830,-0.0144325,2.27412e-05
840,0.00192766,1.11792e-05
850,-0.0121196,-5.48329e-05
860,0.00444941,3.77816e-05
870,-0.0259238,2.98722e-05
880,-0.02619,1.95536e-05
890,-0.00188318,5.82934e-05
900,0.00247372,4.50443e-05
910,-0.0118524,-9.86701e-09
920,-0.0442468,2.87838e-05
930,-0.00909037,-1.5937e-05
940,-0.0128462,-4.18473e-05
950,-0.0282571,-3.80159e-05
960,-0.00652286,-1.19999e-05
970,-0.0017311,2.01055e-05
980,0.01782,3.51939e-06
990,0.0110502,-1.60772e-05
1000,0.00867658,3.58466e-05
1010,-0.00258462,-2.94705e-05
1020,-0.0158015,4.26394e-05
1030,-0.011219,2.42391e-05
1040,-0.0138577,4.65421e-05
1050,-0.00486168,2.75596e-05
1060,-0.000956682,-6.71552e-05
1070,-0.0142233,-3.23496e-05
1080,0.00955314,7.78603e-05
1090,0.0101336,1.89103e-05
1100,-0.0145229,-2.3985e-05
1110,0.0217771,-2.99743e-05
1120,0.0131583,-6.3131e-05
1130,0.0225057,-5.70692e-05
1140,0.00713522,2.36388e-05
1150,-0.00777964,1.78834e-05
1160,-0.00395063,6.1027e-05
1170,0.00765626,-2.81174e-06
1180,0.00725207,-1.72683e-05
1190,-0.0312527,4.32763e-06
1200,-0.000169425,1.02997e-05
1210,-0.0109661,5.66018e-05
1220,-0.00042661,-7.67937e-05
1230,-0.00589783,-4.96005e-06
1240,0.011705,2.25115e-05
1250,0.0073247,-7.0738e-05
1260,-0.000789517,0.000108072
1270,-0.00850782,7.05558e-05
1280,0.0354014,4.62984e-05
1290,-0.0106467,2.13596e-05
1300,0.0286595,-3.99613e-05
1310,-0.0344573,-4.91872e-05
1320,0.00989794,2.25702e-06
1330,0.0027778,-6.06763e-05
1340,-0.0127205,-1.7495e-06
1350,0.0210229,-2.63374e-05
1360,-0.000265608,2.62901e-05
1370,-0.0118296,7.87646e-05
1380,0.0208125,4.04568e-05
1390,0.000243555,2.2033e-05
1400,-0.00996493,-1.74913e-05
1410,0.0120527,-5.56686e-05
1420,0.0105149,-7.07787e-05
1430,0.00857676,-4.09391e-05
1440,0.0106503,-2.31934e-05
1450,0.00830525,9.56604e-05
1460,0.0170595,-2.51956e-08
1470,-0.00439066,-8.73566e-05
1480,-0.0076722,3.81722e-05
1490,-0.0162252,1.57561e-06
1500,-0.00987487,4.78781e-05
1510,0.00939924,9.24101e-06
1520,-0.0118664,3.78689e-05
1530,0.00581481,-8.43941e-05
1540,-0.0146059,-8.87852e-05
1550,0.00886184,8.96801e-05
1560,-0.00172112,3.95183e-05
1570,-0.00886525,5.84753e-06
1580,-0.00675525,1.79751e-06
1590,0.0152413,2.23588e-05
1600,-0.00368847,-2.25175e-05
1610,-0.0127938,-3.95892e-06
1620,-0.00326047,2.78717e-05
1630,-0.0187408,-2.67911e-05
1640,-0.0146691,5.43047e-05
1650,0.00291874,7.59949e-05
1660,-0.0140757,1.69446e-05
1670,0.0159538,3.36845e-05
1680,-0.00786764,3.75971e-05
1690,0.00678405,4.43624e-06
1700,0.0103586,3.96483e-05
1710,-0.00117195,-2.02517e-05
1720,-0.019213,2.75896e-05
1730,-0.0100005,6.2883e-05
1740,0.0173421,-2.46798e-05
1750,-0.00630579,-3.92813e-05
1760,0.00512498,-2.52189e-05
1770,-0.000618698,-2.39164e-05
1780,0.00298589,2.99715e-06
1790,-0.00528922,2.02147e-05
1800,-0.0171431,-4.72131e-05
1810,6.73457e-06,2.26189e-05
1820,-0.0284763,1.65919e-05
1830,-0.00394533,-2.722e-05
1840,-0.00500907,-9.50195e-05
1850,0.00229951,-3.19251e-05
1860,0.0232185,-1.03492e-06
1870,-0.00224859,3.82946e-05
1880,-0.00228749,2.87787e-05
1890,-0.00832115,1.40474e-05
1900,0.00648074,-1.38319e-05
1910,-0.013951,2.00014e-05
1920,0.00808675,2.71185e-05
1930,0.00676987,-5.66882e-05
1940,-0.00971667,1.71426e-05
1950,0.00413443,-4.29908e-06
1960,0.0146798,6.77349e-05
1970,0.0126921,1.76888e-05
1980,-0.0067923,2.39111e-06
1990,0.00199844,1.41695e-06
2000,0.00459046,6.47796e-06
2010,-0.00157901,-9.98924e-05
2020,-0.00653908,3.06006e-05
2030,0.0100713,-3.26917e-05
2040,-0.0201193,2.71729e-05
2050,0.000637051,-2.18474e-05
2060,-0.00461905,3.0043e-05
2070,-0.000980787,2.8496e-05
2080,0.0101009,3.04322e-05
2090,0.0255557,-9.30718e-06
2100,0.00534775,-4.99056e-05
2110,0.00500653,-1.24011e-05
2120,-0.0015636,3.72052e-05
2130,0.0104069,1.42355e-05
2140,0.00959593,-1.34353e-06
2150,-0.00316271,1.78628e-05
2160,0.00656286,-7.15116e-06
2170,0.00262103,-3.31572e-05
2180,-0.0103716,3.64007e-05
2190,-0.0151917,-3.20328e-05
2200,0.00159974,-1.18431e-05
2210,-0.0103456,4.92797e-05
2220,-0.0223458,-3.01874e-05
2230,-0.00557395,-1.63408e-05
2240,0.00774434,-2.91836e-05
2250,-0.0140735,7.95763e-05
2260,0.000285176,1.46282e-05
2270,-0.0504915,-1.01326e-05
2280,-0.00647585,-1.53828e-05
2290,-0.00741472,-7.19109e-05
2300,-0.0238622,-5.68989e-06
2310,-0.000129527,-2.96155e-05
2320,-0.0120705,6.56539e-05
2330,-0.00610956,-1.10826e-05
2340,0.00451801,4.40223e-06
2350,0.0120183,2.6366e-05
2360,-0.0023499,3.05332e-05
2370,-0.00736574,-2.09313e-05
2380,-0.0247357,-7.31902e-06
2390,-0.0126323,-6.64047e-07
2400,-0.0170688,-3.27254e-06
2410,-0.0129294,7.39863e-05
2420,0.0118586,-3.03219e-05
2430,-0.00563939,-4.65794e-05
2440,-0.00701679,-1.2069e-05
2450,0.00153218,-6.77403e-07
2460,-0.00597603,-4.84875e-05
2470,-0.0306371,-7.49372e-06
2480,-0.00389765,2.26649e-05
2490,0.00646472,-5.96286e-05
2500,0.00293894,8.72162e-06
2510,-0.000942623,4.12694e-05
2520,-0.00158934,3.27295e-05
2530,-0.029376,7.92027e-05
2540,-0.00781954,1.09199e-05
2550,-0.00802066,7.41052e-07
2560,-0.00586072,-2.92854e-05
2570,0.00712288,-1.02112e-05
2580,0.00582177,4.3776e-05
2590,-0.0177889,4.32721e-05
2600,-0.0262963,-2.73846e-05
2610,-0.014458,8.84192e-05
2620,0.00618384,5.22538e-05
2630,-0.00187079,4.2801e-05
2640,-0.00739075,-2.42057e-05
2650,0.0121325,3.72064e-05
2660,0.0186634,-4.82008e-05
2670,-0.0150226,-7.25655e-06
2680,-0.0121896,1.35159e-05
2690,-0.0171456,4.62251e-06
2700,-0.00163772,1.2564e-05
2710,-0.00380068,-4.34822e-05
2720,0.0196474,-1.27828e-05
2730,-0.00912131,-2.93143e-05
2740,-0.0110548,-1.85714e-05
2750,0.0101995,-5.84293e-06
2760,0.020666,1.83558e-05
2770,-0.0103082,9.22534e-05
2780,-0.00174733,-2.05377e-05
2790,-0.00703553,1.92781e-05
2800,0.00600366,-1.95557e-06
2810,-0.009512,5.26436e-05
2820,0.00882174,-1.09482e-05
2830,-0.017788,-2.55873e-05
2840,-0.007523,-2.9454e-05
2850,-0.0117338,-4.89252e-05
2860,0.00211184,3.25186e-05
2870,-0.0285219,5.33013e-05
2880,0.00402761,1.02069e-05
2890,-0.0100171,-4.21373e-05
2900,0.00385247,-6.12681e-05
2910,-0.0193236,-1.34305e-05
2920,-0.00481989,-2.98708e-05
2930,-0.00992206,-1.43243e-05
