MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.0569705,0.235953,-4.1527e-05
2,0.0471373,0.214873,-5.69119e-05
3,0.00209839,0.009348,1.54032e-05
4,0.00299894,0.007535,-5.47857e-05
5,0.00299894,0.007535,-5.47857e-05
6,0.00407177,0.01178,0.000186951
7,0.00143611,0.000897,-1.43898e-05
8,0.00268321,-0.03524,3.17956e-05
9,0.0189455,0.133378,6.61386e-05
10,0.0763848,0.274726,-6.81095e-05
11,0.0360553,0.187073,-6.63798e-07
12,0.0119845,0.104756,-1.56453e-05
13,0.0108488,0.093228,6.31772e-05
14,0.0966387,-0.30761,-2.22923e-06
15,0.287854,-0.53283,9.81815e-05
16,0.0326436,-0.17412,0.000141338
17,0.139167,-0.36628,-2.55627e-05
18,0.0312486,-0.16778,5.21738e-05
19,0.0353538,-0.17991,-4.10425e-05
20,0.325689,-0.56123,-3.74861e-05
21,0.0806092,-0.27492,-0.000114892
22,0.278601,-0.52345,-4.06107e-05
23,0.114066,-0.33301,8.36001e-05
24,0.0101162,-0.09234,9.67643e-05
25,0.00223486,0.026764,5.84643e-05
26,0.00356939,-0.0283,9.12097e-05
27,0.00443425,0.043805,-0.000129744
28,0.05216,-0.22268,0.000101333
29,0.0243496,-0.14212,-1.31594e-05
30,0.0153867,-0.11826,3.29282e-05
31,0.00409219,0.045104,4.44002e-05
32,0.0372274,0.189229,-6.92569e-05
33,0.0293759,0.167919,3.24642e-05
34,0.0306918,0.16839,1.05538e-05
35,0.00720366,-0.06705,-2.94941e-05
36,0.00720366,-0.06705,-2.94941e-05
37,0.0297211,-0.16653,-9.05441e-05
38,0.0289597,-0.15852,-1.24913e-05
39,0.0860413,-0.28823,0.000232119
40,0.0826083,-0.28212,0.00022894
41,0.00767346,-0.07113,-5.86869e-05
42,0.0116763,-0.09922,-6.37455e-05
43,0.00872707,-0.08226,3.38653e-05
44,0.0908651,-0.29506,3.29318e-05
45,0.0793552,-0.27401,-1.08902e-05
46,0.0502657,-0.2181,-6.90988e-05
47,0.0339354,-0.17816,8.04868e-06
48,0.0158111,-0.11731,6.80917e-05
49,0.00318709,-0.02683,-6.63036e-05
50,0.00733116,-0.07248,-9.27895e-05
51,0.00311341,0.025885,0.000129915
52,0.00184372,-0.00468,8.67749e-06
53,0.0259853,-0.15257,-0.000113342
54,0.0021346,0.022782,6.60894e-05
55,0.0021346,0.022782,6.60894e-05
56,0.00217318,0.01082,-1.89238e-05
57,0.00403134,-0.04791,-1.54386e-05
58,0.0136226,-0.1077,-2.44866e-05
59,0.0125039,-0.09165,6.32443e-05
60,0.0344735,-0.17624,-9.07817e-05
61,0.00715542,0.074468,-5.13898e-05
62,0.00309347,0.039542,-5.18103e-05
63,0.033483,0.176195,0.000102713
64,0.00992022,0.090708,-3.61544e-05
65,0.00361512,0.042258,-2.96355e-05
66,0.0338703,-0.17532,-0.000163101
67,0.00635417,-0.06138,-7.72258e-05
