MDTU,min_ave,max_ave
1,-0.0528353,0.0426298
2,-0.0529192,0.0414898
3,-0.0501087,0.0452183
4,-0.0502544,0.0430199
5,-0.0502544,0.0430199
6,-0.0507095,0.0487829
7,-0.0527706,0.0469798
8,-0.0478632,0.0457751
9,-0.0527425,0.0417237
10,-0.0586712,0.0405377
11,-0.0522991,0.0435105
12,-0.0545728,0.0459441
13,-0.0552564,0.0455195
14,-0.0441653,0.054837
15,-0.0396892,0.0573026
16,-0.0513843,0.049112
17,-0.0418767,0.0552588
18,-0.0464241,0.0486721
19,-0.0493214,0.0500934
20,-0.039888,0.0560981
21,-0.0441217,0.0493979
22,-0.0377713,0.0564229
23,-0.0413592,0.0542554
24,-0.0455163,0.0486039
25,-0.0524257,0.0482645
26,-0.0533536,0.0495199
27,-0.0500881,0.0444144
28,-0.0489186,0.054804
29,-0.0460391,0.0522548
30,-0.0506865,0.0512652
31,-0.0612216,0.050838
32,-0.0594077,0.0434147
33,-0.0584646,0.0434143
34,-0.0557547,0.047472
35,-0.0541798,0.0536401
36,-0.0541798,0.0536401
37,-0.0508531,0.0552564
38,-0.0499018,0.0515019
39,-0.0431105,0.055325
40,-0.0408879,0.0496267
41,-0.0522187,0.0508327
42,-0.0489076,0.0531467
43,-0.0480501,0.0481904
44,-0.0437902,0.0506169
45,-0.0424737,0.0527898
46,-0.0458731,0.0516535
47,-0.0447737,0.0522066
48,-0.0479641,0.0521176
49,-0.0457793,0.0446468
50,-0.0484428,0.0498446
51,-0.047585,0.0441245
52,-0.0489184,0.0466733
53,-0.0467236,0.0520186
54,-0.0513112,0.047461
55,-0.0513112,0.047461
56,-0.0519659,0.0483492
57,-0.0492327,0.0462369
58,-0.053001,0.0477967
59,-0.0507423,0.0511422
60,-0.0431523,0.048105
61,-0.050155,0.0456011
62,-0.0514132,0.0477892
63,-0.0516943,0.0429651
64,-0.0554839,0.0465344
65,-0.0520752,0.0470772
66,-0.0479658,0.0520493
67,-0.0462582,0.0448504
68,-0.0477311,0.0465705
69,-0.0550154,0.0430381
70,-0.0515432,0.0466354
71,-0.0453971,0.0492654
72,-0.0520819,0.0450114
73,-0.0520819,0.0450114
74,-0.0567825,0.0493527
75,-0.0501276,0.0498983
76,-0.0501276,0.0498983
77,-0.0506087,0.0429771
78,-0.0523786,0.0418527
79,-0.0523786,0.0418527
80,-0.0523786,0.0418527
81,-0.0497984,0.0444962
82,-0.0497984,0.0444962
83,-0.0452042,0.0504071
84,-0.0445079,0.0472012
85,-0.0436002,0.0502722
86,-0.0466877,0.0497823
87,-0.0468541,0.0511874
88,-0.0468541,0.0511874
89,-0.0468541,0.0511874
90,-0.0523249,0.0472701
91,-0.0501531,0.0463085
92,-0.0496922,0.0485395
93,-0.0509588,0.0424525
94,-0.0492666,0.0450769
95,-0.0469598,0.048955
96,-0.044797,0.0554226
97,-0.0424051,0.0523064
98,-0.0461264,0.0473695
99,-0.0461264,0.0473695
100,-0.0482943,0.0478071
101,-0.0491913,0.0437026
102,-0.0525732,0.0453079
103,-0.0516507,0.0459183
104,-0.0515019,0.0482976
105,-0.0515019,0.0482976
106,-0.049307,0.0491998
107,-0.0511658,0.046248
108,-0.0481306,0.0417896
109,-0.0481306,0.0417896
110,-0.0600827,0.0406693
111,-0.0635604,0.0386239
112,-0.0614776,0.038938
113,-0.0614776,0.038938
114,-0.051981,0.0413986
115,-0.0604991,0.0327814
116,-0.0608093,0.0404597
117,-0.0574531,0.0370916
118,-0.0569393,0.0371316
119,-0.0537464,0.0430856
120,-0.0597384,0.0420874
121,-0.0526003,0.0461869
122,-0.0526003,0.0461869
123,-0.0506578,0.0497453
124,-0.0511759,0.0480956
125,-0.0537148,0.0442576
126,-0.0537148,0.0442576
127,-0.0508657,0.049784
128,-0.0489748,0.0509766
129,-0.0495832,0.0499683
130,-0.0520772,0.051842
131,-0.0488473,0.0495379
132,-0.0503374,0.0491195
133,-0.0494002,0.0504948
134,-0.0494002,0.0504948
135,-0.0455065,0.0501394
136,-0.0455065,0.0501394
137,-0.0416384,0.050758
138,-0.043835,0.0522722
139,-0.0503781,0.0488461
140,-0.0415179,0.0488427
141,-0.0492345,0.0505089
142,-0.0492345,0.0505089
143,-0.0490949,0.0476993
144,-0.0482253,0.048729
145,-0.0454598,0.0488503
146,-0.0463926,0.0486682
147,-0.0510177,0.0533556
148,-0.0532383,0.0506897
149,-0.0466632,0.0508711
150,-0.0470039,0.050028
151,-0.0470039,0.050028
152,-0.0481757,0.0449375
153,-0.0584614,0.0388652
154,-0.0615928,0.0390425
155,-0.0510756,0.0459721
156,-0.058151,0.0432028
157,-0.0511488,0.044707
158,-0.0483829,0.0454791
159,-0.0435923,0.0484762
160,-0.0441807,0.047653
161,-0.0482938,0.0466562
162,-0.0514084,0.0493904
163,-0.048495,0.0435676
164,-0.0532197,0.0495218
165,-0.0481161,0.048037
166,-0.0481161,0.048037
167,-0.0481161,0.048037
168,-0.0470131,0.0485202
169,-0.0470131,0.0485202
170,-0.0526167,0.0501398
171,-0.0476944,0.0511315
172,-0.0484057,0.0467212
173,-0.0497563,0.0472347
174,-0.0493935,0.0422408
175,-0.0551414,0.0451
176,-0.0468774,0.0537815
177,-0.0484419,0.0543456
178,-0.051269,0.0507225
179,-0.0487947,0.0454638
180,-0.0434028,0.0533028
181,-0.0465888,0.0514141
182,-0.0457062,0.0540581
183,-0.0469942,0.0570541
184,-0.0401769,0.0516123
185,-0.0494526,0.0496919
186,-0.0464956,0.0509783
187,-0.0472669,0.0482064
188,-0.0433223,0.0441958
189,-0.0546268,0.0394861
190,-0.0546268,0.0394861
191,-0.051938,0.0496135
192,-0.0482877,0.048236
193,-0.0536645,0.0478456
194,-0.0493624,0.0511426
195,-0.0433056,0.0487183
196,-0.0436773,0.0500378
197,-0.0444248,0.0545793
198,-0.0498928,0.0509555
199,-0.0474278,0.0497038
200,-0.0505384,0.0460698
201,-0.047023,0.0467895
202,-0.0484978,0.0446878
203,-0.0573964,0.0411847
204,-0.0481939,0.0507532
205,-0.0481939,0.0507532
206,-0.0511473,0.049484
207,-0.0511473,0.049484
208,-0.0519854,0.050955
209,-0.0542201,0.0474037
210,-0.0593211,0.0426196
211,-0.0537989,0.0434354
212,-0.0576213,0.0413708
213,-0.0594569,0.0423671
214,-0.062274,0.0485458
215,-0.062274,0.0485458
216,-0.0614665,0.0428986
217,-0.0578307,0.0343058
218,-0.0594787,0.0435441
219,-0.0554263,0.0466714
220,-0.0487462,0.0504766
221,-0.0523351,0.0472725
222,-0.0508597,0.0466427
223,-0.0520011,0.0503562
