MDTU,min_width,max_width
1,0.0337456,0.0367466
2,0.0353098,0.0314562
3,0.0313889,0.0240526
4,0.0457082,0.0352325
5,0.0457082,0.0352325
6,0.0343578,0.0328594
7,0.035303,0.0320023
8,0.0365009,0.0280952
9,0.0372353,0.0282987
10,0.0353222,0.0316784
11,0.0331764,0.0213876
12,0.0381698,0.0315633
13,0.0285106,0.0278686
14,0.0312943,0.0202095
15,0.037701,0.0284957
16,0.0490341,0.0293888
17,0.0455075,0.0323822
18,0.0344383,0.0342387
19,0.0377803,0.0282984
20,0.0295995,0.0273797
21,0.0372303,0.0388336
22,0.0263349,0.0244114
23,0.0340511,0.0269936
24,0.0366966,0.0331173
25,0.0383829,0.0342243
26,0.0320018,0.0323136
27,0.0392921,0.0387896
28,0.0491666,0.0406473
29,0.0306198,0.027634
30,0.0316644,0.0367726
31,0.0360851,0.0325936
32,0.0208663,0.0208972
33,0.0316166,0.0295759
34,0.0224426,0.0230512
35,0.033465,0.0262712
36,0.033465,0.0262712
37,0.0388063,0.0403624
38,0.0248474,0.023991
39,0.0329024,0.0353927
40,0.0314162,0.0281134
41,0.0404843,0.0350888
42,0.024478,0.0202429
43,0.029262,0.0281107
44,0.0330959,0.0252522
45,0.03852,0.0292194
46,0.0319677,0.0285734
47,0.0458202,0.0358693
48,0.0306774,0.0260441
49,0.0298998,0.0254471
50,0.0358419,0.0355316
51,0.0317259,0.0341275
52,0.0397677,0.0301996
53,0.0347704,0.0252285
54,0.0343866,0.0315879
55,0.0343866,0.0315879
56,0.030006,0.0293612
57,0.0292452,0.0268229
58,0.0256822,0.0173369
59,0.0280732,0.0262491
60,0.0250021,0.0261103
61,0.0313734,0.0325991
62,0.0443878,0.0334144
63,0.0492255,0.0408873
64,0.0409879,0.0351491
65,0.0327974,0.0297632
66,0.0252071,0.0248427
67,0.0418513,0.0337471
68,0.0329202,0.0328026
69,0.0399556,0.0333564
70,0.0366286,0.0297197
71,0.037409,0.0310661
72,0.0351656,0.0306428
73,0.0351656,0.0306428
74,0.0396882,0.0364723
75,0.0404017,0.034167
76,0.0404017,0.034167
