MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.983021,-0.120159,0.97565
2,0.985862,-0.230757,0.958475
3,0.986276,-0.203162,0.965125
4,0.987159,-0.26368,0.951292
5,0.987159,-0.26368,0.951292
6,0.985151,-0.275568,0.945825
7,0.986897,-0.380253,0.9107
8,0.986116,-0.407126,0.89815
9,0.982601,-0.410888,0.892567
10,0.984234,-0.457294,0.87155
11,0.986032,-0.411417,0.8961
12,0.989168,-0.410468,0.899983
13,0.987891,-0.391798,0.906875
14,0.989261,-0.315182,0.937708
15,0.988545,-0.311526,0.938175
16,0.987476,-0.373802,0.913992
17,0.985962,-0.231633,0.958367
18,0.987548,-0.239832,0.957983
19,0.987775,-0.298557,0.941575
20,0.987594,-0.397157,0.904217
21,0.987591,-0.420953,0.893383
22,0.988289,-0.454557,0.87755
23,0.987575,-0.325452,0.932408
24,0.987682,-0.234188,0.959517
25,0.98673,-0.110111,0.980567
26,0.989195,0.0551246,0.987658
27,0.988931,0.133404,0.979892
28,0.989573,0.0495219,0.988333
29,0.987659,0.0427453,0.986733
30,0.98404,0.0231891,0.983767
31,0.986088,0.0953558,0.981467
32,0.985128,0.295466,0.939775
33,0.987426,0.373221,0.914175
34,0.987473,0.45577,0.876
35,0.987924,0.40665,0.90035
36,0.987924,0.40665,0.90035
37,0.98814,0.349106,0.924417
38,0.986681,0.317458,0.934217
39,0.987871,0.330228,0.931042
40,0.986482,0.287254,0.943733
41,0.989863,0.394778,0.907733
42,0.987068,0.393805,0.905108
43,0.986602,0.412311,0.896317
44,0.985915,0.487641,0.856875
45,0.988203,0.53918,0.828149
46,0.987154,0.586587,0.79397
47,0.986716,0.509466,0.845017
48,0.987777,0.517702,0.841242
49,0.987783,0.561836,0.812438
50,0.986901,0.427473,0.889517
51,0.988248,0.544782,0.824528
52,0.989269,0.376007,0.915025
53,0.985593,0.43172,0.886008
54,0.981756,0.501241,0.844158
55,0.981756,0.501241,0.844158
56,0.985834,0.414504,0.894458
57,0.989343,0.296398,0.9439
58,0.987753,0.316123,0.9358
59,0.987767,0.302883,0.940183
60,0.988724,0.413782,0.897975
61,0.988651,0.435478,0.887575
62,0.984006,0.483473,0.857042
63,0.987428,0.293874,0.942683
64,0.989443,0.413674,0.898817
65,0.988832,0.305211,0.94055
66,0.98731,0.410756,0.897808
67,0.987408,0.574217,0.803274
68,0.986163,0.591725,0.78891
69,0.98575,0.660263,0.731952
70,0.985297,0.664145,0.727819
71,0.985719,0.637772,0.751591
72,0.98609,0.670891,0.722688
73,0.98609,0.670891,0.722688
74,0.984732,0.554131,0.814024
75,0.986367,0.530713,0.831422
76,0.986367,0.530713,0.831422
77,0.986352,0.529301,0.832304
78,0.985042,0.604524,0.777726
79,0.985042,0.604524,0.777726
80,0.985042,0.604524,0.777726
81,0.984044,0.615068,0.768137
82,0.984044,0.615068,0.768137
83,0.988803,0.642324,0.751766
84,0.984405,0.686678,0.705356
85,0.987059,0.608573,0.777126
86,0.98886,0.603942,0.783005
87,0.985345,0.491097,0.854242
88,0.985345,0.491097,0.854242
89,0.985345,0.491097,0.854242
90,0.989627,0.628642,0.76431
91,0.985516,0.593143,0.787035
92,0.986021,0.520697,0.837325
93,0.987462,0.417987,0.894633
94,0.986757,0.493058,0.854742
95,0.986931,0.386329,0.908175
96,0.986983,0.375955,0.912575
97,0.987434,0.3477,0.924192
98,0.988421,0.348156,0.925075
99,0.988421,0.348156,0.925075
100,0.986634,0.324625,0.9317
101,0.984389,0.308977,0.934642
102,0.986843,0.286272,0.944408
103,0.987716,0.392994,0.906167
104,0.987636,0.37522,0.913583
105,0.987636,0.37522,0.913583
106,0.990438,0.413519,0.899983
107,0.984944,0.482396,0.858725
108,0.984325,0.555315,0.812724
109,0.984325,0.555315,0.812724
110,0.985642,0.552567,0.816187
111,0.986892,0.640065,0.751181
112,0.987781,0.558728,0.814576
113,0.987781,0.558728,0.814576
114,0.983791,0.617172,0.766122
115,0.980996,0.631307,0.750869
116,0.985614,0.601569,0.780737
117,0.986799,0.556408,0.814973
118,0.98612,0.458415,0.873092
119,0.986444,0.407682,0.898258
120,0.986403,0.536568,0.827698
121,0.988426,0.456714,0.876583
122,0.988426,0.456714,0.876583
123,0.985607,0.398245,0.901567
124,0.989915,0.487772,0.8614
125,0.987487,0.521153,0.838767
126,0.987487,0.521153,0.838767
127,0.988809,0.586713,0.795933
128,0.987273,0.604867,0.780285
129,0.988786,0.649032,0.745959
130,0.985976,0.589263,0.790517
131,0.98879,0.568172,0.80925
132,0.989207,0.640868,0.753538
133,0.987429,0.581724,0.79788
134,0.987429,0.581724,0.79788
135,0.987572,0.638509,0.753395
136,0.987572,0.638509,0.753395
137,0.985341,0.636815,0.751907
138,0.987397,0.701742,0.694631
139,0.990638,0.776173,0.615564
140,0.985681,0.837742,0.51938
141,0.989261,0.640625,0.753815
142,0.989261,0.640625,0.753815
143,0.984539,0.50692,0.844008
144,0.988292,0.388276,0.908825
145,0.988986,0.295897,0.943683
146,0.987366,0.330385,0.93045
147,0.988474,0.300287,0.941758
148,0.987886,0.40591,0.900642
149,0.988479,0.410997,0.898983
150,0.987769,0.428142,0.890158
151,0.987769,0.428142,0.890158
152,0.987786,0.353671,0.9223
153,0.987797,0.587817,0.793861
154,0.985242,0.599562,0.78181
155,0.986321,0.547493,0.820415
156,0.987543,0.699743,0.69685
157,0.98888,0.670745,0.726626
158,0.986853,0.592398,0.789268
159,0.986532,0.682803,0.712057
160,0.987024,0.739208,0.654054
161,0.986038,0.696898,0.697569
162,0.988405,0.745899,0.64852
163,0.986934,0.582504,0.796698
164,0.985426,0.596608,0.784298
165,0.985808,0.609401,0.774886
166,0.985808,0.609401,0.774886
167,0.985808,0.609401,0.774886
168,0.987086,0.489669,0.857067
169,0.987086,0.489669,0.857067
170,0.98603,0.471747,0.865858
171,0.986968,0.63576,0.754927
172,0.984862,0.683882,0.708702
173,0.984661,0.695051,0.697468
174,0.987026,0.636738,0.754178
175,0.985852,0.633881,0.755049
176,0.984998,0.566951,0.805474
177,0.986103,0.439323,0.882833
178,0.98756,0.434208,0.886983
179,0.988558,0.460626,0.874683
180,0.985243,0.341948,0.924
181,0.989123,0.271934,0.951008
182,0.989654,0.316045,0.937833
183,0.987428,0.258527,0.952983
184,0.984567,0.174015,0.969067
185,0.988964,0.29918,0.942625
186,0.98716,0.313098,0.936192
187,0.987466,0.347591,0.924267
188,0.98384,0.421117,0.889158
189,0.986242,0.444818,0.880233
190,0.986242,0.444818,0.880233
191,0.986945,0.45067,0.878042
192,0.987208,0.343622,0.925475
193,0.987862,0.423455,0.8925
194,0.986766,0.359178,0.919075
195,0.986581,0.499325,0.850892
196,0.987794,0.551034,0.819816
197,0.9873,0.462428,0.872308
198,0.986774,0.435192,0.885625
199,0.985309,0.471309,0.865275
200,0.98816,0.480596,0.863417
201,0.987553,0.367088,0.916792
202,0.986276,0.231659,0.958683
203,0.984361,0.245876,0.953158
204,0.985978,0.172991,0.970683
205,0.985978,0.172991,0.970683
206,0.98688,0.236288,0.958175
207,0.98688,0.236288,0.958175
208,0.986694,0.129502,0.978158
209,0.987303,0.06788,0.984967
210,0.986481,-0.0768448,0.983483
211,0.989068,-0.0684053,0.9867
212,0.988426,0.131917,0.979583
213,0.990153,0.281341,0.949342
214,0.987319,0.214742,0.963683
215,0.987319,0.214742,0.963683
216,0.985283,0.117373,0.978267
217,0.985686,0.0962575,0.980975
218,0.988258,0.196791,0.968467
219,0.985597,0.173302,0.970242
220,0.985619,0.105943,0.979908
221,0.985882,0.113154,0.979367
222,0.984282,0.228393,0.957417
223,0.986911,0.338052,0.927208
224,0.984988,0.379947,0.908758
225,0.988108,0.460831,0.874067
226,0.986343,0.515572,0.840867
227,0.987128,0.491209,0.856233
228,0.986615,0.577265,0.800109
229,0.986838,0.571892,0.804233
230,0.986754,0.536872,0.82792
231,0.986754,0.536872,0.82792
232,0.986731,0.401954,0.90115
233,0.985921,0.389102,0.905892
234,0.987116,0.398602,0.903058
235,0.987115,0.377511,0.912075
236,0.988039,0.468317,0.87
237,0.988999,0.487032,0.860767
238,0.986885,0.491054,0.856042
239,0.989295,0.497961,0.854833
240,0.987278,0.603694,0.781199
241,0.987754,0.510369,0.845683
242,0.987591,0.513931,0.843333
243,0.986695,0.666913,0.727183
244,0.98258,0.639838,0.745702
245,0.987168,0.640302,0.751342
246,0.987168,0.640302,0.751342
247,0.987168,0.640302,0.751342
248,0.985798,0.635976,0.753214
249,0.986127,0.668574,0.724883
250,0.983708,0.608368,0.773027
251,0.985001,0.636953,0.751344
252,0.985945,0.740986,0.650406
253,0.987001,0.703804,0.691976
254,0.987827,0.850408,0.502601
255,0.985428,0.843117,0.51012
256,0.985428,0.843117,0.51012
257,0.986387,0.813603,0.557683
258,0.985177,0.791199,0.587007
259,0.986004,0.758215,0.630328
260,0.984364,0.748918,0.638822
261,0.988853,0.645393,0.749198
262,0.9867,0.527633,0.833775
263,0.986345,0.5257,0.834575
264,0.987658,0.555677,0.816512
265,0.987867,0.600618,0.784308
266,0.987867,0.600618,0.784308
267,0.987487,0.7374,0.656789
268,0.98719,0.694931,0.701153
269,0.987557,0.801589,0.576823
270,0.985782,0.678524,0.715102
271,0.984823,0.762433,0.623357
272,0.984823,0.762433,0.623357
273,0.985631,0.765185,0.621257
274,0.986413,0.760929,0.627692
275,0.986343,0.740631,0.651413
276,0.98705,0.773718,0.612885
277,0.984986,0.808664,0.56237
278,0.987353,0.876058,0.455399
279,0.986079,0.826722,0.537477
280,0.985011,0.760263,0.626296
281,0.983702,0.714513,0.676121
282,0.983702,0.714513,0.676121
283,0.986597,0.698019,0.69724
284,0.987867,0.780743,0.605245
285,0.988187,0.848158,0.50709
286,0.985445,0.877533,0.448372
287,0.985445,0.877533,0.448372
288,0.986347,0.865692,0.472713
289,0.987515,0.901208,0.403743
290,0.98645,0.875617,0.45429
291,0.987723,0.851967,0.49975
292,0.989352,0.856975,0.494379
293,0.988082,0.895483,0.417632
294,0.984065,0.907683,0.380126
295,0.984147,0.890775,0.418408
296,0.984147,0.890775,0.418408
297,0.987375,0.899667,0.406829
298,0.98389,0.874233,0.451393
299,0.98389,0.874233,0.451393
300,0.986935,0.904208,0.395534
301,0.988286,0.925017,0.347928
302,0.988071,0.923083,0.352423
303,0.987311,0.952075,0.261413
304,0.987263,0.972767,0.168562
305,0.986909,0.960633,0.226213
306,0.984929,0.948817,0.264257
307,0.986315,0.959358,0.229018
308,0.988532,0.906,0.395423
309,0.987337,0.9068,0.390573
310,0.987647,0.92525,0.345484
311,0.987584,0.912033,0.378837
312,0.98721,0.867917,0.470429
313,0.987594,0.837208,0.523855
314,0.989198,0.836067,0.528683
315,0.989198,0.836067,0.528683
316,0.988162,0.892958,0.42319
317,0.987142,0.862458,0.480224
318,0.98791,0.862492,0.481741
319,0.98791,0.862492,0.481741
320,0.988999,0.857967,0.491947
321,0.986097,0.889275,0.426118
322,0.98765,0.834942,0.527565
323,0.986634,0.860708,0.482315
324,0.988055,0.841708,0.517474
325,0.990931,0.781249,0.609585
326,0.987816,0.714082,0.682544
327,0.987816,0.714082,0.682544
328,0.985927,0.796013,0.581735
329,0.989145,0.836192,0.528385
330,0.989145,0.836192,0.528385
331,0.987918,0.801029,0.578217
332,0.987793,0.799226,0.580493
333,0.989111,0.828015,0.541047
334,0.98477,0.78795,0.590683
335,0.98864,0.769609,0.620573
336,0.98961,0.88785,0.437093
337,0.986375,0.90255,0.397918
338,0.985954,0.905092,0.391043
339,0.985954,0.905092,0.391043
340,0.987953,0.849683,0.504073
341,0.986953,0.92845,0.334747
342,0.987832,0.9608,0.229513
343,0.987832,0.9608,0.229513
344,0.987832,0.9608,0.229513
345,0.985334,0.942325,0.287937
346,0.988427,0.973808,0.169366
347,0.987854,0.938008,0.309832
348,0.984584,0.947075,0.269173
349,0.987362,0.9703,0.182763
350,0.986964,0.979067,0.124604
351,0.984183,0.984175,-0.00403033
352,0.983032,0.982683,-0.0261939
353,0.984118,0.977258,-0.115992
354,0.989307,0.938733,-0.312263
355,0.986574,0.941392,-0.295145
356,0.988085,0.946525,-0.283552
357,0.987261,0.9715,-0.175707
358,0.985944,0.947858,-0.271384
359,0.988103,0.960308,-0.232712
360,0.983465,0.972692,-0.145172
361,0.986583,0.967617,-0.192523
362,0.988383,0.944875,-0.290022
363,0.982634,0.895425,-0.404701
364,0.985202,0.846467,-0.504101
365,0.985202,0.846467,-0.504101
366,0.989326,0.865283,-0.479637
367,0.986521,0.873942,-0.457656
368,0.987418,0.895058,-0.41697
369,0.986742,0.887508,-0.431265
370,0.986911,0.784793,-0.598409
371,0.986063,0.814484,-0.555819
372,0.98651,0.84245,-0.513302
373,0.987608,0.878617,-0.451002
374,0.987608,0.878617,-0.451002
375,0.98641,0.807061,-0.567148
376,0.986954,0.763642,-0.625243
377,0.98791,0.700305,-0.696807
378,0.986792,0.63289,-0.757105
379,0.983812,0.700524,-0.690762
380,0.987819,0.77082,-0.617756
381,0.987215,0.770003,-0.617811
382,0.987326,0.754424,-0.636912
383,0.987389,0.736657,-0.657476
384,0.989327,0.826785,-0.543318
385,0.98688,0.75403,-0.636687
386,0.984959,0.590753,-0.788134
387,0.984959,0.590753,-0.788134
388,0.98705,0.72171,-0.673352
389,0.985344,0.636758,-0.751959
390,0.98628,0.588204,-0.791684
391,0.989608,0.630412,-0.762828
392,0.983205,0.719648,-0.669924
393,0.986626,0.685326,-0.70976
394,0.986626,0.685326,-0.70976
395,0.987677,0.745227,-0.648184
396,0.987978,0.700148,-0.697061
397,0.985226,0.718972,-0.673609
398,0.985226,0.718972,-0.673609
399,0.984053,0.637903,-0.749293
400,0.98612,0.675933,-0.718017
401,0.985327,0.635995,-0.752582
402,0.986285,0.594435,-0.787022
403,0.987229,0.526671,-0.835008
404,0.986959,0.55037,-0.819257
405,0.985657,0.502409,-0.848
406,0.987112,0.538464,-0.827313
407,0.985284,0.626557,-0.760402
