MDTU,S_B
1,0.997848
2,0.993243
3,0.994657
4,1.0038
5,1.0038
6,1.00312
7,1.00132
8,1.00597
9,1.0002
10,1.0023
11,0.997283
12,0.994935
13,0.998815
14,1.00283
15,1.00582
16,0.983346
17,0.989859
18,0.987973
19,0.994482
20,0.998871
21,0.990899
22,1.00206
23,0.991639
24,0.994794
25,0.997227
26,1.003
27,1.0006
28,1.00921
29,1.00329
30,0.999992
31,1.00227
32,0.998261
33,0.996094
34,0.997805
35,1.00649
36,1.00649
37,1.00458
38,1.00034
39,1.00155
40,1.00333
41,0.994879
42,0.998271
43,0.989824
44,0.990773
45,0.993396
46,1.00064
47,0.99867
48,0.990898
49,0.997347
50,1.01227
51,0.994952
52,0.991947
53,0.99444
54,1.00186
55,1.00186
56,0.996074
57,0.99541
58,0.996888
59,0.994721
60,0.995988
61,0.990303
62,0.99499
63,0.992104
64,0.998428
65,0.994706
66,0.999788
67,1.00205
68,0.997347
69,0.992867
70,0.997385
71,0.996525
72,0.995209
73,0.995209
74,1.00662
75,1.00783
76,1.00783
77,0.991224
78,0.994738
79,0.994738
80,0.994738
81,0.996947
82,0.996947
83,0.999446
84,0.995077
85,0.992392
86,0.996784
87,1.00394
88,1.00394
89,1.00394
90,0.989966
91,0.998513
92,0.989595
93,0.989479
94,0.9893
95,0.99526
96,0.992433
97,0.98746
98,0.991879
99,0.991879
100,0.999031
101,1.0031
102,1.0051
103,0.995854
104,1.00967
105,1.00967
106,1.00393
107,1.00428
108,1.0042
109,1.0042
110,0.997165
111,0.998315
112,0.997092
113,0.997092
114,1.00331
115,0.992674
116,0.999081
117,0.99969
118,1.00272
119,0.992455
120,1.0004
121,1.00253
122,1.00253
123,1.00949
124,1.00367
125,0.9998
126,0.9998
127,0.997673
128,0.999363
129,0.991396
130,0.995583
131,0.997888
132,0.99421
133,1.0048
134,1.0048
135,1.005
136,1.005
137,0.993321
138,0.986074
139,0.987686
140,0.994178
141,0.998239
142,0.998239
143,0.997462
144,1.00557
145,1.00027
146,1.00019
147,0.999075
148,0.987767
149,0.991439
150,1.00058
151,1.00058
152,1.00193
153,0.996142
154,0.992128
155,1.00003
156,0.996317
157,0.996133
158,0.998815
159,1.00289
160,1.01139
161,0.9976
162,0.996406
163,0.994297
164,0.992861
165,0.991889
166,0.991889
167,0.991889
168,0.999252
169,0.999252
170,1.00089
171,0.996145
172,0.99787
173,1.00106
174,0.988603
175,0.988461
176,0.994406
177,1.00465
178,0.998182
179,0.992135
180,0.992914
181,0.990424
182,0.993809
183,0.995204
184,1.00004
185,0.998379
186,0.995855
187,0.999289
188,1.00254
189,1.00206
190,1.00206
191,0.991961
192,0.996296
193,0.994925
194,0.994686
195,0.99371
196,0.992853
197,0.98778
198,0.992604
199,0.988081
200,0.992413
201,1.00065
202,1.00471
203,0.995148
204,1.00311
205,1.00311
206,1.00006
207,1.00006
208,0.997747
209,1.00328
210,0.999272
211,1.0078
212,0.994161
213,0.987148
214,1.00848
215,1.00848
216,1.00277
217,1.00127
218,0.992439
219,0.997037
220,1.0002
221,1.00146
222,0.993377
223,0.990031
224,0.988096
225,0.997527
226,0.998398
227,0.99989
228,1.00452
229,1.0022
230,1.00237
231,1.00237
232,0.999194
233,1.00076
234,0.989685
235,0.990725
236,0.996101
237,0.994762
238,0.999343
239,0.996063
240,0.998367
241,1.0064
242,1.00265
243,0.994095
244,0.996495
245,0.998789
246,0.998789
247,0.998789
248,1.00144
249,0.997363
250,0.993196
251,0.995995
252,1.00113
253,0.998949
254,0.992414
255,0.995005
256,0.995005
257,1.0044
258,0.997901
259,1.0005
260,0.9992
261,0.995731
262,0.989928
263,0.998843
264,0.994689
265,0.993546
266,0.993546
267,0.987719
268,0.993828
269,0.995386
270,0.997257
271,0.993905
272,0.993905
273,0.999133
274,0.994957
275,0.997272
276,0.990879
277,0.999689
278,0.995268
279,0.994985
280,0.999972
281,1.00164
282,1.00164
283,0.992834
284,1.00048
285,0.996111
286,0.996312
287,0.996312
288,1.0012
289,1.00627
290,0.996068
291,0.98435
292,0.997615
293,0.995579
294,0.998473
295,0.985992
296,0.985992
297,0.991241
298,1.00191
299,1.00191
300,0.999707
301,0.997463
302,0.998028
303,0.996715
304,0.997929
305,0.985552
306,0.992451
307,0.996092
308,0.990701
309,0.994294
310,1.00463
311,1.00427
312,1.00692
313,1.00077
314,0.997988
315,0.997988
316,0.996651
317,0.99592
318,0.998799
319,0.998799
320,0.995038
321,0.99508
322,0.993166
323,0.997256
324,0.994381
325,0.994318
326,0.989279
327,0.989279
328,0.993532
329,1.00003
330,1.00003
331,0.987479
332,0.982629
333,0.996649
334,0.991405
335,0.998823
336,0.994284
337,0.985915
338,0.988388
339,0.988388
340,0.989563
341,0.986028
342,0.985117
343,0.985117
344,0.985117
345,0.988563
346,0.987819
347,0.982753
348,0.990853
349,0.987109
350,0.989499
351,1.00333
352,0.998961
353,0.99592
354,0.995533
355,1.00208
356,0.998162
357,0.995174
358,0.995516
359,0.996718
360,0.991261
361,0.982819
362,0.984579
363,0.995371
364,0.992199
365,0.992199
366,0.989126
367,0.995809
368,0.98955
369,1.00159
370,0.996927
371,1.00136
372,0.996984
373,0.992947
374,0.992947
375,0.996053
376,0.989079
377,0.995552
378,0.980161
379,0.997619
380,0.993484
381,0.985375
382,0.997547
383,1.00051
384,0.986991
385,0.976573
386,0.986119
387,0.986119
388,0.997169
389,0.994274
390,0.987484
391,0.989964
392,0.997293
393,0.994511
394,0.994511
395,0.991434
396,0.986166
397,0.990308
398,0.990308
399,0.991008
400,1.00026
401,0.993601
402,0.989972
403,0.996754
404,1.00405
405,1.00563
406,0.997284
407,1.00292
408,1.00459
409,1.00046
410,0.996413
411,0.996759
412,1.00012
413,0.998466
414,0.997941
415,1.00357
416,1.00196
417,0.995706
418,1.00722
419,1.00817
420,1.00184
421,0.98841
422,0.995586
423,0.991484
424,0.991484
425,0.995655
426,0.994387
427,0.994387
428,0.992893
429,1.00039
430,1.00187
431,1.00344
432,1.00082
433,1.00069
434,0.998018
435,0.999344
436,0.998334
437,0.994291
438,0.990216
439,0.994571
440,0.994571
441,0.996449
442,0.998146
443,0.992162
444,0.983427
445,0.999133
446,1.00245
447,0.997112
448,0.994475
449,0.989348
450,0.990473
451,0.992926
452,0.985423
453,0.995276
454,1.00268
455,1.00293
456,0.994249
457,0.992125
458,0.999214
459,0.997987
460,0.999764
461,0.999989
462,0.998928
463,0.996505
464,1.00006
465,1.0003
466,0.999584
467,0.999584
468,1.00388
469,1.00946
470,1.00946
471,1.00269
472,1.00172
473,1.00416
474,0.999985
475,0.998707
476,0.998707
477,0.996622
478,0.996622
479,1.01104
480,1.00203
481,1.00507
482,0.991961
483,1.00576
484,0.991599
485,0.989072
486,0.989072
487,1.00871
488,1.00925
489,1.00925
490,1.00547
491,1.00547
492,1.00108
493,1.00519
494,1.0028
495,1.0063
496,0.999295
497,0.999644
498,0.996137
499,0.997203
500,0.995932
501,0.995534
502,1.00177
503,1.00177
504,0.995332
505,1.00083
506,0.995883
507,0.993097
508,0.993097
509,0.993097
510,0.993657
511,0.995292
512,0.991244
513,0.992454
514,1.00165
515,1.00165
516,1.00459
517,1.001
518,0.990773
519,0.998802
520,0.994226
521,1.00397
522,0.995817
523,1.00217
524,1.00392
525,0.999995
526,0.996448
527,0.998382
528,0.997157
529,0.997157
530,0.991416
531,0.999492
532,0.99761
533,0.99522
534,0.993906
535,0.995923
536,1.00008
537,1.00167
538,1.00717
539,0.994244
540,0.996427
541,0.997577
542,0.997577
543,1.0002
544,0.999188
545,0.993274
546,1.01136
547,1.01136
548,0.999126
549,1.00729
550,0.998608
551,0.994736
552,0.998212
553,0.998212
554,1.00582
