ReTr(L),ImTr(L)
0.239091,-0.944283
0.281003,-0.922442
0.252175,-0.925433
0.172453,-0.943467
0.172453,-0.943467
0.0782511,-0.954708
0.125418,-0.9522
0.061932,-0.955442
-0.0499334,-0.95735
0.08659,-0.952558
0.08659,-0.952558
0.0985167,-0.948442
0.208159,-0.927633
0.149737,-0.9372
0.201765,-0.931833
0.250627,-0.922342
0.244778,-0.922433
0.172412,-0.935858
0.139906,-0.945008
0.155844,-0.941358
0.131066,-0.940283
0.140802,-0.947233
0.0840317,-0.952292
0.031803,-0.954542
0.0533973,-0.950567
0.0858833,-0.950133
0.020571,-0.9528
0.0318783,-0.954
0.0082195,-0.951558
0.0124795,-0.954058
0.0338699,-0.954208
-0.00330949,-0.953733
-0.0713097,-0.95155
-0.0575302,-0.949642
-0.0273257,-0.950083
-0.0558772,-0.953508
0.0378666,-0.954558
0.0649383,-0.951708
-0.071356,-0.951
-0.00629426,-0.954783
0.063812,-0.950433
0.0273932,-0.950567
0.145872,-0.941358
0.161087,-0.938208
0.131873,-0.942925
0.166395,-0.934508
0.1956,-0.933608
0.132314,-0.947367
0.0722736,-0.951683
0.0446362,-0.953225
0.00845792,-0.955558
-0.0635798,-0.951408
-0.110876,-0.944217
-0.118223,-0.9439
-0.186249,-0.938717
-0.234159,-0.92705
-0.247317,-0.921383
-0.313613,-0.899692
-0.459953,-0.835067
-0.514548,-0.807517
-0.491978,-0.818298
-0.46314,-0.831104
-0.326213,-0.896092
-0.42559,-0.855425
-0.438287,-0.849667
-0.359029,-0.882617
-0.325129,-0.895558
-0.322191,-0.898392
-0.42805,-0.854225
-0.346717,-0.88815
-0.39776,-0.868233
-0.419459,-0.856392
-0.507295,-0.812589
-0.451274,-0.840425
-0.402848,-0.859092
-0.463616,-0.83585
-0.458934,-0.836525
-0.458867,-0.838108
-0.398065,-0.867017
-0.298362,-0.908625
-0.233648,-0.924142
-0.205747,-0.926517
-0.155767,-0.93945
-0.00592298,-0.952767
0.0281989,-0.950642
0.0229761,-0.954725
0.000316389,-0.952192
0.00623214,-0.955675
-0.152579,-0.942817
-0.178678,-0.937025
-0.127839,-0.943217
-0.0842625,-0.952
-0.110488,-0.947417
-0.0403597,-0.954842
0.0847292,-0.9479
0.0522936,-0.950375
-0.0964458,-0.947983
-0.183901,-0.933183
-0.153598,-0.940417
-0.183295,-0.934558
-0.155987,-0.941408
-0.136164,-0.944042
-0.105006,-0.947358
-0.113556,-0.946467
-0.163843,-0.937983
-0.0727923,-0.949833
-0.0581336,-0.952242
0.00184146,-0.955242
0.00408968,-0.956225
-0.0861758,-0.947583
-0.0326145,-0.953267
-0.02855,-0.951558
0.0106069,-0.955083
0.0289041,-0.952408
-0.0323589,-0.952692
-0.0516358,-0.952417
0.00367285,-0.949533
0.0597497,-0.946275
-0.0516838,-0.9493
-0.0693502,-0.94615
-0.207894,-0.9263
-0.170292,-0.938575
-0.0859825,-0.949667
-0.249268,-0.921492
-0.222533,-0.93195
-0.254284,-0.920367
-0.242962,-0.922825
-0.226035,-0.928125
-0.0910483,-0.947925
-0.122714,-0.943725
-0.11977,-0.947567
-0.0725408,-0.94935
