MDTU,S_B
1,0.76537
2,0.784512
3,0.844133
4,0.882045
5,0.882045
6,0.896289
7,0.902934
8,0.912123
9,0.917408
10,0.940102
11,0.940102
12,0.942731
13,0.945601
14,0.934067
15,0.943508
16,0.943406
17,0.942762
18,0.936854
19,0.947064
20,0.949005
21,0.951792
22,0.951669
23,0.943004
24,0.952844
25,0.945417
26,0.949621
27,0.946288
28,0.946188
29,0.946694
30,0.937336
31,0.943541
32,0.949269
33,0.945627
34,0.947253
35,0.955789
36,0.952983
37,0.946672
38,0.949361
39,0.939624
40,0.951062
41,0.945574
42,0.955248
43,0.946052
44,0.940423
45,0.946714
46,0.95036
47,0.950957
48,0.951931
49,0.946806
50,0.949262
51,0.947508
52,0.938107
53,0.942141
54,0.942927
55,0.949883
56,0.948035
57,0.940042
58,0.941351
59,0.947041
60,0.941488
61,0.948595
62,0.945695
63,0.951894
64,0.945634
65,0.952631
66,0.948713
67,0.947875
68,0.954346
69,0.9423
70,0.93482
71,0.938613
72,0.94918
73,0.940165
74,0.953567
75,0.94204
76,0.943668
77,0.941118
78,0.945944
79,0.943196
80,0.947212
81,0.941024
82,0.949916
83,0.954266
84,0.952579
85,0.949058
86,0.949859
87,0.944806
88,0.949689
89,0.944071
90,0.946197
91,0.954248
92,0.951858
93,0.941477
94,0.95207
95,0.950887
96,0.952699
97,0.952223
98,0.947865
99,0.945647
100,0.960024
101,0.958676
102,0.963127
103,0.959065
104,0.963179
105,0.957542
106,0.960033
107,0.964853
108,0.954968
109,0.944467
110,0.953089
111,0.942932
112,0.937752
113,0.944417
114,0.940819
115,0.939454
116,0.94397
117,0.955148
118,0.954773
119,0.958649
120,0.9527
121,0.956681
122,0.944333
123,0.942388
124,0.952137
125,0.95182
126,0.942577
127,0.944023
128,0.953952
129,0.960903
130,0.957194
131,0.957632
132,0.951861
133,0.953146
134,0.94832
135,0.959526
136,0.94792
137,0.949592
138,0.951617
139,0.952112
140,0.948792
141,0.949037
142,0.947039
143,0.943133
144,0.950221
145,0.948739
146,0.939991
147,0.937117
148,0.939701
149,0.950436
150,0.950999
151,0.951823
152,0.952704
153,0.951471
154,0.952013
155,0.951789
156,0.941411
157,0.947144
158,0.953558
159,0.944858
160,0.943675
161,0.949801
162,0.953289
163,0.947747
164,0.932569
165,0.946179
166,0.943885
167,0.941801
168,0.946655
169,0.943428
170,0.943161
171,0.949262
172,0.950665
173,0.948403
174,0.943217
175,0.9559
176,0.936725
177,0.94415
178,0.93891
179,0.950571
180,0.940142
181,0.947532
182,0.953659
183,0.948488
184,0.95135
185,0.946206
186,0.943097
187,0.948223
188,0.948053
189,0.943187
190,0.946801
191,0.943335
192,0.954276
193,0.955444
194,0.9493
195,0.952653
196,0.954903
197,0.938755
198,0.948258
199,0.948002
200,0.94651
201,0.949449
202,0.954777
203,0.952855
204,0.953591
205,0.950012
206,0.948695
207,0.947593
208,0.952328
209,0.942209
210,0.956913
211,0.952229
212,0.952977
213,0.947292
214,0.947292
215,0.9538
216,0.937684
217,0.946618
218,0.943866
219,0.944859
220,0.953499
221,0.952904
222,0.947191
223,0.943915
224,0.948538
225,0.938528
226,0.944911
227,0.937251
228,0.94289
229,0.950044
230,0.952725
231,0.95029
232,0.945692
233,0.953127
234,0.950003
235,0.948018
236,0.951377
237,0.946875
238,0.946082
239,0.945124
240,0.946591
241,0.9508
242,0.943869
243,0.947124
244,0.954628
245,0.949027
246,0.947032
247,0.947107
248,0.952206
249,0.956547
250,0.954092
251,0.952331
252,0.954197
253,0.947841
254,0.945135
255,0.955838
256,0.943873
257,0.943264
258,0.943038
259,0.949651
260,0.943995
261,0.945518
262,0.941316
263,0.950184
264,0.952752
265,0.946992
266,0.960239
267,0.945466
268,0.946679
269,0.943268
270,0.948241
271,0.94431
272,0.954271
273,0.958241
274,0.946918
275,0.944366
276,0.954892
277,0.943375
278,0.951451
279,0.950689
280,0.956454
281,0.946082
282,0.945999
283,0.94641
284,0.949201
285,0.938943
286,0.94368
287,0.947585
288,0.958565
289,0.952514
290,0.952676
291,0.948959
292,0.955884
293,0.950489
294,0.94848
295,0.942721
296,0.938804
297,0.943745
298,0.951432
299,0.951432
300,0.948206
301,0.952997
302,0.946503
303,0.940714
304,0.948145
305,0.949724
306,0.942874
307,0.949992
308,0.947206
309,0.945771
310,0.955272
311,0.942618
312,0.945409
313,0.950786
314,0.953115
315,0.953115
316,0.957231
317,0.945971
318,0.940224
319,0.95185
320,0.945238
321,0.945734
322,0.95366
323,0.94737
324,0.950174
325,0.944252
326,0.945224
327,0.954755
328,0.955631
329,0.957929
330,0.958986
331,0.949731
332,0.947486
333,0.951959
334,0.953277
335,0.948848
336,0.952311
337,0.939886
338,0.94287
339,0.952686
340,0.949327
341,0.950534
342,0.950599
343,0.950599
344,0.945221
345,0.943856
346,0.940393
347,0.950441
348,0.930958
349,0.942991
350,0.946844
351,0.955429
352,0.944379
353,0.944379
354,0.937033
355,0.947089
356,0.949098
357,0.939242
358,0.944325
359,0.951393
360,0.950954
361,0.949777
362,0.940977
363,0.948862
364,0.949238
365,0.949238
366,0.955687
367,0.957003
368,0.957178
369,0.944662
370,0.946185
371,0.950751
372,0.943824
373,0.941832
374,0.951314
375,0.951024
376,0.943128
377,0.939915
378,0.935236
379,0.953908
380,0.953569
381,0.945803
382,0.950323
383,0.952544
384,0.955186
385,0.947147
386,0.944755
387,0.942786
388,0.947127
389,0.943431
390,0.948208
391,0.937736
392,0.951434
393,0.941155
394,0.960267
395,0.947351
396,0.952333
397,0.949627
398,0.956735
399,0.94941
400,0.953275
401,0.945475
402,0.950452
403,0.953567
404,0.948011
405,0.945041
406,0.937043
407,0.943808
408,0.943808
409,0.937964
410,0.93965
411,0.935201
412,0.939943
413,0.944654
414,0.939159
415,0.945941
416,0.935895
417,0.942575
418,0.948447
419,0.9509
420,0.950203
421,0.941304
422,0.938624
423,0.94307
424,0.952664
425,0.941386
426,0.947951
427,0.947951
428,0.946169
429,0.939964
430,0.940082
431,0.950163
432,0.948462
433,0.952957
434,0.952135
435,0.941762
436,0.945397
437,0.947501
438,0.949093
439,0.945934
440,0.946704
441,0.947819
442,0.944563
443,0.944935
444,0.950954
445,0.947427
446,0.935724
447,0.947924
448,0.945002
449,0.944551
450,0.946788
451,0.952467
452,0.952456
453,0.947605
454,0.953399
455,0.957393
456,0.950563
457,0.943952
458,0.94109
459,0.940666
460,0.950161
461,0.941653
462,0.948546
463,0.942229
464,0.945551
465,0.945551
466,0.940077
467,0.949206
468,0.952262
469,0.95093
470,0.95093
471,0.939731
472,0.953332
473,0.957417
474,0.948155
475,0.941709
476,0.944677
477,0.951365
478,0.945698
479,0.944334
480,0.944885
481,0.945899
482,0.934709
483,0.941081
484,0.941088
485,0.938171
486,0.93889
487,0.951489
488,0.943736
489,0.948216
490,0.95344
491,0.956685
492,0.950331
493,0.960644
494,0.947382
495,0.947895
496,0.954727
497,0.946205
498,0.952684
499,0.951881
500,0.94516
501,0.953546
502,0.947795
503,0.958272
504,0.94885
505,0.943701
506,0.945433
507,0.942557
508,0.948076
509,0.948076
510,0.945703
511,0.942567
512,0.948546
513,0.959622
514,0.956549
515,0.959759
516,0.944874
517,0.952449
518,0.94725
519,0.952808
520,0.936794
521,0.942389
522,0.949111
523,0.944449
524,0.949637
525,0.951687
526,0.953365
527,0.946461
528,0.945383
529,0.945475
530,0.949831
531,0.953061
532,0.948675
533,0.942963
534,0.950116
535,0.934042
536,0.937271
537,0.941801
538,0.948977
539,0.944328
540,0.943252
541,0.939904
542,0.947244
543,0.950225
544,0.950225
545,0.947569
546,0.95078
547,0.953339
548,0.936638
549,0.95146
550,0.955549
551,0.945767
552,0.955628
553,0.962216
554,0.943545
555,0.946225
556,0.950587
557,0.949912
558,0.952576
559,0.948188
560,0.949677
561,0.958973
562,0.956577
563,0.950576
564,0.948242
565,0.948242
566,0.951423
567,0.949781
