t,deltaS
561,-0.7931
562,-0.9019
563,0.2315
564,-0.1023
565,0.5652
566,0.05271
567,0.4111
568,0.3538
569,-1.106
570,0.5837
571,-0.7305
572,-0.7385
573,-0.1686
574,-0.4912
575,0.0365
576,0.5269
577,0.1936
578,0.4887
579,0.5789
580,0.09827
581,0.677
582,0.6518
583,0.4581
584,-0.201
585,0.1081
586,1.386
587,-0.114
588,0.0245
589,0.03966
590,-0.4498
591,-0.5362
592,-0.3982
593,-0.3951
594,0.09704
595,-0.2105
596,0.5013
597,0.1495
598,-0.3929
599,-0.1356
600,-0.4802
601,0.309
602,0.777
603,-0.02704
604,0.435
605,-0.1395
606,1.103
607,-0.3611
608,-0.09929
609,-0.431
610,0.515
611,0.1865
612,0.1824
613,0.5775
614,0.2657
615,0.04327
616,-0.04328
617,-0.3988
618,0.001708
619,-0.2158
620,-0.1836
621,-0.1569
622,-0.4189
623,-0.3757
624,0.2555
625,-0.06372
626,0.9957
627,-0.6566
628,0.5855
629,-0.4345
630,0.4056
631,-0.0733
632,0.578
633,1.577
634,0.2353
635,0.4587
636,0.3299
637,0.6547
638,0.684
639,-0.3916
640,-0.6181
641,0.4451
642,-0.5279
643,0.6367
644,-0.01628
645,0.137
646,0.402
647,0.2044
648,-0.3284
649,1.028
650,0.5353
651,-0.1573
652,-0.2325
653,1.019
654,0.1913
655,0.1959
656,-0.3729
657,0.6754
658,-0.4637
659,0.4274
660,0.8119
661,1.212
662,-0.06114
663,0.1374
664,-0.08169
665,-0.5611
666,1.017
667,0.1707
668,1.224
669,1.324
670,-0.3149
671,0.5236
672,0.2761
673,0.6226
674,0.01678
675,0.6534
676,0.04911
677,0.5828
678,-0.7755
679,-0.642
680,0.9662
681,-0.8181
682,-0.4325
683,0.6428
684,-0.03593
685,1.103
686,0.8408
687,-0.04084
688,0.04456
689,-0.6395
690,-0.6189
691,0.1591
692,0.3487
693,0.4018
694,-0.688
695,0.856
696,0.3964
697,-0.6453
698,-0.05625
699,0.3129
700,-0.7329
701,0.00693
702,-0.148
703,-0.1533
704,-1.213
705,0.6886
706,1.339
707,-1.269
708,-0.3339
709,-0.6478
710,0.2761
711,0.4798
712,-0.8431
713,-0.7834
714,-0.2247
715,0.9559
716,-0.06231
717,0.2188
718,2.124
719,0.2693
720,-0.2737
721,0.3095
722,0.3976
723,-0.103
724,-0.4652
725,0.2081
726,0.1585
727,-0.1436
728,-0.4846
729,1.181
730,-0.03173
731,0.5084
732,-0.5867
733,0.4768
734,0.9659
735,-0.1081
736,0.2693
737,0.1191
738,0.845
739,-1.105
740,0.2639
741,-0.441
742,0.5829
743,0.3461
744,-0.2795
745,0.3174
746,-0.5896
747,0.09182
748,-0.5942
749,-0.1925
750,-0.08463
751,-0.2291
752,0.7657
753,0.3735
754,-0.4132
755,-1.485
756,0.5046
757,0.114
758,0.002091
759,-0.1487
760,0.1413
761,0.3704
762,0.5467
763,-0.6464
764,0.9488
765,0.4219
766,0.1997
767,0.09645
768,-0.1506
769,0.4603
770,-0.02977
771,-0.0406
772,0.6325
773,0.6019
774,-0.1549
775,0.1896
776,0.9107
777,0.171
778,-0.2434
779,0.9345
780,0.2424
781,1.304
782,1.016
783,-0.1912
784,0.2062
785,-0.7675
786,0.5498
787,0.4329
788,-0.4782
789,0.7966
790,0.9408
791,0.2972
792,0.2421
793,0.591
794,0.5691
795,1.013
796,1.219
797,0.8449
798,-0.5356
799,0.716
800,-0.9387
801,-0.606
802,-0.8901
803,-0.2883
804,0.1531
805,0.4903
806,0.3975
807,0.2916
808,0.1002
809,1.022
810,-1.572
811,0.5685
812,-0.09878
813,-0.2382
814,1.047
815,-0.01713
816,-0.1992
817,-0.5267
818,0.008529
819,-0.5232
820,0.6143
821,-0.6205
822,0.5872
823,0.3194
824,0.1854
825,0.6568
826,0.5993
827,0.2784
828,-0.2558
829,0.589
830,0.003434
831,0.7988
832,0.0503
833,1.471
834,1.229
835,-0.7483
836,0.2566
837,-0.286
838,-0.6521
839,0.1125
840,0.1299
841,-0.1544
842,0.9112
843,0.5594
844,-0.3757
845,0.2743
846,0.1079
847,0.06683
848,-0.02052
849,1.906
850,0.2925
851,0.2757
852,0.6015
853,-0.7691
854,0.2096
855,-0.1622
856,-0.05632
857,0.07132
858,0.009999
859,0.5434
860,-0.8365
861,0.7235
862,-0.08444
863,-0.1659
864,0.003399
865,-0.1425
866,0.6245
867,-0.2845
868,0.2621
869,0.8546
870,-0.4559
871,0.1766
872,0.1676
873,1.592
874,-0.1648
875,0.2682
876,-1.051
877,0.1056
878,0.2862
879,0.4987
880,0.2726
881,-1.054
882,0.4904
883,0.5375
884,-0.3581
885,-0.07089
886,0.8244
887,-0.5043
888,0.04757
889,0.5913
890,0.6127
891,-0.09521
892,0.1067
893,0.4697
894,0.1635
895,1.545
896,1.374
897,-0.3786
898,-0.05019
899,0.4965
900,0.1715
901,0.4048
902,0.1589
903,-0.4824
904,0.08016
905,-0.03727
906,-0.6032
907,-0.4863
908,-0.02997
909,0.232
910,0.2449
911,0.3592
912,0.1658
913,-0.8174
914,0.2571
915,0.01527
916,0.9207
917,0.09618
918,0.06726
919,-0.5164
920,0.6972
921,-0.3349
922,0.4489
923,-0.6975
924,0.4834
925,0.2687
926,1.478
927,-0.8644
928,1.084
929,0.4927
930,1.215
931,1.553
932,0.8952
933,0.16
934,0.7715
935,-0.7456
936,-0.0376
937,-0.1575
938,-0.2321
939,-0.08286
940,-0.2779
941,-0.7254
942,1.514
943,-0.5044
944,0.8317
945,-1.224
946,-0.06419
947,-0.5933
948,0.6773
949,-0.6739
950,0.6834
951,0.6019
952,-0.2461
953,-0.4137
954,0.1459
955,0.1126
956,-0.1606
957,-0.6631
958,0.3645
959,-0.1047
960,-0.9706
961,0.09004
962,0.07009
963,0.193
964,-0.07351
965,-0.5497
966,0.2496
967,0.5023
968,0.1886
969,0.6269
970,-0.4938
971,1.23
972,0.666
973,0.8403
974,0.0001428
975,0.2226
976,0.01482
977,-0.6027
978,0.2992
979,1.477
980,0.3679
981,0.9373
982,0.2853
983,-0.3556
984,1.031
985,0.4637
986,0.6633
987,-0.3331
988,0.3716
989,0.3518
990,0.9265
991,-0.2416
992,0.2567
993,-1.745
994,-1.317
995,-0.04674
996,-0.1102
997,-0.02534
998,-0.6364
999,-0.4057
1000,0.1714
1001,-0.2691
1002,-1.066
1003,0.6208
1004,0.6447
1005,0.06557
1006,-0.02398
1007,0.128
1008,-0.1934
1009,0.3663
1010,-0.5359
1011,1.197
1012,-0.4112
1013,-0.2043
1014,-0.3401
1015,-0.004812
1016,0.1384
1017,0.39
1018,0.8893
1019,0.8338
1020,0.4736
1021,0.4019
1022,-0.4818
1023,0.7155
1024,0.4905
1025,0.5113
1026,-0.2715
1027,-0.6094
1028,0.3918
1029,-0.4879
1030,-0.3223
1031,0.3236
1032,1.828
1033,0.5188
1034,0.7926
1035,0.1397
1036,-0.3265
1037,1.068
1038,0.6707
1039,0.05301
1040,0.08958
1041,-0.4277
1042,0.5867
1043,0.4543
1044,0.1952
1045,0.6272
1046,0.4707
1047,0.1166
1048,0.1942
1049,0.2104
1050,0.631
1051,-0.1773
1052,-0.8927
1053,0.7164
1054,0.2217
1055,-0.1659
1056,0.6601
1057,0.3446
1058,0.567
1059,1.202
1060,0.0203
1061,0.02591
1062,0.5773
1063,-0.0807
1064,0.5262
1065,-0.03477
1066,0.2513
1067,-1.168
1068,0.0559
1069,0.6024
1070,-0.003046
1071,0.1788
1072,0.195
1073,-0.3499
1074,0.1345
1075,0.01636
1076,-0.4266
1077,0.7175
1078,-1
1079,0.04914
1080,-0.0974
1081,0.1544
1082,0.08843
1083,0.2974
1084,1.391
1085,1.315
1086,0.2834
1087,0.7493
1088,0.1188
1089,0.2552
1090,0.08505
1091,0.3947
1092,-0.1347
1093,0.1169
1094,-0.2047
1095,-0.7636
1096,0.2673
1097,0.195
1098,1.072
1099,0.5109
1100,-0.3706
1101,-0.4676
1102,1.199
1103,0.6226
1104,0.2694
1105,0.8164
1106,1.429
1107,0.3297
1108,0.01225
1109,-0.5148
1110,1.666
1111,0.7929
1112,0.6508
1113,-0.112
1114,-0.2061
1115,0.7879
1116,-0.226
1117,-0.2787
1118,-0.4771
1119,0.6161
1120,0.1723
1121,0.511
1122,-0.394
1123,-0.2021
1124,0.08218
1125,0.6279
1126,1.325
1127,-0.9249
1128,0.3545
1129,-0.2811
1130,-0.4598
1131,-0.6292
1132,0.4585
1133,0.2672
1134,0.0238
1135,0.7848
1136,0.01672
1137,0.04607
1138,0.3903
1139,0.8244
1140,-0.5028
1141,0.1482
1142,0.6887
1143,-0.3496
1144,0.502
1145,0.6413
1146,-0.7643
1147,0.2522
1148,-0.6438
1149,0.8466
1150,0.5551
1151,0.1424
1152,-0.2132
1153,-0.5429
1154,1.103
1155,-0.1673
1156,-0.3161
1157,-0.4694
1158,0.6473
1159,0.5208
1160,-0.204
1161,0.2612
1162,-0.02908
1163,-0.3762
1164,-0.2648
1165,0.2159
1166,-0.141
1167,-0.02377
1168,0.0004657
1169,1.16
1170,0.5184
1171,0.7217
1172,1.092
1173,0.2442
1174,0.2572
1175,-0.2144
1176,-0.8593
1177,-0.01838
1178,-0.01694
1179,0.121
1180,-0.01106
1181,0.3195
1182,-0.4927
1183,-0.1259
1184,-0.1864
1185,0.3106
1186,0.106
1187,-0.2063
1188,0.4213
1189,1.031
1190,0.7762
1191,0.3997
1192,-1.34
1193,0.7318
1194,0.2341
1195,-0.5646
1196,0.2603
1197,0.5118
1198,-0.432
1199,-0.3557
1200,0.435
1201,0.5223
1202,-0.9406
1203,-0.1914
1204,0.2343
1205,0.03316
1206,-0.123
1207,0.7751
1208,0.1037
1209,0.173
1210,-0.4047
1211,0.7161
1212,0.3701
1213,-0.6486
1214,0.00104
1215,-0.1238
1216,0.4784
1217,-0.2936
1218,0.3384
1219,0.3527
1220,0.6976
1221,-0.1574
1222,0.4133
1223,0.3638
1224,0.5459
1225,0.0859
1226,-0.2991
1227,-0.4917
1228,0.5776
1229,-0.3091
1230,0.2831
1231,0.6379
1232,0.07182
1233,-0.3502
1234,-0.09749
1235,-0.1475
1236,0.4877
1237,-0.5511
1238,-0.02566
1239,0.07715
1240,-0.4349
1241,0.6748
1242,-1.014
1243,-0.7067
1244,-0.3214
1245,-0.4116
1246,0.1481
1247,-0.07577
1248,1.481
1249,0.4431
1250,1.159
1251,-0.3222
1252,0.03993
1253,0.6468
1254,0.9913
1255,0.9786
1256,0.7254
1257,0.3225
1258,0.2173
1259,1.069
1260,-0.5268
1261,-1.037
1262,0.3401
1263,-0.3029
1264,0.5891
1265,0.01553
1266,-0.4685
1267,-0.2609
1268,0.4741
1269,-0.1287
1270,-0.3934
1271,0.1286
1272,-0.1555
1273,0.3856
1274,0.251
1275,-0.06661
1276,0.06179
1277,0.1663
1278,0.1756
1279,0.003548
1280,0.818
1281,0.5484
1282,0.6658
1283,-0.5107
1284,0.4142
1285,0.5883
1286,-1.684
1287,-0.02941
1288,0.8881
1289,0.09672
1290,-0.03885
1291,0.3752
1292,-0.1747
1293,-0.03922
1294,0.4359
1295,0.6421
1296,-0.6575
1297,-0.2633
1298,0.1075
1299,-0.1817
1300,0.6761
1301,0.6525
1302,1.235
1303,0.2567
1304,-0.02737
1305,-0.02692
1306,0.1402
1307,0.2233
1308,-0.1984
1309,0.3313
1310,-0.1112
1311,0.04191
1312,0.4044
1313,-0.1003
1314,-0.009482
1315,-0.2724
1316,0.3114
1317,0.1724
1318,0.2205
1319,0.03512
1320,0.6232
1321,-0.4037
1322,-0.6555
1323,0.09465
1324,0.4097
1325,0.7341
1326,0.03139
1327,-0.09416
1328,-0.2242
1329,-0.2075
1330,0.1044
1331,-0.05288
1332,0.509
1333,0.308
1334,0.6408
1335,-0.251
1336,0.4461
1337,-0.2636
1338,-0.1536
1339,0.6227
1340,-0.359
1341,-0.9558
1342,0.6394
1343,0.2477
1344,0.5146
1345,-0.3701
1346,-0.04382
1347,0.03946
1348,0.3369
1349,0.0001058
1350,-0.2704
1351,0.5887
1352,-0.5588
1353,0.04888
1354,0.4291
1355,0.07175
1356,0.4733
1357,0.1894
1358,0.47
1359,0.06061
1360,-1.017
1361,0.6148
1362,-0.03566
1363,-0.2621
1364,0.8436
1365,-0.5579
1366,0.268
1367,-0.22
1368,0.07686
1369,-0.3348
1370,-0.1058
1371,0.9463
1372,0.104
1373,0.06911
1374,0.6505
1375,-0.4425
1376,-0.6928
1377,0.3731
1378,-0.2456
1379,-0.3461
1380,0.1086
1381,-0.4456
1382,-1.267
1383,1.163
1384,-0.3754
1385,0.1128
1386,0.2332
1387,-0.5141
1388,0.1108
1389,0.7541
1390,0.462
1391,0.3262
1392,-0.6187
1393,0.5669
1394,0.6799
1395,0.2063
1396,-0.4563
1397,0.8658
1398,1.827
1399,0.3966
1400,-0.1667
1401,0.5456
1402,0.8917
1403,0.4413
1404,-0.485
1405,0.456
1406,1.471
1407,-0.4219
1408,0.4717
1409,-0.06236
1410,-0.1026
1411,-0.7842
1412,-0.4022
1413,-0.2541
1414,-0.3774
1415,-0.9902
1416,0.431
1417,0.6822
1418,0.004356
1419,1.631
1420,1.41
1421,-0.2147
1422,0.9458
1423,0.08006
1424,-0.2339
1425,0.08628
1426,-0.2063
1427,-0.1918
1428,-0.1886
1429,1.062
1430,0.3812
1431,-0.1895
1432,1.225
1433,0.8127
1434,1.017
1435,-0.3599
1436,0.4642
1437,0.5346
1438,-0.2126
1439,-0.5564
1440,-0.1604
1441,0.5612
1442,-0.06888
1443,0.5565
1444,0.2631
1445,-0.6184
1446,-0.5935
1447,-0.04378
1448,0.8519
1449,-0.02718
1450,0.5767
1451,0.4897
1452,-0.1505
1453,0.1896
1454,0.6391
1455,0.2732
1456,0.5374
1457,0.2411
1458,-0.2353
1459,0.1623
1460,0.1386
1461,-0.2761
1462,-0.1916
1463,-0.3295
1464,0.04313
1465,0.1194
1466,0.4938
1467,0.2525
1468,0.6515
1469,-0.9263
1470,0.2642
1471,-0.06113
1472,0.7603
1473,0.1405
1474,0.4912
1475,-0.4148
1476,-0.05521
1477,-0.325
1478,0.2614
1479,0.04962
1480,0.6994
1481,0.3703
1482,0.7225
1483,-0.2515
1484,-0.03189
1485,-0.3669
1486,-0.3607
1487,0.2328
1488,-0.1279
1489,0.1114
1490,-0.3893
1491,0.5283
1492,-0.03295
1493,-0.1181
1494,0.09073
1495,-0.9473
1496,-0.4519
1497,-0.2557
1498,0.3733
1499,0.446
1500,1.027
1501,0.2527
1502,-0.8939
1503,-0.06741
1504,-0.3143
1505,-0.2383
1506,0.4556
1507,-0.4285
1508,0.1356
1509,-1.008
1510,-0.6996
1511,-0.9453
1512,0.3451
1513,-0.1769
1514,0.3067
1515,0.09337
1516,0.004432
1517,0.218
1518,0.3308
1519,-0.6049
1520,0.4758
1521,0.7758
1522,-0.2453
1523,-0.337
1524,0.5448
1525,0.7766
1526,0.3156
1527,-0.1642
1528,0.7888
1529,0.9711
1530,0.2555
1531,-0.01627
1532,0.5311
1533,0.1962
1534,0.8321
1535,0.5744
1536,0.05926
1537,-0.2152
1538,0.4036
1539,0.2938
1540,-0.7312
1541,-0.3335
1542,-0.5094
1543,-0.3312
1544,0.4527
1545,0.698
1546,-0.6724
1547,1.149
1548,0.3003
1549,0.7559
1550,0.533
1551,0.1135
1552,-0.02027
1553,0.2803
1554,0.6241
1555,0.675
1556,0.4636
1557,0.2922
1558,0.309
1559,-0.3552
1560,0.5375
1561,-0.004192
1562,-0.482
1563,0.4299
1564,0.2874
1565,-0.3929
1566,0.8408
1567,-0.09649
1568,0.3093
1569,0.3776
1570,0.06849
1571,-0.7344
1572,0.2742
1573,0.6957
1574,-0.3692
1575,-0.4218
1576,0.2176
1577,-0.09324
1578,-0.1334
1579,0.03257
1580,-0.725
1581,1.34
1582,0.4753
1583,-0.1537
1584,0.1374
1585,-0.004715
1586,-0.4827
1587,0.4596
1588,0.2608
1589,-0.3783
1590,0.5561
1591,0.8925
1592,0.5327
1593,-0.0923
1594,0.07345
1595,0.6317
1596,0.7425
1597,0.2559
1598,-0.1408
1599,-0.0058
1600,-0.2996
1601,-0.3258
1602,0.7448
1603,-0.0107
1604,0.6956
1605,0.04926
1606,-0.1624
1607,0.4784
1608,0.1168
1609,0.2951
1610,0.1477
1611,0.4308
1612,-0.2932
1613,0.1082
1614,-1.382
1615,0.6229
1616,1.168
1617,-0.09579
1618,0.199
1619,0.9062
1620,-0.02277
1621,-0.7796
1622,-0.00856
1623,1.034
1624,-0.3725
1625,0.2104
1626,0.4731
1627,0.2254
1628,-0.1374
1629,1.432
1630,0.282
1631,1.045
1632,0.7475
1633,1.191
1634,-0.1639
1635,0.2151
1636,0.6886
1637,-0.1799
1638,0.3618
1639,0.3391
1640,-0.219
1641,0.1434
1642,-0.6133
1643,0.3836
1644,-0.9166
1645,0.5104
1646,1.047
1647,-0.00728
1648,-0.06884
1649,0.5933
1650,-0.005246
1651,-0.6412
1652,-0.1115
1653,-0.7689
1654,0.3534
1655,-0.1465
1656,-0.1438
1657,-0.1568
1658,-0.07794
1659,1.198
1660,0.3606
1661,-0.05439
1662,-0.08865
1663,-0.1518
1664,0.6014
1665,0.487
1666,0.258
1667,0.3017
1668,0.4172
1669,0.08897
1670,0.6571
1671,0.08878
1672,0.7188
1673,0.03495
1674,0.04995
1675,0.8888
1676,0.02436
1677,0.1532
1678,0.5058
1679,0.9488
1680,-0.2264
1681,0.3048
1682,0.09545
1683,-0.4241
1684,0.4388
1685,0.1914
1686,-0.04695
1687,-0.2218
1688,0.3479
1689,-1.047
1690,0.3328
1691,0.8124
1692,-1.023
1693,0.1339
1694,0.5222
1695,-0.1839
1696,-0.3505
1697,0.3226
1698,0.4609
1699,-0.1456
1700,-1.014
1701,0.7056
1702,0.4165
1703,0.2296
1704,0.7091
1705,0.7849
1706,-0.02654
1707,-0.7871
1708,0.1762
1709,-0.7574
1710,1.186
1711,-0.2065
1712,-0.4758
1713,0.7087
1714,-0.1464
1715,-0.8419
1716,-0.1822
1717,0.009984
1718,-0.3597
1719,0.06891
1720,-0.09771
1721,0.4238
1722,0.3584
1723,-0.5914
1724,0.1018
1725,-0.197
1726,0.8582
1727,-0.169
1728,0.4722
1729,0.8028
1730,1.194
1731,0.03269
1732,0.3818
1733,0.5213
1734,-0.1052
1735,0.9982
1736,0.1523
1737,0.3799
1738,-0.06424
1739,0.1454
1740,0.9214
1741,0.9424
1742,-0.1822
1743,0.2967
1744,0.8399
1745,-0.193
1746,0.9256
1747,-0.4006
1748,0.0279
1749,-0.05275
1750,-0.0166
1751,0.5134
1752,-0.2005
1753,1.275
1754,0.8296
1755,-0.05339
1756,0.5466
1757,-0.1524
1758,-0.6779
1759,0.09325
1760,0.3729
1761,-0.5742
1762,0.6154
1763,-0.4016
1764,0.5227
1765,0.8345
1766,-0.6989
1767,-0.507
1768,-0.0886
1769,0.2582
1770,-0.2236
1771,-0.5588
1772,-0.2934
1773,-0.6378
1774,0.1656
1775,0.0707
1776,-0.111
1777,0.4087
1778,-0.1093
1779,0.556
1780,0.3511
1781,0.6524
1782,-1.141
1783,0.9506
1784,-0.1563
1785,0.4689
1786,0.1079
1787,1.484
1788,-0.4465
1789,0.398
1790,-0.1273
1791,0.9508
1792,-0.5891
1793,-0.4751
1794,-0.5245
1795,0.3811
1796,1.237
1797,0.5879
1798,-0.4422
1799,-0.8486
1800,-1.087
1801,0.4835
1802,-0.3158
1803,0.09021
1804,0.1025
1805,0.4324
1806,0.1545
1807,0.7018
1808,1.12
1809,0.6161
1810,0.04039
1811,0.3092
1812,0.9947
1813,-0.38
1814,0.2257
1815,0.4988
1816,0.9638
1817,0.06006
1818,-1.176
