MDTU,plaq,Re(det),Im(det),link
1,0.0771015,43.8997,23.6535,0.0249156
2,0.0716436,18.5348,12.1365,0.0318245
3,0.0822875,10.4302,5.28054,0.0252547
4,0.0822875,10.4302,5.28054,0.0252547
5,0.0822875,10.4302,5.28054,0.0252547
6,0.0760832,3.89357,2.04843,0.059237
7,0.0760832,3.89357,2.04843,0.059237
8,0.0760832,3.89357,2.04843,0.059237
9,0.0760832,3.89357,2.04843,0.059237
10,0.0760832,3.89357,2.04843,0.059237
11,0.0760832,3.89357,2.04843,0.059237
12,0.070277,2.17465,1.36226,0.0146295
13,0.0535579,0.773911,0.46862,0.0336061
14,0.0535579,0.773911,0.46862,0.0336061
15,0.0667593,0.716111,0.392314,0.0287046
16,0.0580448,0.528783,0.332782,0.0416932
17,0.0478837,0.380193,0.287947,0.0256487
18,0.0478837,0.380193,0.287947,0.0256487
19,0.0607377,0.353555,0.226182,0.0500979
20,0.0686376,0.339509,0.187683,0.0256297
21,0.0686376,0.339509,0.187683,0.0256297
22,0.0686376,0.339509,0.187683,0.0256297
23,0.0629658,0.286934,0.156957,0.0465576
24,0.0629658,0.286934,0.156957,0.0465576
25,0.0629658,0.286934,0.156957,0.0465576
26,0.0629658,0.286934,0.156957,0.0465576
27,0.056427,0.248298,0.173355,0.0402301
28,0.056427,0.248298,0.173355,0.0402301
29,0.056427,0.248298,0.173355,0.0402301
30,0.0519644,0.194705,0.129546,0.0437874
31,0.0488546,0.135837,0.10186,0.0451945
32,0.0516661,0.120075,0.0836842,0.0419883
33,0.0516661,0.120075,0.0836842,0.0419883
34,0.0510187,0.105548,0.072902,0.0461087
35,0.0571161,0.106358,0.0660032,0.0469963
36,0.0571161,0.106358,0.0660032,0.0469963
37,0.0501523,0.0650263,0.041215,0.049938
38,0.0396922,0.0522685,0.0434317,0.056772
39,0.0545291,0.0672888,0.0379658,0.0341039
40,0.0545291,0.0672888,0.0379658,0.0341039
41,0.054856,0.0690885,0.043412,0.0576951
42,0.054856,0.0690885,0.043412,0.0576951
43,0.0577002,0.0749769,0.0408008,0.0388082
44,0.0464898,0.0697822,0.0481482,0.064978
45,0.0464898,0.0697822,0.0481482,0.064978
46,0.0601963,0.0865849,0.051364,0.0399647
47,0.0481706,0.0601303,0.0390121,0.0598615
48,0.0702076,0.0736303,0.0312449,0.0464029
49,0.0636196,0.0629568,0.0378522,0.061134
50,0.0618033,0.0535662,0.0319742,0.0392001
51,0.0618033,0.0535662,0.0319742,0.0392001
52,0.0569338,0.066222,0.0366501,0.0627788
53,0.0506411,0.0534347,0.0386195,0.0366107
54,0.0621433,0.0518868,0.0317844,0.052293
55,0.0621433,0.0518868,0.0317844,0.052293
56,0.060935,0.0640305,0.0359767,0.045622
57,0.0601291,0.0492498,0.0276313,0.0656188
58,0.0715147,0.0581964,0.0283017,0.0373238
59,0.0674272,0.0640334,0.0327687,0.0374484
60,0.0564235,0.0493254,0.028346,0.054947
61,0.0685906,0.0714797,0.0354862,0.0468971
62,0.0656875,0.0501083,0.0235606,0.050771
63,0.0656875,0.0501083,0.0235606,0.050771
64,0.0524635,0.0469337,0.029042,0.0714941
65,0.0588147,0.0479854,0.03004,0.061408
66,0.0601178,0.0594708,0.0350341,0.0716082
67,0.0601178,0.0594708,0.0350341,0.0716082
68,0.0523011,0.0463813,0.0284207,0.0764944
69,0.0451667,0.0463545,0.0329986,0.0704323
70,0.0523008,0.059051,0.0381759,0.0693424
71,0.0643465,0.0981705,0.0542207,0.0587703
72,0.0520345,0.0746131,0.0531122,0.05685
73,0.055018,0.0577351,0.0387979,0.0426382
74,0.055018,0.0577351,0.0387979,0.0426382
75,0.0535285,0.0527123,0.0320645,0.0425959
76,0.054035,0.0637074,0.0442462,0.0499813
77,0.054035,0.0637074,0.0442462,0.0499813
78,0.0654059,0.0583528,0.0295875,0.0637206
79,0.0663153,0.0792882,0.0413362,0.0382894
80,0.0663153,0.0792882,0.0413362,0.0382894
81,0.0674617,0.0715429,0.0358746,0.0665217
82,0.0674617,0.0715429,0.0358746,0.0665217
83,0.0560765,0.062266,0.036239,0.0672854
84,0.0507542,0.06491,0.0404107,0.0518916
85,0.0522611,0.0909495,0.0568078,0.0383379
86,0.0495421,0.0592267,0.0431469,0.0723876
87,0.0537477,0.063868,0.0473291,0.0606953
88,0.0537477,0.063868,0.0473291,0.0606953
89,0.0537477,0.063868,0.0473291,0.0606953
90,0.0668041,0.0968474,0.0507373,0.0671193
91,0.0686938,0.0989015,0.0534786,0.0681841
