MDTU,link
1,1.33731
2,1.29085
3,1.24879
4,1.24879
5,1.24879
6,1.19837
7,1.19837
8,1.19837
9,1.19837
10,1.19837
11,1.19837
12,1.17532
13,1.13106
14,1.13106
15,1.11831
16,1.11015
17,1.10201
18,1.10201
19,1.08744
20,1.08211
21,1.08211
22,1.08211
23,1.07524
24,1.07524
25,1.07524
26,1.07524
27,1.0763
28,1.0763
29,1.0763
30,1.06575
31,1.05107
32,1.04236
33,1.04236
34,1.03477
35,1.03303
36,1.03303
37,1.01525
38,1.01749
39,1.01318
40,1.01318
41,1.01578
42,1.01578
43,1.01469
44,1.02351
45,1.02351
46,1.02079
47,1.01482
48,1.00572
49,1.0059
50,0.99975
51,0.99975
52,1.01078
53,1.00676
54,0.996725
55,0.996725
56,1.00641
57,0.995889
58,0.99476
59,1.0023
60,0.999504
61,1.00635
62,0.992326
63,0.992326
64,0.998748
65,0.996933
66,1.00608
67,1.00608
68,0.999585
69,1.0044
70,1.01086
71,1.02634
72,1.02169
73,1.00795
74,1.00795
75,1.00521
76,1.01091
77,1.01091
78,0.999167
79,1.01389
80,1.01389
81,1.00789
82,1.00789
83,1.0107
84,1.01712
85,1.02803
86,1.01542
87,1.01326
88,1.01326
89,1.01326
90,1.0242
91,1.02238
92,1.01665
93,1.00901
94,1.00901
95,1.00901
96,1.00657
97,1.0149
98,1.00419
99,1.00419
100,1.00774
101,1.00774
102,1.00323
103,1.00788
104,1.00379
105,1.00094
106,1.00045
107,0.991442
108,0.993754
109,0.997465
110,0.99851
111,1.00253
112,1.00253
113,0.996767
114,0.991612
115,0.990488
116,0.987931
117,0.987931
118,0.989002
119,0.990575
120,0.995247
121,0.998868
122,0.998868
123,1.00066
124,1.00066
125,1.00009
126,0.99867
127,1.01234
128,1.02047
129,1.02047
130,1.01493
131,1.01621
132,1.01262
133,1.00733
134,1.0121
135,1.0121
136,1.0121
137,1.01308
138,1.0086
139,1.0086
140,0.999107
141,0.991984
142,0.991984
143,1.00225
144,1.01328
145,1.02552
146,1.02552
147,1.02779
148,1.02964
149,1.02898
150,1.02898
151,1.01923
152,1.01923
153,1.0199
154,1.0199
155,1.0263
156,1.02193
157,1.02311
158,1.01031
159,1.00986
160,1.01757
161,1.02103
162,1.02103
163,1.01593
164,1.01936
165,1.01865
166,1.01865
167,1.0222
168,1.02599
169,1.03534
170,1.0306
171,1.02404
172,1.03287
173,1.03287
174,1.02567
175,1.02676
176,1.01495
177,1.02074
178,1.01953
179,1.02235
180,1.02597
181,1.02344
182,1.02761
183,1.00658
184,1.00909
185,1.00479
186,1.00479
187,1.00479
188,1.00635
189,0.999469
190,0.999469
191,1.0185
192,1.01336
193,1.02057
194,1.02794
195,1.03067
196,1.03042
197,1.02487
198,1.03444
199,1.02382
200,1.01909
201,1.01198
202,1.01166
203,1.02266
204,1.01884
205,1.02225
206,1.01554
207,1.01554
208,1.01874
209,1.01565
210,1.01856
211,1.0152
212,1.01828
213,1.01309
214,1.01309
215,1.01078
216,1.01684
217,1.01117
218,1.01117
219,1.02084
220,1.02084
221,1.01084
222,1.01736
223,1.01736
224,1.01736
225,1.01467
226,1.01117
227,1.01931
228,1.03256
229,1.03178
230,1.03178
231,1.03491
232,1.04292
233,1.04844
234,1.04481
235,1.02773
236,1.03589
237,1.03149
238,1.03018
239,1.02192
240,1.0345
241,1.01534
242,1.02077
243,1.01117
244,1.00823
245,1.00911
246,1.00744
247,0.997574
248,0.996028
249,1.00006
250,1.00005
251,1.00005
252,1.00868
253,1.00145
254,1.00145
255,1.01433
256,1.01433
257,1.01941
258,1.01403
259,1.01401
260,1.01283
261,1.01283
