t,cg_iters
1,8331
2,8112
3,8149
4,8157
5,8264
6,8318
7,8189
8,8345
9,8287
10,8222
11,8285
12,8211
13,8288
14,8204
15,8083
16,8257
17,8248
18,8183
19,8024
20,8153
21,8192
22,8357
23,8161
24,8274
25,8258
26,8248
27,8277
28,8189
29,8248
30,8136
31,8251
32,8043
33,8083
34,8052
35,8029
36,8274
37,8062
38,7861
39,8302
40,8102
41,8168
42,8153
43,8112
44,7880
45,7919
46,7975
47,8052
48,7943
49,8009
50,7947
51,7949
52,7995
53,8302
54,8221
55,8026
56,7968
57,8226
58,8490
59,8245
60,8262
61,8233
62,8035
63,8020
64,8093
65,8228
66,8355
67,8259
68,8167
69,8103
70,7885
71,8036
72,8224
73,8421
74,8137
75,8393
76,8094
77,8242
78,8242
79,8132
80,8188
81,8381
82,8154
83,8097
84,8091
85,8234
86,8173
87,8258
88,8138
89,8218
90,8131
91,7991
92,7923
93,8055
94,7826
95,7959
96,8178
97,8484
98,8562
99,8344
100,8320
101,8010
102,8143
103,7980
104,8142
105,8119
106,8329
107,8142
108,8188
109,8093
110,8281
111,8179
112,8397
113,8096
114,8226
115,8122
116,8154
117,8098
118,7901
119,8147
120,7934
121,8173
122,7985
123,7950
124,7958
125,7923
126,8000
127,8064
128,8009
129,8300
130,8020
131,8147
132,8007
133,7875
134,8041
135,8003
136,8464
137,8163
138,8403
139,8305
140,8305
141,8220
142,8365
143,8520
144,8762
145,8301
146,8259
147,8186
148,8400
149,7994
150,8141
151,8163
152,7983
153,8152
154,8108
155,8236
156,8325
157,8306
158,8026
159,8056
160,8301
161,8378
162,8172
163,8147
164,8531
165,8428
166,7963
167,8118
168,8156
169,8252
170,8043
171,7898
172,7961
173,8313
174,8053
175,7900
176,8107
177,8239
178,8179
179,8206
180,8394
181,8288
182,8340
183,8397
184,8322
185,8522
186,8588
187,8683
188,8300
189,8760
190,8758
191,8940
192,8566
193,8497
194,8728
195,8571
196,8266
197,8189
198,8162
199,8166
200,8152
201,8029
202,8193
203,8019
204,8093
205,8246
206,8075
207,8204
208,8093
209,7948
210,7968
211,7931
212,8174
213,8118
214,8067
215,8327
216,8353
217,8390
218,8207
219,8058
220,8138
221,8101
222,8048
223,8192
224,8049
225,8048
226,7959
227,7979
228,8080
229,7906
230,8095
231,8074
232,7894
233,7854
234,8140
235,7944
236,7962
237,8086
238,7838
239,8293
240,8117
241,8087
242,8207
243,7943
244,8209
245,8307
246,8197
247,8420
248,8003
249,7996
250,8228
251,8280
252,8178
253,8222
254,8134
255,8102
256,8167
257,8229
258,8085
259,8412
260,8063
261,8147
262,8033
263,7828
264,8099
265,8067
266,8338
267,8110
268,8103
269,8056
270,8116
271,8292
272,8321
273,7910
274,8043
275,8094
276,8016
277,8478
278,8233
279,8205
280,8335
281,8108
282,8165
283,8245
284,8085
285,7949
286,7908
287,8138
288,7966
289,7868
290,7969
291,7953
292,7912
293,8056
294,8242
295,8230
296,8160
297,8316
298,8341
299,8297
300,8619
301,8736
302,8594
303,8368
304,8536
305,8274
306,8363
307,8099
308,7984
309,8212
310,8225
311,8180
312,8083
313,8159
314,8206
315,8005
316,7953
317,8086
318,8090
319,8005
320,8018
321,8134
322,8177
323,8144
324,8234
325,7849
326,8082
327,8151
328,7951
329,8228
330,8098
331,8088
332,7887
333,7954
334,8006
335,7863
336,8122
337,8131
338,8158
339,8010
340,7932
341,8152
342,8052
343,8046
344,8201
345,7976
346,8463
347,8127
348,8101
349,8220
350,8083
351,8250
352,8181
353,8275
354,8270
355,8235
356,8171
357,8097
358,8026
359,8333
360,7957
361,8049
362,7995
363,8159
364,8137
365,7965
366,8020
367,7966
368,8421
369,8365
370,8200
371,8057
372,8005
373,7944
374,8122
375,8147
376,8161
377,8261
378,8075
379,8128
380,8183
381,8000
382,8025
383,8270
384,8088
385,8219
386,8348
387,8460
388,8448
389,8268
390,8477
391,8250
392,8278
393,8312
394,8319
395,8228
396,8103
397,8180
398,8397
399,8578
400,8355
401,8527
402,8582
403,8284
404,8246
405,8258
406,8514
407,8464
408,8423
409,8070
410,8192
411,8199
412,8107
413,8172
414,8265
415,8104
416,8043
417,8034
418,7858
419,8114
420,8098
421,8022
422,8010
423,8228
424,8511
425,8644
426,8624
427,8457
428,8575
429,8504
430,8643
431,8592
432,8103
433,8358
434,8347
435,8377
436,8275
437,8245
438,8368
439,8184
440,8100
441,8287
442,8348
443,8420
444,8389
445,8392
446,8322
447,8311
448,8052
449,8209
450,8267
451,8295
452,8332
453,8501
454,8285
455,8424
456,8279
457,8130
458,8127
459,8290
460,8607
461,8702
462,8351
463,8469
464,8465
465,8650
466,8691
467,8407
468,8145
469,8249
470,8341
471,8483
472,8703
473,8567
474,8170
475,8173
