MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.03536e+06,-1016.3,0.0180281
2,187657,-432.627,-0.0280166
3,37908,-194.349,0.0272452
4,37908,-194.349,0.0272452
5,37908,-194.349,0.0272452
6,4827.96,-69.3441,-0.00432624
7,4827.96,-69.3441,-0.00432624
8,4827.96,-69.3441,-0.00432624
9,4827.96,-69.3441,-0.00432624
10,4827.96,-69.3441,-0.00432624
11,4827.96,-69.3441,-0.00432624
12,1942.42,-43.9982,-0.00406284
13,280.317,-16.7182,0.00161066
14,280.317,-16.7182,0.00161066
15,155.819,-12.456,0.00287753
16,105.33,-10.244,0.000662842
17,73.6926,-8.57118,0.000594904
18,73.6926,-8.57118,0.000594904
19,33.4142,-5.76524,-0.000436123
20,26.4019,-5.12361,0.000662845
21,26.4019,-5.12361,0.000662846
22,26.4019,-5.12361,0.000662846
23,17.3217,-4.14907,0.000219759
24,17.3217,-4.14907,0.000219759
25,17.3217,-4.14907,0.000219759
26,17.3217,-4.14907,0.000219759
27,18.9916,-4.3474,0.000258343
28,18.9916,-4.3474,0.000258343
29,18.9916,-4.3474,0.000258343
30,10.4149,-3.21873,0.000720046
31,4.07505,-2.01152,1.79095e-05
32,2.23374,-1.48739,-0.000629907
33,2.23374,-1.48739,-0.000629907
34,1.16698,-1.07262,0.000217199
35,0.985187,-0.98464,0.000186941
36,0.985187,-0.98464,0.000186941
37,0.0960213,-0.30016,2.84202e-05
38,0.129497,-0.35338,1.61128e-05
39,0.0677585,-0.24857,3.7872e-05
40,0.0677585,-0.24857,3.7872e-05
41,0.0993663,-0.30448,-3.82972e-05
42,0.0993663,-0.30448,-3.82972e-05
43,0.0942346,-0.29487,1.68227e-05
44,0.279934,-0.52225,0.000146391
45,0.279934,-0.52225,0.000146391
46,0.255506,-0.49535,-4.48683e-05
47,0.0764233,-0.26699,-9.92538e-05
48,0.00747676,-0.03285,0.000395737
49,0.00556361,-0.01293,4.57533e-06
50,0.0137673,0.099376,0.000137452
51,0.0137673,0.099376,0.000137452
52,0.0256495,-0.14114,7.02958e-05
53,0.0101186,-0.07597,-0.000190628
54,0.0312733,0.166044,0.000317084
55,0.0312733,0.166044,0.000317084
56,0.00811992,-0.05221,-9.87053e-05
57,0.0444668,0.203169,-0.000252071
58,0.0446679,0.201197,-0.000170554
59,0.0069094,0.041657,-3.53476e-05
60,0.015997,0.112962,-0.00027822
61,0.00894538,-0.05076,-0.000219603
62,0.0698944,0.258512,-0.000118986
63,0.0698944,0.258512,-0.000118986
64,0.0290134,0.161143,4.61029e-05
65,0.0363182,0.18197,7.35098e-05
66,0.00480282,-0.00622,-4.93621e-05
67,0.00480282,-0.00622,-4.93621e-05
68,0.0230937,0.141897,0.000104884
69,0.0045267,0.035903,0.000101277
70,0.0220407,-0.13075,-4.43413e-05
71,0.431374,-0.64715,0.000325823
72,0.250803,-0.49236,-5.54836e-05
73,0.0144588,-0.09808,5.18259e-05
74,0.0144588,-0.09808,5.18259e-05
75,0.00436225,-0.02357,6.27526e-05
76,0.0336319,-0.16618,1.73082e-05
77,0.0336319,-0.16618,1.73082e-05
78,0.0235606,0.138853,0.000178022
79,0.0841289,-0.27592,0.000146298
80,0.0841289,-0.27592,0.000146298
81,0.00944048,-0.05509,6.22014e-05
82,0.00944048,-0.05509,6.22014e-05
83,0.0229764,-0.13336,2.43014e-05
84,0.12168,-0.34034,-0.000131827
85,0.607752,-0.77217,0.000320412
86,0.0635534,-0.24121,-2.22523e-05
87,0.0514134,-0.21235,-0.000261326
88,0.0514134,-0.21235,-0.000261326
89,0.0514134,-0.21235,-0.000261326
90,0.317221,-0.55251,-0.000380142
91,0.253103,-0.49037,4.99276e-05
92,0.103636,-0.30734,0.000148174
93,0.013164,-0.09214,-8.86763e-05
94,0.013164,-0.09214,-8.86763e-05
95,0.013164,-0.09214,-8.86763e-05
96,0.00436294,-0.03036,6.12599e-05
97,0.0907056,-0.28773,5.17342e-05
98,0.00458772,0.023337,-7.7118e-05
99,0.00458772,0.023337,-7.7118e-05
100,0.0107144,-0.05879,-4.25552e-05
101,0.0107144,-0.05879,-4.25552e-05
102,0.00596186,0.031602,0.000104199
103,0.0130386,-0.08078,0.000278603
104,0.00701015,0.025118,0.000305777
105,0.0151836,0.101569,-0.00067706
106,0.0147898,0.09819,0.000102244
107,0.0744759,0.268717,0.000234429
108,0.0710022,0.262549,-9.18117e-05
109,0.0291176,0.15819,-0.000191586
110,0.0252326,0.144915,-0.000221192
111,0.00701123,0.058674,-1.22978e-05
112,0.00701123,0.058674,-1.22978e-05
113,0.0308969,0.162766,2.67922e-06
114,0.0775007,0.272505,7.42696e-05
115,0.0983414,0.310326,1.7499e-05
116,0.110662,0.330194,-7.73712e-05
117,0.110662,0.330194,-7.73712e-05
118,0.118457,0.3412,-9.60491e-05
119,0.0873935,0.292723,-0.00020043
120,0.040245,0.192358,-3.30926e-05
121,0.0187352,0.125083,0.000121479
122,0.0187352,0.125083,0.000121479
123,0.0112596,0.087494,-7.96284e-05
124,0.0112596,0.087494,-7.96284e-05
125,0.0144678,0.103113,-8.70306e-05
126,0.0237285,0.144112,6.66759e-05
127,0.0525089,-0.21754,5.89886e-05
128,0.228789,-0.4678,0.000487524
129,0.228789,-0.4678,0.000487524
130,0.0749712,-0.2633,0.00021403
131,0.127908,-0.34503,0.00035605
132,0.0395564,-0.18506,-3.72106e-05
133,0.00655345,-0.03084,-0.00025104
134,0.052605,-0.21696,3.68363e-05
135,0.052605,-0.21696,3.68363e-05
136,0.052605,-0.21696,3.68363e-05
137,0.0477452,-0.20854,8.4172e-05
138,0.014846,-0.1054,7.02414e-05
139,0.014846,-0.1054,7.02414e-05
140,0.0285706,0.160558,7.45034e-05
141,0.0812348,0.280185,-2.56913e-05
142,0.0812348,0.280185,-2.56913e-05
143,0.0111839,0.06858,0.000131241
144,0.0505966,-0.20824,0.000520237
145,0.355111,-0.58349,-2.25584e-05
146,0.355111,-0.58349,-2.25584e-05
147,0.529293,-0.71746,0.000363095
148,0.620575,-0.77985,7.74569e-05
149,0.646356,-0.79247,-9.67868e-05
150,0.646356,-0.79247,-9.67868e-05
151,0.172919,-0.40606,0.000206437
152,0.172919,-0.40606,0.000206437
153,0.203795,-0.44352,0.000202614
154,0.203795,-0.44352,0.000202614
155,0.513942,-0.71084,7.62951e-05
156,0.244627,-0.4851,0.000110106
157,0.325569,-0.5605,0.00044824
158,0.0196422,-0.11761,1.66612e-05
159,0.0187285,-0.12052,8.97397e-05
160,0.138134,-0.36309,-0.000244873
161,0.224056,-0.46463,0.000158089
162,0.224056,-0.46463,0.000158089
163,0.0929912,-0.29618,-9.62671e-05
164,0.206253,-0.44665,-0.000106296
165,0.148008,-0.37467,-3.11105e-05
166,0.148008,-0.37467,-3.11105e-05
167,0.260023,-0.50217,1.36517e-05
168,0.433282,-0.64976,-0.000264725
169,1.1897,-1.08233,-5.01268e-05
170,0.729341,-0.84708,-0.000148079
171,0.314855,-0.55291,-0.000325763
172,0.848057,-0.91363,2.51904e-05
173,0.848057,-0.91363,2.51904e-05
174,0.404075,-0.62822,-9.84959e-05
175,0.425943,-0.64298,0.000169063
176,0.0710164,-0.24943,-0.000325553
177,0.270649,-0.50878,-0.000407917
178,0.173307,-0.40323,-5.97435e-05
179,0.275306,-0.50906,-0.00014347
180,0.448742,-0.65571,4.11335e-05
181,0.324955,-0.56177,6.58619e-05
182,0.570721,-0.74593,-0.000417628
183,0.00734916,-0.06031,2.49323e-05
184,0.025249,-0.12963,6.66227e-05
185,0.00578984,0.00011,0.000165173
186,0.00578984,0.00011,0.000165173
187,0.00578984,0.00011,0.000165173
188,0.00651149,-0.0511,0.000162085
189,0.0189576,0.124323,-8.01752e-05
190,0.0189576,0.124323,-8.01752e-05
191,0.157646,-0.38455,-0.000254845
192,0.0535543,-0.21944,0.000125376
193,0.245227,-0.48382,2.79149e-05
194,0.558142,-0.73936,0.000250379
195,0.769391,-0.86817,0.000153319
196,0.748703,-0.85381,5.15338e-05
197,0.378613,-0.60722,0.000305057
198,1.07737,-1.03202,-0.000313186
199,0.343862,-0.57745,0.000260517
200,0.156819,-0.38528,0.000109533
201,0.0547547,-0.21178,-0.000121816
202,0.0406916,-0.16033,0.000233006
203,0.279233,-0.51704,0.000502505
204,0.161219,-0.38898,0.000274839
205,0.25759,-0.50037,0.000329716
206,0.0753373,-0.26073,0.000148114
207,0.0753373,-0.26073,0.000148114
208,0.143089,-0.37055,-0.000156996
209,0.0861711,-0.28099,-0.00026299
210,0.160071,-0.39061,-7.17624e-05
211,0.0904018,-0.28789,-0.000119107
212,0.158859,-0.38617,-1.18289e-05
213,0.0405387,-0.18666,5.91883e-05
214,0.0405387,-0.18666,5.91883e-05
215,0.0252013,-0.14051,0.000218153
216,0.117208,-0.33242,-8.82796e-05
217,0.0427211,-0.19469,0.000299111
218,0.0427211,-0.19469,0.000299111
219,0.242657,-0.48438,-5.18584e-05
220,0.242657,-0.48438,-5.18584e-05
221,0.0219773,-0.13246,9.67693e-05
222,0.121208,-0.34015,-0.00025638
223,0.121208,-0.34015,-0.00025638
224,0.121208,-0.34015,-0.00025638
225,0.0725258,-0.2592,-1.79914e-05
226,0.0270476,-0.1539,-1.17478e-06
227,0.174544,-0.40399,-0.000178748
228,0.876356,-0.92576,8.12695e-05
229,0.848972,-0.91429,-3.13811e-05
230,0.848972,-0.91429,-3.13811e-05
231,1.07796,-1.03082,0.000157546
232,2.1167,-1.4448,-0.000287762
233,3.24712,-1.79323,9.27449e-05
234,2.46409,-1.55947,0.00111801
235,0.576394,-0.74877,0.000222755
236,1.2068,-1.08499,0.000433627
237,0.836219,-0.90756,-0.000112879
238,0.647194,-0.79679,-0.000267468
239,0.26681,-0.50706,-0.000197008
240,1.11109,-1.04697,0.000229959
241,0.0989637,-0.30546,0.000358757
242,0.225428,-0.46512,-0.000130931
243,0.0396285,-0.18183,4.11871e-05
244,0.0161923,-0.10478,0.000100846
245,0.0184639,-0.11482,0.000244469
246,0.0103546,-0.07758,-5.5955e-05
247,0.0344385,0.177633,5.66966e-05
248,0.040531,0.195809,-6.63541e-05
249,0.0112528,0.086596,0.000186649
250,0.0126835,0.094468,0.000121656
251,0.0126835,0.094468,0.000121656
252,0.0278411,-0.14947,-0.00016279
253,0.0082814,0.063083,-0.000340239
254,0.0082814,0.063083,-0.000340239
255,0.0696106,-0.25257,-0.000238963
256,0.0696106,-0.25257,-0.000238963
257,0.207811,-0.44441,6.97771e-05
258,0.0740728,-0.25915,4.95586e-05
259,0.0804954,-0.26904,8.03007e-06
260,0.066412,-0.24477,5.8844e-05
261,0.066412,-0.24477,5.88446e-05
262,0.0797979,-0.26907,-7.37154e-05
263,0.11071,-0.31738,-4.4096e-05
264,0.0489629,-0.20324,-1.66083e-07
265,0.0489629,-0.20324,-1.66083e-07
266,0.0177077,-0.0875,9.5292e-05
267,0.101625,-0.30274,-2.59911e-05
268,0.101625,-0.30274,-2.59911e-05
269,0.119282,-0.33662,0.000168208
270,0.103549,-0.30956,0.000242023
271,0.103549,-0.30956,0.000242023
272,0.00335541,-0.01328,-5.8901e-05
273,0.12215,-0.33925,-0.000137206
274,0.0044124,-0.00759,8.89487e-06
275,0.0417539,-0.18544,-0.000187177
276,0.0417539,-0.18544,-0.000187177
277,0.0829112,-0.27518,5.30366e-05
278,0.179105,-0.41592,3.43508e-05
279,0.00492236,0.033298,1.43333e-05
280,0.00492236,0.033298,1.43333e-05
281,0.0656958,-0.24043,-0.000192955
282,0.0656958,-0.24043,-0.000192955
283,0.06824,-0.24621,-7.98763e-05
284,0.0057981,-0.0407,-0.000435982
285,0.00551404,0.019707,-5.82691e-05
286,0.231047,-0.46946,-0.00011645
287,0.132143,-0.34841,9.64374e-05
288,0.100386,-0.30567,9.89701e-06
289,0.100386,-0.30567,9.89701e-06
290,0.329248,-0.56264,0.000332315
291,0.0525506,-0.20264,4.49306e-05
292,0.174468,-0.40934,7.41385e-05
293,0.10562,-0.31527,6.39253e-05
294,0.012332,-0.09442,-0.000101619
