MDTU,0,2,4,6,8,10
10,0.0272074,0.0275802,0.028534,0.0287597,0.0319439,0.032229
20,0.0244614,0.0248715,0.0259985,0.0268411,0.0273835,0.0275863
30,0.0228428,0.0230412,0.0247177,0.0247595,0.0258458,0.02598
40,0.0233279,0.0238164,0.0250746,0.0253887,0.025752,0.0265115
50,0.0230511,0.0233025,0.0253624,0.0256937,0.0259708,0.0266759
60,0.0227963,0.0228201,0.0244109,0.0246462,0.0249503,0.0254351
70,0.0249034,0.0249964,0.0265715,0.0266648,0.0269934,0.0273088
80,0.0234656,0.02363,0.0246075,0.0248888,0.0254309,0.0256295
90,0.0245507,0.0247333,0.0257278,0.0258258,0.0269741,0.0273903
100,0.0218674,0.0220916,0.0246145,0.0246851,0.0248445,0.0252033
110,0.0221837,0.0225973,0.024075,0.0245925,0.026127,0.0264166
120,0.0235799,0.0236665,0.0250968,0.0251558,0.0256802,0.0257067
130,0.0238845,0.0241934,0.0261127,0.0263889,0.0269255,0.0273145
140,0.0228974,0.0229382,0.0238009,0.0240421,0.0255713,0.025831
150,0.0253176,0.0254363,0.0264827,0.027102,0.0275612,0.0278226
160,0.0204773,0.0208917,0.023404,0.0240687,0.0248445,0.0251999
170,0.0249622,0.0250652,0.0257343,0.0257611,0.0268274,0.0268567
180,0.0211659,0.021176,0.0234269,0.0234625,0.0252945,0.0255569
190,0.0177222,0.0178616,0.0208492,0.0209583,0.0213161,0.0214289
200,0.0227124,0.0230038,0.0240714,0.0241133,0.0249576,0.0252175
210,0.0242012,0.0243266,0.0248451,0.0248921,0.0270342,0.0274411
220,0.0251156,0.0252983,0.0258543,0.0258904,0.0264507,0.0265162
230,0.0227158,0.0228894,0.0261304,0.0262258,0.0271878,0.0273928
240,0.0239582,0.0239847,0.0244876,0.0247091,0.0259286,0.02627
250,0.0223819,0.0228143,0.0244826,0.0250222,0.0258041,0.0258951
260,0.0214884,0.022126,0.0233378,0.0238089,0.0247931,0.0254359
270,0.0207138,0.0207614,0.0221716,0.0228095,0.0243802,0.024407
280,0.0228851,0.0231149,0.0247465,0.0249667,0.026174,0.0267021
290,0.0254679,0.0255827,0.0276617,0.0278555,0.0283381,0.029035
300,0.0193325,0.0194478,0.0205103,0.0206101,0.0228,0.0231306
310,0.0222204,0.0223658,0.0234552,0.0235361,0.0246083,0.0247904
320,0.0253897,0.0257062,0.0269956,0.0272466,0.028071,0.0282969
330,0.0230924,0.0232247,0.0239214,0.0239934,0.0244868,0.0249278
340,0.0247269,0.0249841,0.0263868,0.0264572,0.027289,0.0276172
350,0.0259631,0.0264415,0.0264718,0.0269672,0.0276026,0.0281387
360,0.023536,0.0240801,0.0246934,0.0247834,0.0253384,0.0259361
370,0.0234487,0.0237235,0.0241486,0.0242501,0.0260535,0.0265209
380,0.0250282,0.0251083,0.0265787,0.0266888,0.0268829,0.0272369
390,0.0251824,0.0255038,0.0258378,0.0259329,0.026489,0.0265159
400,0.0202028,0.0203514,0.0221629,0.0223044,0.0223824,0.022722
410,0.0238138,0.0238842,0.0253704,0.0254137,0.0258848,0.0260628
420,0.0242605,0.0245198,0.0258226,0.026116,0.0263719,0.0269915
430,0.0216031,0.0220022,0.0235149,0.0236052,0.0239862,0.0242564
440,0.0238579,0.0240574,0.0255279,0.0258955,0.0267597,0.0268245
450,0.0253123,0.0253824,0.0263741,0.0266132,0.0271933,0.0275027
460,0.0200192,0.0200888,0.0211493,0.0214378,0.022951,0.0229827
470,0.0199699,0.020354,0.0216301,0.0216892,0.0228999,0.023267
480,0.0240234,0.0241689,0.0253696,0.0258905,0.0259853,0.0261711
490,0.0219164,0.0221937,0.023553,0.0237829,0.0252663,0.0255727
500,0.0214255,0.0220128,0.0228055,0.0228727,0.0244015,0.0247846
510,0.0249742,0.0251572,0.0254345,0.0257315,0.0261745,0.0261854
520,0.021933,0.0223335,0.0229615,0.0230643,0.0237264,0.02391
530,0.0267589,0.0268452,0.0272654,0.027378,0.0282483,0.0283975
540,0.023236,0.0236868,0.0239205,0.0240635,0.0252596,0.0253056
550,0.0259382,0.0259714,0.0265178,0.0267717,0.0282881,0.0286672
560,0.0250897,0.0251573,0.0262475,0.0264154,0.0266445,0.0269196
570,0.0275742,0.0280736,0.0292903,0.0293887,0.029889,0.0299131
580,0.0223739,0.0227931,0.0235252,0.0237443,0.0238393,0.0240427
590,0.0218571,0.0221257,0.0238898,0.0239464,0.0241447,0.0249216
600,0.0256726,0.0260184,0.026425,0.0265208,0.0270992,0.0271464
610,0.025137,0.0253107,0.0267473,0.0271834,0.0279897,0.0280286
620,0.0242883,0.0247291,0.0260701,0.0261577,0.0268476,0.0271157
630,0.025341,0.0255042,0.0275386,0.0276655,0.027938,0.0279939
640,0.0232918,0.0233725,0.0244145,0.0245405,0.0254285,0.02576
650,0.022749,0.0231393,0.0253669,0.0255385,0.0261045,0.0261503
660,0.0242618,0.0246872,0.0254386,0.0258056,0.0274912,0.0276788
670,0.0250373,0.0250811,0.0276212,0.0277928,0.0279715,0.0285863
680,0.0250923,0.0254312,0.0265565,0.0265997,0.0266976,0.0271489
690,0.0246817,0.0248275,0.0262641,0.0263927,0.0273987,0.0279915
700,0.0247553,0.0247856,0.0258798,0.0261458,0.026385,0.0268838
710,0.0214885,0.0219856,0.0223943,0.0231219,0.0232965,0.0234998
720,0.0253573,0.0254942,0.0262904,0.0265987,0.0275397,0.0277577
730,0.0239677,0.0240734,0.0245306,0.0246702,0.0259638,0.0261155
740,0.0227625,0.0228533,0.0250163,0.0251484,0.0260702,0.0262421
750,0.022796,0.0228548,0.0233149,0.0235559,0.0246804,0.0250072
760,0.0240806,0.0241527,0.0254409,0.025724,0.0263961,0.0266289
770,0.0227368,0.0229541,0.0246091,0.0247853,0.0257706,0.0258553
780,0.0232617,0.0236475,0.0249561,0.025269,0.0261505,0.0262935
790,0.02237,0.0224005,0.0232293,0.0235102,0.0244967,0.0247672
800,0.023522,0.0236987,0.0251923,0.0252353,0.0270218,0.0270794
810,0.0237684,0.0239274,0.0261504,0.026463,0.0265895,0.0267523
820,0.0226859,0.0227583,0.0238626,0.0240375,0.0247741,0.0251724
830,0.0222668,0.0223986,0.0230726,0.0236272,0.0250115,0.0253593
840,0.0252264,0.0254009,0.0261144,0.0262559,0.0266618,0.0267153
850,0.0261294,0.0261492,0.0262938,0.0267315,0.0274381,0.0274892
860,0.0237636,0.023871,0.0246412,0.0248467,0.0252289,0.0255336
870,0.0241425,0.0245677,0.0246145,0.0249523,0.0262446,0.0267173
880,0.0226912,0.0228941,0.0231503,0.0232967,0.0253947,0.0256961
890,0.0219538,0.0227787,0.0237438,0.0239942,0.0240805,0.024308
900,0.0243549,0.0243715,0.025182,0.0257192,0.0260555,0.0264504
910,0.0237422,0.0238821,0.0257318,0.0258134,0.0260548,0.026145
920,0.0190832,0.0193647,0.019793,0.020088,0.0229539,0.0232102
930,0.0231159,0.023327,0.0252248,0.0252762,0.0257526,0.0261552
940,0.025817,0.0261901,0.0267314,0.0268289,0.0273758,0.0274841
950,0.0238949,0.0241922,0.0257671,0.0258044,0.0261762,0.0264003
960,0.0217429,0.0218095,0.0242399,0.0244027,0.0253283,0.0254885
970,0.0223748,0.022417,0.0239144,0.023995,0.0254899,0.025924
980,0.0252369,0.0257689,0.025795,0.0262626,0.0264421,0.0266396
990,0.0234389,0.0236218,0.0254995,0.0259876,0.0280717,0.0283759
1000,0.0256201,0.0259973,0.0272167,0.0274097,0.0280485,0.0280999
1010,0.0248197,0.0249006,0.0263049,0.0264336,0.0275044,0.0279999
1020,0.021843,0.0220973,0.0241432,0.024243,0.0245,0.0247706
1030,0.0254135,0.026033,0.0268148,0.0269957,0.0280195,0.0283997
1040,0.0233342,0.0236108,0.0245035,0.0247072,0.0251285,0.0256324
1050,0.0255518,0.026444,0.0271631,0.0274552,0.0275925,0.0280075
1060,0.0234744,0.0235496,0.0245768,0.0246108,0.0252842,0.025533
