ReTr(Lx),ImTr(Lx)
4.42068,6.09691
2.47213,3.26708
1.51166,3.58345
1.51166,3.58345
1.51166,3.58345
0.342809,1.48821
0.342809,1.48821
0.342809,1.48821
0.342809,1.48821
0.342809,1.48821
0.342809,1.48821
-0.688749,3.16493
0.207225,1.52407
0.207225,1.52407
-0.41423,1.68504
-0.631318,0.603682
-0.22074,0.888592
-0.22074,0.888592
-0.454903,0.46254
-0.639782,0.662424
-0.639782,0.662424
-0.639782,0.662424
-0.350546,0.250217
-0.350546,0.250217
-0.350546,0.250217
-0.350546,0.250217
-0.273524,0.369604
-0.273524,0.369604
-0.273524,0.369604
-0.349287,0.172791
-0.17475,0.423454
0.146584,0.009254
0.146584,0.009254
0.18702,-0.0642202
0.324131,0.101961
0.324131,0.101961
0.0647469,-0.0736848
0.115224,-0.0969583
0.375259,-0.309147
0.375259,-0.309147
0.129847,-0.219166
0.129847,-0.219166
0.0982517,-0.220954
0.00540835,-0.111981
0.00540835,-0.111981
0.170125,-0.173192
-0.168017,-0.0478947
-0.052402,-0.103998
-0.0562979,0.0305496
-0.0766167,0.082784
-0.0766167,0.082784
-0.196698,0.262103
-0.16638,0.0839642
-0.0979992,0.094025
-0.0979992,0.094025
-0.19366,-0.0113753
-0.20786,0.133027
-0.2227,0.290455
-0.321965,0.135048
-0.158558,0.0774102
-0.0616212,-0.00560756
-0.124513,0.191583
-0.124513,0.191583
-0.188438,0.218048
-0.254483,0.139575
-0.340647,-0.125985
-0.340647,-0.125985
-0.286847,-0.0482948
-0.276862,-0.0936775
-0.312941,-0.00543337
-0.250325,0.00628567
-0.280012,-0.113563
-0.262506,0.0893742
-0.262506,0.0893742
-0.269906,0.193294
-0.328581,0.0455137
-0.328581,0.0455137
-0.212013,0.119056
-0.0500633,0.076192
-0.0500633,0.076192
-0.0363293,0.303343
-0.0363293,0.303343
0.255047,0.207789
0.299316,0.0497808
0.396099,0.0843458
0.368677,0.0377112
0.193717,0.157048
0.193717,0.157048
0.193717,0.157048
0.218601,0.0179121
0.0835508,-0.0542137
-0.0557142,-0.0783068
-0.106076,-0.111324
-0.106076,-0.111324
-0.106076,-0.111324
-0.0935417,-0.252911
-0.359283,-0.324283
-0.426185,-0.175477
-0.426185,-0.175477
-0.282455,0.033468
-0.282455,0.033468
-0.245186,-0.0506701
-0.297742,-0.0246775
-0.276855,0.140464
-0.0299666,0.192656
0.00575949,0.244648
-0.149455,0.399968
0.0640245,0.256061
-0.0955517,0.148297
-0.112506,0.2025
-0.139882,0.0750771
-0.139882,0.0750771
-0.225149,0.0568947
-0.240783,-0.0846142
-0.20838,-0.0409028
-0.138716,0.124863
-0.138716,0.124863
0.0409133,-0.0402183
-0.0999033,-0.0822818
-0.135324,-0.0525459
-0.111708,-0.0266238
-0.111708,-0.0266238
-0.0927483,0.0127854
-0.0927483,0.0127854
0.00667894,0.0809238
0.0511312,-4.06214e-05
-0.0324959,0.11792
-0.235276,0.17859
-0.235276,0.17859
-0.177359,0.16669
0.0549857,0.362238
-0.0457732,0.314556
-0.17509,0.170972
-0.353689,0.210002
