ReTr(L),ImTr(L)
2.39206,-2.42708
1.72455,-2.48054
1.40971,-2.15964
1.40971,-2.15964
1.40971,-2.15964
1.33358,-2.08088
1.33358,-2.08088
1.33358,-2.08088
1.33358,-2.08088
1.33358,-2.08088
1.33358,-2.08088
0.991694,-1.72181
0.989355,-1.55109
0.989355,-1.55109
0.912356,-1.46347
0.804923,-1.55297
0.401463,-1.5324
0.401463,-1.5324
0.47831,-1.58951
0.446394,-1.41083
0.446394,-1.41083
0.446394,-1.41083
0.664096,-1.40359
0.664096,-1.40359
0.664096,-1.40359
0.664096,-1.40359
0.54096,-1.43767
0.54096,-1.43767
0.54096,-1.43767
0.549306,-1.36974
0.269213,-1.39548
-0.106838,-1.35666
-0.106838,-1.35666
-0.13915,-1.33967
-0.172337,-1.33258
-0.172337,-1.33258
-0.1243,-1.27135
0.0404409,-1.32399
-0.00292102,-1.1865
-0.00292102,-1.1865
0.081907,-1.30662
0.081907,-1.30662
0.368148,-1.16337
0.189202,-1.39188
0.189202,-1.39188
0.180109,-1.24358
0.265352,-1.28943
0.279656,-1.17993
0.459087,-1.21146
0.291532,-1.11702
0.291532,-1.11702
0.319656,-1.25459
0.428701,-1.09088
0.648996,-1.00706
0.648996,-1.00706
0.617257,-1.0463
0.539174,-1.12979
0.653168,-0.922445
0.664711,-0.936108
0.650548,-1.02955
0.756235,-0.954699
0.712212,-0.937764
0.712212,-0.937764
1.03911,-0.787191
1.13821,-0.48021
1.2471,-0.40708
1.2471,-0.40708
1.25083,-0.391718
1.16761,-0.636372
1.15524,-0.70487
1.14709,-0.765879
1.18732,-0.616087
1.14883,-0.29439
1.14883,-0.29439
1.16055,-0.287862
1.19247,-0.35521
1.19247,-0.35521
1.22233,-0.261023
1.15517,-0.332928
1.15517,-0.332928
1.22806,-0.459631
1.22806,-0.459631
1.27492,-0.386753
1.2358,-0.41301
1.22239,-0.344476
1.36917,-0.283629
1.31769,-0.129455
1.31769,-0.129455
1.31769,-0.129455
1.40049,0.083541
1.39794,-0.145056
1.31624,-0.421815
1.19243,-0.537889
1.19243,-0.537889
1.19243,-0.537889
1.13777,-0.584925
1.11338,-0.592229
1.03421,-0.695597
1.03421,-0.695597
1.15361,-0.611596
1.15361,-0.611596
1.15463,-0.464351
1.16478,-0.46705
1.14025,-0.512655
0.995373,-0.84303
1.01633,-0.696175
0.668362,-0.898618
0.677513,-1.10413
0.634565,-1.02705
0.430154,-1.1376
0.502341,-1.16451
0.502341,-1.16451
0.537516,-1.05244
0.667421,-0.987234
0.672082,-1.08028
0.66538,-0.939032
0.66538,-0.939032
0.807448,-0.983707
0.905663,-0.758085
0.821604,-0.813476
0.847055,-0.823569
0.847055,-0.823569
0.885791,-0.819295
0.885791,-0.819295
1.02045,-0.621269
1.07343,-0.622836
1.07818,-0.583757
0.88012,-0.941689
0.88012,-0.941689
1.05172,-0.826541
0.978137,-0.722452
0.965226,-0.882382
1.07705,-0.824272
0.849661,-0.830268
0.849661,-0.830268
0.849661,-0.830268
0.761283,-1.05372
0.607081,-1.05258
0.607081,-1.05258
0.663902,-1.09932
0.76073,-0.908362
0.76073,-0.908362
0.944895,-0.84211
1.08143,-0.750554
1.20777,-0.819768
1.20777,-0.819768
1.11006,-0.80786
1.06613,-0.921346
1.06992,-0.825512
1.06992,-0.825512
1.13103,-0.722284
1.13103,-0.722284
1.09898,-0.709493
1.09898,-0.709493
0.917196,-0.804516
1.12069,-0.796961
1.03334,-0.774021
0.988868,-0.89269
1.06536,-0.758681
0.975449,-0.838923
1.08701,-0.703787
1.08701,-0.703787
1.08149,-0.722065
0.946778,-0.77772
0.913937,-1.018
0.913937,-1.018
0.800059,-1.08616
0.87773,-1.04297
1.20196,-0.684868
1.32936,-0.403927
1.29681,-0.594204
1.45058,-0.209212
1.45058,-0.209212
1.38938,-0.197408
1.4422,-0.0813869
1.29463,-0.414688
1.14435,-0.371789
1.20896,-0.610843
1.15427,-0.691799
1.12261,-0.719906
1.12851,-0.737126
0.992693,-0.844371
0.707603,-0.98403
0.540046,-1.03511
0.445327,-1.11528
0.445327,-1.11528
0.445327,-1.11528
0.446365,-1.08296
0.530837,-1.08203
0.530837,-1.08203
0.539283,-1.17017
0.527084,-1.13815
0.478913,-1.13984
0.679177,-1.12072
0.545135,-1.21605
0.732089,-1.11963
0.795454,-1.05899
0.92722,-0.993095
1.00707,-0.899123
1.25083,-0.523716
1.11522,-0.522158
1.33895,-0.11028
1.35605,-0.275183
1.34236,-0.0634682
1.32672,-0.362961
1.36778,-0.330297
1.36778,-0.330297
1.34177,-0.281258
1.224,-0.602879
1.11583,-0.666958
1.14384,-0.586788
1.23722,-0.457306
1.34357,-0.230214
1.34357,-0.230214
1.19789,-0.481675
1.10413,-0.642593
1.11342,-0.418775
1.11342,-0.418775
1.23016,-0.418718
1.23016,-0.418718
1.23232,-0.553182
1.04008,-0.79647
1.04008,-0.79647
1.04008,-0.79647
0.990173,-0.855502
1.08096,-0.691784
0.722179,-1.14501
0.627997,-1.25265
0.774147,-1.12246
0.774147,-1.12246
0.871453,-1.1755
0.879283,-1.17412
1.03746,-1.03209
0.911916,-1.16908
0.693173,-1.13959
0.620063,-1.31416
0.471572,-1.25972
0.466864,-1.33468
0.339099,-1.26286
0.480121,-1.2986
