MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,3.40774,2.39206,-2.42708
2,3.02112,1.72455,-2.48054
3,2.57901,1.40971,-2.15964
4,2.57901,1.40971,-2.15964
5,2.57901,1.40971,-2.15964
6,2.47154,1.33358,-2.08088
7,2.47154,1.33358,-2.08088
8,2.47154,1.33358,-2.08088
9,2.47154,1.33358,-2.08088
10,2.47154,1.33358,-2.08088
11,2.47154,1.33358,-2.08088
12,1.98698,0.991694,-1.72181
13,1.83976,0.989355,-1.55109
14,1.83976,0.989355,-1.55109
15,1.72457,0.912356,-1.46347
16,1.74917,0.804923,-1.55297
17,1.58412,0.401463,-1.5324
18,1.58412,0.401463,-1.5324
19,1.65991,0.47831,-1.58951
20,1.47977,0.446394,-1.41083
21,1.47977,0.446394,-1.41083
22,1.47977,0.446394,-1.41083
23,1.55277,0.664096,-1.40359
24,1.55277,0.664096,-1.40359
25,1.55277,0.664096,-1.40359
26,1.55277,0.664096,-1.40359
27,1.53608,0.54096,-1.43767
28,1.53608,0.54096,-1.43767
29,1.53608,0.54096,-1.43767
30,1.47578,0.549306,-1.36974
31,1.42121,0.269213,-1.39548
32,1.36086,-0.106838,-1.35666
33,1.36086,-0.106838,-1.35666
34,1.34688,-0.13915,-1.33967
35,1.34367,-0.172337,-1.33258
36,1.34367,-0.172337,-1.33258
37,1.27741,-0.1243,-1.27135
38,1.32461,0.0404409,-1.32399
39,1.1865,-0.00292102,-1.1865
40,1.1865,-0.00292102,-1.1865
41,1.30919,0.081907,-1.30662
42,1.30919,0.081907,-1.30662
43,1.22023,0.368148,-1.16337
44,1.40468,0.189202,-1.39188
45,1.40468,0.189202,-1.39188
46,1.25656,0.180109,-1.24358
47,1.31645,0.265352,-1.28943
48,1.21262,0.279656,-1.17993
49,1.29553,0.459087,-1.21146
50,1.15443,0.291532,-1.11702
51,1.15443,0.291532,-1.11702
52,1.29468,0.319656,-1.25459
53,1.1721,0.428701,-1.09088
54,1.19806,0.648996,-1.00706
55,1.19806,0.648996,-1.00706
56,1.21481,0.617257,-1.0463
57,1.25185,0.539174,-1.12979
58,1.13028,0.653168,-0.922445
59,1.1481,0.664711,-0.936108
60,1.21786,0.650548,-1.02955
61,1.21792,0.756235,-0.954699
62,1.17756,0.712212,-0.937764
63,1.17756,0.712212,-0.937764
64,1.30362,1.03911,-0.787191
65,1.23536,1.13821,-0.48021
66,1.31186,1.2471,-0.40708
67,1.31186,1.2471,-0.40708
68,1.31073,1.25083,-0.391718
69,1.32977,1.16761,-0.636372
70,1.3533,1.15524,-0.70487
71,1.37927,1.14709,-0.765879
72,1.33764,1.18732,-0.616087
73,1.18595,1.14883,-0.29439
74,1.18595,1.14883,-0.29439
75,1.19572,1.16055,-0.287862
76,1.24425,1.19247,-0.35521
77,1.24425,1.19247,-0.35521
