MDTU,plaq
1,1.7869
2,1.66418
3,1.55737
4,1.55737
5,1.55737
6,1.43117
7,1.43117
8,1.43117
9,1.43117
10,1.43117
11,1.43117
12,1.38048
13,1.27785
14,1.27785
15,1.24777
16,1.22939
17,1.21338
18,1.21338
19,1.17855
20,1.16952
21,1.16952
22,1.16952
23,1.1537
24,1.1537
25,1.1537
26,1.1537
27,1.15718
28,1.15718
29,1.15718
30,1.13295
31,1.10185
32,1.08399
33,1.08399
34,1.06758
35,1.06392
36,1.06392
37,1.02724
38,1.03006
39,1.0242
40,1.0242
41,1.02762
42,1.02762
43,1.02735
44,1.04257
45,1.04257
46,1.03982
47,1.02461
48,1.00897
49,1.00636
50,0.996972
51,0.996972
52,1.01661
53,1.01114
54,0.989492
55,0.989492
56,1.00875
57,0.986306
58,0.986903
59,1.00216
60,0.994724
61,1.00878
62,0.980697
63,0.980697
64,0.990906
65,0.989037
66,1.00647
67,1.00647
68,0.991875
69,1.002
70,1.01599
71,1.04862
72,1.0401
73,1.01309
74,1.01309
75,1.00743
76,1.01825
77,1.01825
78,0.992685
79,1.02541
80,1.02541
81,1.01009
82,1.01009
83,1.01565
84,1.03077
85,1.05396
86,1.02491
87,1.02137
88,1.02137
89,1.02137
90,1.04401
91,1.03879
92,1.02673
93,1.01166
94,1.01166
95,1.01166
96,1.0084
97,1.02605
98,1.00481
99,1.00481
100,1.00962
101,1.00962
102,1.00205
103,1.01272
104,1.00364
105,0.995886
106,0.99672
107,0.979799
108,0.981734
109,0.990917
110,0.993081
111,0.999219
112,0.999219
113,0.990797
114,0.980027
115,0.975139
116,0.972514
117,0.972514
118,0.971105
119,0.976791
120,0.987511
121,0.994032
122,0.994032
123,0.997848
124,0.997848
125,0.99802
126,0.993481
127,1.02209
128,1.03808
129,1.03808
130,1.02503
131,1.03034
132,1.02191
133,1.00805
134,1.02194
135,1.02194
136,1.02194
137,1.0211
138,1.01411
139,1.01411
140,0.993281
141,0.978833
142,0.978833
143,0.999235
144,1.02214
145,1.04523
146,1.04523
147,1.05187
148,1.05629
149,1.05564
150,1.05564
151,1.03561
152,1.03561
153,1.03596
154,1.03596
155,1.0514
156,1.03913
157,1.04491
158,1.01468
159,1.01496
160,1.0323
161,1.03807
162,1.03807
163,1.02681
164,1.03608
165,1.03179
166,1.03179
167,1.03993
168,1.04778
169,1.06748
170,1.0575
171,1.04259
172,1.06042
173,1.06042
174,1.04619
175,1.04813
176,1.0239
177,1.0392
178,1.0342
179,1.04012
180,1.04883
181,1.04288
182,1.05246
183,1.00974
184,1.01571
185,1.00657
186,1.00657
187,1.00657
188,1.00956
189,0.994629
190,0.994629
191,1.03412
192,1.02293
193,1.03878
194,1.05309
195,1.05973
196,1.05919
197,1.0473
198,1.06681
199,1.0435
200,1.03346
201,1.02141
202,1.0175
203,1.0406
204,1.03321
205,1.03831
206,1.02495
207,1.02495
208,1.03263
209,1.02565
210,1.0327
211,1.0263
212,1.03203
213,1.02054
214,1.02054
215,1.01684
216,1.03094
217,1.02038
218,1.02038
219,1.0386
220,1.0386
221,1.01599
222,1.03055
223,1.03055
224,1.03055
225,1.02527
226,1.01856
227,1.03398
228,1.06191
229,1.05974
230,1.05974
231,1.06569
232,1.08306
