MDTU,min_min,min_max,max_min,max_max5
1,0.0677881,0.104441,0.173193,0.211736
2,0.0477886,0.0949095,0.155825,0.201713
3,0.023584,0.0759354,0.14535,0.180713
4,0.023584,0.0759354,0.14535,0.180713
5,0.023584,0.0759354,0.14535,0.180713
6,-0.0173744,0.0677824,0.11041,0.184992
7,-0.0173744,0.0677824,0.11041,0.184992
8,-0.0173744,0.0677824,0.11041,0.184992
9,-0.0173744,0.0677824,0.11041,0.184992
10,-0.0173744,0.0677824,0.11041,0.184992
11,-0.0173744,0.0677824,0.11041,0.184992
12,-0.0037239,0.033258,0.121516,0.15617
13,-0.0300183,0.0230592,0.0940819,0.157791
14,-0.0300183,0.0230592,0.0940819,0.157791
15,-0.0433103,0.013317,0.0896282,0.141331
16,-0.0596763,0.0168239,0.0819127,0.145025
17,-0.0432023,0.0123459,0.0890287,0.132842
18,-0.0432023,0.0123459,0.0890287,0.132842
19,-0.0722024,0.0152457,0.0702767,0.13823
20,-0.0692412,0.000345843,0.0842346,0.117699
21,-0.0692412,0.000345836,0.0842345,0.117699
22,-0.0692412,0.000345836,0.0842345,0.117699
23,-0.0920984,0.00586408,0.073785,0.127008
24,-0.0920984,0.00586408,0.073785,0.127008
25,-0.0920984,0.00586408,0.073785,0.127008
26,-0.0920984,0.00586408,0.073785,0.127008
27,-0.0655688,0.00503753,0.0750848,0.126102
28,-0.0655688,0.00503753,0.0750848,0.126102
29,-0.0655688,0.00503753,0.0750848,0.126102
30,-0.0870774,0.00588326,0.0654236,0.116297
31,-0.0909684,-0.00226327,0.0617304,0.109205
32,-0.0799576,-0.00829199,0.0457764,0.117393
33,-0.0799576,-0.00829199,0.0457764,0.117393
34,-0.096355,-0.00832064,0.0401553,0.108515
35,-0.0899038,-0.0106569,0.0402711,0.113264
36,-0.0899038,-0.0106569,0.0402711,0.113264
37,-0.106719,-0.0197868,0.0344448,0.100496
38,-0.107082,-0.0178461,0.0334962,0.124034
39,-0.102126,-0.0306732,0.0506535,0.103012
40,-0.102126,-0.0306732,0.0506535,0.103012
41,-0.10142,-0.0120537,0.0302488,0.108198
42,-0.10142,-0.0120537,0.0302488,0.108198
43,-0.0942639,-0.0283484,0.0372345,0.0994531
44,-0.124853,-0.01622,0.0349288,0.117201
45,-0.124853,-0.01622,0.0349288,0.117201
46,-0.0938382,-0.0240224,0.0422247,0.102881
47,-0.117771,-0.0226324,0.0275691,0.109218
48,-0.118402,-0.0280324,0.0347996,0.0957382
49,-0.119544,-0.0237148,0.0267596,0.113659
50,-0.107146,-0.0380413,0.0375608,0.0960216
51,-0.107146,-0.0380413,0.0375608,0.0960216
52,-0.116906,-0.0177956,0.0336792,0.105619
53,-0.103752,-0.0338374,0.0344387,0.099268
54,-0.121218,-0.0291136,0.0211071,0.0952926
55,-0.121218,-0.0291136,0.0211071,0.0952926
56,-0.10283,-0.0307771,0.0360691,0.104307
57,-0.125808,-0.0243654,0.01168,0.107657
58,-0.104334,-0.0434883,0.0284215,0.0999352
59,-0.121886,-0.0326806,0.0365496,0.102474
60,-0.113235,-0.0270571,0.0189474,0.10255
61,-0.116188,-0.0307499,0.0277723,0.0981438
62,-0.127941,-0.0315927,0.0290451,0.0926272
63,-0.127941,-0.0315927,0.0290451,0.0926272
64,-0.130267,-0.0223478,0.0183151,0.110601
65,-0.125702,-0.0269994,0.0228384,0.109664
66,-0.125126,-0.0123475,0.0237549,0.112075
67,-0.125126,-0.0123475,0.0237549,0.112075
68,-0.1344,-0.00961701,0.0082201,0.113933
69,-0.124444,-0.023985,0.0166866,0.112153
70,-0.122916,-0.0147621,0.0292376,0.109356
71,-0.105428,-0.0169848,0.0431952,0.118323
72,-0.113376,-0.0140059,0.0322959,0.125935
73,-0.0976012,-0.0322325,0.0305521,0.101916
74,-0.0976012,-0.0322325,0.0305521,0.101916
75,-0.117718,-0.0345464,0.0335506,0.105307
76,-0.115869,-0.0190912,0.0366274,0.0991454
77,-0.115869,-0.0190912,0.0366274,0.0991454
78,-0.141208,-0.0229167,0.0211515,0.103239
79,-0.102055,-0.0261229,0.0349183,0.102186
80,-0.102055,-0.0261229,0.0349183,0.102186
81,-0.136795,-0.0121976,0.0303771,0.10393
82,-0.136795,-0.0121976,0.0303771,0.10393
83,-0.121781,-0.010604,0.0306791,0.109057
84,-0.115408,-0.0216922,0.0367618,0.116074
85,-0.0888766,-0.0239048,0.0452978,0.109302
86,-0.124082,-0.0189091,0.0322231,0.118393
87,-0.11502,-0.0196393,0.0250474,0.113777
88,-0.11502,-0.0196393,0.0250474,0.113777
89,-0.11502,-0.0196393,0.0250474,0.113777
90,-0.107259,-0.0152848,0.0406317,0.120711
91,-0.123103,-0.00658064,0.0311481,0.118446
92,-0.112929,-0.000868,0.018982,0.109757
93,-0.127759,-0.0202036,0.0287141,0.110242
94,-0.127759,-0.0202036,0.0287141,0.110242
95,-0.127759,-0.0202036,0.0287141,0.110242
96,-0.130863,-0.0237262,0.0247042,0.109054
97,-0.0997626,-0.0232693,0.0398817,0.104392
98,-0.111831,-0.0271316,0.0298136,0.111966
99,-0.111831,-0.0271316,0.0298136,0.111966
100,-0.130823,-0.0167669,0.0243465,0.109651
101,-0.130823,-0.0167669,0.0243465,0.109651
102,-0.11096,-0.0226608,0.0217992,0.100694
103,-0.105743,-0.024421,0.0319261,0.111281
104,-0.115201,-0.0198667,0.0246931,0.106686
105,-0.120098,-0.0178393,0.0145832,0.108259
106,-0.110464,-0.0311328,0.0202303,0.109108
107,-0.119744,-0.0370279,0.0396121,0.092592
108,-0.142787,-0.0285265,0.013284,0.114578
109,-0.120648,-0.0283647,0.014537,0.10198
110,-0.125958,-0.0312058,0.0313586,0.102706
111,-0.126248,-0.0220895,0.0220939,0.106864
112,-0.126248,-0.0220895,0.0220939,0.106864
113,-0.100918,-0.0378439,0.0252131,0.108543
114,-0.122009,-0.0280779,0.0227963,0.102148
115,-0.129188,-0.0211649,0.00266085,0.111463
116,-0.128753,-0.0323969,0.0159658,0.0894453
117,-0.128753,-0.0323969,0.0159658,0.0894453
118,-0.135685,-0.0309795,0.00749136,0.119576
119,-0.116322,-0.0405702,0.0277059,0.104677
120,-0.113561,-0.0345702,0.0231703,0.100758
121,-0.111621,-0.0386859,0.0291103,0.10481
122,-0.111621,-0.0386859,0.0291103,0.10481
123,-0.107975,-0.028955,0.0240502,0.111674
124,-0.107975,-0.028955,0.0240502,0.111674
125,-0.11191,-0.0339865,0.0346639,0.102758
126,-0.13001,-0.0257254,0.0297839,0.107493
127,-0.109358,-0.0277983,0.033679,0.098441
128,-0.107056,-0.0155892,0.0438414,0.0994932
129,-0.107056,-0.0155892,0.0438414,0.0994932
130,-0.115807,-0.0141985,0.0315532,0.116179
131,-0.0938938,-0.0297883,0.0416629,0.0994133
132,-0.121753,-0.0214144,0.0383097,0.10965
133,-0.128877,-0.0135171,0.0156476,0.113537
134,-0.10637,-0.0319539,0.0408978,0.102659
135,-0.10637,-0.0319539,0.0408978,0.102659
136,-0.10637,-0.0319539,0.0408978,0.102659
137,-0.115109,-0.0251459,0.0329416,0.114453
138,-0.112641,-0.042243,0.0312168,0.118078
139,-0.112641,-0.042243,0.0312168,0.118078
140,-0.130114,-0.0326476,0.0290821,0.113118
141,-0.149748,-0.0317665,0.0327244,0.100962
142,-0.149748,-0.0317665,0.0327244,0.100962
143,-0.117438,-0.0220712,0.0191054,0.119164
144,-0.118759,-0.0177715,0.0290866,0.117432
145,-0.117988,-0.00455442,0.0233109,0.12561
146,-0.117988,-0.00455442,0.0233109,0.12561
147,-0.115159,-0.0132103,0.0408464,0.110244
148,-0.114641,-0.0150203,0.0337963,0.118765
149,-0.100185,-0.0125951,0.0345287,0.1164
150,-0.100185,-0.0125951,0.0345287,0.1164
151,-0.115675,-0.0206711,0.0287022,0.120898
152,-0.115675,-0.0206711,0.0287022,0.120898
153,-0.109618,-0.0176464,0.0399177,0.108219
154,-0.109618,-0.0176464,0.0399177,0.108219
155,-0.100885,-0.0288645,0.0470488,0.106266
156,-0.107834,-0.0111366,0.0298587,0.114662
157,-0.0970074,-0.0317925,0.0431417,0.122106
158,-0.116744,-0.0290415,0.0248591,0.114112
159,-0.114334,-0.0146154,0.0291204,0.108
160,-0.108695,-0.0195372,0.0342463,0.106709
161,-0.126628,-0.020566,0.04376,0.106752
162,-0.126628,-0.020566,0.04376,0.106752
163,-0.114471,-0.0203169,0.0294897,0.109356
164,-0.101554,-0.0284237,0.0418018,0.101743
165,-0.111775,-0.0154206,0.0273533,0.113512
166,-0.111775,-0.0154206,0.0273533,0.113512
167,-0.118407,-0.00554171,0.0328647,0.118349
168,-0.101662,-0.0164474,0.0371333,0.112682
169,-0.0916705,-0.00880834,0.0380873,0.11477
170,-0.0945211,-0.0164695,0.0325979,0.109596
171,-0.102727,-0.014576,0.0204172,0.120388
172,-0.105267,-0.0093494,0.024534,0.119875
173,-0.105267,-0.0093494,0.024534,0.119875
174,-0.105278,-0.0137094,0.0310645,0.115628
175,-0.114583,-0.0156361,0.0284211,0.12632
176,-0.122818,-0.00669471,0.0260407,0.116495
177,-0.0984034,-0.0239278,0.0433127,0.0955279
178,-0.110033,-0.0185805,0.0329176,0.119521
179,-0.106641,-0.0254224,0.0322818,0.121658
180,-0.10984,-0.0204731,0.0419998,0.112577
181,-0.108652,-0.018296,0.0337974,0.114395
182,-0.0983662,-0.0195194,0.0433069,0.106605
183,-0.100495,-0.0309263,0.0306405,0.102296
184,-0.101574,-0.0288956,0.0495562,0.0986798
185,-0.115838,-0.0310298,0.0419557,0.0964659
186,-0.115838,-0.0310298,0.0419557,0.0964659
187,-0.115838,-0.0310298,0.0419557,0.0964659
188,-0.115129,-0.0393785,0.0404268,0.0946844
189,-0.120257,-0.0317412,0.0341948,0.0967047
190,-0.120257,-0.0317412,0.0341948,0.0967047
191,-0.118108,-0.0156,0.042283,0.110564
192,-0.123387,-0.0294592,0.0429351,0.104704
193,-0.0941052,-0.0278302,0.0405066,0.112327
194,-0.103988,-0.0125908,0.0489776,0.107175
195,-0.0920742,-0.0158593,0.0437492,0.112914
196,-0.0938478,-0.0185166,0.0453606,0.113329
197,-0.106486,-0.0258415,0.0473777,0.114666
198,-0.101734,-0.0204415,0.0466058,0.118282
199,-0.110433,-0.0149234,0.0366954,0.114543
200,-0.125235,-0.0111,0.035917,0.11192
201,-0.101537,-0.0252606,0.0346224,0.106718
202,-0.129511,-0.012273,0.0232338,0.112108
203,-0.118078,-0.0150817,0.0295965,0.113372
204,-0.105362,-0.0132457,0.0338922,0.115449
205,-0.10907,-0.00989596,0.0311532,0.114162
206,-0.115704,-0.00765109,0.0150157,0.120071
207,-0.115704,-0.00765109,0.0150157,0.120071
208,-0.115659,-0.015886,0.0273673,0.118269
209,-0.113448,-0.0207636,0.0221149,0.116714
210,-0.104636,-0.01978,0.0431947,0.10203
211,-0.112151,-0.0221536,0.0274991,0.116728
212,-0.105729,-0.0216291,0.0269125,0.109222
213,-0.134827,-0.0219673,0.0238774,0.114003
214,-0.134827,-0.0219673,0.0238774,0.114003
215,-0.126608,-0.0171183,0.0334975,0.105855
216,-0.112106,-0.0246516,0.0360669,0.106305
217,-0.118111,-0.0283345,0.0328718,0.0937837
218,-0.118111,-0.0283345,0.0328718,0.0937837
219,-0.106315,-0.0161483,0.0348505,0.109228
220,-0.106315,-0.0161483,0.0348505,0.109228
221,-0.118582,-0.0163012,0.0249417,0.115407
222,-0.118721,-0.0175138,0.0369288,0.119459
223,-0.118721,-0.0175138,0.0369288,0.119459
224,-0.118721,-0.0175138,0.0369288,0.119459
225,-0.113524,-0.0267496,0.0312001,0.108316
226,-0.129196,-0.018662,0.0347475,0.101174
227,-0.118025,-0.00489593,0.0238616,0.113028
228,-0.110729,-0.00346579,0.0508393,0.113141
229,-0.093122,-0.0143695,0.0402241,0.110989
230,-0.093122,-0.0143695,0.0402241,0.110989
231,-0.0951177,0.00030121,0.0292718,0.124917
232,-0.0916345,-0.00495587,0.043158,0.121065
233,-0.0872188,-0.0148249,0.0491926,0.123025
234,-0.0969035,0.00984367,0.0394281,0.125655
235,-0.0971341,-0.0166411,0.0428461,0.114323
236,-0.0995225,0.00406806,0.0249912,0.114774
237,-0.100981,-0.013623,0.0394325,0.111956
238,-0.114761,-0.0133156,0.038543,0.11584
239,-0.107952,-0.0147317,0.0389689,0.109589
240,-0.0912737,-0.00741598,0.0329429,0.124509
241,-0.103737,-0.0236191,0.0366891,0.102699
242,-0.107412,-0.0121744,0.0326282,0.118561
243,-0.108192,-0.0184016,0.0301182,0.100958
244,-0.103052,-0.0322385,0.030684,0.105826
245,-0.111451,-0.0293682,0.0225904,0.106665
246,-0.106064,-0.0241444,0.0248784,0.100388
247,-0.133941,-0.019761,0.0201706,0.106311
248,-0.127443,-0.0263905,0.026743,0.101022
249,-0.106315,-0.0350002,0.0347649,0.0941915
250,-0.11062,-0.0272662,0.0331156,0.0939622
251,-0.11062,-0.0272662,0.0331156,0.0939622
252,-0.0841138,-0.0283768,0.0412056,0.0831198
253,-0.111662,-0.0247119,0.0274564,0.098199
254,-0.111662,-0.0247119,0.0274564,0.098199
255,-0.117796,-0.0169742,0.0258983,0.109312
256,-0.117796,-0.0169742,0.0258983,0.109312
257,-0.101119,-0.0157561,0.0299043,0.109657
258,-0.110925,-0.0206159,0.0459137,0.0980991
259,-0.0982462,-0.0312947,0.0407753,0.0992283
260,-0.107612,-0.0359206,0.0387404,0.0982024
