t,cond_num
10,5.91557
20,5.93081
30,5.97962
40,5.92401
50,5.91123
60,5.914
70,5.84128
80,5.90039
90,5.88207
100,5.96503
110,5.96172
120,5.88508
130,5.88943
140,5.93015
150,5.84579
160,6.0546
170,5.85471
180,6.0277
190,6.1772
200,5.94278
210,5.87732
220,5.83696
230,5.94512
240,5.91027
250,5.9322
260,6.00055
270,6.02825
280,5.91177
290,5.8416
300,6.08774
310,5.9638
320,5.83071
330,5.90717
340,5.83472
350,5.82572
360,5.87484
370,5.90811
380,5.84713
390,5.86797
400,6.07215
410,5.91888
420,5.88932
430,6.00832
440,5.91227
450,5.83439
460,6.08049
470,6.06324
480,5.87557
490,5.95399
500,5.99453
510,5.83232
520,5.94806
530,5.7485
540,5.91762
550,5.8047
560,5.83337
570,5.75322
580,5.93705
590,5.95703
600,5.80826
610,5.83724
620,5.85391
630,5.81214
640,5.93469
650,5.93362
660,5.86511
670,5.83786
680,5.83579
690,5.84596
700,5.87326
710,5.98252
720,5.83677
730,5.88654
740,5.93014
750,5.9261
760,5.88044
770,5.90903
780,5.89575
790,5.97033
800,5.92306
810,5.90109
820,5.94488
830,5.96851
840,5.84264
850,5.79945
860,5.87285
870,5.87044
880,5.95014
890,5.99483
900,5.86689
910,5.9194
920,6.11989
930,5.91152
940,5.79468
950,5.8851
960,5.95965
970,5.94611
980,5.8239
990,5.90475
1000,5.8369
1010,5.85948
1020,5.96685
1030,5.83192
1040,5.93016
1050,5.82169
1060,5.89293
1070,5.85714
1080,5.97905
1090,5.9756
1100,5.98878
1110,5.88399
1120,5.88165
1130,5.83641
1140,5.8791
1150,5.909
1160,5.8359
1170,5.85767
1180,5.9873
1190,5.85042
1200,5.89601
1210,5.87825
1220,5.83197
1230,5.90951
1240,5.85603
1250,5.8126
1260,5.89657
1270,5.82642
1280,5.72174
1290,5.90933
1300,5.86901
1310,5.78371
1320,5.81282
1330,5.97064
1340,5.95929
1350,5.90733
1360,5.82814
1370,5.85023
1380,5.7906
1390,5.89916
1400,5.81826
1410,5.94126
1420,5.94573
1430,5.8162
1440,5.88006
1450,5.89744
1460,5.77549
1470,5.81765
1480,5.81495
1490,5.84565
1500,5.79528
1510,5.82971
1520,5.84589
1530,5.85011
1540,5.91497
1550,5.90791
1560,5.98311
1570,5.86506
1580,5.84036
1590,5.75735
1600,5.90344
1610,5.83732
1620,5.89293
1630,5.86787
1640,5.88447
1650,5.91198
1660,5.88742
1670,5.79835
1680,5.97213
1690,5.94415
1700,5.87405
1710,5.95383
1720,5.82619
1730,5.88579
1740,5.90442
1750,5.99181
1760,5.91785
1770,5.88236
1780,5.92937
1790,5.72484
1800,5.83142
1810,5.8769
1820,5.85617
1830,5.97351
1840,5.97426
1850,5.91697
1860,5.88864
1870,5.8847
1880,5.99465
1890,6.00549
1900,5.93072
1910,5.89811
1920,5.92803
1930,5.87341
1940,5.8009
1950,5.89574
1960,6.04938
1970,5.97542
1980,5.90999
1990,5.9039
2000,5.85844
2010,5.93482
2020,5.92426
2030,5.86782
2040,5.90621
2050,5.98365
2060,5.94138
2070,5.88541
2080,5.98704
2090,5.95385
2100,5.91412
2110,5.88737
2120,5.8705
2130,5.93034
2140,5.81839
2150,5.87249
2160,5.82049
2170,5.9297
2180,5.88981
2190,5.79417
2200,6.00384
2210,5.91627
2220,5.82575
2230,5.86631
2240,5.96947
2250,5.85459
2260,5.84267
2270,5.88843
2280,5.96084
2290,6.02539
2300,5.83557
2310,6.05456
2320,5.92744
2330,5.84187
2340,5.92997
2350,5.84114
2360,5.95522
2370,6.00394
2380,5.99334
2390,5.86893
2400,5.88289
2410,5.84013
2420,5.94446
2430,5.88781
2440,5.95704
2450,5.81468
2460,5.84478
2470,5.88602
2480,5.7945
2490,5.86197
2500,5.87353
2510,5.88943
2520,5.84994
2530,5.84807
2540,5.82796
2550,5.85879
2560,5.82446
2570,5.94608
2580,5.94041
2590,5.96367
2600,6.01095
2610,5.98358
2620,6.03144
2630,5.80799
2640,5.88567
2650,5.7569
2660,5.85147
2670,5.93331
2680,6.01016
2690,5.86852
2700,5.87685
2710,5.97337
2720,5.79406
2730,5.84684
2740,5.85533
2750,5.89344
2760,5.79154
2770,5.98364
2780,5.92343
2790,5.92087
2800,6.06085
2810,5.95127
2820,5.81164
2830,5.9574
2840,5.86705
2850,5.8077
2860,5.86687
2870,5.89914
2880,5.83734
2890,5.97735
2900,5.8605
2910,5.94429
2920,5.92261
2930,5.86845
2940,5.88149
2950,5.84951
2960,5.83288
2970,5.91229
2980,5.91469
2990,5.84453
3000,5.92993
3010,6.02128
3020,6.07627
3030,5.96496
3040,5.87058
3050,5.83199
3060,5.82135
3070,5.91098
3080,5.80956
3090,5.84662
3100,6.00403
3110,5.88573
3120,6.06851
3130,5.99647
3140,6.03006
3150,5.91753
3160,5.85231
3170,5.8112
3180,5.86366
3190,5.84759
3200,5.80339
3210,5.87703
3220,5.88969
3230,5.91736
3240,5.93838
3250,5.88872
3260,6.02794
3270,6.03253
3280,5.98466
3290,5.9164
3300,5.92519
3310,5.90799
3320,5.95582
3330,5.93166
3340,5.88844
3350,5.79573
3360,6.00445
3370,5.919
3380,5.92679
3390,6.06559
3400,5.83684
3410,5.78842
3420,5.8814
3430,6.06567
3440,5.87188
3450,5.92479
3460,5.7821
3470,5.84787
3480,5.82831
3490,5.85698
3500,5.93272
