MDTU,S_F
1,0.928436
2,1.01199
3,1.00882
4,1.00148
5,0.993839
6,1.0142
7,1.0002
8,0.996379
9,1.0008
10,0.999708
11,1.00247
12,1.00859
13,1.0019
14,1.00114
15,1.00682
16,1.0011
17,1.0076
18,0.995322
19,1.00253
20,1.00727
21,0.997195
22,0.99867
23,1.00333
24,1.00324
25,0.996778
26,1.00203
27,1.00262
28,0.999049
29,1.0027
30,1.00271
31,1.00124
32,0.999365
33,0.996011
34,1.00189
35,0.999051
36,0.999483
37,1.00427
38,1.00181
39,1.00005
40,1.00085
41,0.995681
42,1.00377
43,0.995818
44,0.998323
45,0.998223
46,0.991659
47,1.0007
48,1.00775
49,1.00044
50,1.00203
51,1.00095
52,0.998689
53,0.999763
54,0.996029
55,1.00058
56,0.999724
57,1.00033
58,1.00212
59,1.00153
60,0.99802
61,1.00272
62,1.00569
63,1.00284
64,1.00128
65,0.99541
66,1.0007
67,1.00087
68,1.00571
69,0.997609
70,0.997094
71,0.994955
72,1.00543
73,1.00371
74,1.00234
75,1.00419
76,1.00058
77,0.998623
78,1.00314
79,1.0007
80,1.00541
81,0.998675
82,0.996894
83,0.999542
84,0.994902
85,0.99736
86,1.01044
87,0.995693
88,0.999126
89,0.994328
90,0.996123
91,1.0084
92,1.00112
93,0.998753
94,1.00216
95,0.997626
96,0.999463
97,0.999258
98,1.00141
99,0.993536
100,0.998413
101,1.00358
102,1.00497
103,0.995955
104,1.00652
105,0.998599
106,1.00165
107,1.00602
108,0.999337
109,0.997371
110,0.999183
111,1.0051
112,0.994223
113,1.0025
114,0.998052
115,0.992779
116,1.00561
117,1.00184
118,1.0015
119,1.00316
120,0.995944
121,0.999727
122,1.00216
123,0.996127
124,1.00178
125,0.999678
126,0.996398
127,0.996297
128,1.0041
129,1.00375
130,1.00824
131,0.999518
132,0.999623
133,1.00196
134,0.998852
135,1.00007
136,0.995762
137,1.00447
138,0.998636
139,1.00249
140,1.00084
141,0.994411
142,0.996305
143,0.996631
144,1.0011
145,1.00005
146,0.988188
147,0.994779
148,0.993518
149,0.998927
150,0.999676
151,0.998453
152,1.00603
153,0.999636
154,1.00458
155,1.00728
156,1.00378
157,1.00011
158,1.00307
159,1.00166
160,1.00218
161,1.0002
162,1.00111
163,0.99678
164,0.997116
165,1.00216
166,0.995782
167,0.998706
168,0.999503
169,0.998986
170,0.997657
171,1.00192
172,1.00009
173,0.996221
174,0.996994
175,1.00294
176,1.0053
177,0.998936
178,0.993565
179,0.998673
180,0.998015
181,1.00329
182,1.00189
183,1.00574
184,1.00224
185,1.00875
186,0.996322
187,1.00338
188,1.00579
189,0.993251
190,0.99164
191,1.0009
192,1.00027
193,1.00155
194,0.996044
195,1.00106
196,1.00796
197,0.995972
198,0.997928
199,0.998172
200,1.00066
201,0.995022
202,1.00047
203,0.999356
204,1.00576
205,0.997018
206,1.00473
207,0.998931
208,1.00106
209,1.00069
210,0.998073
211,1.0001
212,0.997804
213,1.00055
214,1.00066
215,1.00489
216,0.996851
217,0.994874
218,1.00227
219,0.996994
220,0.997359
221,1.00483
222,1.00216
223,0.996349
224,0.998138
225,0.998546
226,1.00003
227,0.996779
228,0.998175
229,1.00416
230,0.994556
231,1.00039
232,0.994762
233,0.999524
234,0.997068
235,1.00531
236,1.00056
237,1.00507
238,1.00487
239,1.00223
240,0.998787
241,1.01128
242,1.00144
243,0.999497
244,1.00559
245,0.999307
246,0.996393
247,0.997536
248,1.00001
249,0.998935
250,1.0026
251,0.994845
252,1.00015
253,1.0024
254,1.00004
255,1.0065
256,1.00042
257,1.00153
258,1.00656
259,1.00179
260,0.99858
261,1.00004
262,0.99473
263,1.00094
264,1.00324
265,0.994343
266,1.00242
267,0.997987
268,1.00407
269,0.996796
270,0.997389
271,0.999911
272,1.00463
273,1.00396
274,1.0001
275,0.999597
276,1.00546
277,0.99351
278,0.995947
279,1.00124
280,0.999824
281,0.997082
282,1.00098
283,0.998604
284,1.00475
285,0.996737
286,0.994773
287,0.999574
288,1.00879
289,1.00369
290,1.00231
291,1.00133
292,1.00128
293,1.00044
294,1.00195
295,0.997898
296,0.992973
297,0.998531
298,1.00355
299,1.00195
300,0.999371
301,1.00231
302,0.999983
303,1.00255
304,0.995695
305,0.999455
306,0.99972
307,0.998108
308,0.993082
309,1.00385
310,0.999321
311,0.99808
312,0.99595
313,0.999885
314,0.998775
315,0.998205
316,1.00237
317,1.00442
318,0.998908
319,0.996345
320,0.999334
321,1.00381
322,1.0051
323,0.999165
324,1.00222
325,0.996435
326,0.998861
327,1.00242
328,1.00113
329,0.999337
330,0.998058
331,0.994251
332,0.999089
333,0.996653
334,1.004
335,0.999644
336,1.00499
337,0.992098
338,0.995394
339,0.998529
340,1.00281
341,0.998055
342,1.00429
343,0.985768
344,1.0051
345,0.996014
346,1.00322
347,1.00155
348,1.0026
349,0.996846
350,0.998153
351,1.00213
352,1.00299
353,0.997375
354,0.993234
355,0.999152
356,0.999248
357,0.998175
358,0.995141
359,0.99982
360,0.994718
361,0.997922
362,0.991463
363,1.00204
364,1.00653
365,1.00147
366,1.00708
367,0.993976
368,1.00348
369,1.003
370,1.00437
371,1.00227
372,1.00336
373,1.00429
374,0.997105
375,1.00849
376,1.00274
377,0.998118
378,0.99845
379,0.999597
380,0.991458
381,0.996568
382,0.992841
383,0.998526
384,1.0046
385,0.99933
386,1.00036
387,1.00123
388,0.997503
389,1.0019
390,1.00045
391,0.999585
392,0.998666
393,0.996378
394,1.00091
395,1.00003
396,1.00465
397,0.994962
398,0.997747
399,0.993
400,1.00357
401,1.00124
402,0.998666
403,1.00402
404,1.00349
405,1.00318
406,1.00096
407,1.00575
408,0.999044
409,1.00178
410,0.998733
411,1.00296
412,0.999642
413,0.998519
414,1.00167
415,0.995758
416,0.99636
417,0.993778
418,0.995293
419,0.998648
420,1.00172
421,0.995286
422,0.99798
423,0.997987
424,1.0007
425,0.999929
426,0.990308
427,0.994094
428,0.996491
429,1.00127
430,0.997009
431,1.0044
432,1.00765
433,1.00582
434,0.999831
435,1.00362
436,1.00219
437,1.0075
438,0.993817
439,0.999921
440,1.00164
441,1.00521
442,1.00218
443,0.999347
444,1.00039
445,1.00247
446,0.997387
447,0.998109
448,1.00011
449,0.998834
450,1.00209
451,0.997366
452,1.00109
453,0.993707
454,0.99896
455,1.00394
456,0.999078
457,0.997429
458,0.997752
459,0.996408
460,1.00685
461,1.00029
462,0.998705
463,1.00507
464,1.00057
465,0.997596
466,1.00223
467,0.999574
468,1.00107
469,0.996676
470,0.997125
471,1.00122
472,0.99721
473,1.00076
474,0.992038
475,0.999834
476,0.994594
477,0.995545
478,1.00116
479,1.00223
480,1.00555
481,1.00201
482,1.00059
483,1.00459
484,0.999646
485,0.999387
486,0.991437
487,1.00056
488,1.00502
489,0.999553
490,1.00272
491,1.00061
492,0.996416
493,1.00234
494,0.999614
495,1.00165
496,1.004
497,0.994344
498,1.00272
499,1.00123
500,0.99559
501,0.995809
502,1.0006
503,1.00127
504,1.00508
505,1.00001
506,0.998415
507,1.00094
508,1.00106
509,0.991986
510,0.997261
511,0.998977
512,0.99474
513,0.999539
514,0.999448
515,1.00036
516,1.00341
517,1.00719
518,0.997889
519,0.995842
520,1.0003
521,0.997618
522,0.994108
523,1.00329
524,1.00424
525,0.996127
526,1.00132
527,1.0005
528,0.999547
529,1.00274
530,1.0027
531,1.00027
532,1.00047
533,0.992504
534,0.996705
535,0.998373
536,0.997256
537,0.997741
538,1.00547
539,1.00212
540,0.997894
541,0.999472
542,1.0032
543,0.998894
544,0.995071
545,1.00432
546,1.00027
547,0.997555
548,0.991565
549,1.00781
550,1.01136
551,0.997189
552,0.99726
553,0.996423
554,0.998342
555,1.00373
556,0.996694
557,0.998165
558,0.999655
559,0.998239
560,1.00533
561,1.00347
562,0.996625
563,0.997875
564,0.999712
565,1.00772
566,1.00523
567,0.999431
