ReTr(L),ImTr(L)
0.679267,-0.691118
0.556576,-0.7947
0.526003,-0.808273
0.526003,-0.808273
0.526003,-0.808273
0.52454,-0.810338
0.52454,-0.810338
0.52454,-0.810338
0.52454,-0.810338
0.52454,-0.810338
0.52454,-0.810338
0.480911,-0.838917
0.518003,-0.820896
0.518003,-0.820896
0.510064,-0.822792
0.441319,-0.8608
0.244782,-0.927708
0.244782,-0.927708
0.276235,-0.930283
0.29233,-0.91855
0.29233,-0.91855
0.29233,-0.91855
0.403767,-0.870183
0.403767,-0.870183
0.403767,-0.870183
0.403767,-0.870183
0.343762,-0.900592
0.343762,-0.900592
0.343762,-0.900592
0.360278,-0.884883
0.182883,-0.949242
-0.0709,-0.96055
-0.0709,-0.96055
-0.0979658,-0.959067
-0.125423,-0.956075
-0.125423,-0.956075
-0.09437,-0.966283
0.0282481,-0.966183
-0.0126857,-0.964133
-0.0126857,-0.964133
0.0464661,-0.9628
0.0464661,-0.9628
0.280839,-0.925617
0.12576,-0.962058
0.12576,-0.962058
0.140247,-0.958183
0.199574,-0.943392
0.221191,-0.940092
0.336933,-0.907317
0.235551,-0.9358
0.235551,-0.9358
0.241056,-0.921325
0.362278,-0.892158
0.527917,-0.811223
0.527917,-0.811223
0.491302,-0.831448
0.413136,-0.864192
0.552823,-0.790651
0.565317,-0.773103
0.513811,-0.811011
0.594076,-0.759157
0.585007,-0.772889
0.585007,-0.772889
0.760026,-0.595009
0.880042,-0.37774
0.9023,-0.303138
0.9023,-0.303138
0.915592,-0.278714
0.846417,-0.464912
0.826228,-0.505171
0.802145,-0.538701
0.850683,-0.44672
0.909825,-0.251947
0.909825,-0.251947
0.930658,-0.250526
0.915883,-0.28847
0.915883,-0.28847
0.936367,-0.201064
0.921983,-0.265146
0.921983,-0.265146
0.901658,-0.341455
0.901658,-0.341455
0.921233,-0.282777
0.917892,-0.306559
0.9212,-0.262302
0.948058,-0.199343
0.962275,-0.0905125
0.962275,-0.0905125
0.962275,-0.0905125
0.959867,0.0369839
0.964583,-0.107327
0.915608,-0.292917
0.880467,-0.398321
0.880467,-0.398321
0.880467,-0.398321
0.845575,-0.436582
0.84985,-0.453008
0.781271,-0.536151
0.781271,-0.536151
0.83995,-0.460781
0.83995,-0.460781
0.903133,-0.352952
0.903142,-0.356307
0.880183,-0.392058
0.736178,-0.626355
0.792172,-0.539945
0.576905,-0.770835
0.515325,-0.815755
0.513723,-0.807956
0.346456,-0.898125
0.386813,-0.88275
0.386813,-0.88275
0.457147,-0.851767
0.540892,-0.794467
0.513383,-0.815909
0.565265,-0.781722
0.565265,-0.781722
0.606267,-0.752228
0.743207,-0.620903
0.687962,-0.672202
0.690112,-0.681613
0.690112,-0.681613
0.714923,-0.651984
0.714923,-0.651984
0.823916,-0.501581
0.842533,-0.48067
0.845683,-0.457872
0.661227,-0.705217
0.661227,-0.705217
0.759987,-0.596897
0.768502,-0.579428
0.722323,-0.65083
0.764999,-0.594313
0.691988,-0.671404
0.691988,-0.671404
0.691988,-0.671404
0.558787,-0.784782
0.488969,-0.828018
0.488969,-0.828018
0.490504,-0.82749
0.613965,-0.741489
0.613965,-0.741489
0.693276,-0.645127
0.789868,-0.544621
0.792275,-0.540006
0.792275,-0.540006
0.772947,-0.568975
0.729852,-0.626736
0.768387,-0.585654
0.768387,-0.585654
0.820168,-0.509055
0.820168,-0.509055
0.815723,-0.521652
0.815723,-0.521652
0.726122,-0.637622
0.783332,-0.557514
0.765825,-0.588345
0.707747,-0.649907
0.781382,-0.566605
0.724209,-0.622095
0.804972,-0.522917
0.804972,-0.522917
0.794487,-0.525883
0.743698,-0.611397
0.646138,-0.718387
0.646138,-0.718387
0.563858,-0.780289
0.623073,-0.729343
0.83435,-0.477879
0.916342,-0.291289
0.875342,-0.404741
0.951875,-0.13813
0.951875,-0.13813
0.960808,-0.134675
0.961642,-0.0541108
0.916542,-0.288719
0.912075,-0.287518
0.860458,-0.435067
0.823699,-0.495831
0.811339,-0.520776
0.806567,-0.523792
0.735532,-0.616489
0.564874,-0.777469
0.448678,-0.843942
0.35447,-0.888658
0.35447,-0.888658
0.35447,-0.888658
0.373588,-0.888075
0.409178,-0.853408
0.409178,-0.853408
0.394373,-0.876608
0.403952,-0.862933
0.38103,-0.873625
0.473194,-0.822523
0.403434,-0.871717
0.524714,-0.809439
0.589585,-0.766406
0.663496,-0.704771
0.724166,-0.644338
0.883792,-0.376866
0.86935,-0.409761
0.958975,-0.08539
0.951267,-0.191843
0.962167,-0.0457346
0.92485,-0.249352
0.941642,-0.220807
0.941642,-0.220807
0.939175,-0.209108
0.872117,-0.419135
0.824269,-0.495384
0.85055,-0.452033
0.901767,-0.335182
0.949858,-0.168826
0.949858,-0.168826
0.890442,-0.344917
0.831923,-0.476797
0.897675,-0.337182
0.897675,-0.337182
0.909692,-0.31097
0.909692,-0.31097
0.886083,-0.390728
0.761593,-0.583797
0.761593,-0.583797
0.761593,-0.583797
0.744998,-0.613918
0.81988,-0.515308
0.514392,-0.809477
0.431307,-0.865167
0.545299,-0.792483
0.545299,-0.792483
0.57456,-0.777228
0.576538,-0.776811
0.684528,-0.679356
0.600653,-0.750457
0.505571,-0.825474
0.411489,-0.869367
0.338937,-0.901217
0.318094,-0.913842
0.254283,-0.9273
0.326002,-0.904342
0.133986,-0.951933
0.204169,-0.942242
0.324039,-0.911325
0.399218,-0.879458
0.399401,-0.875775
0.325319,-0.893608
0.347109,-0.902317
0.430418,-0.86585
0.489546,-0.830347
0.652356,-0.706442
0.652356,-0.706442
0.524995,-0.808242
0.527097,-0.798171
0.527097,-0.798171
0.551189,-0.792332
0.551189,-0.792332
0.408717,-0.86845
0.483956,-0.831764
0.400578,-0.86435
0.246212,-0.926433
0.246212,-0.926433
0.368615,-0.893267
0.290379,-0.92265
0.0763495,-0.954558
0.0763495,-0.954558
0.0499263,-0.961808
0.292515,-0.9175
0.292515,-0.9175
0.176247,-0.945033
0.237028,-0.92165
0.237028,-0.92165
0.253913,-0.932467
0.181973,-0.941875
0.255929,-0.927525
0.164387,-0.940867
0.164387,-0.940867
0.0959725,-0.965083
0.269022,-0.914033
0.453901,-0.848825
0.453901,-0.848825
0.445842,-0.85115
0.445842,-0.85115
0.757908,-0.603204
0.626536,-0.73495
0.637116,-0.725353
0.842367,-0.472669
0.836875,-0.484605
0.902383,-0.337985
0.902383,-0.337985
0.936158,-0.252843
0.827926,-0.501496
0.808616,-0.528284
0.784607,-0.549482
0.754447,-0.595651
0.799239,-0.517936
0.799239,-0.517936
0.799239,-0.517936
0.766153,-0.576215
0.766153,-0.576215
0.758959,-0.575359
0.792609,-0.535282
0.736343,-0.617571
0.736343,-0.617571
0.734193,-0.608311
0.751622,-0.597457
0.824921,-0.499217
0.867942,-0.400389
0.916308,-0.287683
0.888617,-0.364313
0.857142,-0.427326
0.9173,-0.292066
0.9173,-0.292066
0.8481,-0.46508
0.815201,-0.497771
0.815201,-0.497771
0.720384,-0.648587
0.637573,-0.724874
0.694703,-0.665064
0.694703,-0.665064
0.600291,-0.758687
0.714235,-0.639134
0.843083,-0.47253
0.871425,-0.394643
0.940167,-0.212493
0.942725,-0.229675
0.909683,-0.302177
0.947117,-0.178798
0.947117,-0.178798
0.9532,0.00927592
0.9532,0.00927592
0.9635,0.0895642
0.960283,0.131832
0.956058,0.0430171
0.956267,0.134433
0.967242,-0.0917775
0.93985,-0.143461
0.937925,-0.175659
0.9625,-0.108886
0.965925,-0.0655689
0.965817,0.0422792
0.965817,0.0422792
0.958683,-0.0766863
0.959808,-0.0170255
0.965983,-0.0193657
0.931042,-0.232684
0.83785,-0.473614
0.83785,-0.473614
0.83785,-0.473614
0.889158,-0.379562
0.834425,-0.486929
0.88795,-0.376377
0.906525,-0.320907
0.906525,-0.320907
0.902208,-0.346023
0.908017,-0.334452
0.908017,-0.334452
0.899092,-0.36001
0.899092,-0.36001
0.899092,-0.36001
0.922817,-0.247543
0.960467,-0.102504
0.9598,-0.0779981
0.951842,-0.160295
0.967742,-0.0293689
0.967742,-0.0293689
0.967567,0.0687662
0.9521,0.140552
0.911258,0.287414
0.8755,0.3942
0.887325,0.371812
0.8356,0.483227
0.8356,0.483227
0.8356,0.483227
0.8356,0.483227
0.801916,0.536365
0.619711,0.737299
0.690882,0.664433
0.626328,0.733871
0.524839,0.812738
0.450409,0.853267
0.637639,0.724814
0.566919,0.785582
0.42446,0.852758
0.394884,0.874892
0.13516,0.947383
0.13516,0.947383
0.13516,0.947383
0.0651309,0.96605
0.167632,0.938333
0.265318,0.927242
0.388488,0.882033
0.388488,0.882033
0.388488,0.882033
0.388488,0.882033
0.528378,0.802313
0.493776,0.83097
0.513748,0.818826
0.191747,0.937983
0.191747,0.937983
0.191747,0.937983
0.336128,0.899925
0.241819,0.9316
0.216043,0.92675
0.19968,0.946592
0.277263,0.9028
0.134394,0.944883
0.245502,0.928633
0.245502,0.928633
0.245502,0.928633
0.245502,0.928633
0.367816,0.888117
0.367816,0.888117
0.573485,0.769025
0.328338,0.901892
0.328338,0.901892
0.328338,0.901892
0.292523,0.918425
0.162013,0.9522
0.162013,0.9522
0.181181,0.945783
0.194312,0.949625
0.132681,0.958017
0.304859,0.907183
0.247563,0.922917
0.315804,0.901275
0.197921,0.933483
0.197921,0.933483
0.261018,0.914492
0.0499893,0.9528
0.266949,0.918275
0.387778,0.881975
0.339274,0.897825
0.362112,0.895942
0.337745,0.902467
0.349992,0.8917
0.404902,0.869358
