MDTU,min_ave,max_ave
1,0.085208,0.192057
2,0.0736047,0.178777
3,0.0517503,0.164248
4,0.0517503,0.164248
5,0.0517503,0.164248
6,0.0251242,0.14638
7,0.0251242,0.14638
8,0.0251242,0.14638
9,0.0251242,0.14638
10,0.0251242,0.14638
11,0.0251242,0.14638
12,0.0145527,0.140002
13,-0.00343173,0.125263
14,-0.00343173,0.125263
15,-0.0137676,0.118692
16,-0.0181829,0.11211
17,-0.016451,0.109709
18,-0.016451,0.109709
19,-0.0267239,0.103047
20,-0.0308095,0.10171
21,-0.0308095,0.10171
22,-0.0308095,0.10171
23,-0.0380506,0.100201
24,-0.0380506,0.100201
25,-0.0380506,0.100201
26,-0.0380506,0.100201
27,-0.0294049,0.0993242
28,-0.0294049,0.0993242
29,-0.0294049,0.0993242
30,-0.0376221,0.0933276
31,-0.0436387,0.0845535
32,-0.0433206,0.078761
33,-0.0433206,0.078761
34,-0.0497107,0.0751068
35,-0.0505983,0.0754157
36,-0.0505983,0.0754157
37,-0.0612882,0.0667892
38,-0.0608232,0.0767483
39,-0.0657528,0.0724358
40,-0.0657528,0.0724358
41,-0.0597512,0.0687137
42,-0.0597512,0.0687137
43,-0.0615539,0.0687628
44,-0.0726608,0.0765604
45,-0.0726608,0.0765604
46,-0.0592131,0.0720151
47,-0.0682251,0.0664688
48,-0.0692692,0.0651913
49,-0.0684014,0.0698274
50,-0.0713471,0.0656298
51,-0.0713471,0.0656298
52,-0.0676668,0.0706308
53,-0.0681722,0.0638957
54,-0.0720529,0.0583305
55,-0.0720529,0.0583305
56,-0.0669169,0.0679143
57,-0.0737635,0.0610035
58,-0.0742411,0.0654074
59,-0.0730098,0.0661564
60,-0.0700192,0.0611084
61,-0.0726257,0.0632877
62,-0.0775905,0.0632393
63,-0.0775905,0.0632393
64,-0.0734259,0.0640223
65,-0.0746816,0.0650225
66,-0.067989,0.0657348
67,-0.067989,0.0657348
68,-0.0708988,0.0591893
69,-0.0725173,0.0634003
70,-0.0658155,0.0711609
71,-0.063692,0.079611
72,-0.0608577,0.0742224
73,-0.0660532,0.0665726
74,-0.0660532,0.0665726
75,-0.0716924,0.0664967
76,-0.0658435,0.0720655
77,-0.0658435,0.0720655
78,-0.0786475,0.0615179
79,-0.062469,0.0697908
80,-0.062469,0.0697908
81,-0.0708044,0.0670427
82,-0.0708044,0.0670427
83,-0.0664341,0.0681388
84,-0.0675859,0.073214
85,-0.0556848,0.0780208
86,-0.0714494,0.0743249
87,-0.0680066,0.0695328
88,-0.0680066,0.0695328
89,-0.0680066,0.0695328
90,-0.0592417,0.0806573
91,-0.0627359,0.0731259
92,-0.0566746,0.0652342
93,-0.0704712,0.0682496
94,-0.0704712,0.0682496
95,-0.0704712,0.0682496
96,-0.0735262,0.0661245
97,-0.0617464,0.0721249
98,-0.0699239,0.0711356
99,-0.0699239,0.0711356
100,-0.0689394,0.0662556
101,-0.0689394,0.0662556
102,-0.0664409,0.0634463
103,-0.0676519,0.0711024
104,-0.0679241,0.067388
105,-0.0669799,0.061707
106,-0.0695832,0.0652503
107,-0.0781474,0.0647341
108,-0.08317,0.0632063
109,-0.071232,0.0596663
110,-0.0774589,0.0668756
111,-0.0699393,0.063923
112,-0.0699393,0.063923
113,-0.070737,0.0617984
114,-0.0740017,0.0625013
115,-0.0747323,0.0574096
116,-0.0761314,0.0548416
117,-0.0761314,0.0548416
118,-0.0829215,0.0629398
119,-0.0775426,0.0625511
120,-0.0696287,0.0623998
121,-0.0737297,0.0643555
122,-0.0737297,0.0643555
123,-0.0710803,0.0646731
124,-0.0710803,0.0646731
125,-0.0739265,0.0683655
126,-0.0764288,0.0664725
127,-0.065219,0.0657568
128,-0.0578898,0.0721575
129,-0.0578898,0.0721575
130,-0.063759,0.0707122
131,-0.0619364,0.0709583
132,-0.072696,0.0764814
133,-0.0720453,0.0661343
134,-0.0642574,0.0697679
135,-0.0642574,0.0697679
136,-0.0642574,0.0697679
137,-0.0674883,0.0722984
138,-0.0746967,0.0731917
139,-0.0746967,0.0731917
140,-0.0811644,0.0711578
141,-0.0874028,0.0668264
142,-0.0874028,0.0668264
143,-0.0696916,0.0676122
144,-0.067873,0.0715374
145,-0.0585924,0.0740475
146,-0.0585924,0.0740475
147,-0.0605376,0.0750397
148,-0.0610981,0.0749694
149,-0.0542223,0.0744791
150,-0.0542223,0.0744791
151,-0.063748,0.0730325
152,-0.063748,0.0730325
153,-0.0601309,0.0726889
154,-0.0601309,0.0726889
155,-0.0582772,0.0778501
156,-0.0584799,0.0739025
157,-0.0627452,0.0787733
158,-0.0727344,0.0692866
159,-0.0656231,0.0687549
160,-0.062917,0.0702789
161,-0.0701381,0.0746551
162,-0.0701381,0.0746551
163,-0.0649672,0.0716126
164,-0.0631715,0.0725155
165,-0.0634406,0.0715052
166,-0.0634406,0.0715052
167,-0.0635452,0.0730069
168,-0.0577803,0.0736547
169,-0.0522333,0.0760015
170,-0.0568652,0.0717624
171,-0.0603981,0.0700223
172,-0.0603572,0.071482
173,-0.0603572,0.071482
174,-0.0581157,0.0733045
175,-0.062217,0.0776257
176,-0.0645718,0.0704089
177,-0.0584452,0.0693411
178,-0.0648661,0.0740854
179,-0.0629015,0.0779592
180,-0.0628488,0.077184
181,-0.0600069,0.0714703
182,-0.0557947,0.0743831
183,-0.0675201,0.0649525
184,-0.0661751,0.0733503
185,-0.0718535,0.0709864
186,-0.0718535,0.0709864
187,-0.0718535,0.0709864
188,-0.0714841,0.0690769
189,-0.0738474,0.0645255
190,-0.0738474,0.0645255
191,-0.0649599,0.0771321
192,-0.071123,0.0759296
193,-0.0588513,0.0758081
194,-0.056617,0.080251
195,-0.0535616,0.0768744
196,-0.0553076,0.0780645
197,-0.0636934,0.0807954
198,-0.0571956,0.0799327
199,-0.0595452,0.0726542
200,-0.0648797,0.0737712
201,-0.061874,0.0694405
202,-0.0681277,0.0685721
203,-0.0615967,0.0712507
204,-0.0589923,0.0735173
205,-0.0590547,0.0711041
206,-0.0619546,0.0691432
207,-0.0619546,0.0691432
208,-0.0645872,0.0746558
209,-0.0660277,0.0699323
210,-0.0637684,0.0726674
211,-0.0642191,0.0738617
212,-0.0628087,0.0678118
213,-0.0765672,0.0674431
214,-0.0765672,0.0674431
215,-0.0700114,0.0690131
216,-0.0661018,0.0723461
217,-0.0643693,0.0640315
218,-0.0643693,0.0640315
219,-0.058248,0.0716537
220,-0.058248,0.0716537
221,-0.0670836,0.0700916
222,-0.0643615,0.0759348
223,-0.0643615,0.0759348
224,-0.0643615,0.0759348
225,-0.0679214,0.071675
226,-0.0717226,0.0679782
227,-0.0615241,0.0709407
228,-0.0537646,0.0812773
229,-0.0509751,0.0759109
230,-0.0509751,0.0759109
231,-0.0466072,0.0753827
232,-0.04862,0.0823409
233,-0.0511678,0.0841043
234,-0.0463317,0.0825237
235,-0.056508,0.0740014
236,-0.0466874,0.0737945
237,-0.0542152,0.0753294
238,-0.0628886,0.0783074
239,-0.0608345,0.0742392
240,-0.0490846,0.0765896
241,-0.0611352,0.0687934
242,-0.0584416,0.0722998
243,-0.0631255,0.0653179
244,-0.0677209,0.0652406
245,-0.069274,0.0644095
246,-0.0656433,0.0658915
247,-0.0745827,0.0637827
248,-0.0787701,0.064956
249,-0.0682726,0.0638623
250,-0.0674475,0.0634973
251,-0.0674475,0.0634973
252,-0.0571055,0.062344
253,-0.0659899,0.0628635
254,-0.0659899,0.0628635
255,-0.0660918,0.067716
256,-0.0660918,0.067716
257,-0.0574859,0.0673925
258,-0.0642174,0.0733726
259,-0.0636253,0.0692723
260,-0.0669461,0.0704623
261,-0.0669461,0.0704623
262,-0.0639132,0.0779125
263,-0.0646231,0.067357
264,-0.0644378,0.0668997
265,-0.0644378,0.0668997
266,-0.0700496,0.0643608
267,-0.0712582,0.074091
268,-0.0712582,0.074091
269,-0.063967,0.0703047
270,-0.0577986,0.071727
271,-0.0577986,0.071727
272,-0.0755507,0.0679975
273,-0.062998,0.0737532
274,-0.073378,0.0671592
275,-0.0602954,0.0633836
276,-0.0602954,0.0633836
277,-0.0700329,0.067588
278,-0.0598654,0.0677018
279,-0.0687565,0.0611881
280,-0.0687565,0.0611881
281,-0.0597475,0.0659368
282,-0.0597475,0.0659368
283,-0.0625915,0.0700824
284,-0.0632347,0.0597494
285,-0.0733097,0.0641934
286,-0.0622662,0.0713209
287,-0.0612758,0.071827
288,-0.0633557,0.0731667
289,-0.0633557,0.0731667
290,-0.0603265,0.0784424
291,-0.0640495,0.0715063
292,-0.0594703,0.0680858
293,-0.0624934,0.067953
294,-0.0654193,0.0645316
295,-0.059662,0.0673767
296,-0.059662,0.0673767
297,-0.059662,0.0673767
298,-0.0666816,0.0695073
299,-0.0666816,0.0695073
300,-0.0649284,0.0679143
301,-0.0715519,0.0668894
302,-0.0710349,0.0620187
303,-0.0710349,0.0620187
304,-0.0625768,0.0648891
305,-0.0665397,0.0690077
306,-0.0740037,0.0658319
307,-0.0717263,0.0602073
308,-0.064817,0.0691649
309,-0.0591782,0.0651875
310,-0.0622411,0.0689589
311,-0.0585325,0.0698151
312,-0.0585325,0.0698151
313,-0.0621708,0.0667974
314,-0.0551947,0.0715886
315,-0.0551947,0.0715886
316,-0.0535736,0.0669095
317,-0.0599004,0.0686322
318,-0.0661125,0.0658584
319,-0.0661125,0.0658584
320,-0.059804,0.0713793
321,-0.0583498,0.0702889
322,-0.0594333,0.0719826
323,-0.0637234,0.0707097
324,-0.0691787,0.0746989
325,-0.0678237,0.0711239
326,-0.0631091,0.0716038
327,-0.0661414,0.0694568
328,-0.0661414,0.0694568
329,-0.0551606,0.0641786
330,-0.0551606,0.0641786
331,-0.0700758,0.0682493
332,-0.0711433,0.0651335
333,-0.0599863,0.0686091
334,-0.0663196,0.0695727
335,-0.0687971,0.0714419
336,-0.0673677,0.0666201
337,-0.0722709,0.0632947
338,-0.070912,0.0667543
339,-0.0640984,0.0701347
340,-0.0700391,0.0633702
341,-0.0700391,0.0633702
342,-0.0728269,0.060022
343,-0.0670192,0.0655778
344,-0.0769146,0.072415
345,-0.0733996,0.0707387
346,-0.0676717,0.0685225
347,-0.0676717,0.0685225
348,-0.0676717,0.0685225
349,-0.0719761,0.0716547
350,-0.0651094,0.0765604
351,-0.0613198,0.0673827
352,-0.0720383,0.0707381
353,-0.0720383,0.0707381
354,-0.0723147,0.0740518
355,-0.0617848,0.0648246
356,-0.0617848,0.0648246
357,-0.0758415,0.0674188
358,-0.0758415,0.0674188
359,-0.0758415,0.0674188
360,-0.0682109,0.0594525
361,-0.0760379,0.062578
362,-0.0648747,0.0713485
363,-0.0571911,0.0744599
364,-0.0577055,0.0718958
365,-0.0577055,0.0718958
366,-0.058046,0.0685035
367,-0.0476932,0.0732422
368,-0.0553624,0.0792603
369,-0.0681075,0.0786118
370,-0.0598947,0.0703475
371,-0.0630564,0.0755394
372,-0.0630564,0.0755394
373,-0.0630564,0.0755394
374,-0.0630564,0.0755394
375,-0.0677076,0.067014
376,-0.0689852,0.0690262
377,-0.0662653,0.0640683
378,-0.0721054,0.0589956
