ReTr(L),ImTr(L)
0.995317,0.0249096
0.98445,-0.118043
0.968667,-0.206888
0.967342,-0.211459
0.963058,-0.232582
0.92505,-0.342802
0.925267,-0.347382
0.886792,-0.439941
0.943317,-0.306701
0.949217,-0.279022
0.954742,-0.266244
0.954742,-0.266244
0.981825,-0.132527
0.981825,-0.132527
0.983042,-0.115037
0.99,-0.0624684
0.984958,-0.104739
0.984958,-0.104739
0.968025,-0.215647
0.967492,-0.200997
0.978442,-0.163578
0.973367,-0.198243
0.973367,-0.198243
0.958417,-0.25702
0.892333,-0.430827
0.922658,-0.364879
0.8862,-0.447827
0.886125,-0.443898
0.8694,-0.473185
0.905517,-0.397688
0.905517,-0.397688
0.905517,-0.397688
0.8678,-0.474002
0.896058,-0.421625
0.85585,-0.501633
0.725137,-0.674107
0.816966,-0.559558
0.839025,-0.527836
0.808832,-0.572738
0.825508,-0.550651
0.926125,-0.354963
0.895742,-0.427857
0.950433,-0.285371
0.943583,-0.310798
0.943583,-0.310798
0.961058,-0.243868
0.954842,-0.268888
0.954842,-0.268888
0.954842,-0.268888
0.973808,-0.186545
0.973808,-0.186545
0.992392,-0.0155539
0.989467,0.0275447
0.992083,-0.0295818
0.992083,-0.0295818
0.9831,-0.129992
0.9831,-0.129992
0.976867,-0.163962
0.986267,-0.105517
0.989658,-0.0351262
0.988158,0.0396917
0.991117,0.0363453
0.990975,0.0323313
0.984892,0.112717
0.972033,0.195319
0.968383,0.218666
0.958542,0.242947
0.989183,0.0942208
0.9878,0.0579892
0.985917,0.105956
0.962975,0.233496
0.980892,0.132357
0.980892,0.132357
0.989442,-0.0529683
0.97965,-0.135353
0.97965,-0.135353
0.966375,-0.211853
0.966375,-0.211853
0.963017,-0.236223
0.963017,-0.236223
0.983267,-0.117203
0.983267,-0.117203
0.9857,-0.0967942
0.9874,0.0924975
0.963758,0.234319
0.963758,0.234319
0.968708,0.203958
0.98085,0.131284
0.98085,0.131284
0.9907,0.0101187
0.99095,-0.0369006
0.9921,-0.0136033
0.9921,-0.0136033
0.9921,-0.0136033
0.978125,-0.14763
0.952775,-0.277209
0.900308,-0.418643
0.808473,-0.570625
0.808473,-0.570625
0.840658,-0.517394
0.840658,-0.517394
0.819058,-0.552882
0.888567,-0.437994
0.898633,-0.412152
0.8524,-0.503889
0.862675,-0.480383
0.89455,-0.428501
0.89455,-0.428501
0.89455,-0.428501
0.883283,-0.451381
0.8488,-0.514415
0.867825,-0.478687
0.891667,-0.4313
0.837358,-0.527363
0.837008,-0.532523
0.91955,-0.364137
0.9632,-0.232488
0.984983,-0.105222
0.98445,-0.118627
0.988575,-0.0859233
0.946592,-0.291657
0.946592,-0.291657
0.942133,-0.298625
0.920058,-0.36521
0.941575,-0.303524
0.925058,-0.348705
0.8879,-0.437379
0.904983,-0.404402
0.904983,-0.404402
0.888475,-0.438316
0.878883,-0.459361
0.772756,-0.620576
0.713677,-0.684907
0.614197,-0.778259
0.614197,-0.778259
0.614197,-0.778259
0.557127,-0.816731
0.608313,-0.779945
0.636185,-0.758744
0.624598,-0.766073
0.668871,-0.731348
0.679571,-0.72053
0.696963,-0.70002
0.743633,-0.65062
0.758893,-0.633946
0.823479,-0.54664
0.802226,-0.582618
0.818997,-0.556353
0.82047,-0.549814
0.82047,-0.549814
0.82047,-0.549814
0.871917,-0.468613
0.841608,-0.51745
0.841608,-0.51745
0.731189,-0.666091
0.731189,-0.666091
0.648126,-0.746374
0.701155,-0.698871
0.701155,-0.698871
0.701155,-0.698871
0.591812,-0.791807
0.487507,-0.863542
0.50825,-0.848792
0.429782,-0.888708
0.378142,-0.915367
0.378142,-0.915367
0.378142,-0.915367
0.492028,-0.860025
0.492028,-0.860025
0.568694,-0.808857
0.517701,-0.843017
0.394893,-0.909283
0.221973,-0.962833
0.330786,-0.932975
0.46999,-0.868008
0.589111,-0.791608
0.670288,-0.726018
0.715418,-0.685298
0.799259,-0.581176
0.807799,-0.572948
0.78498,-0.601589
0.631174,-0.763435
0.684302,-0.713166
0.684302,-0.713166
0.784335,-0.603308
0.784335,-0.603308
0.823132,-0.552092
0.820454,-0.555862
0.857133,-0.496644
0.857133,-0.496644
0.857133,-0.496644
0.799162,-0.580937
0.764063,-0.626739
0.721516,-0.677957
0.672684,-0.72738
0.592984,-0.792947
0.648316,-0.748792
0.785154,-0.604246
0.765463,-0.628912
0.759787,-0.636882
0.719237,-0.68128
0.762524,-0.631507
0.726341,-0.675224
0.779927,-0.609949
0.779927,-0.609949
0.871175,-0.473807
0.800864,-0.586283
0.900642,-0.416209
0.927975,-0.352241
0.9355,-0.323851
0.950758,-0.273206
0.971367,-0.205104
0.9675,-0.215075
0.988717,-0.0629257
0.988633,-0.0635016
0.993292,-0.0197598
0.993292,-0.0197598
0.988242,-0.0585957
0.988242,-0.0585957
0.988242,-0.0585957
0.967425,-0.215699
0.986358,-0.0961983
0.958008,-0.253876
0.960533,-0.246482
0.966933,-0.212389
0.930542,-0.343682
0.917658,-0.369499
0.948192,-0.284693
0.929508,-0.335437
0.974183,-0.182226
0.974183,-0.182226
0.894367,-0.422021
0.911267,-0.386406
0.87145,-0.471546
0.779311,-0.61285
0.814173,-0.562198
0.830659,-0.538863
0.785843,-0.602718
0.799082,-0.583765
0.690037,-0.711398
0.730726,-0.669457
0.730726,-0.669457
0.568705,-0.809242
0.601897,-0.784715
0.600188,-0.788234
0.600188,-0.788234
0.672567,-0.727594
0.640366,-0.751878
0.619475,-0.771266
0.622817,-0.769032
