t,deltaS
1824,-0.1273
1825,0.03459
1826,-0.8879
1827,-0.3659
1828,-0.5812
1829,0.2696
1830,0.2706
1831,0.1882
1832,-0.3543
1833,-0.05234
1834,-0.06199
1835,0.9969
1836,-0.8122
1837,0.1331
1838,0.8076
1839,0.3652
1840,0.3958
1841,0.9265
1842,-1.103
1843,0.1133
1844,1.148
1845,0.4481
1846,0.4139
1847,0.004155
1848,1.14
1849,-0.2133
1850,-0.03606
1851,-0.4337
1852,0.6649
1853,0.9593
1854,0.1939
1855,-0.1463
1856,0.1897
1857,0.6833
1858,0.3204
1859,-0.1951
1860,-0.4572
1861,-0.1852
1862,-0.0578
1863,1.135
1864,0.9671
1865,0.5618
1866,1.356
1867,0.03944
1868,0.3316
1869,0.1712
1870,0.3836
1871,-0.6113
1872,1.019
1873,0.4808
1874,-0.3147
1875,1.069
1876,-0.3418
1877,-0.3397
1878,0.0002186
1879,-0.3092
1880,0.8822
1881,0.6681
1882,0.5844
1883,-0.5444
1884,1.3
1885,0.6553
1886,1.932
1887,0.2535
1888,1.474
1889,1.814
1890,-0.25
1891,-0.736
1892,0.5886
1893,0.2831
1894,-0.4505
1895,0.762
1896,-0.4605
1897,0.4936
1898,0.6056
1899,-0.3913
1900,0.2937
1901,0.1572
1902,0.2141
1903,-0.2251
1904,0.5483
1905,-0.4386
1906,-0.1524
1907,0.3706
1908,-0.007807
1909,-0.1864
1910,0.3665
1911,0.08173
1912,-0.2605
1913,-0.7062
1914,0.5786
1915,0.1515
1916,0.02631
1917,0.3413
1918,0.594
1919,0.2321
1920,-0.5304
1921,0.1493
1922,-0.2344
1923,0.6723
1924,0.4233
1925,-0.04935
1926,0.2227
1927,0.3926
1928,-0.4706
1929,-0.4728
1930,0.9758
1931,0.2169
1932,0.02972
1933,1.024
1934,0.3386
1935,-0.4592
1936,0.6803
1937,0.1764
1938,0.1444
1939,0.7554
1940,-0.07481
1941,-0.7822
1942,0.1681
1943,-0.6106
1944,-0.6984
1945,-0.1888
1946,0.9977
1947,0.00429
1948,0.0547
1949,1.009
1950,0.4607
1951,0.234
1952,0.02347
1953,0.5512
1954,-0.05025
1955,1.691
1956,0.1772
1957,0.6109
1958,0.08905
1959,0.1824
1960,0.3519
1961,1.123
1962,0.541
1963,-0.058
1964,-0.4437
1965,-0.8604
1966,-0.1118
1967,0.4191
1968,-0.497
1969,0.155
1970,0.6068
1971,-0.01412
1972,0.9581
1973,-0.6784
1974,-0.6529
1975,-0.6526
1976,0.9471
1977,-0.2664
1978,0.7688
1979,-0.008004
1980,-0.08071
1981,-0.116
1982,-0.9177
1983,-0.1066
1984,1.224
1985,0.6364
1986,0.3328
1987,0.301
1988,0.1496
1989,0.977
1990,-0.04127
1991,0.4074
1992,0.2985
1993,-0.2373
1994,0.3248
1995,0.4027
1996,1.091
1997,0.1424
1998,0.1518
1999,-0.1433
2000,-0.3084
2001,0.3093
2002,1.635
2003,-0.1266
2004,0.3401
2005,-0.1901
2006,0.3202
2007,0.93
2008,0.01663
2009,0.4802
2010,0.7974
2011,0.3126
2012,0.6023
2013,0.2578
2014,-0.5254
2015,-0.1165
2016,0.8749
2017,-0.6057
2018,-0.2235
2019,0.3073
2020,0.5341
2021,0.315
2022,0.5483
2023,-0.07544
2024,-0.4387
2025,0.2741
2026,0.6242
2027,-0.5763
2028,-0.06768
2029,0.2706
2030,-0.892
2031,0.5741
2032,-0.1489
2033,-0.008057
2034,-0.08897
2035,0.4118
2036,-0.2555
2037,0.2556
2038,0.01288
2039,-0.5878
2040,1.048
2041,0.5783
2042,-0.6697
2043,-0.1106
2044,-0.08603
2045,0.3398
2046,0.2589
2047,0.3864
2048,0.1267
2049,0.6214
2050,0.3291
2051,-0.2532
2052,0.4868
2053,-0.7568
2054,-0.9931
2055,0.1316
2056,0.165
2057,0.3392
2058,-0.2203
2059,-0.3416
2060,-0.7339
2061,-0.4618
2062,0.2213
2063,0.2841
2064,0.1948
2065,0.842
2066,-0.5765
2067,-0.2059
2068,0.4377
2069,0.1355
2070,0.5475
2071,0.3936
2072,0.4448
2073,-0.7254
2074,0.4332
2075,0.5814
2076,-0.6964
2077,-0.03124
2078,-0.4877
2079,0.8835
2080,0.8546
2081,-1.262
2082,0.1428
2083,0.1056
2084,0.1901
2085,0.6948
2086,0.2561
2087,0.9993
2088,0.2569
2089,-0.6675
2090,0.3115
2091,-0.06846
2092,-0.01725
2093,0.1778
2094,0.1576
2095,0.04209
2096,0.7518
2097,-0.1362
2098,0.3043
2099,-0.6687
2100,0.3133
2101,-0.2459
2102,-0.3177
2103,-0.1314
2104,0.5319
2105,0.8135
2106,0.01155
2107,-0.6494
2108,0.2017
2109,0.08856
2110,1.881
2111,-0.06073
2112,0.637
2113,-0.1049
2114,0.3586
2115,0.427
2116,0.02422
2117,-0.1694
2118,0.5322
2119,-0.06553
2120,1.413
2121,0.4975
2122,0.6114
2123,0.1628
2124,-0.2753
2125,-0.4685
2126,-0.3336
2127,-0.7079
2128,0.5814
2129,0.1692
2130,0.7662
2131,-0.4473
2132,0.03329
2133,-0.2026
2134,-0.3636
2135,0.5092
2136,0.5341
2137,-0.4105
2138,0.3267
2139,1.116
2140,0.4786
2141,1.169
2142,-0.7536
2143,-0.4252
2144,0.855
2145,-0.1266
2146,1.106
2147,0.3085
2148,0.495
2149,1.186
2150,-0.3297
2151,0.7627
2152,-0.08624
2153,0.3579
2154,1.099
2155,0.3741
2156,0.3902
2157,0.9955
2158,-1.16
2159,1.167
2160,0.2358
2161,0.1538
2162,0.3288
2163,0.07486
2164,0.008408
2165,-0.2752
2166,0.3703
2167,-0.002304
2168,-0.4366
2169,-0.08007
2170,0.6545
2171,-0.2563
2172,-0.8345
2173,0.4316
2174,-0.4686
2175,0.02101
2176,0.309
2177,-0.109
2178,-0.06763
2179,0.9105
2180,-0.3433
2181,0.7672
2182,-0.269
2183,0.2753
2184,0.1249
2185,-0.2116
2186,-0.3279
2187,0.4792
2188,-0.1172
2189,0.4102
2190,0.2364
2191,-0.2337
2192,0.3383
2193,0.3051
2194,1.523
2195,-0.5516
2196,0.03874
2197,0.4929
2198,0.1368
2199,-0.1346
2200,-0.0706
2201,0.5149
2202,0.06195
2203,0.09386
2204,0.5821
2205,-0.01103
2206,-0.1551
2207,0.3025
2208,1.317
2209,0.3873
2210,0.8152
2211,-0.4846
2212,-0.6359
2213,-0.509
2214,0.355
2215,-0.2186
2216,0.3945
2217,0.5743
2218,0.2054
2219,-0.5589
2220,1.184
2221,0.6542
2222,0.04774
2223,-0.7186
2224,-0.4834
2225,-0.0234
2226,0.9248
2227,0.1937
2228,0.2536
2229,0.7011
2230,0.2711
2231,1.101
2232,0.1451
2233,0.4012
2234,-0.5377
2235,-0.2714
2236,-0.07931
2237,0.09598
2238,1.285
2239,-0.6994
2240,0.3049
2241,0.0483
2242,-0.1871
2243,0.8743
2244,0.1141
2245,0.193
2246,-0.4094
2247,-0.2005
2248,0.5877
2249,-0.5885
2250,0.1772
2251,0.1647
2252,0.4768
2253,0.07933
2254,0.102
2255,0.8431
2256,0.513
2257,0.08516
2258,0.3303
2259,0.423
2260,0.03628
2261,-0.3199
2262,-0.3372
2263,-0.07267
2264,-0.1319
2265,-0.2486
2266,-0.44
2267,-0.8375
2268,-0.4595
2269,0.2318
2270,-1.204
2271,0.643
2272,0.3482
2273,0.9322
2274,0.9185
2275,0.5448
2276,0.1476
2277,0.1653
2278,-0.6833
2279,0.5279
2280,0.1483
2281,0.5467
2282,0.2978
2283,-0.02787
2284,0.2253
2285,-0.2185
2286,1.005
2287,-0.03791
2288,-0.02915
2289,-0.635
2290,-0.621
2291,-0.1132
2292,0.4824
2293,0.107
2294,0.6756
2295,0.2185
2296,0.1403
2297,0.0546
2298,-0.3393
2299,0.4384
2300,-0.3312
2301,-0.01051
2302,0.4696
2303,0.4072
2304,0.3648
2305,0.4345
2306,-0.467
2307,-0.5448
2308,0.9321
2309,0.8559
2310,-0.1581
2311,0.7143
2312,1.249
2313,0.5825
2314,0.278
2315,0.1302
2316,-0.6684
2317,0.379
2318,0.02244
2319,0.2025
2320,0.1283
2321,0.06686
2322,-0.01117
2323,0.07301
2324,0.7113
2325,0.2421
2326,0.08149
2327,-0.05688
2328,0.5565
2329,-0.8644
2330,-0.9025
2331,-0.595
2332,0.5111
2333,-0.337
2334,0.7806
2335,-0.1533
2336,-0.2477
2337,-0.2893
2338,0.5273
2339,0.1653
2340,-0.5341
2341,0.2108
2342,0.561
2343,0.281
2344,0.4751
2345,0.5546
2346,-0.2078
2347,-0.4386
2348,-0.4875
2349,0.3479
2350,0.4277
2351,-0.1369
2352,-0.5271
2353,-0.6751
2354,-0.1517
2355,0.8241
2356,0.91
2357,-0.3406
2358,-0.8326
2359,0.3004
2360,0.3976
2361,-0.5899
2362,-1.518
2363,0.02354
2364,-0.3325
2365,0.2818
2366,0.4503
2367,0.3434
2368,-0.4121
2369,0.2074
2370,0.4685
2371,0.916
2372,0.5169
2373,-0.4786
2374,-1.207
2375,1.077
2376,0.7416
2377,0.9657
2378,-1.212
2379,0.271
2380,-0.2488
2381,0.06222
2382,0.2415
2383,-0.1673
2384,0.4294
2385,0.3253
2386,-0.408
2387,-0.5935
2388,0.6699
2389,-0.5857
2390,-0.3009
2391,0.8025
2392,0.07204
2393,0.06247
2394,0.3174
2395,-0.1463
2396,-0.2506
2397,1.006
2398,1.315
2399,0.06023
2400,1.068
2401,-0.1497
2402,-0.2505
2403,0.15
2404,0.9732
2405,0.9476
2406,-0.08318
2407,0.3109
2408,0.7398
2409,-0.02115
2410,0.7476
2411,0.4532
2412,0.1137
2413,-0.8265
2414,0.3255
2415,0.0196
2416,-0.7757
2417,-0.3934
2418,0.545
2419,-0.4408
2420,-0.4412
2421,-0.02813
2422,0.1915
2423,0.7468
2424,0.5896
2425,0.8302
2426,0.3352
2427,-0.6784
2428,-0.1209
2429,0.6798
2430,0.5971
2431,0.2203
2432,-0.4746
2433,-0.4006
2434,-0.1096
2435,0.5644
2436,-0.1655
2437,1.228
2438,-0.2755
2439,0.4838
2440,-0.3292
2441,0.5021
2442,0.7342
2443,0.06683
2444,-0.2802
2445,-0.02592
2446,0.8537
2447,1.052
2448,-0.456
2449,-0.04974
2450,0.0405
2451,1.366
2452,0.02895
2453,0.01448
2454,0.7657
2455,0.4754
2456,-0.1761
2457,0.2563
2458,-0.4209
2459,0.2448
2460,-0.1356
2461,0.06843
2462,0.3611
2463,-0.0564
2464,0.1906
2465,-0.303
2466,1.107
2467,-0.7033
2468,0.9366
2469,-0.1438
2470,-0.128
2471,0.2946
2472,0.1644
2473,0.09789
2474,0.3453
2475,-0.4957
2476,-0.7727
2477,1.081
2478,0.9444
2479,0.9021
2480,0.4599
2481,0.1672
2482,-0.1089
2483,-0.08844
2484,-0.2503
2485,-0.2021
2486,0.428
2487,-1.357
2488,0.4772
2489,-1.036
2490,0.5047
2491,0.7198
2492,-0.4438
2493,0.1238
2494,-0.04307
2495,-0.6389
2496,0.7682
2497,-0.2621
2498,0.7539
2499,-0.4891
2500,0.1261
2501,0.2861
2502,0.2111
2503,0.1673
2504,-1.155
2505,0.02924
2506,0.9231
2507,0.6569
2508,-0.4545
2509,0.2448
2510,-0.2343
2511,-0.06987
2512,-0.02982
2513,0.03892
2514,-0.6972
2515,0.6289
2516,-0.09797
2517,-0.1972
2518,0.1392
2519,0.223
2520,0.6797
2521,0.6183
2522,-0.106
2523,0.02287
2524,-0.694
2525,0.2126
2526,0.5033
2527,0.4681
2528,-0.7361
2529,-0.04838
2530,-0.06619
2531,0.6901
2532,0.3116
2533,-0.2646
2534,0.5971
2535,-0.07863
2536,0.2463
2537,0.09445
2538,-0.4138
2539,-0.36
2540,-0.3075
2541,-0.3131
2542,-0.04167
2543,1.308
2544,-0.157
2545,0.8386
2546,-0.3591
2547,0.2769
2548,-1.029
2549,0.03741
2550,-1.045
2551,-0.006437
2552,0.4251
2553,0.971
2554,0.2874
2555,-0.1458
2556,-0.1773
2557,1.142
2558,-0.07447
2559,0.1406
2560,-0.02399
2561,0.08562
2562,0.04225
2563,0.2329
2564,0.9493
2565,0.5824
2566,0.02064
2567,-0.2668
2568,-0.6082
2569,-0.08551
2570,0.5281
2571,-0.822
2572,0.3341
2573,-0.09457
2574,0.9235
2575,-0.003822
2576,1.126
2577,-0.8004
2578,-0.2639
2579,0.6443
2580,0.5102
2581,-0.7299
2582,0.7228
2583,-0.2674
2584,-0.1123
2585,0.6211
2586,-0.2949
2587,0.4778
2588,0.2598
2589,0.5268
2590,0.1859
2591,0.09213
2592,-0.3542
2593,0.697
2594,-0.0001419
2595,1.047
2596,-0.7103
2597,0.6847
2598,0.5931
2599,0.09783
2600,-0.05538
2601,-0.03274
2602,-0.304
2603,0.368
2604,-0.7936
2605,0.1434
2606,-0.1044
2607,0.3162
2608,0.5736
2609,0.0678
2610,-0.07595
2611,0.06347
2612,-0.2186
2613,0.1407
2614,1.18
2615,0.3824
2616,0.5951
2617,0.07187
2618,-0.49
2619,-0.06943
2620,-1.149
2621,-0.02514
2622,0.7719
2623,0.4341
2624,-0.6331
2625,-0.08593
2626,-0.2576
2627,0.3445
2628,0.2495
2629,-0.2964
2630,-0.9122
2631,-0.06713
2632,-0.5228
2633,0.6825
2634,-0.02836
2635,1.007
2636,-0.9321
2637,0.379
2638,0.765
2639,0.7161
2640,-0.2963
2641,0.2372
2642,-0.9064
2643,0.8758
2644,-0.1013
2645,-0.3204
2646,0.4159
2647,1.232
2648,0.5195
2649,-0.2783
2650,0.1786
2651,-0.04378
2652,-0.3768
2653,0.9492
2654,1.077
2655,0.08825
2656,0.3688
2657,-0.7891
2658,0.05087
2659,0.1283
2660,-0.9653
2661,0.05728
2662,-0.06049
2663,0.8624
2664,-1.329
2665,-0.2419
2666,0.5631
2667,0.07629
2668,-0.7644
2669,0.307
2670,0.4849
2671,-0.3562
2672,0.7999
2673,0.09911
2674,0.06177
2675,-0.5376
2676,0.3943
2677,0.9109
2678,-0.8003
2679,1.199
2680,0.412
2681,-1.488
2682,0.6541
2683,-0.2275
2684,0.02501
2685,1.316
2686,0.2671
2687,0.5477
2688,0.08542
2689,-0.08246
2690,0.4051
2691,-0.9788
2692,0.347
2693,0.2132
2694,0.05114
2695,0.4724
2696,0.4575
2697,0.2321
2698,-0.2817
2699,0.2094
2700,0.2684
2701,0.9324
2702,0.3555
2703,0.2221
2704,0.1379
2705,-0.6051
2706,0.6951
2707,0.3464
2708,-0.05145
2709,-0.5161
2710,0.114
2711,0.3912
2712,1.045
2713,0.7667
2714,-0.2025
2715,0.0102
2716,0.6728
2717,-0.0076
2718,0.4372
2719,0.2382
2720,-0.02314
2721,-0.3159
2722,0.4074
2723,0.467
2724,-0.2426
2725,0.07603
2726,0.3931
2727,0.5356
2728,0.4554
2729,0.151
2730,-0.8153
2731,-0.2613
2732,0.277
2733,-0.6397
2734,-0.3257
2735,1.885
2736,0.6049
2737,-0.06721
2738,0.1763
2739,0.2808
2740,0.5058
2741,0.7257
2742,-0.2686
2743,-0.2295
2744,0.7951
2745,-0.04191
2746,0.1127
2747,0.9283
2748,-1.16
2749,-1.277
2750,0.5118
2751,0.2206
2752,0.5646
2753,0.04706
2754,0.707
2755,-0.4599
2756,0.2173
2757,1.497
2758,-0.2943
2759,0.7885
2760,0.5157
2761,-0.04166
2762,0.5196
2763,-0.6085
2764,0.04589
2765,0.1735
2766,-0.4417
2767,-0.3319
2768,0.4883
2769,-0.04315
2770,-0.3171
2771,0.05162
2772,-0.5491
2773,-0.5505
2774,-0.1438
2775,-0.6522
2776,0.1054
2777,0.3946
2778,0.8245
2779,-0.6664
2780,-0.3131
2781,-0.232
2782,-0.05524
2783,0.4915
2784,0.2905
2785,0.1187
2786,-0.4313
2787,-0.1096
2788,0.06972
2789,0.31
2790,-0.3894
2791,-0.1753
2792,-0.005758
2793,0.2909
2794,-0.06035
2795,-0.2326
2796,0.3115
2797,0.03888
2798,0.6915
2799,0.3231
2800,0.2076
2801,-0.2797
2802,-0.1625
2803,0.6878
2804,-0.6659
2805,0.4553
2806,-0.1322
2807,0.05029
2808,0.1685
2809,0.07244
2810,-0.625
2811,0.4302
2812,0.4238
2813,0.1997
2814,0.283
2815,0.5723
2816,-0.5171
2817,-0.1389
2818,0.7939
2819,0.4896
2820,-0.3511
2821,0.6437
2822,-0.06112
2823,-0.0307
2824,-0.7397
2825,0.3642
2826,0.02317
2827,0.1483
2828,0.655
2829,0.1829
2830,-0.03622
2831,0.5424
2832,0.3963
2833,-0.5125
2834,0.3896
2835,0.622
2836,-0.3258
2837,-0.314
2838,0.7455
2839,-0.7119
2840,0.3727
2841,0.6091
2842,-0.1237
2843,1.209
2844,-0.03921
2845,-0.3142
2846,-0.5825
2847,0.512
2848,-0.2156
2849,0.2195
2850,-0.8335
2851,0.02689
2852,0.8599
2853,0.262
2854,0.7079
2855,0.01612
2856,0.747
2857,0.6342
2858,0.2351
2859,0.1053
2860,-0.3038
2861,-0.8892
2862,1.017
2863,0.4241
2864,-0.08367
2865,-0.04798
2866,-0.01591
2867,-0.3327
2868,-0.08975
2869,-0.2575
2870,0.1778
2871,-0.2518
2872,0.6012
2873,0.6269
2874,-0.7508
2875,0.8649
2876,-0.2161
2877,-0.3088
2878,0.1206
2879,0.1668
2880,0.4612
2881,0.5003
2882,0.8832
2883,-0.1469
2884,0.7248
2885,-0.5655
2886,0.5831
2887,-0.6406
2888,0.2908
2889,0.2582
2890,0.1773
2891,-0.1459
2892,0.04221
2893,0.248
2894,0.8335
2895,-0.3214
2896,-0.5312
2897,-0.9613
2898,0.0292
2899,0.1452
2900,0.003188
2901,0.1714
2902,0.7972
2903,0.6319
2904,0.6422
2905,0.6499
2906,-1.688
2907,-0.0455
2908,0.06863
2909,0.1342
2910,-1.342
2911,-0.1603
2912,0.5044
2913,0.5162
2914,-0.3535
2915,0.2665
2916,0.5161
2917,0.9767
2918,0.393
2919,1.23
2920,0.3221
2921,0.4468
2922,-0.05595
2923,0.4828
2924,0.4888
2925,-0.1838
2926,0.5416
2927,-0.3937
2928,-0.6453
2929,0.15
2930,-0.02872
2931,0.5309
2932,0.4562
2933,0.1588
2934,-0.04768
2935,-0.7761
2936,0.1739
2937,0.217
2938,0.2604
2939,-0.2737
2940,-0.4764
2941,0.1461
2942,0.3036
2943,0.251
2944,0.04343
2945,-0.2786
2946,0.04068
2947,0.181
2948,-0.1266
2949,-0.1229
2950,1.062
2951,0.3108
2952,-0.2435
2953,0.2452
2954,0.6641
2955,1.153
2956,1.023
2957,0.8174
2958,-0.1505
2959,-0.2797
2960,-0.05552
2961,0.5024
2962,-0.3063
2963,0.2535
2964,-0.117
2965,0.6752
2966,0.2478
2967,-0.2068
2968,0.8024
2969,-0.4462
2970,-0.3573
2971,1.232
2972,0.6311
2973,-0.3838
2974,1.528
2975,0.6608
2976,-0.3248
2977,-0.2167
2978,0.3999
2979,0.4522
2980,-0.1887
2981,0.2581
2982,0.6283
2983,0.5435
2984,-0.5594
2985,0.08987
2986,-0.1111
2987,-0.484
2988,-0.5996
2989,0.2636
2990,0.4445
2991,-0.1774
2992,0.9994
2993,0.4241
2994,-0.02473
2995,-0.4315
2996,1.02
2997,0.314
2998,-0.1312
2999,0.08373
3000,-0.4976
3001,0.3958
3002,0.07215
3003,-0.371
3004,-0.476
3005,0.4692
3006,0.7941
3007,-0.246
3008,-0.2563
3009,-0.588
3010,0.2371
3011,0.8787
3012,-0.2069
3013,-0.1009
3014,1.089
3015,0.533
3016,0.6265
3017,1.203
3018,0.2383
3019,0.5183
3020,0.08075
3021,0.4305
3022,0.02926
3023,0.8471
3024,-0.01175
3025,-0.2811
3026,0.168
3027,0.3335
3028,-0.5905
3029,0.4408
3030,-0.7377
3031,-0.3148
3032,0.2439
3033,-0.1632
3034,0.1748
3035,-0.6138
3036,-0.4021
3037,0.1805
3038,0.6173
3039,0.2286
3040,0.06986
3041,-0.3592
3042,0.3062
3043,0.5098
3044,0.002862
3045,0.4942
3046,-0.006897
3047,-0.1343
3048,0.4346
3049,-0.2039
3050,0.8224
3051,0.377
3052,0.358
3053,0.932
3054,0.1182
3055,0.6527
3056,-0.3955
3057,-0.3653
3058,0.636
3059,-0.4984
3060,-0.369
3061,-0.758
3062,0.1467
3063,0.04497
3064,0.7724
3065,-0.5995
3066,1.86
3067,-0.03489
3068,0.7898
3069,0.007093
3070,-0.7186
3071,0.2059
3072,-0.1132
3073,0.4481
3074,0.6497
3075,0.4475
3076,-0.7521
3077,0.2333
3078,0.6914
3079,0.2472
3080,0.453
3081,-0.8212
3082,1.123
3083,0.4359
3084,-0.3382
3085,2.118
3086,-0.3203
3087,0.6644
3088,0.1694
3089,0.9087
3090,-0.1507
3091,0.8489
3092,0.106
3093,0.7129
3094,-0.379
3095,0.5057
3096,0.1748
3097,0.4562
3098,0.5626
3099,-0.006408
3100,-0.3144
3101,-0.5855
3102,0.03536
3103,-0.9085
3104,0.3966
3105,-0.1767
3106,0.6363
3107,-0.1899
3108,-0.3151
3109,-0.157
3110,-0.2826
3111,0.9451
3112,0.815
3113,0.005117
3114,0.8947
3115,0.06247
3116,0.01062
3117,0.8553
3118,-0.2999
3119,0.9817
3120,0.2467
3121,0.8092
3122,-0.1845
3123,0.05088
3124,0.6604
3125,1.165
3126,-0.804
3127,0.4661
3128,0.4604
3129,-0.04806
3130,0.5978
3131,0.8176
3132,0.2464
3133,0.5296
3134,0.1669
3135,0.307
3136,0.03036
3137,0.1815
3138,-0.07518
3139,-0.7258
3140,-0.3972
3141,0.1698
3142,1.117
3143,-0.1045
3144,0.415
3145,0.8165
3146,0.181
3147,0.1979
3148,0.4556
3149,0.0964
3150,0.1608
3151,0.7375
3152,-0.2573
3153,-0.09967
3154,-0.6376
3155,-0.5894
3156,-0.2098
3157,0.3258
3158,-0.1664
3159,0.2246
3160,-0.4077
3161,0.1782
3162,-0.2236
3163,-0.4462
3164,0.1182
3165,-0.145
3166,0.04944
3167,-0.4998
3168,0.7031
3169,-0.2697
3170,0.1006
3171,1.409
3172,0.3238
3173,1.051
3174,0.1904
3175,1.191
3176,-0.7248
3177,-0.1125
3178,-0.006051
3179,-0.3304
3180,0.5731
3181,0.3055
3182,-0.4017
3183,0.4125
3184,0.1227
3185,-0.6747
3186,-0.1313
3187,0.8666
3188,0.1701
3189,-0.1959
3190,0.09219
3191,0.7937
3192,-0.0318
3193,0.06272
3194,0.005005
3195,0.6413
3196,0.1215
3197,1.527
3198,0.3152
3199,0.05068
3200,0.09175
3201,0.0847
3202,1.122
3203,-0.1199
3204,-0.4247
3205,0.3777
3206,-0.04417
3207,-0.2328
3208,0.5036
3209,1.233
3210,-0.6072
3211,0.6853
3212,-1.589
3213,0.3303
3214,-0.08013
3215,0.5368
3216,0.03676
3217,1.072
3218,0.3013
3219,-0.4744
3220,0.1066
3221,0.3456
3222,-0.1041
3223,0.6452
3224,-0.1976
3225,0.6358
3226,-0.2183
3227,0.2534
3228,-1.054
3229,1.644
3230,-0.1899
3231,-0.9514
3232,0.9364
3233,0.1779
3234,0.7465
3235,-0.09331
3236,0.5302
3237,-0.007076
3238,0.4203
3239,0.03743
3240,-0.6173
3241,-1.053
3242,0.2256
3243,-0.7647
3244,-0.08265
3245,-0.2687
3246,0.9583
3247,0.04595
3248,0.03166
3249,0.3336
3250,0.0369
3251,0.7382
3252,-0.4937
3253,-0.3402
3254,0.6519
3255,0.04517
3256,-0.5119
3257,0.3665
3258,-0.2996
3259,1.039
3260,0.1211
3261,1.232
3262,-0.3245
3263,0.5678
3264,-0.7977
3265,0.6627
3266,0.6604
3267,0.1893
3268,0.4559
3269,1.068
3270,-0.6348
3271,-1.31
3272,0.963
3273,-0.383
3274,0.007612
3275,-0.6693
3276,0.2761
3277,0.1291
3278,-0.1086
3279,0.117
3280,-0.2776
3281,0.6637
3282,0.2621
3283,0.5085
3284,0.4434
3285,0.06274
3286,0.5483
3287,-0.5659
3288,0.7005
3289,-0.08068
3290,-0.1485
3291,0.2075
3292,0.6942
3293,-0.2746
3294,0.08442
3295,0.7233
3296,-0.7263
3297,0.1596
3298,-0.4971
3299,0.7989
3300,0.4354
3301,0.4953
3302,-0.7609
3303,-0.07001
3304,0.5392
3305,0.01388
3306,-0.1213
3307,0.2588
3308,-0.2724
3309,-0.06419
3310,1.235
3311,-0.1783
3312,0.199
3313,0.02598
3314,0.6121
3315,-0.2192
3316,0.6673
3317,0.6164
3318,-0.1715
3319,-0.2144
3320,-0.7598
3321,-0.06266
3322,0.06655
3323,0.2323
3324,-0.6002
3325,-0.0341
3326,0.1793
3327,-0.227
3328,-0.1712
3329,0.2197
3330,0.5146
3331,1.009
3332,1.476
3333,0.3996
3334,0.2753
3335,-0.6869
3336,-0.0325
3337,-0.3088
3338,-0.542
3339,0.1319
3340,-0.4036
3341,0.4689
3342,-0.03651
3343,0.6878
3344,0.1776
3345,0.01788
3346,0.2132
3347,0.7564
3348,0.5964
3349,0.2483
3350,0.2791
3351,0.331
3352,-0.2161
3353,-0.3907
3354,1.247
3355,0.04723
3356,0.312
3357,-0.8374
3358,0.7782
3359,0.4971
3360,0.5654
3361,0.2478
3362,0.5943
3363,-0.529
3364,0.3397
3365,0.5376
3366,0.9609
3367,0.05921
3368,0.681
3369,-0.5954
3370,-0.09289
3371,0.727
3372,1.05
3373,0.2668
3374,0.7136
3375,0.8379
3376,-0.3178
3377,0.5911
3378,1.192
3379,-0.3054
3380,-0.1494
3381,0.2278
3382,0.5784
3383,0.2776
3384,-1.219
3385,0.1425
3386,0.0449
3387,-0.4418
3388,-0.5756
3389,-0.5478
3390,0.3255
3391,0.5193
3392,-0.0688
3393,0.2305
3394,-0.2503
3395,-0.04808
3396,-0.4541
3397,0.2311
3398,-0.5673
3399,-0.179
3400,-0.7835
3401,1.523
3402,0.6297
3403,0.2592
3404,-0.2758
3405,0.7316
3406,0.6044
3407,0.3024
3408,-0.2684
3409,0.7087
3410,0.8417
3411,-0.2704
3412,-0.2837
3413,0.3163
3414,1.009
3415,0.1834
3416,0.1216
3417,-0.3191
3418,-0.2086
3419,-0.3965
3420,-0.2122
3421,-0.2813
3422,0.4764
3423,0.1204
3424,1.004
3425,0.5513
3426,-0.6058
3427,-0.1416
3428,0.1853
3429,0.3021
3430,0.914
3431,0.2274
3432,-0.243
3433,0.3452
3434,-0.09616
3435,-0.2332
3436,0.7227
3437,0.299
3438,0.6099
3439,-0.2036
3440,-0.1151
3441,0.2828
3442,-0.04898
3443,0.1163
3444,-0.1852
3445,-0.1548
3446,-0.3315
3447,0.2714
3448,-0.6121
3449,1.441
3450,0.3916
3451,0.9612
3452,0.157
3453,-0.08838
3454,-0.0423
3455,0.2896
3456,0.913
3457,0.2628
3458,-0.4446
3459,0.2194
3460,-0.6345
3461,0.5766
3462,-0.2993
3463,-0.3547
3464,0.3391
3465,-0.5025
3466,0.9409
3467,0.2174
3468,-0.3242
3469,-0.02844
3470,1.06
3471,0.8414
3472,0.4926
3473,0.1758
3474,-1.171
3475,-0.0276
3476,0.747
3477,-0.1964
3478,-0.8063
3479,0.433
3480,0.06562
3481,0.578
3482,0.001583
3483,0.008551
3484,0.3172
3485,0.593
3486,1.122
3487,-0.7427
3488,-1.1
3489,-0.6288
3490,0.1901
3491,-1.278
3492,-0.01959
3493,1.053
3494,0.2463
3495,0.7499
3496,-0.1799
3497,-0.3654
3498,0.2021
3499,0.6781
3500,-0.6002
