MDTU,susyTrans,Im(bilin)
10,-0.027074,-5.40536e-05
20,-0.00850997,7.23659e-06
30,0.0174566,8.06062e-06
40,-0.00646889,-1.03477e-05
50,0.00585899,-5.11739e-06
60,0.00570803,2.12551e-05
70,0.0124906,5.0982e-05
80,-0.0206847,4.43384e-05
90,0.00704255,-6.83943e-06
100,0.00876961,1.11274e-05
110,0.00951228,-4.23187e-05
120,-0.0163008,-2.32616e-05
130,0.0318056,-2.2803e-05
140,0.0126035,1.41669e-06
150,-0.0127067,-3.65334e-06
160,0.00135842,9.52079e-06
170,0.00718798,3.43826e-06
180,-0.000119511,3.00698e-05
190,0.00686637,-7.21e-06
200,0.005725,-1.34594e-05
210,0.00246609,-1.42867e-05
220,-0.0114977,-4.03687e-05
230,0.0144002,-3.76203e-05
240,0.0280537,1.77757e-05
250,0.00529791,1.00605e-05
260,0.00347628,-7.67539e-06
270,-0.00193148,-2.48631e-05
280,-0.0116326,-7.93816e-06
290,-0.0107351,-4.65259e-06
300,-0.00288106,-5.06676e-05
310,0.000748567,-1.84589e-05
320,0.016815,-4.09454e-06
330,0.000780392,-1.42617e-05
340,-0.0228842,-1.64599e-05
350,0.0189103,1.78649e-05
360,-0.0195612,-2.25994e-05
370,0.00138176,8.47509e-06
380,-0.000522182,1.54065e-05
390,0.0326835,-1.99219e-05
400,-0.0207908,2.17533e-05
410,0.00650169,1.06541e-05
420,-0.0124976,2.31968e-05
430,-0.0192332,-5.23215e-05
440,-0.0219238,-1.31605e-05
450,-0.00406128,3.25919e-05
460,0.00273585,3.75199e-06
470,-0.0194281,2.75618e-05
480,-0.00677639,-2.03007e-05
490,0.000510998,-4.16966e-06
500,-0.0102035,2.75839e-05
510,0.0223249,-3.49476e-05
520,0.00668281,-2.31865e-06
530,0.0167992,-3.41059e-05
540,-0.00921128,-2.66984e-06
550,0.0104953,1.03177e-05
560,0.00684515,1.30925e-05
570,0.0395352,-5.00371e-06
580,-0.00273541,-3.57647e-05
590,0.00908717,-2.46303e-05
600,0.00288308,-1.233e-05
610,0.0109752,4.18377e-06
620,0.015019,-1.28145e-05
630,0.0197108,-7.49465e-06
640,0.00371009,-3.03329e-05
650,0.00568522,1.29246e-07
660,-0.00759305,2.23741e-05
670,-0.00432671,-1.00665e-05
680,-0.00332627,-3.47912e-05
690,-0.00195119,2.23238e-05
700,-0.00803269,-1.28146e-05
710,0.0189306,-6.24211e-05
720,0.02566,6.60111e-06
