MDTU,plaq
1,3.53655
2,2.60999
3,2.17539
4,1.92364
5,1.6903
6,1.56362
7,1.45646
8,1.38392
9,1.29727
10,1.25829
11,1.22755
12,1.22755
13,1.19853
14,1.19853
15,1.1627
16,1.11815
17,1.09413
18,1.09413
19,1.04999
20,1.04275
21,1.01579
22,1.04881
23,1.04881
24,1.03199
25,1.0318
26,1.02795
27,1.03496
28,1.02948
29,1.00834
30,1.02272
31,1.02272
32,1.02272
33,1.01071
34,0.989909
35,1.01608
36,1.01237
37,0.967051
38,0.987692
39,0.975969
40,0.979441
41,0.981283
42,0.971032
43,0.974721
44,0.995639
45,0.995639
46,0.987736
47,0.985008
48,0.985008
49,0.985008
50,0.971321
51,0.971321
52,0.96872
53,0.974236
54,0.971757
55,0.971757
56,0.979243
57,0.979243
58,0.986225
59,0.987009
60,0.998329
61,0.99961
62,1.00732
63,1.02533
64,1.0241
65,0.996821
66,0.970861
67,0.970522
68,0.98466
69,0.964272
70,0.970794
71,0.991507
72,0.992835
73,0.992835
74,0.987624
75,0.992041
76,0.992041
77,0.978596
78,0.978596
79,1.00537
80,1.00537
81,0.997016
82,0.997016
83,0.992398
84,0.990255
85,1.02132
86,1.02132
87,0.99989
88,1.00556
89,1.00556
90,1.01279
91,1.01016
92,1.01246
93,1.01246
94,1.01246
95,0.977329
96,0.978779
97,1.0042
98,0.981951
99,0.981951
100,0.985658
101,0.985658
102,0.983151
103,0.957409
104,0.962293
105,0.963957
106,0.956392
107,0.960988
108,0.960988
109,0.960988
110,0.957113
111,0.976379
112,0.95921
113,0.967303
114,0.970655
115,0.962969
116,0.97236
117,0.965849
118,0.97081
119,0.988079
120,0.960107
121,0.965684
122,0.965684
123,0.947961
124,0.971218
125,0.960301
126,0.962741
127,0.97749
128,1.00816
129,1.00816
130,0.991072
131,0.998623
132,0.980706
133,0.992936
134,0.999263
135,0.999263
136,0.999263
137,0.979652
138,1.0008
139,0.994852
140,0.975719
141,0.967903
142,0.979865
143,0.977098
144,0.985346
145,0.999424
146,0.993999
147,0.988935
148,0.995936
149,1.00728
150,1.00728
151,1.00728
152,0.997386
153,0.997369
154,0.997369
155,1.0284
156,1.0284
157,1.02586
158,1.02809
159,1.02809
160,1.02809
161,0.998637
162,0.98492
163,0.993511
164,0.992784
165,1.0012
166,1.0012
167,1.0012
168,0.98871
169,0.98871
170,0.995601
171,1.0032
172,1.00693
173,1.00474
174,0.99831
175,0.990883
176,0.958823
177,0.979424
178,0.967935
179,0.957876
180,0.949963
181,0.989588
182,1.00084
183,0.991303
184,0.991303
185,0.973923
186,0.973923
187,0.947174
188,0.976838
189,0.971198
190,0.971198
191,0.971198
192,0.974686
193,0.973613
194,0.974729
195,1.00284
196,0.966344
197,0.95346
198,0.972213
199,0.952469
200,0.959567
201,0.952199
202,0.945372
203,0.960291
204,0.994484
205,0.994484
206,1.01075
207,1.00748
208,1.00858
209,0.987622
210,0.977116
211,0.957904
212,0.955645
213,0.946471
214,0.945889
215,0.959487
216,0.953956
217,0.953956
218,0.964336
219,0.964336
220,0.964336
221,0.952394
222,0.965159
223,0.977595
224,0.995139
225,0.986223
226,1.00679
227,0.976441
228,0.989723
229,0.98108
230,0.980658
231,0.980658
232,0.950878
233,0.966535
234,0.97312
235,0.979576
236,1.00829
237,0.990375
238,1.00166
239,0.993127
240,0.990945
241,0.98682
242,0.98682
243,0.99515
244,0.972403
245,0.968868
246,0.968868
247,0.959062
248,0.950962
249,0.946961
250,0.958404
251,0.95337
252,0.971496
253,0.949347
254,0.967538
255,0.967538
256,0.967538
257,0.967538
258,0.967538
259,0.962009
260,0.934088
