MDTU,min_ave,max_ave
1,0.284179,0.344389
2,0.203331,0.275021
3,0.15267,0.23484
4,0.122381,0.203051
5,0.0895813,0.171978
6,0.070744,0.148761
7,0.0489725,0.139719
8,0.0388442,0.123986
9,0.0229854,0.107493
10,0.0186358,0.095865
11,0.00678454,0.0912472
12,0.00678454,0.0912472
13,0.00156872,0.0855994
14,0.00156872,0.0855994
15,-0.00825107,0.0806405
16,-0.0222006,0.0706375
17,-0.0247399,0.0688362
18,-0.0247399,0.0688362
19,-0.0411903,0.0561351
20,-0.0323323,0.0488336
21,-0.039007,0.0435023
22,-0.0282531,0.050526
23,-0.0282531,0.050526
24,-0.0369137,0.0513021
25,-0.0338749,0.0482931
26,-0.0337705,0.0485218
27,-0.0361149,0.0510961
28,-0.0350638,0.0502222
29,-0.0421616,0.04305
30,-0.0429917,0.0470076
31,-0.0429917,0.0470076
32,-0.0429917,0.0470076
33,-0.042242,0.0427618
34,-0.0437694,0.0407434
35,-0.0418233,0.0444527
36,-0.0396881,0.0407292
37,-0.055107,0.0347064
38,-0.0500136,0.0389733
39,-0.0523213,0.0371104
40,-0.051988,0.0350521
41,-0.0499964,0.0386561
42,-0.0581351,0.0333856
43,-0.0516722,0.0374868
44,-0.0464718,0.0414415
45,-0.0464718,0.0414415
46,-0.0474257,0.0394277
47,-0.0490718,0.038378
48,-0.0490718,0.038378
49,-0.0490718,0.038378
50,-0.0554251,0.0386496
51,-0.0554251,0.0386496
52,-0.0519078,0.0355567
53,-0.0502236,0.0345935
54,-0.0517354,0.0335886
55,-0.0517354,0.0335886
56,-0.0484866,0.0343037
57,-0.0484866,0.0343037
58,-0.0470606,0.0382117
59,-0.0485528,0.040987
60,-0.0429554,0.0405335
61,-0.0448365,0.0419249
62,-0.0437688,0.0424411
63,-0.0388734,0.0459908
64,-0.0344221,0.0485146
65,-0.0500625,0.0393942
66,-0.0535472,0.0376229
67,-0.0555305,0.0357257
68,-0.0477123,0.0400773
69,-0.0526591,0.0320741
70,-0.053332,0.0365198
71,-0.0474306,0.0392374
72,-0.0456988,0.0414076
