MDTU,S_F
1,0.84665
2,1.0391
3,1.02936
4,1.01384
5,1.01335
6,1.01098
7,1.00546
8,1.01051
9,1.00896
10,1.0078
11,1.00736
12,0.997535
13,0.999727
14,0.998965
15,1.00065
16,1.00713
17,1.00487
18,0.995338
19,0.999005
20,1.00274
21,1.00338
22,1.00011
23,0.997921
24,1.00206
25,0.994535
26,0.998429
27,1.00502
28,1.00392
29,1.00531
30,0.99601
31,0.992172
32,1.00123
33,1.00291
34,0.9995
35,1.00102
36,1.00426
37,1.0024
38,0.994886
39,0.997177
40,0.998417
41,1.00022
42,1.00178
43,1.0022
44,0.989589
45,0.998556
46,1.0046
47,0.996044
48,0.999223
49,0.999056
50,1.0031
51,1.00095
52,0.999613
53,0.999273
54,0.993845
55,1.00058
56,1.00157
57,0.996697
58,1.00265
59,1.00191
60,0.996885
61,1.00697
62,0.999399
63,1.00178
64,1.00128
65,1.00039
66,1.00591
67,1.00032
68,1.00308
69,1.00324
70,0.997045
71,0.996147
72,1.00461
73,0.999258
74,1.00374
75,1.00267
76,1.0025
77,1.00044
78,0.999706
79,1.002
80,1.00541
81,0.999587
82,0.996894
83,1.00226
84,0.99576
85,0.997179
86,1.00811
87,0.999325
88,0.998099
89,0.994328
90,0.997756
91,1.01005
92,1.00037
93,0.995866
94,1.00216
95,1.00312
96,1.00007
97,0.997954
98,0.999386
99,0.993536
100,1.00083
101,1.00358
102,1.00363
103,1.00325
104,1.00406
105,0.99814
106,1.00442
107,1.00172
108,1.00008
109,0.998374
110,0.998968
111,1.00486
112,0.996434
113,1.00302
114,0.996244
115,0.992889
116,1.00307
117,1.00381
118,1.00122
119,1.00151
120,1.00322
121,1.00012
122,1.00216
123,0.998958
124,0.997128
125,1.0009
126,0.994954
127,0.997552
128,1.00358
129,1.00375
130,1.00958
131,0.999552
132,1.00199
133,0.999714
134,0.999331
135,1.00007
136,0.995762
137,1.00621
138,0.995776
139,1.00301
140,0.9997
141,0.993209
142,0.995422
143,0.999737
144,1.00138
145,1.00332
146,0.98869
147,0.995869
148,0.9933
149,0.997187
150,0.999676
151,0.995226
152,1.00689
153,1.00054
154,1.00458
155,1.00351
156,1.00108
157,0.999605
158,0.998442
159,1.00229
160,1.00509
161,1.00631
162,1.0036
163,0.993335
164,0.998782
165,0.999254
166,0.995782
167,1.00028
168,1.00243
169,1.00151
170,0.99448
171,1.00013
172,1.00218
173,0.99787
174,0.996479
175,1.00451
176,1.00768
177,0.997434
178,0.99427
179,1.00062
