MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,7.12602,7.12391,0.173695
2,4.53865,4.50644,-0.539755
3,3.60203,3.52327,-0.749141
4,3.07488,3.00274,-0.662138
5,2.62556,2.54941,-0.62777
6,2.34632,2.19675,-0.824322
7,2.09156,1.9616,-0.725776
8,1.9759,1.77112,-0.875963
9,1.93512,1.84176,-0.593807
10,1.88427,1.80861,-0.528588
11,1.64862,1.58787,-0.443388
12,1.64862,1.58787,-0.443388
13,1.64988,1.6354,-0.218116
14,1.64988,1.6354,-0.218116
15,1.63434,1.62307,-0.191576
16,1.5308,1.52753,-0.0999578
17,1.58105,1.57158,-0.172867
18,1.58105,1.57158,-0.172867
19,1.52378,1.48728,-0.331533
20,1.46682,1.43574,-0.300348
21,1.49962,1.47959,-0.244246
22,1.41852,1.38973,-0.284369
23,1.41852,1.38973,-0.284369
24,1.49684,1.44643,-0.385216
25,1.43757,1.29531,-0.623533
26,1.49865,1.39443,-0.549105
27,1.64942,1.47326,-0.741698
28,1.51761,1.35593,-0.681628
29,1.3984,1.22853,-0.667999
30,1.41472,1.29374,-0.572408
31,1.41472,1.29374,-0.572408
32,1.41472,1.29374,-0.572408
33,1.44921,1.27248,-0.693558
34,1.4884,1.34748,-0.632155
35,1.41442,1.22108,-0.713808
36,1.44031,1.05402,-0.981595
37,1.35674,1.11931,-0.766738
38,1.35662,1.14668,-0.724957
39,1.45737,1.18805,-0.844075
40,1.48378,1.23347,-0.824726
41,1.50796,1.40838,-0.538905
42,1.51376,1.36612,-0.65207
43,1.49054,1.42775,-0.428072
44,1.62026,1.53945,-0.50529
45,1.62026,1.53945,-0.50529
46,1.56952,1.52109,-0.386879
47,1.51287,1.45565,-0.412133
48,1.51287,1.45565,-0.412133
49,1.51287,1.45565,-0.412133
50,1.50855,1.48173,-0.283195
51,1.50855,1.48173,-0.283195
52,1.48974,1.48955,-0.0235544
53,1.4397,1.43903,0.0439377
54,1.50143,1.50084,-0.042224
55,1.50143,1.50084,-0.042224
56,1.49582,1.48275,-0.197244
57,1.49582,1.48275,-0.197244
58,1.4093,1.38951,-0.235338
59,1.43457,1.42632,-0.153623
60,1.41489,1.41393,-0.0520035
61,1.43576,1.43481,0.0521465
62,1.50183,1.5009,0.0529015
63,1.45199,1.45112,0.0502121
64,1.53694,1.52682,0.176092
65,1.39303,1.3657,0.274583
66,1.4243,1.38939,0.313415
67,1.46242,1.41777,0.358605
68,1.49189,1.48533,0.139781
69,1.33717,1.33494,0.0771937
70,1.43685,1.42848,0.154831
71,1.449,1.40749,0.34437
72,1.44889,1.43633,0.190377
73,1.44889,1.43633,0.190377
74,1.37944,1.37746,-0.0738695
75,1.37087,1.35776,-0.189144
76,1.37087,1.35776,-0.189144
77,1.3826,1.35177,-0.290331
78,1.3826,1.35177,-0.290331
79,1.45201,1.41046,-0.344852
80,1.45201,1.41046,-0.344852
81,1.40972,1.39948,-0.169598
82,1.40972,1.39948,-0.169598
83,1.41482,1.40799,-0.13884
84,1.44401,1.43783,0.133453
85,1.51388,1.47106,0.357512
86,1.51388,1.47106,0.357512
87,1.42919,1.39873,0.293508
88,1.41634,1.40342,0.190889
89,1.41634,1.40342,0.190889
90,1.54602,1.54597,0.0122592
91,1.47591,1.47479,-0.0575697
92,1.56002,1.55995,-0.0155465
93,1.56002,1.55995,-0.0155465
94,1.56002,1.55995,-0.0155465
95,1.4408,1.42431,-0.217326
96,1.36356,1.30908,-0.381599
97,1.42758,1.29492,-0.600959
98,1.42938,1.16971,-0.821525
99,1.42938,1.16971,-0.821525
100,1.4071,1.20135,-0.732601
101,1.4071,1.20135,-0.732601
102,1.40501,1.16282,-0.788616
103,1.37278,1.23181,-0.605928
104,1.30531,1.1866,-0.54389
105,1.29821,1.11706,-0.661459
106,1.20745,1.05588,-0.58571
107,1.33479,1.20291,-0.578514
108,1.33479,1.20291,-0.578514
109,1.33479,1.20291,-0.578514
110,1.40015,1.24573,-0.639195
111,1.43264,1.22493,-0.742985
112,1.42552,1.25008,-0.685132
113,1.38953,1.25063,-0.60558
114,1.36516,1.15737,-0.723976
115,1.45319,1.22418,-0.783033
116,1.3594,1.26295,-0.502915
117,1.36264,1.32504,-0.317903
118,1.36822,1.36049,-0.145186
119,1.42599,1.41557,-0.172056
120,1.37325,1.36803,-0.119566
121,1.29611,1.23914,-0.380046
122,1.29611,1.23914,-0.380046
123,1.36392,1.29774,-0.41971
124,1.34323,1.24874,-0.494893
125,1.32161,1.25879,-0.402621
126,1.3709,1.28241,-0.484542
127,1.41668,1.27011,-0.627547
128,1.4189,1.29661,-0.576269
129,1.4189,1.29661,-0.576269
130,1.47446,1.32211,-0.652734
131,1.51384,1.34217,-0.700224
132,1.54968,1.2064,-0.97268
133,1.51316,1.09003,-1.04952
134,1.5446,0.955424,-1.21366
135,1.5446,0.955424,-1.21366
136,1.5446,0.955424,-1.21366
137,1.50197,0.846144,-1.24094
138,1.45759,0.895043,-1.15042
139,1.47388,0.944997,-1.13106
140,1.4256,0.892463,-1.11169
141,1.37507,0.928467,-1.01428
142,1.3931,0.953186,-1.01596
143,1.41287,0.99824,-0.999859
144,1.48695,1.12212,-0.97564
145,1.41542,1.08596,-0.907808
146,1.41973,1.17994,-0.789546
147,1.45325,1.17427,-0.856163
148,1.45361,1.20304,-0.815888
149,1.43589,1.18985,-0.803758
150,1.43589,1.18985,-0.803758
151,1.43589,1.18985,-0.803758
152,1.51661,1.33607,-0.717653
153,1.42907,1.21915,-0.745596
154,1.42907,1.21915,-0.745596
155,1.50243,1.11014,-1.01237
156,1.50243,1.11014,-1.01237
157,1.53488,1.00237,-1.16238
158,1.49538,1.05934,-1.05544
159,1.49538,1.05934,-1.05544
160,1.49538,1.05934,-1.05544
161,1.4266,0.853488,-1.14312
162,1.3625,0.670238,-1.18625
163,1.44681,0.741968,-1.24208
164,1.40762,0.610393,-1.26839
165,1.43625,0.547671,-1.32773
166,1.43625,0.547671,-1.32773
167,1.43625,0.547671,-1.32773
168,1.52815,0.760558,-1.32544
169,1.52815,0.760558,-1.32544
170,1.47862,0.850883,-1.20926
171,1.47376,0.767479,-1.25815
172,1.51552,0.603423,-1.39021
173,1.44314,0.328334,-1.4053
174,1.42258,0.474966,-1.34094
175,1.44033,0.68027,-1.26956
176,1.37309,0.820662,-1.10085
177,1.41388,0.959745,-1.03825
178,1.37492,0.993419,-0.95054
179,1.37592,1.11355,-0.808184
180,1.45024,1.1826,-0.839427
181,1.41634,1.12517,-0.860248
182,1.51487,0.965806,-1.16707
183,1.40445,0.971254,-1.01447
184,1.40445,0.971254,-1.01447
185,1.38978,1.10192,-0.846913
186,1.38978,1.10192,-0.846913
187,1.38094,1.14709,-0.768897
188,1.35763,1.12422,-0.761107
189,1.37994,1.19466,-0.690677
190,1.37994,1.19466,-0.690677
191,1.37994,1.19466,-0.690677
192,1.44586,1.16819,-0.851962
193,1.35595,1.04443,-0.864726
194,1.48628,1.08077,-1.02028
195,1.50213,1.02241,-1.10049
196,1.46973,0.880432,-1.17684
197,1.46995,0.958239,-1.11468
198,1.43873,1.1372,-0.881311
199,1.39587,1.07853,-0.886134
200,1.40602,1.07971,-0.90063
201,1.33262,0.968277,-0.915599
202,1.32781,1.02302,-0.846474
203,1.44643,1.06291,-0.98102
204,1.43118,1.12528,-0.884331
205,1.43118,1.12528,-0.884331
206,1.49307,1.30974,-0.716822
207,1.43889,1.16207,-0.84854
208,1.44614,1.31325,-0.605548
209,1.51599,1.41702,-0.538781
210,1.40642,1.32978,-0.457948
211,1.35704,1.30403,-0.375616
212,1.39536,1.36507,-0.289147
213,1.37874,1.34526,-0.302024
214,1.42199,1.41904,-0.0915945
215,1.36185,1.35887,-0.0900957
216,1.38443,1.38412,-0.0293523
217,1.38443,1.38412,-0.0293523
218,1.39399,1.39156,-0.0821642
219,1.39399,1.39156,-0.0821642
220,1.39399,1.39156,-0.0821642
221,1.38086,1.34812,-0.298908
222,1.40935,1.40265,-0.13725
223,1.51671,1.4654,-0.391169
224,1.3755,1.332,-0.343188
225,1.43288,1.39912,-0.309211
226,1.44581,1.35666,-0.499862
