MDTU,|Tr(Lx)|
1,1415.01
2,221.217
3,65.6485
4,27.7096
5,11.0694
6,6.42704
7,4.64062
8,2.77587
9,1.20713
10,0.735969
11,0.720499
12,0.720499
13,0.677292
14,0.677292
15,0.671379
16,0.496609
17,0.3195
18,0.3195
19,0.160984
20,0.130787
21,0.0632255
22,0.0899583
23,0.0899583
24,0.103182
25,0.0992353
26,0.0172164
27,0.038584
28,0.0857688
29,0.0799978
30,0.136823
31,0.136823
32,0.136823
33,0.0486276
34,0.0366453
35,0.0609249
36,0.0669888
37,0.0907717
38,0.124652
39,0.0686199
40,0.0501429
41,0.0265031
42,0.0132437
43,0.0279757
44,0.0132298
45,0.0132298
46,0.0295582
47,0.0382766
48,0.0382766
49,0.0382766
50,0.0611448
51,0.0611448
52,0.0494022
53,0.0413238
54,0.0151618
55,0.0151618
56,0.00588206
57,0.00588206
58,0.062917
59,0.0362567
60,0.106764
61,0.0818466
62,0.0408524
63,0.0501275
64,0.0689311
65,0.0584991
66,0.0497764
67,0.0442883
68,0.0584931
69,0.0780898
70,0.0319885
71,0.074715
72,0.0541838
73,0.0541838
74,0.120915
75,0.0985715
76,0.0985715
77,0.0574467
78,0.0574467
79,0.0896522
80,0.0896522
81,0.0948409
82,0.0948409
83,0.052928
84,0.0620954
85,0.00622703
86,0.00622703
87,0.0666559
88,0.0470304
89,0.0470304
90,0.0527945
91,0.0515783
92,0.0243814
93,0.0243814
94,0.0243814
95,0.0122826
96,0.0425022
97,0.074318
98,0.0747638
99,0.0747638
100,0.0991878
101,0.0991878
102,0.107141
103,0.0436299
104,0.0531977
105,0.0826854
106,0.0816361
107,0.0729997
108,0.0729997
109,0.0729997
110,0.0324291
111,0.0162893
112,0.0276536
113,0.0287506
114,0.0201732
115,0.0100524
116,0.118775
117,0.0819552
118,0.0364472
119,0.0668059
120,0.0333967
121,0.0199066
122,0.0199066
123,0.0606219
124,0.0781831
125,0.0986133
126,0.119188
127,0.10947
128,0.142408
129,0.142408
130,0.112171
131,0.137788
132,0.0962818
