MDTU,S_B
1,0.685346
2,0.782846
3,0.850032
4,0.89123
5,0.914546
6,0.93668
7,0.960785
8,0.964908
9,0.956032
10,0.967903
11,0.978105
12,0.978105
13,0.978414
14,0.978414
15,0.995247
16,0.991717
17,0.997232
18,0.997232
19,0.989558
20,0.992818
21,0.983173
22,0.996895
23,0.996895
24,0.99156
25,0.983533
26,0.987725
27,0.991813
28,0.995906
29,0.997295
30,1.0043
31,1.0043
32,1.0043
33,0.998467
34,0.995536
35,0.993853
36,0.994976
37,0.983971
38,0.998938
39,0.998605
40,0.98801
41,0.993767
42,0.990771
43,0.992377
44,1.00424
45,1.00424
46,0.991611
47,0.996696
48,0.996696
49,0.996696
50,1.00496
51,1.00496
52,0.998966
53,0.995405
54,0.992054
55,0.992054
56,0.999722
57,0.999722
58,0.996754
59,0.993883
60,1.00046
61,0.999495
62,0.996992
63,0.9962
64,0.99355
65,0.989154
66,0.989726
67,0.990524
68,0.994866
69,0.995004
70,0.995395
71,0.994583
72,0.996373
73,0.996373
74,1.00249
75,1.0024
76,1.0024
77,0.994291
78,0.994291
79,1.00132
80,1.00132
81,1.00743
82,1.00743
83,0.995574
84,0.99068
85,0.999396
86,0.999396
87,0.990826
88,0.996516
89,0.996516
90,0.997707
91,1.00537
92,0.994471
93,0.994471
94,0.994471
95,0.994001
96,0.990398
97,1.0002
98,1.00654
99,1.00654
100,1.00564
101,1.00564
102,1.00581
103,1.00414
104,1.00435
105,1.00062
106,1.00351
107,1.01066
108,1.01066
109,1.01066
110,0.999187
111,1.00766
112,1.00669
113,1.00948
114,1.00609
115,1.00214
116,1.00006
117,1.00602
118,1.00571
119,1.00357
120,0.990153
121,1.00262
122,1.00262
123,0.99208
124,0.999852
125,0.995745
126,1.00174
127,0.991832
128,0.995151
129,0.995151
130,0.994352
131,1.00155
132,0.989752
133,0.996533
134,1.00308
135,1.00308
136,1.00308
137,0.997864
138,1.00756
139,1.00424
140,0.993202
141,0.990339
142,0.996562
143,1.00157
144,1.003
145,1.0059
146,1.00083
147,0.994956
148,0.990959
149,1.00243
150,1.00243
151,1.00243
152,1.00033
153,1.00319
154,1.00319
155,0.999452
156,0.999452
157,1.00564
158,1.00506
159,1.00506
160,1.00506
161,0.990678
162,0.986282
163,0.992981
164,0.991041
165,0.999005
166,0.999005
167,0.999005
168,0.990172
169,0.990172
170,0.998316
171,0.992832
172,0.993168
173,0.995532
174,0.990412
175,0.997536
176,0.99037
177,1.00514
178,0.999314
179,0.993855
180,0.987963
181,0.998683
182,1.00563
183,1.00188
184,1.00188
185,0.992267
186,0.992267
187,0.991985
188,0.997649
189,0.994537
190,0.994537
191,0.994537
192,0.996931
193,1.00058
194,0.999233
195,1.01035
196,1.00044
197,0.989878
198,0.999285
199,0.991654
200,0.996699
201,0.99859
202,0.989158
203,0.99464
204,1.00065
205,1.00065
206,1.00262
207,0.999517
208,1.00446
209,1.00277
210,1.0009
211,0.998437
212,0.990272
213,0.996061
214,1.00436
215,1.01002
216,0.99504
217,0.99504
218,1.00582
219,1.00582
220,1.00582
221,1.00018
222,1.00129
223,1.00193
224,0.999725
225,0.989559
226,1.0007
227,0.992809
228,0.999611
229,0.999075
230,0.999752
231,0.999752
232,0.988424
233,0.999726
234,1.00573
235,1.00038
236,1.00773
237,0.999021
238,0.994827
239,0.997489
240,0.9962
241,1.00495
242,1.00495
243,1.00232
244,1.00238
245,0.997061
246,0.997061
247,1.01414
248,1.00765
249,0.998447
250,0.996819
251,0.98725
252,0.999589
253,0.996197
254,1.00075
255,1.00075
256,1.00075
257,1.00075
258,1.00075
259,1.0069
260,0.992653
261,0.99676
262,0.99676
263,0.992992
264,1.00367
265,1.00367
266,1.00367
267,0.997898
268,1.00823
269,1.00298
270,1.00298
271,0.997344
272,1.00622
273,1.00622
274,0.990338
275,0.989677
276,0.994194
277,1.00171
278,0.997492
279,1.00078
280,0.998786
281,0.998786
282,1.00367
283,0.995625
284,0.995625
285,1.0028
286,1.0028
287,1.0028
288,0.997908
289,0.993232
290,0.995411
291,0.99528
292,0.997536
293,0.99796
294,0.995034
295,0.984499
296,0.984499
297,0.984499
298,0.98583
299,0.98583
300,0.9926
301,0.991895
302,0.992856
303,0.999416
304,0.999416
305,0.996641
306,1.00345
307,1.00345
308,0.994934
309,0.997377
310,1.00186
311,0.997145
312,0.997991
313,0.997991
314,1.00209
315,1.00209
316,0.99824
317,0.990357
318,0.994358
319,1.00993
320,1.00057
321,0.995305
322,1.00511
323,0.999351
324,1.0075
325,1.0075
326,0.998173
327,1.00644
328,1.00242
329,1.00242
330,1.00912
331,1.00912
332,0.995277
333,0.999837
334,0.999837
335,0.99052
336,0.999542
337,0.999542
338,0.998543
339,0.998543
340,0.993769
341,0.983856
342,0.997961
343,0.997961
344,0.997642
345,0.997642
346,0.992163
347,0.992163
348,0.995601
349,0.988745
350,1.00015
351,1.00158
352,1.00158
353,0.989611
354,0.994138
355,0.999497
356,0.999497
357,0.998117
358,0.997499
359,0.997401
360,0.997401
361,0.987481
362,0.987229
363,0.991793
364,0.993381
365,0.993381
366,0.995515
367,0.987775
368,0.999726
369,0.99651
370,1.00812
371,1.00486
372,1.00486
373,1.00282
374,1.00282
375,1.00406
376,1.00406
377,0.993313
378,1.00232
379,1.00352
380,0.995158
381,0.9913
382,0.994706
383,0.998923
384,1.00305
385,0.989551
386,0.997057
387,0.997057
388,0.994372
389,0.999389
390,0.999389
391,0.993208
392,0.993208
393,0.99604
394,0.99604
395,0.990263
396,0.990263
397,1.00117
398,1.00117
399,1.00117
400,0.996823
401,0.996823
402,0.987516
403,1.00246
404,0.994917
405,0.990359
406,0.985855
407,0.995102
408,0.995102
409,0.990127
410,0.990127
411,0.996592
412,0.996592
413,0.996592
414,0.999791
415,0.999791
416,0.999791
417,0.999791
418,0.999791
419,0.999791
420,0.999791
421,0.996008
422,0.99801
423,0.99801
424,0.99801
425,0.99801
426,0.996086
427,0.996086
428,0.990599
429,1.0043
430,1.00541
431,1.00829
432,0.995048
433,1.00686
434,0.993873
435,0.994617
436,0.994832
437,0.999296
438,1.00091
439,0.995797
440,0.993316
441,0.989511
442,1.00034
443,0.990866
444,0.993311
445,0.997181
446,0.998165
447,0.998165
448,0.996064
449,0.992202
450,0.988186
451,0.987805
452,0.987528
453,0.98395
454,0.998363
455,0.998363
456,0.991935
457,0.984896
458,1.0004
459,1.0004
460,1.00658
461,1.00217
462,1.00577
463,1.00658
464,1.003
465,1.003
466,1.00832
467,1.01227
468,1.00824
469,1.00616
470,0.994943
471,1.00436
472,1.00311
473,1.00935
474,1.00659
475,0.99554
476,0.99554
477,0.998974
478,0.998974
479,0.998543
480,1.00455
481,1.00293
482,0.996604
483,0.994593
484,0.995118
485,0.994153
486,0.994153
487,0.994153
488,0.999172
489,0.999172
490,1.00713
491,1.00004
492,0.992619
493,0.992619
494,0.994184
495,0.987009
496,1.00395
497,1.00119
498,1.00119
499,0.995974
500,0.991435
501,0.991175
502,0.991175
503,1.00646
504,1.00425
505,0.996313
506,0.995011
507,0.995011
508,0.995011
509,0.995011
510,0.995011
511,0.990304
512,0.991038
513,0.997992
514,0.999104
515,0.992326
516,1.00118
517,1.00118
518,0.999563
519,0.999563
520,1.00117
521,0.995839
522,0.993717
523,0.99841
524,1.00892
525,1.00892
526,0.998613
527,0.998969
528,1.00158
529,1.00158
530,1.00158
531,1.00183
532,1.00462
533,1.00462
534,1.00265
535,0.998725
536,0.998725
537,0.993162
538,1.00073
539,1.00818
540,1.00424
541,0.998453
542,1.0068
543,1.0068
544,1.0068
545,1.01042
546,1.00526
547,1.00526
548,0.996316
549,0.996316
550,1.0092
551,1.0092
552,1.00211
553,1.00211
554,0.99683
555,0.998421
556,0.998421
557,1.0029
558,1.00101
559,1.00101
