ReTr(Lx),ImTr(Lx)
0.871708,0.19918
0.747393,0.426636
0.836225,-0.0654989
0.827219,-0.106095
0.509421,0.666929
0.702176,0.421038
0.593724,0.548872
0.644679,0.382497
0.559626,0.22958
0.46043,0.300191
0.147746,0.434603
0.147746,0.434603
0.280527,0.380024
0.280527,0.380024
0.363404,0.486986
0.324162,0.500118
0.179617,0.468432
0.179617,0.468432
-0.0566495,0.400643
-0.112803,0.2468
-0.177496,0.162315
-0.176863,0.112938
-0.176863,0.112938
-0.281237,-0.0787149
-0.167884,-0.164236
-0.0568659,-0.0350138
-0.140985,0.101519
-0.258304,-0.040071
-0.210097,-0.15677
-0.151803,-0.285548
-0.151803,-0.285547
-0.151803,-0.285547
-0.0138574,-0.122948
-0.15395,0.0639516
-0.115461,0.0599691
-0.188306,0.106333
-0.239795,0.328352
-0.231082,0.320155
0.0264042,0.300523
-0.177202,0.237331
-0.0698644,0.147529
-0.126638,0.0933583
-0.0662512,-0.0985625
0.0977517,0.0570759
0.0977517,0.0570759
0.0970658,-0.0670083
0.158796,-0.13706
0.158796,-0.13706
0.158796,-0.13706
0.228477,-0.250328
0.228477,-0.250328
-0.11998,-0.146312
0.0242198,-0.182693
-0.0614107,-0.00627093
-0.0614107,-0.00627093
0.070106,0.00165461
0.070106,0.00165461
0.200497,0.0605179
0.133216,0.0632166
0.301551,-0.130755
0.103159,-0.230983
-0.147538,0.00314849
-0.0711473,-0.09041
-0.0868458,-0.177871
0.119332,-0.109658
0.135809,-0.08512
0.195918,0.103482
0.0363647,0.173957
0.07195,0.322667
0.161312,0.0788058
0.350056,0.00157905
0.168773,-0.0236785
0.168773,-0.0236785
0.356365,-0.00185766
0.102169,-0.35224
0.102169,-0.35224
0.0189328,-0.187153
0.0189328,-0.187153
0.0205569,-0.286391
0.0205569,-0.286391
0.15095,-0.349464
0.15095,-0.349464
0.138027,-0.0769953
0.10628,-0.152889
0.080107,0.0237992
0.080107,0.0237992
0.0314468,-0.117552
0.120586,0.116571
0.120586,0.116571
0.137722,-0.0133091
0.143932,-0.0575618
-0.0321232,-0.116713
-0.0321232,-0.116713
-0.0321232,-0.116713
0.0157732,-0.0349093
-0.0653261,0.12857
-0.186042,-0.124888
-0.277265,-0.199259
-0.277265,-0.199259
-0.362017,-0.148806
-0.362017,-0.148806
-0.243103,-0.235868
-0.0436473,-0.131033
-0.0754274,-0.0628559
-0.146578,-0.285334
0.175917,-0.207372
0.265394,-0.194278
0.265394,-0.194278
0.265394,-0.194278
0.159477,-0.0585322
-0.00491547,-0.0233553
0.108423,0.00332004
0.0719779,-0.0343986
-0.0108118,0.0717398
0.0377098,0.0180496
0.318892,0.23832
