t,cond_num
10,5.01091
20,4.99682
30,5.03289
40,4.89986
50,4.91036
60,4.97967
70,4.928
80,4.94437
90,4.94158
100,5.01529
110,4.9034
120,4.91796
130,4.97158
140,5.00447
150,5.0048
160,4.98867
170,4.98605
180,4.93713
190,4.96142
200,4.94226
210,4.92975
220,4.94446
230,4.92474
240,4.95256
250,5.00705
260,5.03547
270,5.04607
280,4.97679
290,4.99424
300,4.91663
310,5.01845
320,4.97235
330,4.96205
340,4.97168
350,4.95557
360,4.97813
370,4.95838
380,4.99927
390,4.96092
400,4.9185
410,4.92174
420,4.96028
430,4.94426
440,4.93804
450,4.95345
460,4.9381
470,5.00594
480,5.03067
490,4.9514
500,4.95091
510,4.97503
520,4.9469
530,4.94592
540,4.93316
550,4.95758
560,4.96712
570,5.00308
580,4.95671
590,4.99971
600,4.93848
610,4.96249
620,4.99578
630,5.00759
640,4.93205
650,4.96535
660,4.96049
670,4.95609
680,5.01639
690,4.95397
700,4.95842
710,5.01625
720,4.95688
730,4.94626
740,4.96722
750,4.95553
760,4.96513
770,4.97632
780,4.94781
790,4.95706
800,4.95319
810,4.98706
820,4.9602
830,4.95388
840,4.97224
850,4.96117
860,4.904
870,4.93495
880,5.05738
890,4.93676
900,5.00525
910,4.99116
920,4.95866
930,5.02587
940,4.93732
950,4.95625
960,4.98922
970,4.95337
980,4.98808
990,5.00743
1000,4.96729
1010,4.92514
1020,4.97126
1030,4.94124
1040,4.99104
1050,4.92443
1060,4.9589
1070,4.9832
1080,4.98205
1090,4.9296
1100,4.926
1110,5.00217
1120,4.97885
1130,4.94633
1140,4.94878
1150,4.91202
1160,4.93083
1170,4.97347
1180,4.92927
1190,4.97784
1200,4.93469
1210,5.0265
1220,4.94625
1230,4.99785
1240,4.97494
1250,4.95485
1260,5.00828
1270,4.9294
1280,4.98689
1290,4.95543
1300,5.02177
1310,5.01008
1320,4.92371
1330,4.95365
1340,4.96449
1350,4.94628
1360,5.00689
1370,4.88027
1380,4.94683
1390,5.01455
1400,4.97187
1410,4.97324
1420,5.02817
1430,5.0198
1440,4.92158
1450,4.93892
1460,4.98028
1470,4.97703
1480,4.94664
1490,5.04658
1500,4.97149
1510,4.94105
1520,5.00019
1530,4.95225
1540,5.0182
1550,4.99907
1560,4.99346
1570,4.93229
1580,4.97484
1590,4.9476
1600,4.97133
1610,5.01987
1620,4.97416
1630,4.99865
1640,5.00781
1650,4.94437
1660,4.91471
1670,4.9958
1680,4.93433
1690,4.94511
1700,5.01276
1710,4.94605
1720,4.93245
1730,4.97406
1740,4.95006
1750,4.99144
1760,4.95106
1770,4.91896
1780,4.99119
1790,5.02948
1800,4.98215
1810,4.98274
1820,4.93599
1830,4.96225
1840,4.98319
1850,4.95959
1860,4.92741
1870,4.95085
1880,4.9492
1890,5.02998
1900,4.9268
1910,4.98135
1920,4.92063
1930,4.99254
1940,4.98376
1950,4.93674
1960,4.93682
1970,4.99681
1980,4.985
1990,5.0009
2000,4.96586
2010,5.01879
2020,4.98488
2030,5.01595
2040,5.02222
2050,4.95101
2060,5.00917
2070,4.93263
2080,4.98839
2090,4.9911
2100,4.90931
2110,4.98843
2120,4.98257
2130,4.97542
2140,4.94266
2150,4.96542
2160,4.94865
2170,4.92217
2180,4.94329
2190,4.94281
2200,4.93424
2210,4.96736
2220,4.93407
2230,4.94129
2240,4.96064
2250,4.9411
2260,4.99381
2270,4.96471
2280,5.01189
2290,4.95247
2300,4.90639
2310,4.9355
2320,4.93329
2330,4.94786
2340,4.92545
2350,5.00377
2360,4.99058
2370,4.99274
2380,4.91042
2390,5.0161
2400,5.04513
2410,5.0042
2420,4.97181
2430,4.98215
2440,4.98017
2450,4.92613
2460,5.03
2470,5.0098
2480,4.96597
2490,5.01201
2500,5.00421
2510,4.93188
2520,4.9869
2530,4.97965
2540,4.92079
2550,4.98805
2560,4.90972
2570,4.94723
2580,4.94105
2590,4.94396
2600,4.96584
2610,4.92228
2620,4.94891
2630,4.9268
2640,4.94421
2650,5.00435
2660,5.00163
2670,4.95285
2680,4.96118
2690,5.01691
2700,4.93678
2710,4.98051
2720,4.9302
2730,4.97627
2740,4.9501
2750,5.0283
2760,5.00209
2770,4.98037
2780,4.96084
2790,4.98607
2800,4.97644
2810,4.94603
2820,4.97031
2830,4.94256
2840,4.97911
2850,4.97214
2860,4.9547
2870,5.00926
2880,4.95203
2890,4.98712
2900,4.9574
2910,4.9073
2920,4.99155
2930,4.94845
2940,4.9753
2950,4.98145
2960,5.01131
2970,4.95776
2980,4.94725
2990,4.92643
3000,4.98781
3010,5.03435
3020,4.87781
3030,4.89935
3040,4.96511
3050,4.97794
3060,4.99129
3070,4.92666
3080,4.95205
3090,4.94855
3100,5.00273
3110,4.99223
3120,5.0016
3130,4.98391
3140,4.94571
3150,4.97541
3160,4.94539
3170,4.97413
3180,4.9795
3190,4.94918
3200,4.98209
3210,4.94449
3220,5.04831
3230,4.92628
3240,4.92723
3250,4.91906
3260,4.97902
3270,4.99818
3280,5.0288
3290,5.08672
3300,4.97068
3310,4.97759
3320,4.97793
3330,4.96362
3340,4.91734
3350,4.97154
3360,4.96104
3370,4.93505
3380,4.9333
3390,4.9619
3400,5.01529
3410,4.93352
3420,5.08062
3430,4.9203
3440,4.91606
3450,4.96006
3460,4.959
3470,4.98172
3480,4.9244
3490,4.97712
3500,4.96388
