t,deltaS
1768,-0.0392
1769,-0.1138
1770,0.1596
1771,0.1813
1772,-0.2051
1773,0.06309
1774,-0.07585
1775,-0.125
1776,0.03694
1777,-0.07903
1778,0.08202
1779,-0.2237
1780,-0.01582
1781,0.07931
1782,-0.1044
1783,0.08637
1784,0.006516
1785,0.004598
1786,0.08504
1787,0.05282
1788,-0.01675
1789,0.1519
1790,-0.0596
1791,0.003307
1792,0.1795
1793,-0.09475
1794,-0.04362
1795,0.07612
1796,0.123
1797,-0.1864
1798,-0.1498
1799,0.04759
1800,-0.06485
1801,-0.1321
1802,-0.09988
1803,0.1476
1804,0.1096
1805,0.07359
1806,0.03445
1807,0.1403
1808,0.0876
1809,-0.1067
1810,-0.09466
1811,-0.02619
1812,0.03904
1813,-0.01998
1814,-0.04459
1815,-0.1107
1816,0.01911
1817,0.1703
1818,-0.02875
1819,-0.2018
1820,-0.05182
1821,-0.04409
1822,-0.07826
1823,-0.02319
1824,0.01064
1825,-0.09074
1826,-0.01435
1827,-0.1248
1828,-0.06254
1829,0.02712
1830,0.07588
1831,-0.07003
1832,0.0529
1833,-0.04913
1834,-0.05977
1835,0.01099
1836,0.1865
1837,-0.07786
1838,0.1109
1839,-0.3471
1840,-0.02876
1841,-0.1063
1842,-0.1291
1843,0.1434
1844,0.03487
1845,-0.1552
1846,-0.08281
1847,-0.003467
1848,-0.02969
1849,-0.064
1850,0.09729
1851,0.1268
1852,0.08319
1853,-0.009384
1854,-0.03459
1855,-0.08759
1856,0.2032
1857,0.2175
1858,-0.1632
1859,0.01358
1860,0.06498
1861,0.01219
1862,0.1416
1863,0.02043
1864,0.04666
1865,-0.2297
1866,-0.01681
1867,-0.07389
1868,0.1246
1869,0.1059
1870,-0.01183
1871,0.01653
1872,-0.1484
1873,0.1797
1874,-0.07824
1875,0.1766
1876,-0.05448
1877,-0.1556
1878,-0.0787
1879,0.0932
1880,0.0485
1881,-0.002052
1882,-0.1324
1883,0.01071
1884,-0.03076
1885,0.08022
1886,-0.08882
1887,0.04467
1888,-0.06756
1889,0.143
1890,-0.0411
1891,0.06568
1892,0.06765
1893,-0.005117
1894,-0.06136
1895,-0.03029
1896,0.1349
1897,0.08837
1898,-0.1274
1899,0.1161
1900,-0.05191
1901,0.08616
1902,-0.09818
1903,0.008202
1904,0.1477
1905,-0.006651
1906,0.1265
1907,-0.12
1908,0.01023
1909,0.08977
1910,-0.03698
1911,-0.06994
1912,-0.03606
1913,-0.007398
1914,0.06136
1915,-0.05405
1916,-0.04103
1917,0.03543
1918,0.1224
1919,0.0117
1920,-0.05996
1921,-0.1069
1922,-0.2216
1923,0.1826
1924,-0.1794
1925,0.08838
1926,0.1082
1927,-0.09361
1928,-0.08904
1929,0.04903
1930,0.1857
1931,0.1605
1932,-0.06805
1933,-0.02374
1934,0.2932
1935,0.07972
1936,-0.0599
1937,-0.1505
1938,-0.03197
1939,0.02525
1940,-0.1745
1941,0.0497
1942,-0.06236
1943,-0.1467
1944,-0.04828
1945,-0.07151
1946,0.0392
1947,-0.1193
1948,-0.1324
1949,0.09745
1950,0.06219
1951,-0.07236
1952,0.07919
1953,0.1448
1954,-0.06571
1955,0.1584
1956,0.1222
1957,-0.03594
1958,0.03796
1959,-0.1488
1960,0.01289
1961,0.08492
1962,-0.09336
1963,0.02327
1964,0.142
1965,0.029
1966,-0.07894
1967,0.02478
1968,-0.1634
1969,0.1414
1970,0.1591
1971,0.1087
1972,0.1191
1973,-0.0925
1974,-0.132
1975,0.2272
1976,0.06502
1977,0.06169
1978,0.143
1979,0.08888
1980,-0.1823
1981,0.05528
1982,-0.03416
1983,0.1735
1984,0.1299
1985,0.05615
1986,-0.0028
1987,-0.1117
1988,0.04745
1989,-0.08913
1990,-0.08448
1991,0.1035
1992,-0.07819
1993,-0.1086
1994,0.01377
1995,0.06727
1996,-0.04172
1997,0.1278
1998,0.01842
1999,-0.06016
2000,0.0169
2001,-0.1
2002,-0.09347
2003,0.126
2004,-0.1197
2005,0.0458
2006,0.06124
2007,0.08587
2008,0.1168
2009,-0.0453
2010,-0.1179
2011,0.09505
2012,0.03134
2013,-0.111
2014,0.05405
2015,0.08771
2016,-0.08597
2017,-0.02928
2018,-0.09465
2019,0.1469
2020,-0.03185
2021,0.01292
2022,-0.1961
2023,0.07673
2024,0.03723
2025,0.2391
2026,0.0706
2027,-0.09382
2028,0.01905
2029,0.01813
2030,0.0005435
2031,-0.0957
2032,0.2829
2033,-0.1941
2034,-0.08294
2035,0.2194
2036,0.01005
2037,-0.02562
2038,-0.1253
2039,0.07747
2040,-0.01047
2041,0.1307
2042,-0.01307
2043,0.2338
2044,-0.05316
2045,0.07649
2046,-0.03501
2047,-0.1622
2048,0.1007
2049,0.02305
2050,0.1591
2051,0.155
2052,-0.002405
2053,0.04045
2054,-0.01562
2055,0.06029
2056,0.05259
2057,-0.0641
2058,-0.08352
2059,-0.05037
2060,-0.02856
2061,-0.08179
2062,0.1145
2063,0.114
2064,-0.003896
2065,0.05511
2066,0.09096
2067,-0.06603
2068,0.1459
2069,0.04334
2070,-0.07064
2071,0.144
2072,0.004561
2073,0.04827
2074,-0.07139
2075,0.03388
2076,0.1188
2077,-0.1055
2078,-0.08464
2079,0.09366
2080,-0.05614
2081,-0.005107
2082,0.0422
2083,-0.1282
2084,0.1501
2085,0.06722
2086,-0.1154
2087,-0.03977
2088,0.1128
2089,0.1667
2090,0.05515
2091,0.02866
2092,0.07633
2093,-0.01495
2094,-0.02062
2095,0.1418
2096,0.003652
2097,-0.1563
2098,0.006536
2099,-0.1073
2100,-0.04011
2101,0.04141
2102,0.05578
2103,0.03048
2104,-0.07008
2105,0.02084
2106,0.1278
2107,0.02512
2108,0.1237
2109,-0.08
2110,0.1064
2111,-0.1313
2112,0.05745
2113,0.1965
2114,-0.02154
2115,-0.09015
2116,0.0337
2117,0.06327
2118,-0.01513
2119,-0.1558
2120,-0.07335
2121,-0.02169
2122,-0.02339
2123,-0.008572
2124,-0.04445
2125,0.05364
2126,-0.04902
2127,0.1947
2128,-0.05006
2129,-0.1475
2130,0.236
2131,-0.2028
2132,0.1177
2133,0.1097
2134,-0.1867
2135,0.1117
2136,-0.1014
2137,0.02286
2138,-0.01056
2139,0.0609
2140,0.05501
2141,0.008316
2142,0.1159
2143,0.1633
2144,0.04411
2145,-0.1879
2146,-0.01326
2147,-0.06551
2148,0.01321
2149,0.1527
2150,-0.1531
2151,0.07208
2152,-0.0003383
2153,0.06612
2154,-0.0524
2155,0.02368
2156,0.03332
2157,0.08082
2158,-0.0307
2159,0.1535
2160,-0.06329
2161,-0.04169
2162,-0.05508
2163,-0.08248
2164,-0.2077
2165,0.01027
2166,0.1674
2167,-0.06518
2168,0.07948
2169,0.0742
2170,-0.01315
2171,0.03547
2172,-0.1178
2173,-0.004174
2174,-0.07339
2175,-0.1182
2176,0.05355
2177,-0.1495
2178,-0.03342
2179,0.2008
2180,-0.08327
2181,-0.12
2182,0.06865
2183,-0.08527
2184,-0.03812
2185,-0.2049
2186,-0.03704
2187,0.008252
2188,-0.1779
2189,0.09513
2190,-0.1353
2191,0.1591
2192,-0.07919
2193,0.0732
2194,0.06053
2195,0.1547
2196,-0.1129
2197,-0.1307
2198,-0.03255
2199,0.04565
2200,0.01611
2201,-0.08863
2202,-0.1274
2203,-0.1136
2204,0.2181
2205,0.04488
2206,-0.0853
2207,0.06545
2208,0.03371
2209,0.1345
2210,0.03878
2211,-0.06973
2212,-0.05505
2213,-0.1125
2214,0.1717
2215,-0.1013
2216,-0.1079
2217,-0.1145
2218,0.0236
2219,-0.04765
2220,0.1497
2221,-0.01373
2222,-0.252
2223,0.2044
2224,-0.02233
2225,-0.1486
2226,0.1016
2227,-0.1463
2228,0.2034
2229,-0.2581
2230,0.02767
2231,0.1253
2232,-0.003305
2233,0.1106
2234,0.004239
2235,0.0912
2236,0.05163
2237,-0.07422
2238,-0.07624
2239,0.1059
2240,0.03402
2241,-0.1404
2242,0.02157
2243,-0.05276
2244,0.01097
2245,-0.107
2246,0.07673
2247,0.0128
2248,0.04616
2249,0.02709
2250,0.004778
2251,0.0718
2252,0.03482
2253,0.1116
2254,-0.06875
2255,0.1574
2256,-0.2621
2257,-0.1493
2258,-0.1446
2259,-0.1872
2260,-0.1352
2261,0.1026
2262,-0.08379
2263,-0.008893
2264,0.05562
2265,-0.09047
2266,-0.1115
2267,0.007041
2268,0.01808
2269,-0.1369
2270,-0.04986
2271,0.01767
2272,0.1246
2273,-0.06471
2274,0.01333
2275,-0.1268
2276,0.14
2277,-0.08432
2278,-0.03682
2279,0.04065
2280,0.03898
2281,0.2048
2282,-0.1178
2283,0.1612
2284,-0.06828
2285,0.06217
2286,0.02166
2287,0.06463
2288,0.07336
2289,-0.1447
2290,-0.1559
2291,0.05582
2292,-0.005843
2293,-0.1309
2294,-0.004066
2295,-0.02569
2296,-0.1175
2297,0.02493
2298,-0.04507
2299,-0.1096
2300,-0.09827
2301,-0.0487
2302,0.2008
2303,-0.2554
2304,-0.01553
2305,0.2165
2306,-7.415e-05
2307,-0.05388
2308,-0.02698
2309,0.03904
2310,-0.05259
2311,0.1131
2312,0.09642
2313,-0.03138
2314,-0.1378
2315,0.1162
2316,-0.08915
2317,-0.07056
2318,-0.02233
2319,0.123
2320,-0.1109
2321,-0.009845
2322,-0.08531
2323,-0.008122
2324,0.1893
2325,-0.09564
2326,0.02956
2327,0.127
2328,0.186
2329,-0.0339
2330,-0.218
2331,0.1159
2332,0.1602
2333,-0.01719
2334,-0.002222
2335,0.01055
2336,-0.1835
2337,0.1864
2338,0.0687
2339,0.01172
2340,-0.1142
2341,-0.1095
2342,0.2539
2343,0.2575
2344,-0.0662
2345,-0.2409
2346,0.1249
2347,0.1068
2348,-0.1036
2349,-0.09567
2350,-0.0126
2351,0.0803
2352,-0.1748
2353,-0.08678
2354,0.1951
2355,-0.003989
2356,0.009889
2357,-0.02
2358,0.04768
2359,-0.1314
2360,0.05989
2361,0.189
2362,-0.1644
2363,-0.01891
2364,-0.03899
2365,-0.04352
2366,0.1655
2367,-0.02563
2368,0.02617
2369,-0.1544
2370,-0.1235
2371,0.2904
2372,0.09055
2373,0.09452
2374,-0.08197
2375,0.01551
2376,0.02329
2377,-0.1579
2378,0.04376
2379,-0.1288
2380,-0.1413
2381,-0.01277
2382,0.04239
2383,-0.1265
2384,0.1025
2385,-0.06662
2386,0.077
2387,0.2584
2388,0.1992
2389,-0.0222
2390,0.145
2391,-0.05829
2392,-0.1436
2393,0.162
2394,0.09054
2395,0.05826
2396,-0.01603
2397,0.2557
2398,0.03199
2399,-0.04753
2400,0.01218
2401,0.1374
2402,-0.1213
2403,0.01878
2404,-0.1765
2405,-0.09004
2406,0.02199
2407,-0.1329
2408,0.1824
2409,-0.06417
2410,-0.07371
2411,7.122e-05
2412,0.07387
2413,0.1554
2414,-0.1974
2415,-0.0675
2416,-0.03124
2417,-0.02285
2418,0.0185
2419,0.0588
2420,0.1423
2421,0.03557
2422,-0.03132
2423,-0.03726
2424,-0.07771
2425,0.1251
2426,0.1999
2427,-0.2781
2428,-0.06698
2429,0.002969
2430,0.09869
2431,0.1962
2432,-0.05166
2433,-0.02143
2434,-0.06579
2435,-0.09145
2436,0.04
2437,-0.1285
2438,0.1843
2439,0.007552
2440,-0.008165
2441,0.06302
2442,0.1791
2443,-0.01193
2444,0.02556
2445,0.03744
2446,-0.03777
2447,0.1675
2448,-0.06723
2449,0.1454
2450,-0.02877
2451,0.1026
2452,-0.1311
2453,0.1117
2454,0.137
2455,-0.02696
2456,-0.05549
2457,-0.03281
2458,-0.08387
2459,0.1023
2460,-0.05916
2461,0.1274
2462,-0.1055
2463,-0.008389
2464,-0.1993
2465,-0.06803
2466,0.1732
2467,0.1019
2468,0.05787
2469,-0.1021
2470,0.02553
2471,-0.1227
2472,0.03158
2473,0.04235
2474,-0.005455
2475,-0.02199
2476,-0.07555
2477,0.195
2478,0.006766
2479,0.07963
2480,0.003562
2481,-0.1203
2482,0.06569
2483,0.07288
2484,0.03607
2485,-0.001981
2486,-0.1072
2487,0.09186
2488,-0.1044
2489,-0.06392
2490,-0.05482
2491,0.06209
2492,-0.08626
2493,-0.1022
2494,-0.1184
2495,0.05105
2496,0.08055
2497,0.003919
2498,0.01375
2499,0.07734
2500,-0.178
2501,0.1733
2502,0.03521
2503,0.2117
2504,-0.009707
2505,0.00596
2506,0.2741
2507,-0.2226
2508,0.1735
2509,-0.02777
2510,-0.06551
2511,-0.0586
2512,-0.03225
2513,0.182
2514,0.04485
2515,-0.03044
2516,0.1396
2517,0.131
2518,-0.06498
2519,0.00615
2520,0.1435
2521,-0.06201
2522,0.06616
2523,-0.05645
2524,-0.1199
2525,0.1113
2526,0.02036
2527,-0.08922
2528,0.02936
2529,0.07529
2530,-0.002436
2531,-0.03902
2532,0.02257
2533,-0.08087
2534,0.05903
2535,0.1099
2536,0.001239
2537,-0.2403
2538,-0.04838
2539,-0.03794
2540,-0.003916
2541,-0.09202
2542,-0.164
2543,-0.05417
2544,0.1137
2545,0.03141
2546,0.02172
2547,0.1058
2548,-0.08239
2549,0.07772
2550,0.113
2551,-0.09878
2552,0.2076
2553,-0.21
2554,-0.1487
2555,-0.08183
2556,-0.1608
2557,0.1605
2558,0.1172
2559,-0.1018
2560,0.06846
2561,0.01443
2562,0.2202
2563,0.1392
2564,0.006351
2565,0.01155
2566,-0.1514
2567,0.1193
2568,-0.161
2569,0.1042
2570,-0.152
2571,0.06778
2572,0.0002222
2573,0.1583
2574,-0.08033
2575,-0.04144
2576,-0.07516
2577,-0.0463
2578,-0.1168
2579,-0.1616
2580,0.1316
2581,-0.1051
2582,0.2238
2583,-0.06738
2584,-0.08492
2585,-0.1005
2586,0.1673
2587,-0.02249
2588,-0.02546
2589,0.06687
2590,0.02224
2591,0.1192
2592,0.02456
2593,-0.2293
2594,0.099
2595,-0.02024
2596,0.1323
2597,0.1465
2598,0.01336
2599,0.08439
2600,-0.2397
2601,0.03624
2602,-0.1874
2603,-0.007116
2604,0.09359
2605,0.0501
2606,0.05608
2607,-0.1117
2608,-0.1257
2609,0.04581
2610,-0.09137
2611,0.08555
2612,-0.1012
2613,-0.1352
2614,-0.1012
2615,0.06508
2616,0.05707
2617,-0.159
2618,-0.006877
2619,0.05467
2620,-0.0361
2621,-0.06508
2622,-0.001275
2623,0.01114
2624,0.0008488
2625,-0.1483
2626,0.01285
2627,-0.178
2628,-0.04116
2629,0.1889
2630,0.05996
2631,-0.03633
2632,-0.033
2633,-0.0934
2634,0.09361
2635,-0.05839
2636,-0.102
2637,0.03673
2638,-0.03004
2639,0.01514
2640,0.002195
2641,0.07441
2642,-0.2014
2643,0.1886
2644,-0.05604
2645,-0.07544
2646,0.2154
2647,0.01228
2648,0.03364
2649,-0.004858
2650,0.01054
2651,0.1359
2652,-0.007233
2653,0.1643
2654,-0.1841
2655,-0.007722
2656,0.1616
2657,-0.05255
2658,0.06258
2659,-0.000543
2660,-0.04039
2661,0.05512
2662,0.1825
2663,0.003974
2664,0.03863
2665,0.2658
2666,-0.1762
2667,-0.0006279
2668,-0.14
2669,-0.1283
2670,-0.07534
2671,-0.06327
2672,-0.0004932
2673,-0.06579
2674,0.06145
2675,-0.1358
2676,0.009477
2677,-0.02009
2678,0.02394
2679,0.1978
2680,0.007237
2681,-0.05066
2682,-0.1289
2683,-0.04595
2684,-0.07908
2685,0.2225
2686,0.03522
2687,-0.1773
2688,0.1832
2689,-0.008658
2690,-0.1042
2691,0.03642
2692,0.1008
2693,0.06777
2694,-0.1372
2695,0.115
2696,-0.004227
2697,0.02177
2698,-0.04194
2699,-0.04215
2700,0.03332
2701,-0.07006
2702,0.3093
2703,0.09013
2704,0.02445
2705,-0.2185
2706,0.1273
2707,-0.01147
2708,0.2284
2709,-0.1694
2710,-0.2072
2711,0.05247
2712,0.06813
2713,-0.1749
2714,0.1005
2715,0.02861
2716,-0.1793
2717,-0.0148
2718,-0.11
2719,0.02644
2720,0.09468
2721,-0.09845
2722,0.1632
2723,-0.02795
2724,-0.1024
2725,0.2291
2726,0.04102
2727,-0.01439
2728,-0.02635
2729,0.1504
2730,-0.1096
2731,-0.002636
2732,0.04023
2733,-0.2498
2734,-0.00232
2735,-0.08005
2736,-0.001257
2737,-0.08372
2738,0.1727
2739,-0.08694
2740,0.1385
2741,-0.01791
2742,-0.04151
2743,-0.1253
2744,0.2577
2745,-0.2016
2746,0.03046
2747,-0.01617
2748,-0.06078
2749,0.1265
2750,-0.127
2751,-0.06611
2752,0.1179
2753,0.07452
2754,0.04014
2755,0.07658
2756,0.07274
2757,-0.1719
2758,-0.1666
2759,0.07533
2760,-0.04748
2761,0.09791
2762,-0.03386
2763,-0.03622
2764,0.02427
2765,-0.03388
2766,-0.1899
2767,-0.0008793
2768,0.04846
2769,0.2222
2770,0.07117
2771,-0.09868
2772,0.05751
2773,0.09179
2774,-0.04374
2775,-0.1368
2776,-0.1059
2777,0.05132
2778,-0.07864
2779,-0.05803
2780,-0.07004
2781,0.1553
2782,-0.1162
2783,0.26
2784,-0.04064
2785,-0.07777
2786,-0.01675
2787,0.01367
2788,0.142
2789,-0.09523
2790,-0.09067
2791,-0.03853
2792,0.05941
2793,-0.1198
2794,0.09664
2795,-0.08385
2796,-0.1057
2797,0.1033
2798,-0.05013
2799,-0.1062
2800,0.05229
2801,-0.05652
2802,-0.01241
2803,0.06433
2804,-0.05305
2805,-0.003856
2806,0.1569
2807,-0.06235
2808,-0.09876
2809,-0.08911
2810,-0.1902
2811,-0.1854
2812,-0.05042
2813,0.05569
2814,0.1749
2815,-0.09204
2816,0.05384
2817,-5.474e-05
2818,0.05904
2819,-0.2775
2820,0.143
2821,0.0006813
2822,-0.1424
2823,0.07967
2824,-0.03438
2825,-0.03834
2826,-0.1246
2827,0.0448
2828,0.1622
2829,-0.05089
2830,0.1933
2831,-0.1267
2832,-0.03177
2833,-0.03902
2834,0.1597
2835,-0.08604
2836,0.2277
2837,-0.1763
2838,-0.08617
2839,-0.05026
2840,-0.05544
2841,-0.1006
2842,0.1693
2843,0.01808
2844,0.1556
2845,-0.009722
2846,-0.02224
2847,0.08201
2848,-0.06019
2849,0.03446
2850,0.1741
2851,-0.02521
2852,0.1492
2853,-0.07944
2854,-0.03843
2855,0.1618
2856,0.06042
2857,-0.117
2858,-0.008654
2859,-0.0534
2860,-0.08772
2861,-0.1635
2862,0.09305
2863,-0.03568
2864,0.03895
2865,0.05446
2866,0.2074
2867,0.06739
2868,0.2145
2869,0.01115
2870,0.3045
2871,-0.02636
2872,-0.06953
2873,0.2406
2874,0.06429
2875,-0.09371
2876,0.07179
2877,-0.08452
2878,0.1111
2879,-0.1635
2880,0.1253
2881,-0.06021
2882,0.2472
2883,-0.235
2884,0.3037
2885,0.1766
2886,-0.03051
2887,0.1425
2888,0.01514
2889,-0.1842
2890,-0.04065
2891,0.009189
2892,-0.07366
2893,-0.07489
2894,0.1189
2895,0.08067
2896,0.005901
2897,-0.003205
2898,0.02037
2899,0.1289
2900,0.02372
2901,0.02022
2902,0.0126
2903,-0.02554
2904,0.05708
2905,0.05825
2906,-0.07634
2907,0.02872
2908,0.05812
2909,-0.05942
2910,-0.1032
2911,0.0424
2912,0.02666
2913,0.1393
2914,-0.0782
2915,0.05089
2916,-0.05434
2917,0.03397
2918,0.1129
2919,-0.09693
2920,-0.1185
2921,-0.2748
2922,0.0007293
2923,0.04086
2924,0.1216
2925,0.09639
2926,0.01885
2927,0.1869
2928,-0.01296
2929,-0.03397
2930,-0.02656
2931,0.06812
2932,-0.05763
2933,0.02821
2934,-0.1399
2935,-0.04589
2936,0.1601
2937,0.004778
2938,0.1074
2939,-0.1577
2940,-0.007609
2941,-0.08955
2942,0.1664
2943,0.05576
2944,0.03301
2945,-0.01625
2946,-0.05786
2947,0.04147
2948,0.1907
2949,-0.06558
2950,0.1548
2951,-0.09448
2952,0.04215
2953,-0.01178
2954,0.03003
2955,-0.01635
2956,0.1099
2957,0.09622
2958,-0.00717
2959,-0.05156
2960,0.003513
2961,-0.105
2962,-0.04788
2963,0.01964
2964,-0.04872
2965,0.1804
2966,0.09624
2967,-0.05177
2968,-0.0905
2969,0.1157
2970,-0.06727
2971,-0.01645
2972,-0.0178
2973,0.1078
2974,0.02909
2975,0.04918
2976,-0.1009
2977,0.1202
2978,0.1317
2979,-0.03341
2980,-0.1144
2981,0.1824
2982,0.2568
2983,0.1451
2984,-0.07878
2985,0.1737
2986,-0.1369
2987,0.05791
2988,0.1156
2989,0.02338
2990,-0.04046
2991,0.07602
2992,0.003133
2993,0.04753
2994,0.03068
2995,-0.113
2996,0.05189
2997,-0.2166
2998,0.05128
2999,-0.0323
3000,0.0681
3001,0.03105
3002,0.1697
3003,-0.04896
3004,-0.00685
3005,-0.01764
3006,-0.08428
3007,-0.01252
3008,-0.05255
3009,-0.01283
3010,0.04838
3011,-0.01615
3012,0.01937
3013,-0.1344
3014,0.01898
3015,0.1395
3016,-0.08075
3017,-0.08697
3018,0.0752
3019,-0.1159
3020,0.02567
3021,-0.02015
3022,0.09422
3023,0.01347
3024,-0.1028
3025,-0.1375
3026,0.1859
3027,-0.03979
3028,0.04796
3029,-0.05795
3030,-0.2154
3031,0.2064
3032,0.02808
3033,-0.04367
3034,0.06995
3035,0.02575
3036,0.0407
3037,-0.08391
3038,0.005962
3039,0.02282
3040,0.03676
3041,-0.04875
3042,0.07886
3043,-0.07039
3044,-0.1658
3045,-0.14
3046,0.1004
3047,0.199
3048,0.04777
3049,0.02143
3050,-0.03662
3051,-0.08045
3052,0.08886
3053,0.07498
3054,-0.1441
3055,0.05042
3056,0.01237
3057,0.1379
3058,0.006009
3059,0.02757
3060,0.01551
3061,-0.1006
3062,-0.2009
3063,-0.01776
3064,0.1062
3065,-0.1488
3066,0.01347
3067,0.1558
3068,0.1013
3069,0.02353
3070,-0.06451
3071,0.1376
3072,-0.04712
3073,0.08357
3074,-0.06803
3075,0.04604
3076,0.2581
3077,-0.1049
3078,0.1815
3079,-0.03451
3080,-0.06567
3081,0.01156
3082,0.05278
3083,0.05877
3084,-0.1902
3085,0.02563
3086,0.05075
3087,-0.03158
3088,-0.001628
3089,0.06753
3090,-0.02668
3091,-0.01526
3092,0.1345
3093,0.1137
3094,-0.144
3095,0.2295
3096,-0.009261
3097,0.001066
3098,-0.06261
3099,-0.1721
3100,0.02345
3101,-0.05109
3102,0.1889
3103,0.06001
3104,-0.03397
3105,-0.08443
3106,0.01342
3107,0.09663
3108,0.01474
3109,-0.03881
3110,0.08101
3111,-0.07424
3112,-0.07121
3113,0.07721
3114,0.002324
3115,-0.1911
3116,0.01968
3117,0.1172
3118,0.05423
3119,-0.002655
3120,0.08619
3121,0.06405
3122,-0.1146
3123,0.03945
3124,-0.1546
3125,-0.04339
3126,0.009187
3127,0.03304
3128,-0.1986
3129,0.0999
3130,-0.05889
3131,-0.03261
3132,0.01787
3133,-0.05961
3134,0.3323
3135,-0.02082
3136,0.03266
3137,0.1856
3138,-0.1186
3139,-0.1188
3140,0.07805
3141,-0.03797
3142,-0.08937
3143,0.1854
3144,0.005234
3145,-0.09877
3146,0.0424
3147,0.08395
3148,-0.01235
3149,0.1152
3150,-0.04992
3151,0.02402
3152,0.007606
3153,-0.1817
3154,0.1088
3155,0.009201
3156,0.1089
3157,-0.02387
3158,0.05647
3159,-0.04399
3160,-0.01055
3161,0.07174
3162,-0.09382
3163,-0.04895
3164,0.1064
3165,-0.03176
3166,-0.01739
3167,-0.1574
3168,-0.1846
3169,-0.04033
3170,-0.08291
3171,-0.09905
3172,0.02832
3173,-0.2538
3174,0.01228
3175,-0.03302
3176,-0.04432
3177,0.06368
3178,0.0683
3179,0.1117
3180,0.1362
3181,0.01056
3182,-0.1816
3183,0.04613
3184,-0.07514
3185,0.04457
3186,0.2304
3187,0.0436
3188,-0.01903
3189,-0.07004
3190,0.08436
3191,-0.1136
3192,0.01351
3193,-0.1968
3194,0.02449
3195,0.1182
3196,0.07123
3197,-0.01604
3198,-0.09732
3199,0.01495
3200,0.01672
3201,-0.108
3202,-0.04278
3203,-0.00223
3204,0.08362
3205,-0.01402
3206,-0.09961
3207,-0.05488
3208,-0.01468
3209,0.07018
3210,-0.04726
3211,-0.05143
3212,-0.03945
3213,0.137
3214,0.0551
3215,-0.07661
3216,0.0002293
3217,-0.04598
3218,-0.03252
3219,-0.1338
3220,-0.06608
3221,-0.0999
3222,-0.031
3223,0.009041
3224,0.05426
3225,-0.07304
3226,-0.04758
3227,0.1583
3228,0.1239
3229,-0.03411
3230,0.0583
3231,0.2313
3232,0.03806
3233,0.05173
3234,0.1004
3235,-0.04074
3236,0.1676
3237,0.02277
3238,0.07318
3239,0.07439
3240,0.1005
3241,-0.09382
3242,0.1325
3243,0.03449
3244,-0.1376
3245,-0.131
3246,0.1912
3247,-0.1365
3248,0.03004
3249,0.03574
3250,-0.02408
3251,0.09164
3252,-0.181
3253,0.2052
3254,0.04065
3255,-0.06491
3256,0.008005
3257,0.06615
3258,0.0907
3259,-0.1601
3260,0.05608
3261,0.07821
3262,0.09406
3263,0.1855
3264,-0.03723
3265,0.1575
3266,0.03352
3267,0.1245
3268,-0.002246
3269,-0.111
3270,-0.07672
3271,-0.07575
3272,-0.06323
3273,0.0066
3274,-0.1071
3275,-0.0196
3276,0.07523
3277,-0.0567
3278,0.1823
3279,0.172
3280,0.07569
3281,0.02754
3282,-0.02085
3283,0.0889
3284,-0.05287
3285,-0.1047
3286,0.0814
3287,0.2918
3288,-0.1904
3289,-0.08252
3290,0.1454
3291,-0.03933
3292,0.03874
3293,-0.1622
3294,-0.1605
3295,0.1129
3296,0.04771
3297,-0.2167
3298,-0.03963
3299,0.2005
3300,0.06145
3301,0.02655
3302,-0.05821
3303,-0.127
3304,0.03439
3305,0.1485
3306,-0.03662
3307,0.0698
3308,0.1215
3309,0.05441
3310,-0.07843
3311,0.1773
3312,0.02606
3313,-0.1301
3314,0.07953
3315,-0.1669
3316,0.06691
3317,-0.01187
3318,-0.111
3319,0.04482
3320,0.03144
3321,-0.1512
3322,0.045
3323,-0.0446
3324,0.1153
3325,0.1688
3326,0.08489
3327,0.06938
3328,-0.1868
3329,-0.05901
3330,-0.007023
3331,0.07736
3332,0.2394
3333,-0.07456
3334,-0.05665
3335,0.08726
3336,-0.2057
3337,-0.08881
3338,-0.07477
3339,-0.11
3340,-0.02782
3341,0.02358
3342,0.04413
3343,-0.03225
3344,-0.05859
3345,0.1694
3346,-0.02271
3347,0.1944
3348,-0.05188
3349,0.03631
3350,-0.05925
3351,-0.06333
3352,-0.007235
3353,0.1859
3354,0.1078
3355,-0.06693
3356,0.001346
3357,-0.02133
3358,0.007533
3359,0.1568
3360,-0.1812
3361,0.03133
3362,0.01245
3363,0.1132
3364,0.06454
3365,0.03621
3366,-0.09215
3367,-0.1262
3368,-0.03793
3369,-0.05608
3370,0.08112
3371,0.02082
3372,-0.08641
3373,0.03771
3374,0.02821
3375,0.02291
3376,0.03579
3377,-0.03291
3378,-0.04646
3379,0.2142
3380,0.05462
3381,0.01555
3382,0.2423
3383,-0.106
3384,-0.1357
3385,0.04412
3386,0.1487
3387,-0.07808
3388,0.0553
3389,-0.1294
3390,-0.03594
3391,0.06585
3392,-0.006702
3393,0.1385
3394,-0.06658
3395,0.1285
3396,-0.2216
3397,-0.03244
3398,0.0154
3399,0.01318
3400,0.02309
3401,0.04969
3402,-0.2446
3403,0.08655
3404,0.1848
3405,-0.08539
3406,0.04853
3407,-0.03471
3408,-0.07706
3409,0.1011
3410,-0.01046
3411,-0.02825
3412,0.1929
3413,0.04771
3414,-0.009558
3415,0.003103
3416,0.08541
3417,0.0654
3418,-0.04302
3419,0.01926
3420,0.1035
3421,0.1053
