MDTU,min_ave,max_ave
1,0.203552,0.28428
2,0.144698,0.235065
3,0.111633,0.203457
4,0.0814058,0.182747
5,0.0571669,0.158542
6,0.0309743,0.137552
7,0.0309743,0.137552
8,0.0218485,0.122779
9,0.0148638,0.109985
10,-0.0101169,0.116647
11,-0.0102504,0.10074
12,-0.0156206,0.0960111
13,-0.028134,0.0871026
14,-0.0283108,0.0828029
15,-0.0307622,0.079965
16,-0.0394088,0.0763607
17,-0.0419951,0.0721329
18,-0.0439151,0.0742667
19,-0.0469758,0.0658094
20,-0.0490154,0.07267
21,-0.0486754,0.0644291
22,-0.0463113,0.0581732
23,-0.0511564,0.0630935
24,-0.0493175,0.0691839
25,-0.054835,0.0618761
26,-0.0600371,0.0724388
27,-0.0587793,0.069547
28,-0.0552802,0.0638016
29,-0.0531821,0.0661198
30,-0.0568021,0.069642
31,-0.0568021,0.069642
32,-0.0461913,0.0667438
33,-0.0552346,0.0574387
34,-0.0498039,0.0616869
35,-0.0528663,0.0665335
36,-0.0468316,0.0703811
37,-0.0536088,0.0679122
38,-0.0478183,0.0664884
39,-0.0483414,0.0696178
40,-0.0470075,0.0704032
41,-0.0506569,0.0634024
42,-0.0506569,0.0634024
43,-0.0532489,0.0737591
44,-0.0430375,0.0694008
45,-0.0430375,0.0694008
46,-0.0451018,0.0685566
47,-0.0520995,0.0638938
48,-0.0520995,0.0638938
49,-0.0509082,0.0610031
50,-0.0509082,0.0610031
51,-0.0509082,0.0610031
52,-0.0509082,0.0610031
53,-0.0509082,0.0610031
54,-0.0571178,0.0652826
55,-0.0571178,0.0652826
56,-0.0557018,0.0606562
57,-0.0542768,0.061133
58,-0.0640428,0.058909
59,-0.0640428,0.058909
60,-0.0609374,0.0631203
61,-0.0616929,0.0542508
62,-0.0448149,0.0618032
63,-0.0536226,0.0532103
64,-0.0647316,0.0600771
65,-0.062182,0.0623135
66,-0.0559731,0.0584043
67,-0.0559731,0.0584043
68,-0.0559731,0.0584043
69,-0.0742724,0.0573024
70,-0.0742724,0.0573024
71,-0.0742724,0.0573024
72,-0.0742724,0.0573024
73,-0.0742724,0.0573024
74,-0.0742724,0.0573024
75,-0.0553282,0.0642333
76,-0.0667585,0.0594077
77,-0.0667585,0.0594077
78,-0.0667585,0.0594077
79,-0.0558505,0.0608805
80,-0.057866,0.0616944
81,-0.057866,0.0616944
82,-0.0639944,0.0572345
83,-0.0639944,0.0572345
84,-0.0655145,0.0534682
85,-0.057424,0.0559138
86,-0.0580481,0.0535554
87,-0.0542282,0.0586813
88,-0.0495592,0.0601395
89,-0.0549016,0.062106
90,-0.0499582,0.0658393
91,-0.0499582,0.0658393
92,-0.0452104,0.0665004
93,-0.0514669,0.062151
94,-0.0514669,0.062151
95,-0.0627551,0.0614683
96,-0.0520597,0.069981
97,-0.0480412,0.0675153
98,-0.0517769,0.0609522
99,-0.0517769,0.0609522
100,-0.0470589,0.0620787
101,-0.0440279,0.0621309
102,-0.0476282,0.0637983
103,-0.0542655,0.0651272
104,-0.0542655,0.0651272
105,-0.0530283,0.0669402
106,-0.0530283,0.0669402
107,-0.052069,0.0630573
108,-0.053493,0.0534587
109,-0.053493,0.0534587
110,-0.053493,0.0534587
111,-0.0517667,0.0610798
112,-0.0517667,0.0610798
113,-0.0547991,0.0596427
114,-0.0522293,0.0641169
115,-0.0541343,0.0660266
116,-0.057358,0.0633392
117,-0.057358,0.0633392
118,-0.0581232,0.0609766
119,-0.0500235,0.064224
120,-0.064387,0.0584082
121,-0.0649967,0.061032
122,-0.0607691,0.0590863
123,-0.061606,0.0599241
124,-0.0547008,0.0653342
125,-0.0520715,0.059239
126,-0.0573315,0.0630825
127,-0.0573315,0.0630825
128,-0.0573315,0.0630825
129,-0.0518176,0.0654692
130,-0.0518176,0.0654692
131,-0.0576309,0.0606858
132,-0.0585875,0.0555048
133,-0.0646959,0.0572431
134,-0.0590879,0.062357
135,-0.0590879,0.062357
136,-0.0590879,0.062357
137,-0.0570642,0.0557324
138,-0.0623541,0.0542108
139,-0.0556388,0.0676579
140,-0.0578522,0.0583249
141,-0.0578522,0.0583249
142,-0.0578522,0.0583249
143,-0.0578254,0.0610334
144,-0.0443832,0.0640056
145,-0.0495876,0.0633066
146,-0.0495876,0.0633066
147,-0.0557361,0.0582014
148,-0.0557361,0.0582014
149,-0.0591329,0.0578638
150,-0.0612643,0.0552578
151,-0.0612643,0.0552578
152,-0.0641275,0.0604752
153,-0.056642,0.0582255
154,-0.056642,0.0582255
155,-0.0637702,0.069126
156,-0.0530992,0.0645028
157,-0.0491038,0.06828
158,-0.0496834,0.0683283
159,-0.0462196,0.0734489
160,-0.0493739,0.0720238
161,-0.0522719,0.072717
162,-0.0459438,0.0749259
163,-0.0459438,0.0749259
164,-0.0459438,0.0749259
165,-0.0459438,0.0749259
166,-0.0459438,0.0749259
167,-0.0459438,0.0749259
168,-0.0518713,0.0718125
169,-0.0468564,0.0721503
170,-0.0472832,0.0615072
171,-0.0447951,0.0676031
172,-0.0460134,0.0645308
173,-0.0513661,0.061844
174,-0.0470346,0.0634198
175,-0.0470346,0.0634198
176,-0.0505851,0.06583
177,-0.0553538,0.0679222
178,-0.048527,0.064343
179,-0.048527,0.064343
180,-0.048527,0.064343
181,-0.0433161,0.0648297
182,-0.0455303,0.0626976
183,-0.0496436,0.0596786
184,-0.0517335,0.0640295
185,-0.0517335,0.0640295
186,-0.0517335,0.0640295
187,-0.0463071,0.0685676
188,-0.0503464,0.0668022
189,-0.0514171,0.0599736
190,-0.0514171,0.0599736
191,-0.0473129,0.0694138
192,-0.0568734,0.062405
193,-0.0548877,0.0535404
194,-0.0543571,0.0590388
195,-0.0547534,0.0619531
196,-0.0514026,0.0633945
197,-0.0537591,0.0658318
198,-0.056212,0.0588469
199,-0.056212,0.0588469
200,-0.0558236,0.0713829
201,-0.0587082,0.0582808
202,-0.0598753,0.0523543
203,-0.0598753,0.0523543
204,-0.0574385,0.0577002
205,-0.0574385,0.0577002
206,-0.0537425,0.0595269
207,-0.0537425,0.0595269
208,-0.053817,0.0660938
209,-0.053817,0.0660938
210,-0.0655167,0.0557671
211,-0.0587112,0.0585093
212,-0.0634882,0.0576769
213,-0.0743225,0.0519752
214,-0.0743225,0.0519752
215,-0.0743225,0.0519752
216,-0.0605519,0.0550376
217,-0.0605519,0.0550376
218,-0.0605519,0.0550376
219,-0.0605519,0.0550376
220,-0.0605519,0.0550376
221,-0.0619232,0.0615914
222,-0.0609048,0.0586657
223,-0.052566,0.054435
224,-0.0508163,0.0613736
225,-0.0599736,0.0612792
226,-0.0599736,0.0612792
227,-0.0586858,0.0536308
228,-0.0531167,0.0603614
229,-0.0517915,0.0661503
230,-0.0523578,0.0684925
231,-0.0581945,0.0713183
232,-0.0486867,0.0649746
233,-0.0499739,0.0666912
234,-0.0497531,0.0671811
235,-0.0431717,0.0678934
236,-0.0403357,0.0757114
237,-0.0357297,0.072236
238,-0.0357297,0.072236
