MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.983595,0.979617,0.0883783
2,0.977928,0.977175,0.0383568
3,0.974975,0.974758,-0.0205532
4,0.97347,0.970742,-0.0728377
5,0.970782,0.970217,-0.0331207
6,0.974636,0.974308,0.0252699
7,0.974636,0.974308,0.0252699
8,0.96959,0.968158,-0.0526647
9,0.975217,0.972392,0.0741853
10,0.975918,0.902792,0.370652
11,0.977425,0.80843,0.549364
12,0.974291,0.802324,0.552737
13,0.969525,0.749983,0.614415
14,0.973781,0.811897,0.537655
15,0.970404,0.913108,0.328507
16,0.973555,0.92545,0.302245
17,0.963879,0.963017,0.0407718
18,0.962526,0.96175,-0.0386469
19,0.970818,0.961475,-0.13436
20,0.971732,0.960333,-0.148403
21,0.975,0.930367,-0.291621
22,0.972493,0.922533,-0.307692
23,0.95853,0.895042,-0.343045
24,0.960004,0.918325,-0.279797
25,0.973139,0.819344,-0.525047
26,0.974588,0.740614,-0.633493
27,0.971186,0.907075,-0.347012
28,0.968946,0.91515,-0.318366
29,0.975757,0.9479,-0.231487
30,0.970927,0.943425,-0.229451
31,0.970927,0.943425,-0.229451
32,0.972014,0.915817,-0.325716
33,0.96758,0.89135,-0.376439
34,0.969031,0.868967,-0.428856
35,0.969072,0.932875,-0.262382
36,0.969364,0.918067,-0.311161
37,0.965293,0.828168,-0.495912
38,0.971787,0.763345,-0.601393
39,0.966957,0.789498,-0.5583
40,0.960592,0.712186,-0.644614
41,0.966083,0.620528,-0.740447
42,0.966083,0.620528,-0.740447
43,0.966701,0.522101,-0.813586
44,0.965095,0.677933,-0.686888
45,0.965095,0.677933,-0.686888
46,0.974456,0.691594,-0.686486
47,0.968271,0.735533,-0.629713
48,0.968271,0.735533,-0.629713
49,0.968851,0.603868,-0.757638
50,0.968851,0.603868,-0.757638
51,0.968851,0.603868,-0.757638
52,0.968851,0.603868,-0.757638
53,0.968851,0.603868,-0.757638
54,0.970384,0.676388,-0.695806
55,0.970384,0.676388,-0.695806
56,0.971807,0.699325,-0.674798
57,0.971243,0.867183,-0.437386
58,0.976666,0.826213,-0.520816
59,0.976666,0.826213,-0.520816
60,0.974437,0.836967,-0.499013
61,0.968179,0.85505,-0.454159
62,0.970935,0.850675,-0.468047
63,0.965888,0.868458,-0.422753
64,0.971442,0.908717,-0.343414
65,0.973951,0.784045,-0.577802
66,0.97152,0.730832,-0.640106
67,0.97152,0.730832,-0.640106
68,0.97152,0.730832,-0.640106
69,0.975911,0.762634,-0.608927
70,0.975911,0.762634,-0.608927
71,0.975911,0.762634,-0.608927
72,0.975911,0.762634,-0.608927
73,0.975911,0.762634,-0.608927
74,0.975911,0.762634,-0.608927
75,0.96816,0.738929,-0.625553
76,0.967001,0.805567,-0.534933
77,0.967001,0.805567,-0.534933
78,0.967001,0.805567,-0.534933
79,0.971324,0.727676,-0.643396
80,0.968096,0.66767,-0.701018
81,0.968096,0.66767,-0.701018
82,0.970747,0.757672,-0.606862
83,0.970747,0.757672,-0.606862
84,0.964882,0.639033,-0.722935
85,0.966739,0.549224,-0.795573
86,0.96655,0.505841,-0.823616
87,0.962696,0.586098,-0.763723
88,0.970827,0.559049,-0.793706
89,0.964909,0.644087,-0.718472
90,0.976309,0.619992,-0.754181
91,0.976309,0.619992,-0.754181
92,0.97213,0.537917,-0.809742
93,0.970927,0.504528,-0.829548
94,0.970927,0.504528,-0.829548
95,0.973541,0.494446,-0.838633
96,0.967767,0.463933,-0.849317
97,0.973789,0.640754,-0.73328
98,0.967278,0.748589,-0.612569
99,0.967278,0.748589,-0.612569
100,0.969116,0.677751,-0.692704
101,0.962969,0.571447,-0.775086
102,0.966245,0.566171,-0.782994
103,0.965621,0.709037,-0.655508
104,0.965621,0.709037,-0.655508
105,0.973755,0.672863,-0.703885
106,0.973755,0.672863,-0.703885
107,0.97006,0.538505,-0.806863
108,0.972825,0.48837,-0.841358
109,0.972825,0.48837,-0.841358
110,0.972825,0.48837,-0.841358
111,0.975868,0.362834,-0.905908
112,0.975868,0.362834,-0.905908
113,0.972228,0.416103,-0.878683
114,0.97625,0.233459,-0.947925
115,0.972829,0.393013,-0.889908
116,0.96592,0.552641,-0.792206
117,0.96592,0.552641,-0.792206
118,0.974425,0.672766,-0.704905
119,0.968832,0.655352,-0.713547
120,0.96227,0.590888,-0.759482
121,0.960757,0.696607,-0.661659
122,0.966937,0.707047,-0.659585
123,0.974774,0.477327,-0.849908
124,0.967597,0.369642,-0.894208
125,0.96693,0.562515,-0.786467
126,0.966658,0.501447,-0.826426
127,0.966658,0.501447,-0.826426
128,0.966658,0.501447,-0.826426
129,0.964428,0.683811,-0.680092
130,0.964428,0.683811,-0.680092
131,0.956954,0.708439,-0.643331
