MDTU,|Tr(Lx)|
1,0.904067
2,0.830358
3,0.822774
4,0.814071
5,0.802106
6,0.772784
7,0.772784
8,0.746458
9,0.712892
10,0.785272
11,0.761778
12,0.727973
13,0.778645
14,0.67224
15,0.579188
16,0.687707
17,0.760147
18,0.753723
19,0.675105
20,0.748444
21,0.657334
22,0.568361
23,0.689082
24,0.630202
25,0.678694
26,0.653569
27,0.769626
28,0.715715
29,0.676873
30,0.742792
31,0.742792
32,0.725828
33,0.738152
34,0.744388
35,0.752686
36,0.722397
37,0.770746
38,0.728855
39,0.807376
40,0.689285
41,0.713658
42,0.713658
43,0.746694
44,0.735233
45,0.735233
46,0.67165
47,0.687282
48,0.687282
49,0.732608
50,0.732608
51,0.732608
52,0.732608
53,0.732608
54,0.680413
55,0.680413
56,0.721497
57,0.735423
58,0.615112
59,0.615112
60,0.725146
61,0.705015
62,0.69751
63,0.706533
64,0.649283
65,0.679354
66,0.699423
67,0.699423
68,0.699423
69,0.715561
70,0.715561
71,0.715561
72,0.715561
73,0.715561
74,0.715561
75,0.732038
76,0.753969
77,0.753969
78,0.753969
79,0.682729
80,0.642201
81,0.642201
82,0.680141
83,0.680141
84,0.713997
85,0.681272
86,0.598857
87,0.658687
88,0.602829
89,0.693152
90,0.580698
91,0.580698
92,0.633879
93,0.628231
94,0.628231
95,0.595071
96,0.631529
97,0.637599
98,0.646862
99,0.646862
100,0.614597
101,0.684859
102,0.719299
103,0.658023
104,0.658023
105,0.730031
106,0.730031
107,0.669763
108,0.703705
109,0.703705
110,0.703705
111,0.704899
112,0.704899
113,0.732245
114,0.687142
115,0.799223
116,0.655185
117,0.655185
118,0.703072
119,0.71147
120,0.736868
121,0.795693
122,0.741241
123,0.728552
124,0.76674
125,0.77733
126,0.733434
127,0.733434
128,0.733434
129,0.808826
130,0.808826
131,0.695039
132,0.594015
133,0.771059
134,0.691757
135,0.691757
136,0.691757
137,0.740803
138,0.699687
139,0.758629
140,0.698487
141,0.698487
142,0.698487
143,0.595748
144,0.591136
145,0.53437
146,0.53437
147,0.566711
148,0.566711
149,0.68051
150,0.677534
151,0.677534
152,0.790095
153,0.754454
154,0.754454
155,0.682283
156,0.719415
157,0.688442
158,0.7014
159,0.678413
160,0.701277
161,0.749465
162,0.802885
163,0.802885
164,0.802885
165,0.802885
166,0.802885
167,0.802885
168,0.788467
169,0.757702
170,0.706034
171,0.731794
172,0.750326
173,0.75466
174,0.665623
175,0.665623
176,0.755674
177,0.648245
178,0.664653
179,0.664653
180,0.664653
181,0.719359
182,0.649321
183,0.728112
184,0.728134
185,0.728134
186,0.728134
187,0.680727
188,0.735715
189,0.64376
190,0.64376
191,0.60938
192,0.625571
193,0.643873
194,0.746764
195,0.701883
196,0.799421
197,0.759308
198,0.709339
199,0.709339
200,0.805841
201,0.755708
202,0.623459
203,0.623459
204,0.678752
205,0.678752
206,0.698855
207,0.698855
208,0.767506
209,0.767506
210,0.765804
211,0.732465
212,0.742505
213,0.745821
214,0.745821
215,0.745821
216,0.722371
217,0.722371
218,0.722371
219,0.722371
220,0.722371
221,0.731224
222,0.819407
223,0.603974
224,0.713613
225,0.758861
226,0.758861
227,0.743844
228,0.632355
229,0.759003
230,0.691408
231,0.820752
232,0.738773
233,0.66396
234,0.72544
235,0.755537
236,0.684111
237,0.707524
238,0.707524
239,0.770248
240,0.788383
241,0.78296
242,0.78296
243,0.742549
244,0.750424
245,0.750424
246,0.60996
247,0.60996
248,0.543357
249,0.543357
250,0.563543
251,0.563543
252,0.557128
253,0.557128
254,0.586487
255,0.586487
256,0.586487
257,0.586487
258,0.658269
259,0.658269
260,0.775227
261,0.752429
262,0.725673
263,0.640478
264,0.656431
265,0.656431
266,0.656431
267,0.63177
268,0.721175
269,0.659311
270,0.778128
271,0.778128
272,0.778128
273,0.778128
274,0.634831
275,0.676222
276,0.67647
277,0.764477
278,0.666544
279,0.742202
280,0.742202
281,0.682109
282,0.682109
283,0.682109
284,0.77621
285,0.755145
286,0.701038
287,0.701038
288,0.701038
289,0.701038
290,0.646056
291,0.646056
292,0.684047
293,0.636542
294,0.664459
295,0.719358
296,0.719358
297,0.689273
298,0.68626
299,0.68626
300,0.712107
301,0.700269
302,0.700269
303,0.700269
304,0.731232
305,0.731232
306,0.731232
307,0.700854
308,0.731045
309,0.722495
310,0.768035
311,0.768035
312,0.768035
313,0.768035
314,0.768035
315,0.768035
316,0.73352
317,0.730306
318,0.631773
319,0.631773
320,0.631773
321,0.697971
322,0.697971
323,0.750966
324,0.746409
325,0.746934
326,0.746934
327,0.746934
328,0.744408
329,0.536845
330,0.664876
331,0.728925
332,0.592989
333,0.681459
334,0.681459
335,0.718337
336,0.67071
337,0.67071
338,0.691149
339,0.68838
340,0.682621
341,0.682621
342,0.723792
343,0.723792
344,0.723792
345,0.689684
346,0.689684
347,0.689684
348,0.689684
349,0.498555
350,0.530656
351,0.530656
352,0.437377
353,0.437377
354,0.493087
355,0.493087
356,0.427886
357,0.57286
358,0.57286
359,0.57286
360,0.57286
361,0.664739
362,0.649971
363,0.649971
364,0.691248
365,0.739389
366,0.667186
367,0.730316
368,0.605865
369,0.714502
370,0.714502
371,0.714502
372,0.768113
373,0.713469
374,0.713469
375,0.713469
376,0.696703
377,0.687312
378,0.687312
379,0.687312
380,0.60299
381,0.498009
382,0.72282
383,0.635657
384,0.588428
385,0.588428
386,0.643449
387,0.687832
388,0.772733
389,0.787292
390,0.693147
391,0.693147
392,0.755067
393,0.653955
394,0.708916
395,0.716091
396,0.716091
397,0.623957
398,0.716901
399,0.716901
400,0.574354
401,0.721419
402,0.721419
403,0.783235
404,0.750384
405,0.761078
406,0.761078
407,0.717399
408,0.717399
409,0.790131
410,0.790131
411,0.665117
412,0.665117
413,0.740522
414,0.744859
415,0.744859
416,0.621127
417,0.71975
418,0.73597
419,0.73597
420,0.639033
421,0.600097
422,0.658557
423,0.658557
424,0.709393
425,0.654422
426,0.701366
427,0.701366
428,0.647523
429,0.596426
430,0.691457
431,0.66875
432,0.579497
433,0.724765
434,0.667515
435,0.751341
436,0.762563
437,0.610448
438,0.539933
439,0.699317
440,0.699317
441,0.70419
442,0.70419
443,0.70419
444,0.76104
445,0.725316
446,0.755628
447,0.752322
448,0.752322
449,0.67467
450,0.674246
451,0.674246
452,0.648374
453,0.753948
454,0.796411
455,0.80583
456,0.648024
457,0.716723
458,0.771031
459,0.756338
460,0.722739
461,0.706495
462,0.738726
463,0.685031
464,0.685031
465,0.685031
466,0.641813
467,0.753303
468,0.753303
469,0.753303
470,0.801911
471,0.677776
472,0.68464
473,0.699939
474,0.716439
475,0.736175
476,0.736175
477,0.769769
478,0.769769
479,0.765648
480,0.690809
481,0.690809
482,0.690809
483,0.690809
484,0.624843
485,0.730029
486,0.730029
487,0.730029
488,0.730029
489,0.539016
490,0.473522
491,0.473522
492,0.473522
493,0.473522
494,0.6788
495,0.813963
496,0.710685
497,0.517371
498,0.517371
499,0.720528
500,0.743343
501,0.681406
502,0.681406
503,0.681406
504,0.722759
505,0.64338
506,0.606358
507,0.606358
508,0.606358
509,0.606358
510,0.606358
511,0.606358
512,0.650352
513,0.650352
514,0.679106
515,0.660677
516,0.662788
517,0.662788
518,0.688486
519,0.716213
520,0.669518
521,0.669518
522,0.6582
523,0.6582
524,0.717609
525,0.620376
526,0.758798
527,0.642839
528,0.719217
529,0.723396
530,0.723396
531,0.782197
532,0.796267
533,0.675885
534,0.701835
535,0.67882
536,0.706852
537,0.708035
538,0.72532
539,0.759577
540,0.759577
541,0.762301
542,0.787958
543,0.678658
544,0.694284
545,0.658299
546,0.712768
547,0.712768
548,0.638973
549,0.633671
550,0.741118
551,0.748922
552,0.748922
553,0.748922
554,0.664046
555,0.692033
556,0.692033
557,0.755059
558,0.697532
559,0.648215
560,0.648215
561,0.734947
562,0.681737
563,0.774392
564,0.824635
565,0.720219
566,0.720219
567,0.770707
568,0.777551
569,0.777551
570,0.776465
571,0.776465
572,0.782077
573,0.775541
574,0.751406
575,0.751406
576,0.751406
577,0.760843
578,0.760843
579,0.785905
580,0.749805
581,0.694385
582,0.626708
583,0.626708
584,0.596674
585,0.596674
586,0.596674
587,0.596674
588,0.658229
589,0.538175
590,0.61265
591,0.634941
592,0.634941
593,0.646023
594,0.779966
595,0.650711
596,0.514162
597,0.600785
598,0.664853
599,0.722062
600,0.722062
601,0.722062
602,0.6962
603,0.663748
604,0.735807
605,0.767878
606,0.639101
607,0.686376
608,0.707756
609,0.707756
610,0.707756
611,0.739165
612,0.739165
613,0.804246
614,0.797507
615,0.797507
616,0.797507
617,0.797507
618,0.797507
619,0.797507
620,0.757049
621,0.757049
622,0.757049
623,0.757049
624,0.744113
625,0.744113
626,0.67213
627,0.631804
628,0.631804
629,0.670383
630,0.650737
631,0.676726
632,0.676726
633,0.676726
634,0.686578
635,0.668791
636,0.618067
637,0.78873
638,0.797459
639,0.797459
640,0.777052
641,0.640856
642,0.78182
643,0.684781
644,0.684781
645,0.748356
646,0.661959
647,0.661959
648,0.691619
649,0.566215
650,0.49394
651,0.561115
652,0.775456
653,0.662271
654,0.764834
655,0.735335
656,0.735335
657,0.735335
658,0.735335
659,0.737861
660,0.695633
661,0.695633
662,0.769204
663,0.607583
664,0.719791
665,0.719791
666,0.719791
667,0.687666
668,0.687666
669,0.548838
670,0.527281
671,0.499161
672,0.499161
673,0.612414
674,0.612414
675,0.712251
676,0.788185
677,0.724869
678,0.780185
679,0.70356
680,0.753258
681,0.679214
682,0.696973
683,0.696973
684,0.696973
685,0.72338
686,0.766462
687,0.704273
688,0.704273
689,0.704273
690,0.704273
691,0.750871
692,0.65343
693,0.70207
694,0.737796
695,0.723206
696,0.723206
697,0.793568
698,0.793568
699,0.793568
700,0.795518
701,0.780972
702,0.780972
703,0.703009
704,0.742603
705,0.714221
706,0.684482
707,0.693002
708,0.706973
709,0.689831
710,0.708004
711,0.770244
712,0.770244
713,0.714287
714,0.714287
715,0.596299
716,0.66217
717,0.708347
718,0.677646
719,0.713251
720,0.729188
721,0.729188
722,0.729188
723,0.729188
724,0.706497
725,0.744404
726,0.706769
727,0.780697
728,0.763734
729,0.685568
730,0.685568
731,0.685568
732,0.685568
733,0.796364
734,0.756905
735,0.756905
736,0.678255
737,0.678255
738,0.678255
739,0.740566
740,0.740566
741,0.757901
742,0.657922
743,0.751681
744,0.751681
745,0.687239
746,0.687239
747,0.687239
748,0.770692
749,0.770692
750,0.770692
751,0.770692
752,0.770692
753,0.631723
754,0.631723
755,0.729121
756,0.767701
757,0.767701
758,0.686978
759,0.686978
760,0.686978
761,0.629114
762,0.679731
763,0.673395
764,0.673395
765,0.673395
766,0.706094
767,0.68444
768,0.741261
769,0.741261
770,0.741261
771,0.730559
772,0.578247
773,0.711421
774,0.737614
775,0.737614
776,0.718405
777,0.748254
778,0.748254
779,0.699157
780,0.793688
781,0.793688
782,0.745724
783,0.759169
784,0.759169
785,0.640156
786,0.680731
787,0.680731
788,0.581815
789,0.707476
790,0.625468
791,0.634305
792,0.469353
793,0.574027
794,0.738254
795,0.738254
796,0.738254
797,0.738254
798,0.715155
799,0.681155
800,0.681155
801,0.672239
802,0.705613
803,0.597388
804,0.597388
805,0.646684
806,0.723879
807,0.770854
808,0.677025
809,0.68846
810,0.692346
811,0.604187
812,0.692292
813,0.721771
814,0.721771
815,0.721771
816,0.690277
817,0.690277
818,0.611654
819,0.663375
820,0.663397
821,0.662216
822,0.775387
823,0.720878
824,0.678419
825,0.678419
826,0.672205
827,0.680798
828,0.639459
829,0.610639
830,0.638679
831,0.607913
832,0.607913
833,0.677654
834,0.677654
835,0.715532
836,0.701427
837,0.701427
838,0.658495
839,0.704201
840,0.656384
841,0.612376
842,0.612376
843,0.581901
844,0.581901
845,0.686899
846,0.661446
847,0.76912
848,0.781408
849,0.781408
850,0.781408
851,0.688846
852,0.688846
853,0.763536
854,0.777637
855,0.631936
856,0.631936
857,0.62342
858,0.691215
859,0.703498
860,0.703498
861,0.703498
862,0.660862
863,0.660862
864,0.705269
865,0.65636
866,0.65636
867,0.65636
868,0.749444
869,0.702014
870,0.532515
871,0.63684
872,0.627756
873,0.693476
874,0.69402
875,0.666879
876,0.598014
877,0.598014
878,0.705117
879,0.705117
880,0.705117
881,0.649418
882,0.635077
883,0.631303
884,0.734525
885,0.633203
886,0.629261
887,0.664293
888,0.664293
889,0.664293
890,0.729032
891,0.720574
892,0.710829
893,0.767941
894,0.714038
895,0.663166
896,0.737411
897,0.737411
898,0.712422
899,0.712422
900,0.742027
901,0.75196
902,0.75196
903,0.75196
904,0.640984
905,0.716136
906,0.668421
907,0.619001
908,0.619001
909,0.619001
910,0.640696
911,0.799906
912,0.799906
913,0.799906
914,0.799906
915,0.77765
916,0.670684
917,0.670684
918,0.687274
919,0.611604
920,0.727738
921,0.737147
922,0.737965
923,0.73405
924,0.798609
925,0.631566
926,0.696091
927,0.767097
928,0.724577
929,0.719594
930,0.733133
931,0.690358
932,0.690358
933,0.690358
934,0.690358
935,0.638424
936,0.638424
937,0.638424
938,0.638424
939,0.722361
940,0.722361
941,0.676954
942,0.728533
943,0.773695
944,0.741402
945,0.685443
946,0.685443
947,0.78409
948,0.705389
949,0.736189
950,0.736189
951,0.714941
952,0.761202
953,0.727464
954,0.709249
955,0.77718
956,0.714571
957,0.714571
958,0.714571
959,0.714571
960,0.77038
961,0.623201
962,0.686349
963,0.746206
964,0.667574
965,0.611138
966,0.611138
967,0.611138
968,0.611138
969,0.611138
970,0.611138
971,0.459806
972,0.604169
973,0.630768
974,0.630768
975,0.735207
976,0.768723
977,0.712215
978,0.669059
979,0.637042
980,0.712283
981,0.683049
982,0.714588
983,0.677323
984,0.677323
985,0.684147
986,0.684147
987,0.630118
988,0.630118
989,0.723612
990,0.556898
991,0.70623
992,0.56755
993,0.674661
994,0.694442
995,0.751175
996,0.782019
997,0.750138
998,0.750138
999,0.750138
1000,0.750138
1001,0.750138
1002,0.767461
1003,0.72688
1004,0.730119
1005,0.741534
1006,0.741534
1007,0.704476
1008,0.704476
1009,0.704476
1010,0.704476
1011,0.704476
1012,0.650249
1013,0.69882
1014,0.69882
1015,0.76532
1016,0.724313
1017,0.741177
1018,0.741177
1019,0.804504
1020,0.804504
1021,0.804504
1022,0.709301
1023,0.670268
1024,0.656124
1025,0.681795
1026,0.666726
1027,0.70979
1028,0.675342
1029,0.670252
1030,0.636565
1031,0.684828
1032,0.684828
1033,0.684828
1034,0.597324
1035,0.737593
1036,0.737593
1037,0.737593
1038,0.702204
1039,0.702204
1040,0.702204
1041,0.702204
1042,0.689874
1043,0.728486
1044,0.660515
1045,0.660515
1046,0.660515
1047,0.790304
1048,0.790304
1049,0.790304
1050,0.783028
1051,0.783028
1052,0.782313
1053,0.771005
1054,0.771005
1055,0.826771
1056,0.737183
1057,0.737183
1058,0.755387
1059,0.665947
1060,0.726412
1061,0.726412
1062,0.707455
1063,0.707455
1064,0.726537
1065,0.726537
1066,0.726537
1067,0.801452
1068,0.760944
1069,0.788937
1070,0.788937
1071,0.788937
1072,0.802842
1073,0.796218
1074,0.796218
1075,0.721789
1076,0.777199
1077,0.682895
1078,0.746916
1079,0.746916
1080,0.746916
1081,0.746916
1082,0.727182
1083,0.727182
1084,0.694231
1085,0.750776
1086,0.69557
1087,0.69557
1088,0.69557
1089,0.69557
1090,0.656686
1091,0.656686
1092,0.630332
1093,0.788867
1094,0.796245
1095,0.796245
1096,0.796245
1097,0.796245
1098,0.730067
1099,0.675771
1100,0.59901
1101,0.59901
1102,0.57146
1103,0.751017
1104,0.788639
1105,0.788639
1106,0.788639
1107,0.759991
1108,0.759991
1109,0.759991
1110,0.714928
1111,0.692716
1112,0.640702
1113,0.640702
1114,0.716415
1115,0.750168
1116,0.750168
1117,0.796145
1118,0.796145
1119,0.737993
1120,0.747903
1121,0.712367
1122,0.712367
1123,0.708249
1124,0.652974
1125,0.652974
1126,0.691449
1127,0.754413
1128,0.761696
1129,0.709673
1130,0.784867
1131,0.726015
1132,0.746801
1133,0.662935
1134,0.662935
1135,0.662935
1136,0.703813
1137,0.647668
1138,0.647668
1139,0.647668
1140,0.630869
1141,0.754468
1142,0.754468
1143,0.72057
1144,0.727152
1145,0.727152
1146,0.673141
1147,0.690413
1148,0.646327
1149,0.646327
1150,0.648435
1151,0.648435
1152,0.681941
1153,0.625854
1154,0.657344
1155,0.657344
1156,0.714848
1157,0.75706
1158,0.678634
1159,0.678634
1160,0.778488
1161,0.698399
1162,0.698399
