MDTU,S_F
1,0.882252
2,1.02581
3,1.02112
4,1.01157
5,1.00983
6,1.01277
7,0.993847
8,1.00794
9,1.00582
10,1.00662
11,1.00792
12,0.999728
13,1.00462
14,1.00054
15,0.999262
16,1.00138
17,1.00424
18,0.997785
19,0.996444
20,1.00109
21,1.00107
22,1.00574
23,0.998027
24,0.999369
25,0.998754
26,0.995466
27,1.00762
28,0.99877
29,1.00151
30,0.998173
31,0.998496
32,1.0036
33,1.00275
34,1.00061
35,0.998044
36,1.00495
37,1.01064
38,1.00249
39,1.00445
40,0.998845
41,1.0013
42,1.00236
43,0.997552
44,0.994919
45,1.00599
46,1.00125
47,1.00306
48,0.999706
49,1.00096
50,0.993671
51,0.99807
52,1.00353
53,1.0024
54,0.996867
55,0.999192
56,0.99772
57,1.00078
58,1.00442
59,1.00052
60,1.00093
61,1.00213
62,0.99492
63,1.00019
64,0.999445
65,0.999194
66,0.996654
67,1.00254
68,0.995807
69,0.99625
70,0.9977
71,0.997525
72,1.00386
73,1.00695
74,0.99387
75,1.00211
76,1.00773
77,0.997413
78,1.00244
79,1.00144
80,0.997859
81,0.999148
82,0.996564
83,0.995203
84,0.994612
85,0.999474
86,0.999057
87,0.99566
88,1.00025
89,0.99637
90,0.998913
91,1.00224
92,0.99684
93,1.00268
94,0.999518
95,0.996632
96,0.994352
97,1.00544
98,1.00075
99,0.996607
100,0.994916
101,1.00167
102,1.0055
103,0.998102
104,1.00507
105,0.998938
106,1.0016
107,1.00371
108,1.00304
109,0.998374
110,0.998821
111,1.00401
112,0.994223
113,1.00517
114,0.995271
115,0.9946
116,1.00256
117,1.00184
118,1.00135
119,1.00202
120,1.00191
121,0.998911
122,0.999467
123,0.99596
124,1.00099
125,1.00263
126,0.996337
127,1.00115
128,1.00815
129,1.00056
130,1.00747
131,1.00363
132,1.00326
133,1.00156
134,0.997145
135,1.00008
136,0.995763
137,1.00372
138,0.998971
139,0.997827
140,0.999209
141,0.992428
142,0.996305
143,0.99934
144,1.00104
145,1.00434
146,0.988188
147,0.998145
148,0.994739
149,0.999936
150,0.999967
151,0.995226
152,1.00591
153,0.998242
154,1.00458
155,1.00461
156,1.00056
157,0.999093
158,0.999389
159,0.998561
160,1.00593
161,1.00546
162,1.00093
163,0.994284
164,0.999069
165,1.00092
166,0.995782
167,1.00028
168,1.00291
169,0.999344
170,0.998738
171,0.994976
172,1.00473
173,0.999806
174,0.996075
175,1.00373
176,1.00295
177,0.998989
178,0.993006
179,0.999314
180,0.998938
181,1.00162
182,1.00577
183,0.998824
184,1.00362
185,1.00803
186,0.996322
187,1.00187
188,1.00628
189,0.995035
190,0.99164
191,1.00286
192,1.00386
193,1.00532
194,0.997962
195,0.998107
196,1.00591
197,0.99565
198,1.00016
199,0.994931
200,0.999453
201,0.996416
202,1.00338
203,1.00252
204,1.00237
205,0.99917
206,1.00375
207,0.998931
208,0.998954
209,0.999111
210,1.00413
211,0.995537
212,0.99896
213,1.00325
214,1.00066
215,1.0049
216,0.993861
217,0.994062
218,1.00228
219,0.99967
220,0.997359
221,1.00166
222,1.00287
223,0.995537
224,0.997111
225,0.998024
226,0.997919
227,1.00024
228,0.996515
229,1.00279
230,0.995002
231,1.00013
232,0.997574
233,0.998187
234,0.996749
235,0.999687
236,1.00391
237,1.00217
238,1.00346
239,0.999933
240,0.99921
241,1.01082
242,1.00234
243,0.998187
244,1.00602
245,1.00022
246,1.00101
247,0.994556
248,0.997883
249,1.00137
250,1.00044
251,0.994845
252,0.999508
253,1.00051
254,1.0004
255,1.01063
256,1.00042
257,1.00365
258,1.00027
259,1.00323
260,1.00152
261,0.99773
262,0.996388
263,1.00544
264,0.997547
265,0.994343
266,1.00048
267,1.00455
268,1.0043
269,1.00024
270,0.996381
271,0.999911
272,1.00388
273,1.0037
274,1.00323
275,0.995226
276,1.00646
277,0.993752
278,0.997126
279,0.998332
280,0.999824
281,0.996305
282,1.00098
283,0.998022
284,1.00472
285,1.00098
286,0.997024
287,0.998662
288,1.00729
289,1.00369
290,1.00336
291,0.999164
292,1.00044
293,1.00593
294,0.998038
295,1.00098
296,0.992973
297,0.999737
298,1.00161
299,1.00195
300,0.998796
301,1.0054
302,0.999778
303,1.00255
304,0.998662
305,0.99966
306,0.996957
307,0.996555
308,1.00023
309,0.999152
310,0.994805
311,0.999715
312,0.99595
313,1.00058
314,1.00024
315,0.998205
316,1.00315
317,1.00317
318,0.998091
319,0.996345
320,1.00164
321,1.00702
322,1.00479
323,0.998801
324,1.00129
325,0.992392
326,0.998767
327,1.00158
328,1.00537
329,1.00126
330,0.997825
331,0.99344
332,0.996453
333,1.00103
334,1.00118
335,0.998711
336,1.00578
337,0.989326
338,0.998915
339,0.995494
340,0.998157
341,0.998055
342,1.00136
343,0.987365
344,1.00475
345,1.0016
346,1.00116
347,1.00154
348,1.0026
349,1.00074
350,1.00173
351,1.00084
352,0.999838
353,0.997375
354,0.989969
355,0.998951
356,1.00337
357,1.00068
358,0.995142
359,0.99982
360,0.993328
361,0.996232
362,0.997543
363,1.00464
364,1.00406
365,1.0049
366,1.00235
367,1.00139
368,1.00484
369,0.999084
370,1.00552
371,1.00206
372,1.00242
373,1.00359
374,0.997105
375,1.00551
376,1.00248
377,0.996707
378,0.997521
379,1.00127
380,0.998525
381,0.998915
382,0.995129
383,1.00288
384,1.00214
385,0.998073
386,1.00253
387,0.998286
388,1.00344
389,0.997907
390,1.00211
391,0.997674
392,0.999377
393,0.998454
394,1.00176
395,1.00177
396,1.00206
397,0.999196
398,0.993752
399,0.993001
400,0.997835
401,1.00049
402,1.00201
403,1.00497
404,1.00478
405,1.00433
406,1.00238
407,0.99932
408,0.999044
409,0.998921
410,0.998733
411,1.00909
412,0.999642
413,0.994421
414,0.998062
415,0.995758
416,0.996003
417,0.994935
418,0.994974
419,0.998648
420,1.00608
421,0.99584
422,0.998035
423,0.999242
424,0.995581
425,1.00353
426,0.992342
427,0.994094
428,0.999309
429,1.00007
430,0.997152
431,1.00267
432,1.00324
433,1.00781
434,1.00326
435,1.00261
436,0.999876
437,1.01108
438,0.993379
439,0.997013
440,1.0052
441,1.00108
442,1.00542
443,0.999347
444,0.998419
445,1.00301
446,0.999223
447,0.996631
448,1.00011
449,1.00137
450,0.998953
451,0.995056
452,1.00368
453,0.994288
454,0.99846
455,1.0017
456,1.0023
457,0.99864
458,0.994754
459,0.99933
460,1.00634
461,0.999033
462,1.00055
463,1.00102
464,1.00225
465,0.997055
466,0.998483
467,0.998378
468,1.00438
469,0.997664
470,0.994538
471,1.0007
472,1.00152
473,1.00176
474,0.997435
475,0.993722
476,0.994594
477,0.996992
478,1.00082
479,0.999816
480,1.00723
481,1.00267
482,0.997821
483,1.00459
484,1.00034
485,1.00092
486,0.995795
487,1.00148
488,1.00393
489,1.00004
490,0.999823
491,1.00196
