t,e^(-dS)
1,1.03701
2,1.01035
3,1.00615
4,0.988111
5,0.98222
6,0.995596
7,0.974715
8,1.00314
9,0.972301
10,0.9734
11,0.97571
12,0.967713
13,0.993813
14,0.971397
15,1.03466
16,0.952848
17,0.939225
18,0.98278
19,1.02908
20,1.03109
21,0.93027
22,1.0046
23,1.0821
24,1.05322
25,0.848318
26,1.29888
27,1.16988
28,1.04421
29,1.05778
30,1.08555
31,0.836691
32,1.04748
33,0.996298
34,0.784978
35,0.967761
36,1.43448
37,0.900505
38,2.05361
39,1.34232
40,0.996102
41,0.233868
42,0.499624
43,1.22961
44,0.551507
45,0.554216
46,0.803081
47,0.510635
48,0.207837
49,0.943254
50,0.580538
51,0.339256
52,0.468603
53,0.310057
54,1.14065
55,0.659285
56,2.31822
57,0.882762
58,2.58338
59,0.323033
60,0.226276
61,1.21835
62,1.24297
63,0.906667
64,0.768665
65,0.505049
66,0.848912
67,0.784115
68,0.207215
69,1.67548
70,0.247091
71,0.288806
72,0.532645
73,0.300592
74,0.443969
75,1.74595
76,0.204538
77,0.313486
78,0.33088
79,1.71378
80,0.657902
81,0.417822
82,0.551397
83,0.264477
84,0.560122
85,0.85257
86,1.05137
87,0.656456
88,0.339256
89,1.74438
90,0.939864
91,0.235746
92,1.20852
93,0.324328
94,0.276927
95,5.55668
96,1.53664
97,1.14065
98,1.0097
99,0.0268363
100,4.86468
101,1.73759
102,1.50035
103,0.72325
104,0.367879
105,4.69266
106,0.464915
107,0.441534
108,0.619464
109,0.465613
110,0.0968105
111,0.878622
112,0.340275
113,1.32406
114,0.508495
115,1.17269
116,0.858387
117,0.607502
118,0.951267
119,0.421979
120,0.270901
121,1.62531
122,1.88118
123,1.50757
124,0.784036
125,0.864331
126,0.875378
127,0.241231
128,0.170163
129,1.22104
130,0.388252
131,0.191666
132,0.502178
133,1.123
134,1.92303
135,0.281957
136,0.57138
137,0.453618
138,0.796682
139,4.34055
140,2.94174
141,0.25284
142,0.14573
143,0.710703
144,1.25445
145,0.432921
146,0.282522
147,1.06569
148,0.375386
149,1.50501
150,2.93586
151,0.363491
152,1.58487
153,2.38238
154,0.719355
155,2.20119
156,0.675299
157,0.475162
158,1.64905
159,0.792391
160,0.887364
161,0.407995
162,2.05505
163,0.539129
164,0.236218
165,0.194174
166,0.115787
167,0.337564
168,1.58677
169,1.5909
170,0.268474
171,0.489731
172,0.134795
173,0.920793
174,0.656587
175,0.101672
176,0.780594
177,0.645326
178,0.556827
179,0.146754
180,0.162675
181,1.24857
182,1.20166
183,0.85959
184,1.36016
185,0.500624
186,0.325302
187,0.772286
188,2.50854
189,0.290254
190,0.551838
191,2.7456
192,0.262895
193,0.53816
194,2.00832
195,1.92457
196,0.610242
197,1.3164
198,0.874153
199,0.341639
200,3.67664
201,0.734989
202,0.263158
203,0.243412
204,0.766746
205,0.27009
206,1.09483
207,0.102489
208,0.680791
209,0.416279
210,0.876516
211,0.474639
212,0.966069
213,0.629267
214,0.280551
215,0.476732
216,2.11785
217,0.352748
218,0.554826
219,0.26982
220,0.301194
221,0.554106
222,1.31798
223,1.11605
224,0.730519
225,2.0974
226,0.752165
227,0.316004
228,6.97268
229,0.455208
230,1.45893
231,2.26732
232,0.710775
233,1.55286
234,1.74805
235,0.718924
236,4.34924
237,3.72848
238,0.286505
239,0.396769
240,0.278315
241,0.421346
242,0.826463
243,0.23551
244,1.24782
245,0.179784
246,1.18305
247,0.435962
248,0.856929
249,0.365679
250,0.544221
251,0.436093
252,1.04455
253,0.0817573
254,1.03523
255,0.233868
256,0.187121
257,0.190329
258,1.21397
259,0.257175
260,3.06179
261,0.874065
262,2.79268
263,0.278873
264,0.809855
265,0.110361
266,0.206181
267,0.55228
268,0.823329
269,0.33588
270,0.962318
271,0.417446
272,0.494059
273,0.137381
274,0.491153
275,1.22446
276,2.41162
277,1.28403
278,0.587194
279,0.882762
280,0.502982
281,1.00755
282,0.388408
283,0.147195
284,0.955864
285,0.590492
286,2.1096
287,0.573384
288,0.126692
289,0.254616
290,0.178708
291,0.29523
292,0.636927
293,0.559171
294,3.23167
295,1.68928
296,0.358796
297,0.93149
298,0.914269
299,0.277482
300,0.791916
301,0.872232
302,0.12209
303,0.364583
304,1.34125
305,0.169823
306,0.17153
307,1.83235
308,0.563493
309,4.10416
310,0.754274
311,0.0919969
312,0.426433
313,0.255636
314,0.212886
315,0.672334
316,0.665844
317,0.493565
318,1.32432
319,0.44052
320,0.223801
321,1.2467
322,0.0566423
323,1.21592
324,1.7782
325,0.859504
326,0.367512
327,0.391684
328,1.44542
329,0.954126
330,2.40512
331,1.16486
332,1.56768
333,1.20454
334,0.294346
335,0.38209
336,1.15119
337,0.271173
338,0.633877
339,0.904973
340,1.27036
341,0.231772
342,1.41807
343,0.861225
344,0.169993
345,1.46638
346,0.298197
347,0.24635
348,0.318861
349,1.03833
350,0.797638
351,0.426988
352,0.773832
353,0.293171
354,6.81414
355,0.0476439
356,1.05842
357,0.553552
358,0.445303
359,0.5613
360,0.360235
361,0.527714
362,1.31219
363,0.375874
364,2.07736
365,1.00273
366,0.630464
367,0.908001
368,0.656915
369,1.24982
370,0.418993
371,0.272804
372,5.3388
373,1.02763
374,0.250324
375,0.271715
376,0.836942
377,0.907665
378,0.0968105
379,0.226729
380,0.342666
381,1.71824
382,0.480802
383,0.498625
384,5.28567
385,0.266868
386,1.42191
387,2.11975
388,2.40104
389,0.223353
390,0.891723
391,0.266069
392,1.73863
393,0.726512
394,0.956275
395,0.577816
396,0.341639
397,0.550956
398,0.723974
399,0.339596
400,2.05341
401,0.699493
402,0.589489
403,0.838366
404,0.441093
405,0.254616
406,0.0619146
407,0.727967
408,0.185816
409,1.59632
410,0.262108
411,0.197899
412,0.185816
413,0.623878
414,2.77597
415,0.307586
416,1.52669
417,2.93586
418,0.946135
419,0.356294
420,2.47688
421,0.196912
422,4.40614
423,0.180324
424,1.3719
425,3.81523
426,0.823493
427,0.416445
428,0.791204
429,1.60994
430,0.895386
431,0.886477
432,1.1155
433,1.40004
434,0.697328
435,0.273624
436,0.393254
437,0.762083
438,1.02778
439,0.442595
440,0.349239
441,1.17975
442,0.412425
