MDTU,plaq,Re(det),Im(det),link
272,0.0411936,0.0636269,0.0392871,0.0421742
273,0.0411936,0.0636269,0.0392871,0.0421742
274,0.0475812,0.0453961,0.0225235,0.0267551
275,0.0522472,0.0725248,0.0364398,0.0481559
276,0.043877,0.0615701,0.0344868,0.0320694
277,0.0453083,0.0724128,0.0443241,0.0454477
278,0.0398008,0.059979,0.0373887,0.0288617
279,0.038025,0.0519552,0.0311389,0.0541011
280,0.038025,0.0519552,0.0311389,0.0541011
281,0.0377283,0.0639845,0.046256,0.0344156
282,0.0377283,0.0639845,0.046256,0.0344156
283,0.0377283,0.0639845,0.046256,0.0344156
284,0.0531538,0.0803537,0.0386286,0.027875
285,0.0448228,0.0499188,0.0282075,0.0263209
286,0.042122,0.0670739,0.0385423,0.0531288
287,0.042122,0.0670739,0.0385423,0.0531288
288,0.042122,0.0670739,0.0385423,0.0531288
289,0.042122,0.0670739,0.0385423,0.0531288
290,0.046459,0.0747494,0.0382482,0.0476909
291,0.0464591,0.0747494,0.0382482,0.0476909
292,0.0454332,0.0814123,0.0463747,0.050658
293,0.0332263,0.0389219,0.0266895,0.0484906
294,0.038076,0.0567994,0.0348817,0.0523953
295,0.0478606,0.0658746,0.0363171,0.03174
296,0.0478606,0.0658746,0.0363171,0.03174
297,0.0419449,0.0559148,0.0333585,0.0402301
298,0.0354036,0.0501827,0.0355037,0.0387779
299,0.0354036,0.0501827,0.0355037,0.0387779
300,0.0382277,0.059871,0.0407677,0.0499448
301,0.0393006,0.0569468,0.0363096,0.0439519
302,0.0393006,0.0569468,0.0363096,0.0439519
303,0.0393006,0.0569468,0.0363096,0.0439519
304,0.0356368,0.03611,0.0252953,0.0595758
305,0.0356368,0.03611,0.0252953,0.0595758
306,0.0356368,0.03611,0.0252953,0.0595758
307,0.045848,0.0661026,0.038291,0.0682717
308,0.0490422,0.0515338,0.0244118,0.0371237
309,0.0608936,0.0850841,0.0358994,0.0440959
310,0.0425845,0.0755566,0.0462075,0.0460744
311,0.0425845,0.0755567,0.0462075,0.0460744
312,0.0425845,0.0755567,0.0462075,0.0460744
313,0.0425845,0.0755567,0.0462075,0.0460744
314,0.0425845,0.0755567,0.0462075,0.0460744
315,0.0425845,0.0755567,0.0462075,0.0460744
316,0.0522082,0.0862423,0.0403387,0.0443336
317,0.0488767,0.0776378,0.0431949,0.0618076
318,0.0492003,0.0825199,0.0388047,0.038359
319,0.0492003,0.0825199,0.0388047,0.038359
320,0.0492003,0.0825199,0.0388047,0.038359
321,0.0318628,0.0473998,0.0381092,0.0504556
322,0.0318628,0.0473998,0.0381092,0.0504556
323,0.0416468,0.0518921,0.029321,0.0394311
324,0.0405826,0.0591657,0.0349161,0.0505158
325,0.0533966,0.0932823,0.0422482,0.0307222
326,0.0533966,0.0932823,0.0422482,0.0307222
327,0.0533966,0.0932823,0.0422482,0.0307222
328,0.0517781,0.0622858,0.0313876,0.0613896
329,0.0492472,0.0633824,0.0351117,0.0558722
330,0.0445427,0.0610103,0.0360097,0.0520442
331,0.0370422,0.0515255,0.0388257,0.0434697
332,0.0396504,0.060281,0.0386143,0.0363295
333,0.0480135,0.0729953,0.0380087,0.0428265
334,0.0480135,0.0729953,0.0380087,0.0428265
335,0.0502291,0.0731473,0.0318085,0.0620114
336,0.045479,0.0545878,0.0336248,0.0621598
337,0.045479,0.0545878,0.0336248,0.0621598
338,0.0562756,0.0565087,0.025597,0.0546598
339,0.0494332,0.0737534,0.0372981,0.0765848
340,0.0308928,0.0532,0.0481196,0.0878253
341,0.0308928,0.0532,0.0481196,0.0878253
342,0.0391519,0.0720219,0.0490328,0.0640124
343,0.0391519,0.0720219,0.0490328,0.0640124
344,0.0391519,0.0720219,0.0490328,0.0640124
345,0.0326576,0.0469894,0.0368652,0.0465985
346,0.0326576,0.0469894,0.0368652,0.0465985
347,0.0326576,0.0469894,0.0368652,0.0465985
348,0.0326576,0.0469894,0.0368652,0.0465985
349,0.0444995,0.0534243,0.0291559,0.0623226
350,0.0460102,0.05023,0.0267062,0.0600317
351,0.0460102,0.05023,0.0267062,0.0600317
352,0.0408477,0.0534431,0.0299321,0.0628604
353,0.0408477,0.0534431,0.0299321,0.0628604
354,0.0331609,0.0604414,0.0436199,0.0449929
355,0.0331609,0.0604414,0.0436199,0.0449929
356,0.0449697,0.0613537,0.0339575,0.0599085
357,0.0315185,0.0335466,0.0254294,0.0494206
358,0.0315185,0.0335466,0.0254294,0.0494206
359,0.0315185,0.0335466,0.0254294,0.0494206
360,0.0315185,0.0335466,0.0254294,0.0494206
361,0.0418056,0.0462109,0.0288221,0.0565549
362,0.0399413,0.0416808,0.0276332,0.0487867
363,0.0399413,0.0416808,0.0276332,0.0487867
364,0.0400723,0.0477775,0.0302445,0.047417
365,0.0379509,0.0400697,0.0274148,0.0433791
366,0.045287,0.0659841,0.0409407,0.0451061
367,0.0360653,0.0386374,0.0265356,0.0502763
368,0.041337,0.0467672,0.0278454,0.0550988
369,0.0367655,0.0495741,0.0333811,0.0540677
370,0.0367655,0.0495741,0.0333811,0.0540677
371,0.0367655,0.0495741,0.0333811,0.0540677
372,0.0462944,0.059857,0.032491,0.0653252
373,0.0346797,0.0549012,0.0427799,0.0591094
374,0.0346797,0.0549012,0.0427799,0.0591094
375,0.0346797,0.0549012,0.0427799,0.0591094
376,0.0344302,0.0524367,0.0436929,0.0490884
377,0.0391791,0.0651416,0.0435923,0.050996
378,0.0391791,0.0651416,0.0435923,0.050996
379,0.0391791,0.0651416,0.0435923,0.050996
380,0.0387177,0.0486451,0.0312626,0.0703274
381,0.0441797,0.0568499,0.030519,0.0813789
382,0.0430914,0.0546858,0.0323453,0.0584239
383,0.0404998,0.0490451,0.032543,0.0641893
384,0.0404632,0.0763483,0.0490376,0.0506701
385,0.0404632,0.0763483,0.0490376,0.0506701
386,0.0374823,0.0656614,0.0417735,0.0472306
387,0.0452742,0.107646,0.0603603,0.0499296
388,0.0497465,0.0917637,0.0445388,0.0285591
389,0.0416482,0.0745564,0.046755,0.039769
390,0.0383428,0.06822,0.0494395,0.0409613
391,0.0383428,0.06822,0.0494395,0.0409613
392,0.0408425,0.0735432,0.0443917,0.0202786
393,0.0422051,0.0537529,0.0319871,0.0287654
394,0.0408272,0.0476613,0.0308274,0.03757
395,0.0396472,0.0458235,0.0293951,0.0445698
396,0.0396472,0.0458235,0.0293951,0.0445698
397,0.0452014,0.0542632,0.0306702,0.0583281
398,0.0637088,0.0815335,0.0288719,0.0378262
399,0.0637088,0.0815335,0.0288719,0.0378262
400,0.0503677,0.0793777,0.0384344,0.0679784
401,0.0392029,0.0605181,0.0384155,0.0359763
402,0.0392029,0.0605181,0.0384155,0.0359763
403,0.035175,0.0588633,0.0405077,0.0439056
404,0.0416318,0.0685331,0.0451284,0.0396722
405,0.0418801,0.0558411,0.0358653,0.0532924
406,0.0418801,0.0558411,0.0358653,0.0532924
407,0.0330132,0.056083,0.0456275,0.0301614
408,0.0330132,0.056083,0.0456275,0.0301614
409,0.0410257,0.0772642,0.0475958,0.0554079
410,0.0410257,0.0772642,0.0475958,0.0554079
411,0.0416932,0.0460823,0.0251127,0.0423692
412,0.0416932,0.0460823,0.0251127,0.0423692
413,0.0422984,0.0584058,0.035364,0.0439024
414,0.0410803,0.0558633,0.0346981,0.0574821
415,0.0410803,0.0558633,0.0346981,0.0574821
416,0.0542466,0.0742655,0.0382519,0.0458461
417,0.0444248,0.0581516,0.0330639,0.0785499
418,0.0615036,0.0895045,0.0338686,0.0548888
419,0.0615036,0.0895045,0.0338686,0.0548888
420,0.0385677,0.0544101,0.0360314,0.0643118
421,0.0517422,0.0542078,0.0273426,0.0536882
422,0.0389929,0.0447797,0.0293822,0.0530728
423,0.0389929,0.0447797,0.0293822,0.0530728
424,0.0353661,0.0551521,0.0421492,0.0576118
425,0.0435999,0.053457,0.0319258,0.0694506
426,0.0421304,0.0463988,0.0240558,0.0418748
427,0.0421304,0.0463988,0.0240558,0.0418748
428,0.0539813,0.0597742,0.0283584,0.0650448
429,0.0385911,0.0393819,0.0266486,0.0500746
430,0.0399325,0.0436185,0.0282105,0.0445609
431,0.0548691,0.0662664,0.0289154,0.063507
432,0.0472732,0.0672654,0.0333668,0.0690467
433,0.0397341,0.0698516,0.050118,0.0694471
434,0.0343733,0.0563932,0.0416767,0.0581561
435,0.056587,0.0832831,0.0348753,0.050527
436,0.0465399,0.0718123,0.0457207,0.0477386
437,0.0486621,0.0508362,0.0233205,0.0465472
438,0.0462357,0.0484183,0.0284311,0.0582674
439,0.0356903,0.0501796,0.0322397,0.0535431
440,0.0356903,0.0501796,0.0322397,0.0535431
441,0.0439011,0.0724396,0.0417723,0.0640981
442,0.0439011,0.0724396,0.0417723,0.0640981
443,0.0439011,0.0724396,0.0417723,0.0640981
444,0.0471218,0.075332,0.0402365,0.0460236
445,0.0398806,0.0578813,0.0389056,0.0419505
446,0.039551,0.0553352,0.0332622,0.0503873
447,0.0572115,0.0818785,0.0338261,0.0590888
448,0.0572115,0.0818785,0.0338261,0.0590888
449,0.0381283,0.0479145,0.0340526,0.0466146
450,0.0411743,0.0589669,0.0378352,0.0430213
451,0.0411743,0.0589669,0.0378352,0.0430213
452,0.0402323,0.0536627,0.0368961,0.0630522
453,0.0449828,0.057302,0.0328591,0.0435305
454,0.0414828,0.0549146,0.035323,0.0542581
455,0.0612843,0.0974616,0.0383774,0.0451526
456,0.043753,0.0527721,0.0293191,0.049999
457,0.0421223,0.0515604,0.029574,0.0534656
458,0.0448051,0.053822,0.026236,0.0341265
459,0.0422669,0.0555286,0.038398,0.0637287
460,0.0356801,0.0476545,0.0304401,0.0409541
461,0.0384801,0.0402565,0.0271657,0.0753648
462,0.041529,0.0411627,0.0271658,0.0523075
463,0.0519636,0.0577197,0.0279762,0.0386725
464,0.0519636,0.0577197,0.0279762,0.0386725
465,0.0519636,0.0577197,0.0279762,0.0386725
466,0.0615008,0.0753249,0.0276648,0.0501149
467,0.0720467,0.0845846,0.0290685,0.0363928
468,0.0720467,0.0845846,0.0290685,0.0363928
469,0.0720467,0.0845846,0.0290685,0.0363928
470,0.0469292,0.0635685,0.0393315,0.0391321
471,0.0345272,0.0431424,0.0340477,0.0388602
472,0.0530433,0.0552413,0.0233858,0.0481573
473,0.0337746,0.0287505,0.0214295,0.0450328
474,0.0408124,0.034037,0.0201806,0.0285249
475,0.0425848,0.0513187,0.0315615,0.0316311
476,0.0425848,0.0513187,0.0315615,0.0316311
477,0.0381523,0.0458014,0.0320642,0.045623
478,0.0381523,0.0458014,0.0320642,0.045623
479,0.0331512,0.0478934,0.0399566,0.0613675
480,0.0412547,0.0707512,0.0425321,0.0529162
481,0.0412547,0.0707512,0.0425321,0.0529162
482,0.0412547,0.0707512,0.0425321,0.0529162
483,0.0412547,0.0707512,0.0425321,0.0529162
484,0.036049,0.0568679,0.0404535,0.06273
485,0.0427578,0.0563184,0.0349558,0.0495142
486,0.0427578,0.0563184,0.0349558,0.0495142
487,0.0427578,0.0563184,0.0349558,0.0495142
488,0.0427578,0.0563184,0.0349558,0.0495142
489,0.0275107,0.0256661,0.0207257,0.0526966
490,0.0409797,0.0368766,0.0236265,0.053011
491,0.0409797,0.0368766,0.0236265,0.053011
492,0.0409797,0.0368766,0.0236265,0.053011
493,0.0409797,0.0368766,0.0236265,0.053011
494,0.043224,0.0394357,0.0236294,0.0397097
495,0.0377643,0.0392117,0.0254009,0.0363525
496,0.0357435,0.0423063,0.0280035,0.0621004
497,0.0364982,0.0403246,0.0277417,0.0346966
498,0.0364982,0.0403246,0.0277417,0.0346966
499,0.0362418,0.0563684,0.0391395,0.045683
500,0.0404878,0.0442582,0.0292308,0.0584361
501,0.0526491,0.0491343,0.0225261,0.0554741
502,0.0526491,0.0491343,0.0225261,0.0554741
503,0.0526491,0.0491343,0.0225261,0.0554741
504,0.0464196,0.0447814,0.0221428,0.0420118
505,0.0328832,0.0232636,0.0166244,0.0708087
506,0.0302708,0.0274606,0.0224385,0.057442
507,0.0302708,0.0274606,0.0224385,0.057442
508,0.0302708,0.0274606,0.0224385,0.057442
509,0.0302708,0.0274606,0.0224385,0.057442
510,0.0302708,0.0274606,0.0224385,0.057442
511,0.0302708,0.0274606,0.0224385,0.057442
512,0.0312789,0.0384106,0.0302539,0.0448348
513,0.0312789,0.0384106,0.0302539,0.0448348
514,0.0368952,0.0510152,0.031399,0.0542633
515,0.0469239,0.0632944,0.0336531,0.0679943
516,0.0450732,0.0636561,0.0364799,0.0685759
517,0.0450732,0.0636561,0.0364799,0.0685759
518,0.0393568,0.0404006,0.0239275,0.0551553
519,0.0339577,0.031407,0.0241205,0.0483159
520,0.0442179,0.0426064,0.0241238,0.045072
521,0.0442179,0.0426064,0.0241238,0.045072
522,0.0396619,0.0420472,0.0255488,0.0498772
523,0.0396619,0.0420472,0.0255488,0.0498772
524,0.042402,0.0511822,0.0317137,0.045859
525,0.0324117,0.0331327,0.0258746,0.0535934
526,0.0407356,0.0442113,0.0255711,0.0514374
527,0.0438407,0.0523952,0.0259753,0.0566934
528,0.0395156,0.0452567,0.0262211,0.0359679
529,0.0540375,0.0796219,0.0365043,0.0435523
530,0.0540375,0.0796219,0.0365043,0.0435523
531,0.0421343,0.058294,0.0358328,0.0408146
532,0.0421166,0.0407221,0.0234717,0.0547128
533,0.0444804,0.0456579,0.0279122,0.0362954
534,0.0481045,0.0492173,0.0254037,0.0554885
535,0.0387518,0.0336252,0.0245415,0.0655078
536,0.0468728,0.0636298,0.0335593,0.0481122
537,0.0403083,0.0564797,0.0342734,0.0639833
538,0.0354046,0.0524732,0.0363138,0.0654718
539,0.0429021,0.0571278,0.0362824,0.050515
540,0.0429021,0.0571278,0.0362824,0.050515
541,0.0369259,0.0389162,0.0244394,0.0646655
542,0.0337639,0.0430436,0.0346265,0.0623464
543,0.0426754,0.0536074,0.03248,0.05026
544,0.041492,0.0420575,0.0253992,0.0649242
545,0.0445453,0.043278,0.0239186,0.0521572
