MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,7.30275,7.27803,0.600318
2,5.11572,5.11203,0.19449
3,3.70241,3.70183,-0.0659487
4,3.06505,3.05742,-0.216167
5,2.52175,2.51989,-0.0966865
6,2.23492,2.23407,0.0615072
7,2.23492,2.23407,0.0615072
8,2.02762,2.02496,-0.103703
9,1.95827,1.95353,0.136153
10,1.91106,1.76853,0.724187
11,1.62331,1.34311,0.911689
12,1.81249,1.49533,1.02426
13,1.54719,1.18805,0.991135
14,1.43745,1.19811,0.794229
15,1.41163,1.32904,0.47578
16,1.50758,1.43573,0.459892
17,1.34952,1.34874,0.0458491
18,1.25552,1.25416,-0.0585974
19,1.28555,1.27318,-0.177894
20,1.31272,1.29567,-0.210878
21,1.40097,1.33724,-0.417736
22,1.28435,1.21942,-0.403206
23,1.40945,1.31926,-0.496067
24,1.28667,1.2333,-0.366735
25,1.20462,1.0121,-0.653262
26,1.29107,0.972221,-0.849497
27,1.26605,1.18211,-0.453315
28,1.27426,1.20301,-0.420145
29,1.25271,1.21737,-0.295432
30,1.32226,1.28561,-0.309151
31,1.32226,1.28561,-0.309151
32,1.33819,1.26523,-0.435847
33,1.26869,1.16973,-0.49123
34,1.27966,1.14361,-0.574184
35,1.27752,1.22674,-0.356601
36,1.26861,1.20199,-0.4057
37,1.22758,1.05213,-0.632423
38,1.24724,0.980737,-0.770553
39,1.23451,1.00372,-0.718718
40,1.25607,0.930898,-0.843285
41,1.1074,0.711322,-0.848744
42,1.1074,0.711322,-0.848744
43,1.27431,0.703918,-1.06225
44,1.30156,0.915929,-0.924733
45,1.30156,0.915929,-0.924733
46,1.31946,0.94033,-0.925611
47,1.28038,0.972865,-0.832402
48,1.28038,0.972865,-0.832402
49,1.35712,0.84212,-1.06425
50,1.35712,0.84212,-1.06425
51,1.35712,0.84212,-1.06425
52,1.35712,0.84212,-1.06425
53,1.35712,0.84212,-1.06425
54,1.23057,0.857536,-0.88257
55,1.23057,0.857536,-0.88257
56,1.24888,0.895444,-0.870568
57,1.25398,1.12012,-0.563733
58,1.23578,1.03827,-0.670173
59,1.23578,1.03827,-0.670173
60,1.17456,1.00711,-0.604401
61,1.15442,1.01606,-0.547997
62,1.26789,1.10969,-0.613296
63,1.13405,1.01801,-0.499725
64,1.27676,1.19564,-0.447832
65,1.19926,0.968245,-0.707627
66,1.14438,0.856242,-0.759245
67,1.14438,0.856242,-0.759245
68,1.14438,0.856242,-0.759245
69,1.28808,0.999816,-0.81211
70,1.28808,0.999816,-0.81211
71,1.28808,0.999816,-0.81211
72,1.28808,0.999816,-0.81211
73,1.28808,0.999816,-0.81211
74,1.28808,0.999816,-0.81211
75,1.2777,0.977852,-0.822392
76,1.2385,1.03214,-0.684519
77,1.2385,1.03214,-0.684519
78,1.2385,1.03214,-0.684519
79,1.36122,1.02056,-0.90076
80,1.26519,0.872012,-0.916677
81,1.26519,0.872012,-0.916677
82,1.20804,0.942582,-0.755572
83,1.20804,0.942582,-0.755572
84,1.13908,0.751093,-0.856362
85,1.2398,0.703158,-1.02112
86,1.26771,0.675737,-1.0726
87,1.3375,0.809537,-1.06469
88,1.33212,0.768615,-1.08801
89,1.27423,0.850384,-0.948956
90,1.31859,0.840311,-1.01615
91,1.31859,0.840311,-1.01615
92,1.43709,0.792358,-1.19892
93,1.38592,0.7231,-1.18233
94,1.38592,0.7231,-1.18233
95,1.30667,0.666972,-1.12363
96,1.26519,0.599351,-1.11421
97,1.48121,0.973566,-1.11631
98,1.25687,0.97673,-0.791018
99,1.25687,0.97673,-0.791018
100,1.2444,0.873087,-0.886706
101,1.35185,0.809344,-1.0828
102,1.2652,0.741616,-1.02505
103,1.30961,0.960079,-0.890696
104,1.30961,0.960079,-0.890696
105,1.21164,0.835598,-0.877409
106,1.21164,0.835598,-0.877409
107,1.22875,0.686913,-1.01882
108,1.27261,0.637385,-1.10149
109,1.27261,0.637385,-1.10149
110,1.27261,0.637385,-1.10149
111,1.34149,0.482702,-1.25164
112,1.34149,0.482702,-1.25164
113,1.18068,0.498441,-1.07031
114,1.22285,0.300979,-1.18523
115,1.24978,0.502544,-1.14429
116,1.26386,0.725432,-1.03494
117,1.26386,0.725432,-1.03494
118,1.12622,0.779657,-0.812722
119,1.25621,0.855195,-0.920166
120,1.2034,0.726992,-0.958982
121,1.22955,0.878485,-0.860272
122,1.1852,0.856882,-0.818812
123,1.26375,0.628948,-1.09612
124,1.30676,0.505913,-1.20485
125,1.19053,0.699405,-0.963429
126,1.33084,0.682846,-1.1423
127,1.33084,0.682846,-1.1423
128,1.33084,0.682846,-1.1423
129,1.38347,0.985245,-0.97123
130,1.38347,0.985245,-0.97123
131,1.33194,0.991111,-0.889813
132,1.24996,1.15346,-0.481587
133,1.1966,1.13609,-0.375699
134,1.28185,1.24324,-0.312277
135,1.28185,1.24324,-0.312277
136,1.28185,1.24324,-0.312277
137,1.25726,1.12352,-0.564282
138,1.20489,0.99951,-0.672853
139,1.38999,1.31751,-0.442993
140,1.29797,1.18094,-0.538616
141,1.29797,1.18094,-0.538616
142,1.29797,1.18094,-0.538616
143,1.2759,1.12359,-0.604529
144,1.48332,1.47394,-0.166491
145,1.38906,1.3754,-0.194351
146,1.38906,1.3754,-0.194351
147,1.29722,1.29103,-0.12663
148,1.29722,1.29103,-0.12663
149,1.24214,1.23537,-0.129457
150,1.2547,1.25312,-0.0628522
151,1.2547,1.25312,-0.0628522
152,1.20896,1.20308,-0.119117
153,1.34186,1.33415,-0.143607
154,1.34186,1.33415,-0.143607
155,1.39076,1.37087,-0.234377
156,1.37487,1.29475,-0.462482
157,1.43237,1.38918,-0.349071
158,1.29146,1.22715,-0.402455
159,1.42174,1.36913,-0.383172
160,1.44184,1.32003,-0.580017
161,1.41546,1.34151,-0.451533
162,1.37001,1.30951,-0.402629
163,1.37001,1.30951,-0.402629
164,1.37001,1.30951,-0.402629
165,1.37001,1.30951,-0.402629
166,1.37001,1.30951,-0.402629
167,1.37001,1.30951,-0.402629
168,1.41718,1.39076,-0.272391
169,1.3522,1.29359,-0.393784
170,1.31446,1.13361,-0.665373
171,1.4016,1.07451,-0.899943
172,1.28321,0.871177,-0.942163
173,1.20775,0.634012,-1.02796
174,1.26025,0.698002,-1.0493
175,1.26025,0.698002,-1.0493
176,1.24925,0.551585,-1.12089
177,1.3743,0.734723,-1.16141
178,1.31123,0.771555,-1.0602
179,1.31123,0.771555,-1.0602
180,1.31123,0.771555,-1.0602
181,1.40525,0.893072,-1.08497
182,1.30565,0.63304,-1.14192
183,1.30223,0.688523,-1.10533
184,1.26327,0.834589,-0.94832
185,1.26327,0.834589,-0.94832
186,1.26327,0.834589,-0.94832
187,1.40571,0.946497,-1.03931
188,1.21849,0.690001,-1.0043
189,1.2956,0.52483,-1.18454
190,1.2956,0.52483,-1.18454
191,1.30563,0.693903,-1.10597
192,1.25881,0.839638,-0.937873
193,1.13531,0.706043,-0.889067
194,1.21606,0.610263,-1.05184
195,1.21678,0.68331,-1.00679
196,1.29148,0.86847,-0.95587
197,1.23534,0.862175,-0.884719
198,1.31096,0.924322,-0.929641
199,1.31096,0.924322,-0.929641
200,1.28921,1.06232,-0.730431
201,1.20214,0.95884,-0.725097
202,1.27414,0.967394,-0.829208
203,1.27414,0.967394,-0.829208
204,1.22956,0.884547,-0.854039
205,1.22956,0.884547,-0.854039
206,1.29736,0.771822,-1.0428
207,1.29736,0.771822,-1.0428
208,1.31471,0.708077,-1.10774
209,1.31471,0.708077,-1.10774
210,1.34643,0.617249,-1.19661
211,1.31387,0.427557,-1.24236
212,1.2274,0.663872,-1.03237
213,1.24318,0.747561,-0.993308
214,1.24318,0.747561,-0.993308
215,1.24318,0.747561,-0.993308
216,1.17235,0.555969,-1.03214
217,1.17235,0.555969,-1.03214
218,1.17235,0.555969,-1.03214
219,1.17235,0.555969,-1.03214
220,1.17235,0.555969,-1.03214
221,1.20451,0.545171,-1.07407
222,1.20491,0.420733,-1.12907
223,1.16804,0.314131,-1.12501
224,1.26011,0.230662,-1.23882
225,1.24542,0.239196,-1.22223
226,1.24542,0.239196,-1.22223
227,1.22674,0.353629,-1.17467
228,1.2424,0.349604,-1.1922
229,1.34339,0.357184,-1.29504
230,1.2179,0.317418,-1.17581
231,1.29183,0.469758,-1.20339
232,1.3603,0.545632,-1.24607
233,1.42009,0.850718,-1.13708
234,1.23508,0.723765,-1.00079
235,1.37081,0.960041,-0.978483
236,1.33835,1.00948,-0.878698
237,1.38551,0.985047,-0.974333
238,1.38551,0.985047,-0.974333
239,1.5578,1.15948,-1.04037
240,1.46331,1.03571,-1.03373
241,1.31856,0.709047,-1.11168
242,1.31856,0.709047,-1.11168
243,1.35135,0.758865,-1.11815
244,1.25734,0.870012,-0.907728
245,1.25734,0.870012,-0.907728
246,1.23676,0.813325,-0.931707
247,1.23676,0.813325,-0.931707
248,1.23015,0.996141,-0.721784
249,1.23015,0.996141,-0.721784
250,1.22521,0.998111,-0.710581
251,1.22521,0.998111,-0.710581
252,1.27227,0.982393,-0.80844
253,1.27227,0.982393,-0.80844
254,1.25524,0.899993,-0.87501
255,1.25524,0.899993,-0.87501
256,1.25524,0.899993,-0.87501
257,1.25524,0.899993,-0.87501
258,1.32872,1.061,-0.799861
259,1.32872,1.061,-0.799861
260,1.29457,1.1205,-0.64838
