t,|deltaS|
503,1.239
504,0.267
505,0.8512
506,1.133
507,0.3965
508,1.398
509,0.9967
510,1.029
511,1.329
512,0.04757
513,0.3532
514,0.2011
515,0.1906
516,0.02569
517,1.113
518,0.2281
519,0.01264
520,0.179
521,0.4822
522,0.01178
523,1.901
524,0.2532
525,0.6574
526,1.042
527,0.06868
528,0.07368
529,0.1573
530,1.064
531,0.5356
532,1.154
533,0.2189
534,1.644
535,0.5866
536,0.7179
537,1.484
538,1.515
539,0.08203
540,1.787
541,0.4369
542,0.9203
543,0.1887
544,0.686
545,1.883
546,1.344
547,0.4392
548,1.3
549,0.4786
550,0.9079
551,0.3815
552,1.778
553,0.1824
554,0.3696
555,0.5328
556,0.7717
557,0.4955
558,0.1097
559,1.52
560,0.9815
561,0.4868
562,0.5701
563,2.423
564,0.6197
565,1.537
566,2.18
567,0.8931
568,0.7537
569,1.882
570,0.1888
571,1.025
572,0.3159
573,0.02618
574,0.2056
575,1.997
576,1.226
577,0.1801
578,1.517
579,0.4262
580,0.4073
581,0.155
582,1.255
583,0.9537
584,0.5953
585,1.184
586,2.092
587,1.788
588,0.02842
589,0.2725
590,0.4507
591,0.296
592,0.1031
593,0.9594
594,0.1874
595,0.4971
596,0.7492
597,0.2072
598,1.052
599,0.09074
600,1.482
601,0.9009
602,0.2536
603,0.01047
604,0.84
605,0.5067
606,0.9296
607,0.351
608,0.7974
609,1.3
610,0.2039
611,0.3925
612,2.026
613,0.4526
614,2.203
615,0.8019
616,1.045
617,2.239
618,0.5424
619,1.727
620,0.6279
621,0.4352
622,1.969
623,1.219
624,1.965
625,1.976
626,0.939
627,1.747
628,1.191
629,0.1518
630,0.7075
631,1.761
632,1.801
633,0.8604
634,0.4138
635,1.061
636,0.7
637,0.05306
638,0.8287
639,2.5
640,0.9831
641,0.9294
642,1.081
643,0.5842
644,1.62
645,0.4919
646,1.046
647,1.773
648,0.512
649,0.09976
650,0.7593
651,0.636
652,0.9368
653,0.3994
654,0.6296
655,0.1893
656,1.28
657,1.654
658,1.014
659,0.6368
660,0.3598
661,0.3155
662,0.3448
663,0.4423
664,0.04674
665,1.066
666,1.056
667,0.0665
668,1.123
669,0.1615
670,0.09226
671,0.01795
672,0.8153
673,0.5598
674,1.292
675,1.263
676,1.184
677,0.7372
678,1.285
679,0.9632
680,0.03546
681,1.166
682,0.5021
683,1.558
684,0.5844
685,0.1277
686,0.2166
687,0.6234
688,0.9427
689,1.858
690,0.8751
691,0.1873
692,0.1126
693,0.4276
694,1.006
695,0.2194
696,2.235
697,0.8509
698,1.051
699,1.087
700,1.134
701,0.1664
702,0.9631
703,1.272
704,0.8781
705,1.464
706,1.766
707,0.6079
708,0.2123
709,0.455
710,0.5255
711,0.1606
712,0.4559
713,0.4822
714,0.2403
715,1.544
716,0.01034
717,0.6792
718,1.391
719,0.6735
720,1.142
721,0.4252
722,1.504
723,1.194
724,0.1747
725,1.096
726,1.212
727,0.6661
728,0.2033
729,0.3093
730,1.13
731,0.948
732,1.627
733,0.1135
734,0.9973
735,0.6619
736,0.003115
737,1.599
738,1.414
739,1.84
740,2.24
741,0.5013
742,0.7116
743,0.7945
744,0.7551
745,0.4808
746,2.623
747,0.7173
748,1.087
749,0.9932
750,2.286
751,0.6137
752,1.437
753,0.8177
754,1.571
755,0.24
756,2.071
757,0.7256
758,0.5549
759,1.573
760,1.379
761,0.186
762,0.4944
763,0.5582
764,0.7663
765,0.9319
766,1.182
767,0.2322
768,0.1859
769,1.667
770,1.952
771,0.1378
772,0.1756
773,0.1208
774,0.7665
775,0.9102
776,0.6384
777,0.7021
778,0.8743
779,0.07983
780,0.2884
781,1.121
782,0.574
783,0.249
784,0.8905
785,0.04802
786,0.1306
787,0.7135
788,0.2171
789,0.2056
790,0.03789
791,0.9609
792,0.4372
793,0.1661
794,0.8194
795,2.12
796,1.896
797,1.039
798,1.006
799,0.1322
800,0.7468
801,0.8989
802,0.4243
803,1.928
804,1.124
805,0.04226
806,0.3347
807,0.8873
808,0.08722
809,0.172
810,0.1173
811,0.2153
812,0.3881
813,0.4337
814,0.315
815,0.3628
816,0.1148
817,1.962
818,0.07538
819,1.065
820,0.8729
821,0.1088
822,0.6604
823,1.279
824,0.6921
825,1.201
826,0.7208
827,0.6215
828,0.0261
829,1.101
830,1.02
831,0.4216
832,1.307
833,0.02405
834,1.01
835,0.8008
836,0.1217
837,1.594
838,0.5608
839,0.9399
840,0.5218
841,0.05669
842,3.258
843,0.104
844,0.9622
845,1.399
846,0.5629
847,0.4488
848,0.4543
849,0.7654
850,1.079
851,0.3685
852,0.3311
853,0.4925
854,1.109
855,1.26
856,0.1171
857,0.1783
858,0.2565
859,0.4175
860,1.457
861,0.2672
862,0.1568
863,0.6925
864,0.37
865,0.3308
866,1.052
867,0.4816
868,0.4028
869,1.842
870,1.533
871,1.972
872,0.1277
873,0.5346
874,0.2709
875,0.06972
876,0.1716
877,2.107
878,0.2373
879,1.811
880,0.7896
881,0.04278
882,0.6183
883,0.1158
884,1.015
885,1.024
886,0.3029
887,1.213
888,0.4025
889,2.521
890,1.154
891,1.366
892,0.4358
893,0.6696
894,1.113
895,0.1978
896,0.3183
897,1.519
898,0.05073
899,1.226
900,0.07699
901,0.9668
902,0.3679
903,1.229
904,1.407
905,0.2439
906,0.1174
907,0.08056
908,0.2526
909,1.679
910,0.948
911,0.5506
912,0.2077
913,0.462
914,0.7154
915,2.569
916,0.03256
917,1.802
918,0.7566
919,0.9052
920,0.3964
921,0.1153
922,0.5347
923,1.155
924,0.8957
925,1.661
926,0.8446
927,0.3657
928,0.6845
929,0.4291
930,0.1704
931,0.02372
932,1.357
933,1.066
934,2.42
935,0.3473
936,1.298
937,1.916
938,0.8605
939,0.4995
940,0.4835
941,0.9721
942,0.6893
943,0.5472
944,0.2203
945,0.0655
946,1.607
947,0.01848
948,0.4403
949,0.2891
950,1.222
951,0.4252
952,0.1488
953,0.9217
954,2.064
955,0.7432
956,0.3965
957,2.366
958,1.742
959,1.387
960,0.8119
961,0.3686
962,0.2211
963,0.3254
964,1.121
965,0.1918
966,2.545
967,2.04
968,0.9272
969,0.2723
970,1.732
971,0.1936
972,1.378
973,0.2785
974,1.726
975,0.6257
976,0.1655
977,0.4638
978,0.3813
979,1.158
980,0.3771
981,1.216
982,0.05453
983,1.232
984,1.518
985,0.3185
986,2.151
987,0.5984
988,1.451
989,0.01611
990,1.16
991,0.1701
992,0.9594
993,0.09689
994,0.4373
995,0.8952
996,1.3
997,0.06641
998,0.3521
999,2.071
1000,0.06008
1001,0.9582
1002,0.5603
1003,0.8626
1004,0.6779
1005,0.8462
1006,0.5641
1007,0.3888
1008,1.395
1009,2.451
1010,2.173
1011,1.319
1012,1.842
1013,0.4811
1014,0.7907
1015,0.3734
1016,1.089
1017,0.836
1018,1.116
1019,1.028
1020,1.448
1021,1.386
1022,1.804
1023,0.3625
1024,0.3424
1025,0.7844
1026,0.9689
1027,0.0805
1028,0.429
1029,0.2991
1030,1.451
1031,0.1657
1032,1.673
1033,1.815
1034,0.2849
1035,0.2537
1036,1.592
1037,0.3714
1038,0.7169
1039,1.645
1040,1.604
1041,1.416
1042,0.06428
1043,0.1538
1044,0.7384
1045,0.5719
1046,0.5451
1047,1.071
1048,1.087
1049,0.865
1050,0.567
1051,1.215
1052,0.9227
1053,0.5853
1054,0.8867
1055,2.145
1056,1.963
1057,0.1101
1058,0.5402
1059,0.594
1060,0.8528
1061,0.8877
1062,0.5564
1063,1.534
1064,0.4709
1065,0.7617
1066,1.157
1067,0.1673
1068,0.2802
1069,1.066
1070,2.476
1071,1.945
1072,0.06824
1073,0.7296
1074,1.663
1075,0.009326
1076,0.9669
1077,0.6844
1078,0.1744
1079,0.8592
1080,1.099
1081,1.209
1082,0.1029
1083,1.343
1084,0.1632
1085,0.9808
1086,0.1005
1087,1.109
1088,2.295
1089,1.654
1090,0.9004
1091,1.565
1092,0.006202
1093,0.9073
1094,0.315
1095,0.3039
1096,0.8128
1097,0.6902
1098,1.722
1099,0.3514
1100,0.8437
1101,0.8534
1102,0.7821
1103,0.001593
1104,1.102
1105,0.553
1106,0.6053
1107,0.06005
1108,1.01
1109,1.848
1110,0.6824
1111,1.682
1112,0.05185
1113,0.7637
1114,0.1441
1115,0.853
1116,1.513
1117,0.1687
1118,0.5299
1119,0.5971
1120,0.2059
1121,1.198
1122,0.6698
1123,0.2649
1124,0.3957
1125,0.458
1126,0.7596
1127,0.5525
1128,0.4228
1129,0.3071
1130,0.2522
1131,0.645
1132,0.3478
1133,0.4731
1134,1.238
1135,2.3
1136,0.01642
1137,0.7958
1138,1.129
1139,0.8751
1140,1.823
1141,0.2549
1142,2.271
1143,0.77
1144,1.195
1145,1.098
1146,0.5482
1147,0.2603
1148,0.8801
1149,1.573
1150,0.9594
1151,1.428
1152,0.06134
1153,0.4287
1154,0.26
1155,1.226
1156,1.851
1157,0.8261
1158,1.507
1159,0.9199
1160,0.1073
1161,0.4976
1162,1.208
1163,0.6572
1164,0.08991
1165,0.6403
1166,0.6897
1167,0.03091
1168,0.5168
1169,0.6761
1170,0.9647
1171,0.102
1172,1.181
1173,0.5466
1174,0.7838
1175,0.4568
1176,0.4866
1177,0.555
1178,1.503
1179,1.546
1180,0.26
1181,0.3964
1182,1.123
1183,0.1941
1184,0.7114
1185,1.529
1186,1.654
1187,1.116
1188,0.03872
1189,0.5066
1190,0.5219
1191,0.2101
1192,0.4656
1193,0.6462
1194,0.2753
1195,0.8803
1196,1.406
1197,0.355
1198,0.2616
1199,0.2074
1200,0.7916
1201,0.846
1202,0.2192
1203,1.076
1204,0.8303
1205,0.9531
1206,1.346
1207,1.73
1208,0.07846
1209,0.2896
1210,0.1329
1211,1.237
1212,1.23
1213,0.315
1214,0.301
1215,0.5197
1216,1.944
1217,0.5973
1218,1.042
1219,0.1127
1220,0.1236
1221,0.7857
1222,0.9321
1223,1.024
1224,0.3883
1225,1.518
1226,0.4856
1227,1.406
1228,0.4016
1229,0.6872
1230,1.777
1231,1.302
1232,0.9115
1233,1.335
1234,0.8995
1235,0.8222
1236,0.9397
1237,1.204
1238,0.7431
1239,0.1428
1240,1.814
1241,0.4481
1242,0.269
1243,1.308
1244,0.6748
1245,0.5663
1246,0.6836
1247,0.151
1248,0.2367
1249,0.4434
1250,1.033
1251,1.448
1252,1
1253,0.5538
1254,0.9264
1255,0.1158
1256,0.7328
1257,0.1522
1258,0.3284
1259,0.6488
1260,0.8801
1261,2.09
1262,0.114
1263,1.269
1264,0.2098
1265,0.3974
1266,0.203
1267,1.107
1268,0.6689
1269,0.1885
1270,0.4579
1271,0.1342
1272,1.093
1273,1.191
1274,1.034
1275,1.104
1276,1.909
1277,2.076
1278,0.5918
1279,1.935
1280,1.444
1281,0.1882
1282,0.9014
1283,2.608
1284,0.6883
1285,0.2786
1286,1.165
1287,0.3865
1288,0.3063
1289,1.3
1290,0.4017
1291,1.188
1292,1.135
1293,0.3731
1294,2.099
1295,0.5734
1296,0.003048
1297,1.318
1298,0.001163
1299,0.3537
1300,0.7392
1301,0.9559
1302,0.6458
1303,0.3286
1304,0.1709
1305,0.6636
1306,0.479
1307,0.7678
1308,0.6098
1309,1.029
1310,0.9818
1311,2.39
1312,0.5414
1313,0.443
1314,1.276
1315,0.5763
1316,0.6853
1317,0.8627
1318,0.8194
1319,0.786
1320,0.1628
1321,0.7013
1322,0.687
1323,0.9613
1324,0.5435
1325,1.137
1326,0.2055
1327,1.045
1328,0.05572
1329,0.8492
1330,0.1824
1331,0.01563
1332,0.3872
1333,1.71
1334,0.2411
1335,0.07168
1336,1.235
1337,0.8228
1338,0.1997
1339,0.9065
1340,0.1779
1341,0.2509
1342,0.2367
1343,1.936
1344,1.662
1345,0.3726
1346,1.564
1347,2.518
1348,0.1918
1349,1.545
1350,0.5102
1351,2.496
1352,0.1986
1353,0.7389
1354,2.149
1355,0.5762
1356,0.9793
1357,1.048
1358,1.983
1359,0.7609
1360,2.147
1361,0.7937
1362,0.971
1363,1.455
1364,0.2959
1365,0.3958
1366,0.4147
1367,1.231
1368,0.637
1369,0.7669
1370,0.2949
1371,0.5687
1372,1.58
1373,0.3143
1374,0.3726
1375,1.161
1376,1.103
1377,0.5504
1378,1.22
1379,1.513
1380,0.1608
1381,1.805
1382,0.6663
1383,0.03704
1384,0.4551
1385,0.7338
1386,0.8125
1387,0.2569
1388,0.6201
1389,0.8534
1390,0.1047
1391,0.4789
1392,0.8274
1393,1.343
1394,0.9921
1395,0.9768
1396,0.8342
1397,0.8266
1398,1.154
1399,0.5202
1400,0.04417
1401,0.1494
1402,0.9592
1403,1.018
1404,1.042
1405,0.7511
1406,0.03036
1407,0.0002863
1408,0.01602
1409,0.7946
1410,1.646
1411,0.3308
1412,0.007621
1413,1.139
1414,1.746
1415,0.6332
1416,0.822
1417,0.3952
1418,0.3415
1419,0.9338
1420,0.07334
1421,0.3457
1422,0.1207
1423,0.572
1424,0.2575
1425,0.4353
1426,0.5355
1427,1.766
1428,0.5524
1429,0.1992
1430,0.3001
1431,0.8759
1432,0.1414
1433,0.7621
1434,1.299
1435,0.661
1436,0.009137
1437,0.499
1438,0.06709
1439,1.024
1440,0.02298
1441,0.4776
1442,1.149
1443,0.005104
1444,1.002
1445,1.193
1446,1.4
1447,1.656
1448,1.701
1449,1.789
1450,0.187
1451,0.9029
1452,0.2376
1453,0.8979
1454,0.3615
1455,0.7725
1456,0.07141
1457,0.5873
1458,0.5887
1459,0.2552
1460,1.68
1461,0.63
1462,1.507
1463,1.38
1464,0.554
1465,0.4818
1466,0.2253
1467,0.4661
1468,0.2559
1469,0.3468
1470,1.539
1471,1.113
1472,1.622
1473,0.03338
1474,0.5407
1475,0.373
1476,0.5998
1477,0.8929
1478,0.9291
1479,0.02463
1480,0.1438
1481,0.9238
1482,0.2499
1483,1.229
1484,1.058
1485,0.07869
1486,1.208
1487,0.7378
1488,0.00197
1489,1.286
1490,1.582
1491,0.4179
1492,0.4283
1493,0.7395
1494,0.8286
1495,0.3843
1496,0.6247
1497,0.2696
1498,0.2151
1499,0.6465
1500,1.998
1501,0.8082
1502,0.9631
1503,1.1
1504,0.6244
1505,0.817
1506,0.4792
1507,0.6897
1508,0.07628
1509,0.03727
1510,0.7782
1511,1.809
1512,0.2199
1513,0.242
1514,1.469
1515,0.7476
1516,0.02099
1517,1.822
1518,0.3658
1519,0.3296
1520,0.6769
1521,0.1341
1522,0.06866
1523,0.7365
1524,0.1133
1525,0.136
1526,1.719
1527,0.7271
1528,0.7286
1529,0.3535
1530,0.5813
1531,0.2909
1532,1.598
1533,2.214
1534,2.028
1535,0.3764
1536,0.08831
1537,0.5601
1538,0.5878
1539,0.1793
1540,1.812
1541,0.09555
1542,1.533
1543,1.161
1544,0.2278
1545,2.005
1546,0.8275
1547,0.3703
1548,1.407
1549,1.604
1550,0.02176
1551,0.8658
1552,0.8272
1553,0.5048
1554,0.4049
1555,1.268
1556,0.3023
1557,0.365
1558,0.676
1559,0.04198
1560,0.8493
1561,1.562
1562,0.5394
1563,0.7894
1564,0.1453
1565,0.6042
1566,0.106
1567,0.9297
1568,0.4766
1569,0.2732
1570,0.3202
1571,0.1915
1572,0.5296
1573,0.7969
1574,0.2161
1575,0.5863
1576,0.5191
1577,0.4686
1578,0.3644
1579,0.5529
1580,0.2361
1581,0.1222
1582,0.1216
1583,0.06447
1584,1.315
1585,0.9362
1586,0.9044
1587,0.1021
1588,0.7134
1589,0.7259
1590,1.151
1591,0.5356
1592,1.564
1593,1.022
1594,0.7835
1595,0.3714
1596,0.937
1597,1.083
1598,2.059
1599,0.7251
1600,0.07254
1601,0.8537
1602,0.2549
1603,0.3076
1604,0.579
1605,0.3259
1606,0.124
1607,0.7019
1608,0.1364
1609,0.2397
1610,0.8328
1611,0.9381
1612,1.274
1613,0.6168
1614,0.5365
1615,0.7678
1616,0.9617
1617,1.079
1618,1.08
1619,0.7149
1620,0.543
1621,0.7673
1622,0.6237
1623,0.8212
1624,0.1419
1625,0.8234
1626,0.2073
1627,0.2408
1628,1.054
1629,1.43
1630,0.3006
1631,1.197
1632,2.138
1633,1.044
1634,0.9304
1635,0.3638
1636,0.443
1637,0.7581
1638,0.2657
1639,0.02789
1640,0.1089
1641,0.6556
1642,0.1543
1643,0.6102
1644,0.2317
1645,0.1928
1646,0.6072
1647,2.587
1648,0.4763
1649,0.06041
1650,0.9819
1651,0.2305
1652,0.8813
1653,0.6684
1654,0.1497
1655,0.8918
1656,1.424
1657,0.9436
1658,1.233
1659,1.006
1660,0.2513
1661,0.4638
1662,0.8887
1663,1.069
1664,0.03726
1665,2.343
1666,1.574
1667,0.06212
1668,0.6971
1669,0.9844
1670,1.361
1671,0.1769
1672,0.9146
1673,0.4715
1674,1.111
1675,0.1602
1676,2.01
1677,0.2763
1678,1.056
1679,1.149
1680,0.2041
1681,0.04167
1682,1.905
1683,1.222
1684,2.353
1685,1.456
1686,1.256
1687,0.8533
1688,0.3649
1689,0.8716
1690,0.8438
1691,0.09236
1692,0.3493
1693,0.6567
1694,0.1921
1695,1.385
1696,1.033
1697,0.9479
1698,1.182
1699,1.623
1700,1.432
1701,2.168
1702,0.031
1703,0.8965
1704,0.5281
1705,0.8448
1706,1.387
1707,2.16
1708,0.1185
1709,0.6023
1710,1.885
1711,1.29
1712,0.9528
1713,0.03544
1714,0.1739
1715,0.7079
1716,1.088
1717,0.9552
1718,0.3031
1719,0.008903
1720,1.517
1721,0.5964
1722,0.3523
1723,0.8717
1724,0.9741
1725,0.01252
1726,0.526
1727,0.3129
1728,0.3007
1729,0.2108
1730,0.05089
1731,0.7276
1732,0.4061
1733,0.572
1734,0.6597
1735,0.1575
1736,0.2543
1737,2.33
1738,1.027
1739,0.5165
1740,1.03
1741,0.07362
1742,0.9592
1743,0.0901
1744,0.7656
1745,0.032
1746,0.9482
1747,0.7553
1748,0.307
1749,0.8088
1750,0.3434
1751,1.149
1752,0.3125
1753,1.921
1754,0.6414
1755,1.629
1756,1.019
1757,0.04979
1758,0.04992
1759,1.335
1760,0.3644
1761,2.17
1762,0.9707
1763,2.6
1764,0.518
1765,0.6327
1766,0.5432
1767,0.4405
1768,0.08045
1769,0.8008
1770,0.8847
1771,0.7391
1772,0.1728
1773,1.101
1774,0.7219
1775,0.105
1776,0.1324
1777,0.1375
1778,1.44
1779,0.6442
1780,0.8837
1781,0.1215
1782,0.085
1783,1.002
1784,0.6315
1785,0.5889
1786,0.3163
1787,1.021
1788,0.009389
1789,1.068
1790,1.051
1791,0.1544
1792,0.09356
1793,0.1897
1794,0.8228
1795,0.1835
1796,0.1083
1797,0.7285
1798,1.346
1799,0.1533
1800,1.449
1801,1.54
1802,0.8436
1803,0.2569
1804,0.2428
1805,0.2153
1806,1.777
1807,1.644
1808,1.825
1809,0.8888
1810,0.8963
1811,1.723
1812,0.03641
1813,0.9741
1814,0.2574
1815,0.3746
1816,0.3959
1817,0.6337
1818,0.8423
1819,0.8033
1820,0.2455
1821,0.5128
1822,0.7332
1823,0.9864
1824,0.3634
1825,0.8208
1826,0.2914
1827,0.7074
1828,0.07611
1829,0.2018
1830,0.3656
1831,0.7125
1832,0.09416
1833,0.2697
1834,1.124
1835,0.3531
1836,1.783
1837,0.75
1838,1.069
1839,0.9098
1840,1.704
1841,0.6904
1842,1.485
1843,0.9789
1844,0.3708
1845,0.2176
1846,1.265
1847,1.345
1848,0.6121
1849,0.2752
1850,0.2635
1851,1.444
1852,0.3398
1853,0.5639
1854,1.314
1855,0.8879
1856,1.318
1857,0.01419
1858,0.8712
1859,0.3539
1860,0.5441
1861,0.2605
1862,0.3605
1863,1.619
1864,0.1299
1865,0.8
1866,0.5037
1867,1.483
1868,0.01601
1869,0.5917
1870,0.1777
1871,1.101
1872,0.1709
1873,0.2846
1874,0.7212
1875,0.5136
1876,0.1466
1877,0.3806
1878,0.2819
1879,0.4684
1880,1.326
1881,1.335
1882,1.721
1883,1.806
1884,0.6509
1885,0.4039
1886,0.05392
1887,0.005162
1888,0.5174
1889,0.2556
1890,1.059
1891,0.2141
1892,0.5848
1893,0.09346
1894,0.9569
1895,1.147
1896,0.2594
1897,0.09465
1898,0.634
1899,0.8575
1900,1.303
1901,1.936
1902,1.494
1903,0.1951
1904,0.7891
1905,0.3138
1906,1.3
1907,1.291
1908,0.5247
1909,0.2792
1910,0.5272
1911,0.4679
1912,0.1234
1913,0.3042
1914,0.2056
1915,0.8913
1916,0.2239
1917,0.4106
1918,0.2247
1919,1.54
1920,0.7853
1921,0.3989
1922,0.4996
1923,0.9643
1924,0.752
1925,0.582
1926,1.65
1927,1.928
1928,2.125
1929,0.6668
1930,0.2701
1931,1.551
1932,0.1496
1933,0.1289
1934,0.5451
1935,1.31
1936,0.3682
1937,0.105
1938,0.4168
1939,0.2852
1940,0.5557
1941,0.7065
1942,1.629
1943,0.005915
1944,0.7719
1945,0.9954
1946,0.3959
1947,1.044
1948,0.3573
1949,2.145
1950,0.2702
1951,0.8357
1952,1.488
1953,0.6547
1954,0.3183
1955,0.02502
1956,0.8379
1957,2.203
1958,0.254
1959,0.1286
1960,0.2431
1961,0.1768
