MDTU,plaq
1,2.66483
2,2.14283
3,1.8918
4,1.70472
5,1.55089
6,1.40654
7,1.40654
8,1.35317
9,1.29154
10,1.26004
11,1.21131
12,1.18478
13,1.13364
14,1.12255
15,1.10554
16,1.09951
17,1.07845
18,1.06645
19,1.04858
20,1.05369
21,1.0444
22,1.03208
23,1.03063
24,1.04186
25,1.0134
26,1.04209
27,1.03724
28,1.03991
29,1.04083
30,1.0326
31,1.0326
32,1.04318
33,1.01492
34,1.03175
35,1.04228
36,1.04652
37,1.04843
38,1.04975
39,1.04815
40,1.0519
41,1.03568
42,1.03568
43,1.04461
44,1.05453
45,1.05453
46,1.05484
47,1.03485
48,1.03485
49,1.03502
50,1.03502
51,1.03502
52,1.03502
53,1.03502
54,1.00961
55,1.00961
56,1.01595
57,1.01929
58,1.01137
59,1.01137
60,1.00629
61,1.0017
62,1.03276
63,1.01013
64,1.00937
65,1.00065
66,0.996622
67,0.996622
68,0.996622
69,0.994577
70,0.994577
71,0.994577
72,0.994577
73,0.994577
74,0.994577
75,1.02994
76,1.0058
77,1.0058
78,1.0058
79,1.01506
80,1.00792
81,1.00792
82,1.00368
83,1.00368
84,0.997832
85,1.01086
86,1.00388
87,1.02641
88,1.03118
89,1.02232
90,1.03551
91,1.03551
92,1.04356
93,1.04022
94,1.04022
95,1.01981
96,1.04727
97,1.0548
98,1.03929
99,1.03929
100,1.03519
101,1.04502
102,1.04208
103,1.04347
104,1.04347
105,1.03456
106,1.03456
107,1.03279
108,1.01303
109,1.01303
110,1.01303
111,1.02738
112,1.02738
113,1.01827
114,1.03768
115,1.02586
116,1.01924
117,1.01924
118,1.02589
119,1.02703
120,1.00181
121,1.00269
122,1.01114
123,1.01653
124,1.02836
125,1.01701
126,1.0188
127,1.0188
128,1.0188
129,1.04101
130,1.04101
131,1.01858
132,0.998836
133,0.989477
134,1.00812
135,1.00812
136,1.00812
137,1.00186
138,0.999028
139,1.02328
140,1.01866
141,1.01866
142,1.01866
143,1.01436
144,1.0428
145,1.03376
146,1.03376
147,1.01233
148,1.01233
149,1.00873
150,1.00138
151,1.00138
152,1.00813
153,1.01115
154,1.01115
155,1.03497
156,1.03578
157,1.04247
158,1.05104
159,1.07501
160,1.06743
161,1.05123
162,1.06019
163,1.06019
164,1.06019
165,1.06019
166,1.06019
167,1.06019
168,1.0534
169,1.05991
170,1.03608
171,1.06432
172,1.0521
173,1.0449
174,1.04372
175,1.04372
176,1.04193
177,1.04466
178,1.04083
179,1.04083
180,1.04083
181,1.05052
182,1.04154
183,1.03118
184,1.03288
185,1.03288
186,1.03288
187,1.04533
188,1.04347
189,1.02227
190,1.02227
191,1.04127
192,1.02186
193,1.00886
194,1.01153
195,1.02547
196,1.02655
197,1.03483
198,1.02951
199,1.02951
200,1.03928
201,1.01171
202,1.00275
203,1.00275
204,1.01146
205,1.01146
206,1.01522
207,1.01522
208,1.04064
209,1.04064
210,0.995181
211,1.01942
212,1.00465
213,0.97277
214,0.97277
215,0.97277
216,1.0078
217,1.0078
218,1.0078
219,1.0078
220,1.0078
221,1.00895
222,1.00861
223,1.01483
224,1.0193
225,1.01642
226,1.01642
227,1.00762
228,1.04411
229,1.04433
230,1.03093
231,1.0535
232,1.0421
233,1.05656
234,1.05205
235,1.06151
236,1.07173
237,1.08281
238,1.08281
239,1.0721
240,1.09044
241,1.05414
242,1.05414
243,1.04983
244,1.03869
245,1.03869
246,1.01006
247,1.01006
248,1.01742
249,1.01742
250,1.02427
251,1.02427
252,1.04016
253,1.04016
254,1.04212
255,1.04212
256,1.04212
257,1.04212
258,1.06781
259,1.06781
260,1.03688
261,1.05892
262,1.05676
263,1.02532
264,1.05518
265,1.05518
266,1.05518
267,1.03065
268,1.03432
269,1.02309
270,1.04392
271,1.04392
272,1.04392
273,1.04392
274,0.999441
275,1.03421
276,1.0361
277,1.04968
278,1.04117
279,1.03139
280,1.03139
281,1.05227
282,1.05227
283,1.05227
284,1.04155
285,1.01569
286,1.04723
287,1.04723
288,1.04723
289,1.04723
290,1.04619
291,1.04619
292,1.05699
293,1.01756
294,1.03957
295,1.03576
296,1.03576
297,1.02937
298,1.03227
299,1.03227
300,1.04526
301,1.03643
