ReTr(L),ImTr(L)
0.979617,0.0883783
0.977175,0.0383568
0.974758,-0.0205532
0.970742,-0.0728377
0.970217,-0.0331207
0.974308,0.0252699
0.974308,0.0252699
0.968158,-0.0526647
0.972392,0.0741853
0.902792,0.370652
0.80843,0.549364
0.802324,0.552737
0.749983,0.614415
0.811897,0.537655
0.913108,0.328507
0.92545,0.302245
0.963017,0.0407718
0.96175,-0.0386469
0.961475,-0.13436
0.960333,-0.148403
0.930367,-0.291621
0.922533,-0.307692
0.895042,-0.343045
0.918325,-0.279797
0.819344,-0.525047
0.740614,-0.633493
0.907075,-0.347012
0.91515,-0.318366
0.9479,-0.231487
0.943425,-0.229451
0.943425,-0.229451
0.915817,-0.325716
0.89135,-0.376439
0.868967,-0.428856
0.932875,-0.262382
0.918067,-0.311161
0.828168,-0.495912
0.763345,-0.601393
0.789498,-0.5583
0.712186,-0.644614
0.620528,-0.740447
0.620528,-0.740447
0.522101,-0.813586
0.677933,-0.686888
0.677933,-0.686888
0.691594,-0.686486
0.735533,-0.629713
0.735533,-0.629713
0.603868,-0.757638
0.603868,-0.757638
0.603868,-0.757638
0.603868,-0.757638
0.603868,-0.757638
0.676388,-0.695806
0.676388,-0.695806
0.699325,-0.674798
0.867183,-0.437386
0.826213,-0.520816
0.826213,-0.520816
0.836967,-0.499013
0.85505,-0.454159
0.850675,-0.468047
0.868458,-0.422753
0.908717,-0.343414
0.784045,-0.577802
0.730832,-0.640106
0.730832,-0.640106
0.730832,-0.640106
0.762634,-0.608927
0.762634,-0.608927
0.762634,-0.608927
0.762634,-0.608927
0.762634,-0.608927
0.762634,-0.608927
0.738929,-0.625553
0.805567,-0.534933
0.805567,-0.534933
0.805567,-0.534933
0.727676,-0.643396
0.66767,-0.701018
0.66767,-0.701018
0.757672,-0.606862
0.757672,-0.606862
0.639033,-0.722935
0.549224,-0.795573
0.505841,-0.823616
0.586098,-0.763723
0.559049,-0.793706
0.644087,-0.718472
0.619992,-0.754181
0.619992,-0.754181
0.537917,-0.809742
0.504528,-0.829548
0.504528,-0.829548
0.494446,-0.838633
0.463933,-0.849317
0.640754,-0.73328
0.748589,-0.612569
0.748589,-0.612569
0.677751,-0.692704
0.571447,-0.775086
0.566171,-0.782994
0.709037,-0.655508
0.709037,-0.655508
0.672863,-0.703885
0.672863,-0.703885
0.538505,-0.806863
0.48837,-0.841358
0.48837,-0.841358
0.48837,-0.841358
0.362834,-0.905908
0.362834,-0.905908
0.416103,-0.878683
0.233459,-0.947925
0.393013,-0.889908
0.552641,-0.792206
0.552641,-0.792206
0.672766,-0.704905
0.655352,-0.713547
0.590888,-0.759482
0.696607,-0.661659
0.707047,-0.659585
0.477327,-0.849908
0.369642,-0.894208
0.562515,-0.786467
0.501447,-0.826426
0.501447,-0.826426
0.501447,-0.826426
0.683811,-0.680092
0.683811,-0.680092
0.708439,-0.643331
0.892608,-0.375773
0.919317,-0.305667
0.943933,-0.228493
0.943933,-0.228493
0.943933,-0.228493
0.868967,-0.438617
0.790397,-0.548447
0.917375,-0.31384
0.881042,-0.409608
0.881042,-0.409608
0.881042,-0.409608
0.859925,-0.456107
0.971525,-0.112909
0.964742,-0.135923
0.964742,-0.135923
0.967742,-0.0955917
0.967742,-0.0955917
0.966,-0.0938767
0.968125,-0.0470791
0.968125,-0.0470791
0.964308,-0.09896
0.956708,-0.103831
0.956708,-0.103831
0.959683,-0.162862
0.9143,-0.320325
0.946617,-0.241422
0.927533,-0.304287
0.938133,-0.266252
0.893242,-0.385628
0.925208,-0.307856
0.929458,-0.281838
0.929458,-0.281838
0.929458,-0.281838
0.929458,-0.281838
0.929458,-0.281838
0.929458,-0.281838
0.949983,-0.187286
0.927733,-0.290336
0.828986,-0.491968
0.7452,-0.61937
0.657709,-0.710105
0.508372,-0.817742
0.53275,-0.811299
0.53275,-0.811299
0.427728,-0.8746
0.520073,-0.815502
0.574085,-0.782932
0.574085,-0.782932
0.574085,-0.782932
0.618363,-0.743473
0.477673,-0.849725
0.51417,-0.819738
0.647495,-0.726716
0.647495,-0.726716
0.647495,-0.726716
0.655663,-0.722052
0.543033,-0.801786
0.394471,-0.888967
0.394471,-0.888967
0.509873,-0.82402
0.648193,-0.723659
0.600452,-0.75141
0.493936,-0.827847
0.554036,-0.804288
0.653451,-0.712304
0.677825,-0.698771
0.687126,-0.692187
0.687126,-0.692187
0.797675,-0.546609
0.780068,-0.580848
0.743952,-0.628212
0.743952,-0.628212
0.705312,-0.668118
0.705312,-0.668118
0.582135,-0.777717
0.582135,-0.777717
0.518418,-0.82212
0.518418,-0.82212
0.446093,-0.86235
0.319844,-0.909275
0.525707,-0.817818
0.58656,-0.775386
0.58656,-0.775386
0.58656,-0.775386
0.444846,-0.854475
0.444846,-0.854475
0.444846,-0.854475
0.444846,-0.854475
0.444846,-0.854475
0.435208,-0.869567
0.346427,-0.9101
0.255397,-0.937517
0.180106,-0.95435
0.170852,-0.94845
0.170852,-0.94845
0.279719,-0.9258
0.264276,-0.93325
0.254566,-0.935033
0.245642,-0.933442
0.341425,-0.908583
0.375557,-0.886092
0.581085,-0.780845
0.570956,-0.77818
0.678265,-0.684873
0.739044,-0.633583
0.687372,-0.679432
0.687372,-0.679432
0.732298,-0.643587
0.683107,-0.68724
0.521803,-0.816532
0.521803,-0.816532
0.550668,-0.808664
0.679821,-0.701884
0.679821,-0.701884
0.644261,-0.728799
0.644261,-0.728799
0.795092,-0.568346
0.795092,-0.568346
0.794527,-0.555997
0.794527,-0.555997
0.755288,-0.616696
0.755288,-0.616696
0.70546,-0.676845
0.70546,-0.676845
0.70546,-0.676845
0.70546,-0.676845
0.772302,-0.588643
0.772302,-0.588643
0.837175,-0.491643
0.805636,-0.539476
0.89385,-0.388092
0.925833,-0.306046
0.968858,-0.0722449
0.968858,-0.0722449
0.968858,-0.0722449
0.923825,-0.282247
0.940608,-0.215548
0.93995,-0.235136
0.968108,-0.0511803
0.968108,-0.0511803
0.968108,-0.0511803
0.968108,-0.0511803
0.9347,-0.27713
0.963775,-0.148273
0.961592,-0.0519017
0.954317,-0.214451
0.9497,-0.170867
0.938917,-0.226213
0.938917,-0.226213
0.962675,-0.102073
0.962675,-0.102073
0.962675,-0.102073
0.9677,-0.0892467
0.949058,-0.174277
0.968275,-0.0754384
0.968275,-0.0754384
0.968275,-0.0754384
0.968275,-0.0754384
0.969175,0.0770523
0.969175,0.0770523
0.934675,0.244152
0.933633,0.280008
0.926542,0.274704
0.95075,0.175619
0.95075,0.175619
0.965017,0.125798
0.92805,0.276184
0.92805,0.276184
0.932517,0.271583
0.875625,0.41503
0.875625,0.41503
0.875625,0.41503
0.840975,0.482932
