MDTU,min_width,max_width
1,0.00517266,0.00286206
2,0.0162499,0.0150311
3,0.0130915,0.003801
4,0.00974477,0.00275435
5,0.0117032,0.00481036
6,0.0229991,0.0172577
7,0.0229991,0.0172577
8,0.0206444,0.0132364
9,0.0263405,0.0182893
10,0.0337679,0.0174162
11,0.0205009,0.00836818
12,0.0362649,0.0303961
13,0.0209264,0.0267806
14,0.0159926,0.0206998
15,0.0176624,0.0176098
16,0.0393834,0.0269996
17,0.0224267,0.0171528
18,0.0173129,0.0125467
19,0.0249741,0.0173807
20,0.022452,0.0137464
21,0.0289174,0.0322834
22,0.027469,0.026014
23,0.0423835,0.0388866
24,0.0250236,0.0148639
25,0.0239383,0.020169
26,0.0286839,0.0238214
27,0.0232582,0.0159905
28,0.0244301,0.0169303
29,0.0258639,0.0129218
30,0.0249926,0.0317016
31,0.0249926,0.0317016
32,0.0214196,0.0262787
33,0.0260321,0.0261888
34,0.0209233,0.0253925
35,0.0182361,0.0200993
36,0.017582,0.0197257
37,0.0146039,0.0138661
38,0.0106989,0.0152969
39,0.0108994,0.0150555
40,0.0249095,0.0145268
41,0.0104491,0.00441093
42,0.0104491,0.00441093
43,0.0286027,0.0139749
44,0.025816,0.0234667
45,0.025816,0.0234667
46,0.0245957,0.0141485
47,0.0320417,0.0157763
48,0.0320417,0.0157763
49,0.0326967,0.0279293
50,0.0326967,0.0279293
51,0.0326967,0.0279293
52,0.0326967,0.0279293
53,0.0326967,0.0279293
54,0.0263441,0.0182745
55,0.0263441,0.0182745
56,0.0255416,0.0189525
57,0.033933,0.0177713
58,0.0351613,0.0188139
59,0.0351613,0.0188139
60,0.0178493,0.0207274
61,0.022025,0.0196961
62,0.0258809,0.0234924
63,0.0193785,0.0150588
64,0.029495,0.0244796
65,0.0237665,0.0226431
66,0.0225527,0.0133909
67,0.0225527,0.0133909
68,0.0225527,0.0133909
69,0.0259471,0.035169
70,0.0259471,0.035169
71,0.0259471,0.035169
72,0.0259471,0.035169
73,0.0259471,0.035169
74,0.0259471,0.035169
75,0.0262518,0.0277628
76,0.0311256,0.0319657
77,0.0311256,0.0319657
78,0.0311256,0.0319657
79,0.0332838,0.0325619
80,0.0270874,0.0266568
81,0.0270874,0.0266568
82,0.0317731,0.0208454
83,0.0317731,0.0208454
84,0.0265296,0.0169349
85,0.0228453,0.0247791
86,0.0381455,0.0279393
87,0.0381998,0.0306377
88,0.0324718,0.0262504
89,0.0268892,0.02469
90,0.0271731,0.0241015
91,0.0271731,0.0241015
92,0.0365573,0.0334332
93,0.0349145,0.0297194
94,0.0349145,0.0297194
95,0.0350012,0.0253802
96,0.0247735,0.01294
97,0.0430069,0.0326966
98,0.0238624,0.02225
99,0.0238624,0.02225
100,0.0222812,0.0200146
101,0.0320494,0.0247765
102,0.0229344,0.0178759
103,0.0348265,0.0199401
104,0.0348265,0.0199401
105,0.0143444,0.0140366
106,0.0143444,0.0140366
107,0.0186983,0.0204633
108,0.0306343,0.0262847
109,0.0306343,0.0262847
110,0.0306343,0.0262847
111,0.0268354,0.0277443
112,0.0268354,0.0277443
113,0.0118525,0.0204937
114,0.017868,0.0154201
115,0.0227549,0.0180483
116,0.0259124,0.026389
117,0.0259124,0.026389
118,0.0137292,0.00776893
119,0.0292559,0.0245358
120,0.0333546,0.0199483
121,0.0275856,0.0262611
122,0.0248923,0.0174769
123,0.0256897,0.0279477
124,0.0305901,0.0274255
125,0.0219681,0.0170564
126,0.0351256,0.0312208
127,0.0351256,0.0312208
128,0.0351256,0.0312208
129,0.0331813,0.0301372
130,0.0331813,0.0301372
131,0.0389513,0.02913
132,0.0317267,0.0280747
133,0.0330189,0.0208271
134,0.0286938,0.0305327
135,0.0286938,0.0305327
136,0.0286938,0.0305327
137,0.0336914,0.0241675
138,0.023786,0.0225651
139,0.0418208,0.0271639
140,0.0299338,0.0299742
141,0.0299338,0.0299742
142,0.0299338,0.0299742
143,0.0327326,0.0246944
144,0.0427348,0.0358429
145,0.0358348,0.0261862
146,0.0358348,0.0261862
147,0.0387437,0.0264063
148,0.0387437,0.0264063
149,0.0258115,0.0256756
150,0.0362758,0.0235413
151,0.0362758,0.0235413
152,0.0285775,0.0178296
153,0.0371505,0.0327291
154,0.0371505,0.0327291
155,0.0419195,0.0266512
156,0.0372176,0.0279975
157,0.03718,0.0373368
158,0.0216236,0.0195775
159,0.0341596,0.0223971
160,0.0379344,0.0240332
