MDTU,min_min,min_max,max_min,max_max5
1,0.0259174,0.069634,0.132096,0.18215
2,0.011289,0.0724148,0.131985,0.172803
3,-0.00287308,0.0578561,0.131214,0.170584
4,-0.00287308,0.0578561,0.131214,0.170584
5,-0.00287308,0.0578561,0.131214,0.170584
6,-0.0485096,0.0536711,0.10008,0.169516
7,-0.0485096,0.0536711,0.10008,0.169516
8,-0.0485096,0.0536711,0.10008,0.169516
9,-0.0485096,0.0536711,0.10008,0.169516
10,-0.0485096,0.0536711,0.10008,0.169516
11,-0.0485096,0.0536711,0.10008,0.169516
12,-0.0204727,0.0226546,0.0991699,0.148191
13,-0.0458043,0.00111604,0.0947217,0.124301
14,-0.0458043,0.00111604,0.0947217,0.124301
15,-0.0458043,0.00111604,0.0947217,0.124301
16,-0.0661385,0.00754408,0.0745919,0.139405
17,-0.0661385,0.00754408,0.0745919,0.139405
18,-0.0574639,0.000285157,0.0698123,0.120985
19,-0.0807562,-0.00317598,0.0487532,0.123134
20,-0.0661087,-0.0171265,0.0589448,0.102424
21,-0.106737,0.000246382,0.0431056,0.110098
22,-0.106737,0.000246382,0.0431056,0.110098
23,-0.106737,0.000246382,0.0431056,0.110098
24,-0.0863598,-0.00622062,0.0450702,0.110362
25,-0.0901999,-0.00796356,0.0423414,0.119349
26,-0.0901999,-0.00796356,0.0423414,0.119349
27,-0.0859688,-0.0104685,0.050706,0.102988
28,-0.0859688,-0.0104685,0.050706,0.102988
29,-0.0868039,-0.0173108,0.0423381,0.100864
30,-0.0895755,-0.029723,0.0382264,0.0971899
31,-0.0895754,-0.029723,0.0382264,0.0971899
32,-0.0906652,-0.035649,0.037277,0.0948721
33,-0.0906652,-0.035649,0.037277,0.0948721
34,-0.106301,-0.0254852,0.0499414,0.0977662
35,-0.106301,-0.0254852,0.0499414,0.0977662
36,-0.10794,-0.0144977,0.0331846,0.106893
37,-0.102618,-0.0285671,0.0326628,0.0993481
38,-0.100652,-0.0249027,0.0339662,0.101416
39,-0.114399,-0.0127053,0.0223288,0.110301
40,-0.10254,-0.00605146,0.0190254,0.107087
41,-0.10254,-0.00605147,0.0190254,0.107087
42,-0.10254,-0.00605147,0.0190254,0.107087
43,-0.112863,-0.02396,0.0314831,0.103551
44,-0.127294,-0.0193936,0.0279307,0.109682
45,-0.11483,-0.0238532,0.0356926,0.096293
46,-0.11483,-0.0238532,0.0356926,0.096293
47,-0.105159,-0.0247634,0.0311592,0.106511
48,-0.109595,-0.0131526,0.0261887,0.108521
49,-0.109595,-0.0131526,0.0261887,0.108521
50,-0.103142,-0.0239729,0.0322494,0.105123
51,-0.103142,-0.0239729,0.0322494,0.105123
52,-0.100831,-0.0104778,0.0244651,0.116652
53,-0.111766,-0.0329515,0.0416261,0.108893
54,-0.0995552,-0.0211086,0.0401734,0.109455
55,-0.0995552,-0.0211086,0.0401734,0.109455
56,-0.130377,-0.0295254,0.0431633,0.101348
57,-0.105315,-0.018382,0.0357033,0.104847
58,-0.10863,-0.0220104,0.0392075,0.110029
59,-0.108257,-0.0261716,0.0322909,0.100436
60,-0.145782,-0.010681,0.0271309,0.0998357
61,-0.122521,-0.0150475,0.0217852,0.113433
62,-0.112444,-0.0219436,0.0339556,0.10077
63,-0.132141,-0.0191919,0.0208039,0.120169
64,-0.110083,-0.00877666,0.032042,0.104891
65,-0.108761,-0.0290149,0.0388095,0.0933031
66,-0.117734,-0.0233116,0.0331129,0.0984437
67,-0.117734,-0.0233116,0.0331129,0.0984437
68,-0.108077,-0.0235218,0.0376962,0.100416
69,-0.114118,-0.0252727,0.0262316,0.093893
70,-0.121503,-0.0247626,0.0269613,0.110265
71,-0.112782,-0.0150465,0.0323922,0.109267
72,-0.12288,-0.0111796,0.0265016,0.109337
73,-0.12288,-0.0111796,0.0265016,0.109337
74,-0.0940949,-0.0151851,0.0326748,0.110981
75,-0.106968,-0.019166,0.0396565,0.102015
76,-0.106968,-0.019166,0.0396565,0.102015
77,-0.106968,-0.019166,0.0396565,0.102015
78,-0.119114,-0.0106847,0.0182909,0.109305
79,-0.119114,-0.0106847,0.0182909,0.109305
80,-0.102049,-0.0202504,0.0375158,0.106221
81,-0.135127,-0.0177555,0.0359843,0.0971936
82,-0.135127,-0.0177555,0.0359843,0.0971936
83,-0.111549,-0.0176473,0.029227,0.107328
84,-0.098872,-0.0164653,0.0334711,0.112931
85,-0.10958,-0.0194728,0.0429493,0.120923
86,-0.0998141,-0.00817055,0.0305888,0.110411
87,-0.109584,-0.0155536,0.0307946,0.104995
88,-0.109584,-0.0155536,0.0307946,0.104995
89,-0.109584,-0.0155536,0.0307946,0.104995
90,-0.109584,-0.0155536,0.0307946,0.104995
91,-0.0919067,-0.000264366,0.0325327,0.119525
92,-0.106721,-0.0131317,0.0357427,0.110171
93,-0.112955,-0.022678,0.0286573,0.0983726
94,-0.0898909,-0.0272458,0.0384227,0.112424
95,-0.111443,-0.0430708,0.0276135,0.102683
96,-0.0916303,-0.031742,0.0308404,0.0906825
97,-0.095661,-0.0324505,0.0396977,0.101931
98,-0.0824208,-0.0498651,0.0425939,0.104372
99,-0.11509,-0.0314381,0.025561,0.0919199
100,-0.103217,-0.0402709,0.0407509,0.0939688
101,-0.103217,-0.0402709,0.0407509,0.0939688
102,-0.0983308,-0.0356752,0.0251467,0.082728
103,-0.0942263,-0.0466776,0.0325558,0.0948698
104,-0.118157,-0.0210387,0.0394961,0.0907536
105,-0.118157,-0.0210387,0.0394961,0.0907536
106,-0.118157,-0.0210387,0.0394961,0.0907536
107,-0.108597,-0.00905571,0.0222324,0.109771
108,-0.115727,-0.0192679,0.0214691,0.108132
109,-0.115727,-0.0192679,0.0214691,0.108132
110,-0.127185,-0.0191734,0.0153047,0.101481
111,-0.108029,-0.0245243,0.021582,0.0959015
112,-0.12731,-0.0170449,0.0265977,0.0971169
113,-0.107672,-0.019259,0.0205611,0.104956
114,-0.104681,-0.0387206,0.0323288,0.0866955
115,-0.117099,-0.0280207,0.0270616,0.0924739
116,-0.127715,-0.0208189,0.011684,0.101804
117,-0.127715,-0.0208189,0.011684,0.101804
118,-0.103284,-0.0323147,0.0313614,0.0898594
119,-0.117971,-0.028427,0.0320937,0.102914
120,-0.130227,-0.0370981,0.0176645,0.0858914
121,-0.130227,-0.0370981,0.0176645,0.0858914
122,-0.124349,-0.0240451,0.0120428,0.0995584
123,-0.114497,-0.0328747,0.0230725,0.103968
124,-0.126512,-0.0283043,0.0119864,0.102
125,-0.106701,-0.0373624,0.0209057,0.0834938
126,-0.118785,-0.00679398,0.0140804,0.10502
127,-0.1046,-0.0248847,0.0391543,0.0973245
128,-0.111561,-0.0160331,0.0371999,0.106557
129,-0.100379,-0.0369653,0.0354614,0.0975069
130,-0.100379,-0.0369653,0.0354614,0.0975069
131,-0.116847,-0.0254441,0.0305408,0.110548
132,-0.116847,-0.0254441,0.0305408,0.110548
133,-0.109748,-0.0234768,0.0290847,0.102592
134,-0.107998,-0.00599886,0.0238442,0.10698
135,-0.107998,-0.00599886,0.0238442,0.10698
136,-0.10765,-0.0295081,0.0396337,0.0937939
137,-0.1224,-0.0167902,0.037245,0.114599
138,-0.127469,-0.0238667,0.03516,0.0993375
139,-0.0939473,-0.0193537,0.0487269,0.10418
140,-0.0939473,-0.0193537,0.0487269,0.10418
141,-0.109128,-0.00659226,0.0320849,0.111654
142,-0.129885,-0.0110824,0.032656,0.108792
143,-0.111583,-0.00823491,0.0345849,0.106327
144,-0.0963254,-0.00559695,0.0207534,0.112134
145,-0.0916185,-0.0147322,0.0350351,0.0963144
146,-0.0916185,-0.0147322,0.0350351,0.0963144
147,-0.106467,-0.0163804,0.0334959,0.105128
148,-0.104756,-0.0393634,0.0351758,0.0971774
149,-0.105969,-0.021407,0.029512,0.105736
150,-0.105969,-0.021407,0.029512,0.105736
151,-0.105969,-0.021407,0.029512,0.105736
152,-0.100435,-0.0187783,0.0415503,0.113447
153,-0.107698,-0.00997153,0.0330472,0.116316
154,-0.107698,-0.00997153,0.0330472,0.116316
155,-0.115635,-0.00820987,0.0251582,0.115832
156,-0.0997969,-0.0162356,0.0383942,0.101272
157,-0.10895,-0.00509269,0.0381754,0.113825
158,-0.110521,-0.0116935,0.0324014,0.10281
159,-0.0941786,-0.0143967,0.0400241,0.105123
160,-0.103516,-0.0140381,0.0371823,0.099046
161,-0.0896748,-0.0171942,0.0456681,0.0923329
162,-0.0896748,-0.0171942,0.0456681,0.0923329
163,-0.0896748,-0.0171942,0.0456681,0.0923329
164,-0.103696,-0.0338647,0.0439284,0.104707
165,-0.0904265,-0.0228711,0.0509208,0.103287
166,-0.0879528,-0.0283979,0.0444078,0.0924658
167,-0.0947477,-0.00141971,0.0261672,0.10411
168,-0.0818299,-0.0110795,0.034299,0.11093
169,-0.0807786,-0.0121999,0.0400909,0.110025
170,-0.100597,0.00264279,0.023295,0.120905
171,-0.108864,-0.00696245,0.0231007,0.107524
172,-0.102913,-0.00430733,0.0340426,0.105598
173,-0.102913,-0.00430733,0.0340426,0.105598
174,-0.104138,-0.0115154,0.0278819,0.120719
175,-0.104138,-0.0115154,0.0278819,0.120719
176,-0.10171,-0.017654,0.0321394,0.107889
177,-0.0943442,-0.0208909,0.0455146,0.100152
178,-0.107548,-0.00221053,0.0271634,0.110153
179,-0.106297,-0.0120415,0.0379998,0.0998463
180,-0.0966022,-0.0126027,0.0357973,0.106103
181,-0.113923,-0.00949961,0.0381957,0.113692
182,-0.104465,-0.000968396,0.0344871,0.114098
183,-0.0799208,-0.0165844,0.0525787,0.0992906
184,-0.0799208,-0.0165844,0.0525787,0.0992906
185,-0.0799208,-0.0165844,0.0525787,0.0992906
186,-0.0799208,-0.0165844,0.0525787,0.0992906
187,-0.0984508,-0.0136001,0.0345421,0.108686
188,-0.0984508,-0.0136001,0.0345421,0.108686
189,-0.0889579,-0.0277565,0.0334531,0.094835
190,-0.104773,-0.0283591,0.0180471,0.103212
191,-0.104773,-0.0283591,0.0180471,0.103212
192,-0.10596,-0.0214138,0.031775,0.095314
193,-0.0938605,-0.0366435,0.0372021,0.0823393
194,-0.0938605,-0.0366435,0.0372021,0.0823393
195,-0.0938672,-0.0225942,0.0260572,0.104671
196,-0.116074,-0.0126288,0.0190221,0.102164
197,-0.106539,-0.0162393,0.0232218,0.114542
198,-0.124401,-0.0159064,0.0319506,0.113704
199,-0.126987,-0.0183978,0.0238425,0.113802
200,-0.0842589,-0.023887,0.0514239,0.105755
201,-0.105343,-0.0195673,0.028303,0.10702
202,-0.111901,-0.0224634,0.025392,0.103857
203,-0.11133,-0.0286036,0.0328486,0.0882004
204,-0.120763,-0.0184681,0.0323922,0.10511
205,-0.105013,-0.0200606,0.0341929,0.100335
206,-0.101054,-0.0187876,0.0350871,0.102549
207,-0.101054,-0.0187876,0.0350871,0.102549
208,-0.101054,-0.0187876,0.0350871,0.102549
209,-0.106167,-0.0232211,0.0266497,0.115168
210,-0.132606,-0.0101292,0.0216667,0.100989
211,-0.153021,-0.0132094,0.0207359,0.0987849
212,-0.121051,-0.0277849,0.0258006,0.119448
213,-0.100456,-0.0152542,0.0147431,0.115112
214,-0.109887,-0.0348936,0.0327413,0.0843148
215,-0.116724,-0.0336653,0.0210356,0.0898629
216,-0.12085,-0.0363574,0.0309518,0.0931452
217,-0.117428,-0.0145944,0.0147146,0.110847
218,-0.102675,-0.0232002,0.0227618,0.0965504
219,-0.116729,-0.0228347,0.0268186,0.10488
220,-0.116729,-0.0228347,0.0268186,0.10488
221,-0.104094,-0.0289074,0.0368667,0.0964382
222,-0.0890732,-0.0205888,0.0457794,0.0952778
223,-0.0868011,-0.0334573,0.0640922,0.0911173
224,-0.0862747,-0.0363274,0.0424068,0.0972858
225,-0.0980697,-0.0179893,0.0473041,0.0951923
226,-0.0929373,-0.0151997,0.0357964,0.103818
227,-0.105828,-0.00533248,0.0229614,0.113144
228,-0.0975109,-0.0133533,0.0357855,0.113362
229,-0.106863,-0.0122382,0.0387534,0.11757
230,-0.111252,-0.0116342,0.0341853,0.116251
231,-0.0857302,-0.0119698,0.0483182,0.113364
232,-0.105684,-0.00441943,0.0347909,0.112722
233,-0.091097,-0.012322,0.0432963,0.113454
234,-0.101649,-0.0164568,0.0400408,0.113141
235,-0.0869324,-0.0275128,0.0421608,0.0998733
236,-0.102729,-0.0202492,0.0332056,0.101396
237,-0.0853943,-0.0256367,0.0432033,0.0965945
238,-0.0939373,-0.0280486,0.0365002,0.10431
239,-0.10637,-0.0196313,0.0378904,0.0980212
240,-0.102233,-0.0262223,0.0460446,0.103159
241,-0.0988682,-0.0144234,0.0447021,0.11511
242,-0.0988682,-0.0144234,0.0447021,0.11511
243,-0.0993383,-0.0271445,0.0535253,0.100961
244,-0.122594,-0.0173939,0.0299228,0.102166
245,-0.101328,-0.0356317,0.038682,0.094734
246,-0.101328,-0.0356317,0.038682,0.094734
247,-0.101328,-0.0356317,0.038682,0.094734
248,-0.114379,-0.0331457,0.0290722,0.102364
249,-0.114379,-0.0331457,0.0290722,0.102364
250,-0.101643,-0.0200072,0.0350354,0.0898938
251,-0.101893,-0.0318412,0.0390744,0.0813735
252,-0.101893,-0.0318412,0.0390744,0.0813735
253,-0.124702,-0.0190223,0.0179216,0.111331
254,-0.124702,-0.0190223,0.0179216,0.111331
255,-0.0961775,-0.0289853,0.0359902,0.0875
256,-0.0961775,-0.0289853,0.0359902,0.0875
257,-0.106582,-0.0249465,0.0284575,0.0934846
258,-0.106582,-0.0249465,0.0284575,0.0934846
259,-0.110066,-0.0226924,0.0371048,0.0947349
260,-0.112357,-0.0271112,0.0332775,0.102042
261,-0.116702,-0.0278313,0.0298336,0.111801
262,-0.118272,-0.0235336,0.0315373,0.104951
263,-0.124957,-0.0306593,0.0253443,0.102286
264,-0.111879,-0.0320294,0.0291149,0.102192
265,-0.111879,-0.0320294,0.0291149,0.102192
266,-0.111879,-0.0320294,0.0291149,0.102192
267,-0.111879,-0.0320294,0.0291149,0.102192
268,-0.0944668,-0.0335264,0.0399413,0.0986861
269,-0.10462,-0.0299689,0.0256821,0.100673
270,-0.10462,-0.0299689,0.0256821,0.100673
271,-0.10462,-0.0299688,0.0256821,0.100673
272,-0.108682,-0.0243613,0.032775,0.112374
273,-0.108682,-0.0243613,0.032775,0.112374
274,-0.0959324,-0.0317701,0.0320302,0.104065
275,-0.0970683,-0.0219185,0.0378059,0.0935619
276,-0.0970683,-0.0219185,0.0378059,0.0935619
277,-0.111711,-0.0268462,0.0295416,0.113359
278,-0.110706,-0.0352592,0.025326,0.0960895
279,-0.115846,-0.0339079,0.0269954,0.096793
280,-0.126636,-0.0301669,0.028077,0.0932935
281,-0.107364,-0.0374048,0.0275223,0.0876969
282,-0.107364,-0.0374048,0.0275223,0.0876969
283,-0.117668,-0.0260575,0.0253096,0.0952791
284,-0.0964626,-0.0258302,0.0254421,0.089284
285,-0.101697,-0.0281485,0.0316774,0.0957598
286,-0.101697,-0.0281485,0.0316774,0.0957598
287,-0.105943,-0.0344357,0.0163549,0.0886191
288,-0.0986599,-0.0423768,0.0353971,0.0750946
289,-0.112383,-0.0307918,0.0223614,0.0886792
290,-0.108587,-0.0160051,0.03676,0.0920933
291,-0.0961537,-0.0263115,0.0309742,0.098531
292,-0.100262,-0.0195116,0.0304607,0.0966346
293,-0.10149,-0.0241931,0.0428604,0.0939271
294,-0.10149,-0.0241931,0.0428604,0.0939271
295,-0.0825915,-0.0261193,0.035842,0.10557
296,-0.080897,-0.0260026,0.0453167,0.0904462
297,-0.0887496,-0.0343776,0.0432244,0.0924104
298,-0.119749,-0.0209728,0.0244423,0.10162
299,-0.0824268,-0.0422775,0.0397837,0.0730356
300,-0.103142,-0.0326643,0.0384305,0.0931405
301,-0.105871,-0.0308335,0.0381278,0.104263
302,-0.108082,-0.0195059,0.0330009,0.102104
303,-0.108082,-0.0195059,0.0330009,0.102104
304,-0.108082,-0.0195059,0.0330009,0.102104
305,-0.108082,-0.0195059,0.0330009,0.102104
306,-0.104392,-0.0102753,0.0307985,0.0994938
307,-0.121807,-0.00937185,0.0200474,0.113368
308,-0.103834,-0.0129232,0.0237879,0.103735
309,-0.102339,-0.0231898,0.0174716,0.103161
310,-0.0989735,-0.021242,0.028054,0.0978621
311,-0.111776,-0.0147927,0.0104614,0.105473
312,-0.117978,-0.016563,0.0150005,0.095659
313,-0.0971614,-0.0264746,0.0372164,0.0849094
314,-0.109213,-0.0308648,0.0344455,0.0792478
315,-0.107209,-0.0239845,0.0271688,0.0838985
316,-0.091882,-0.0439939,0.0325355,0.0819287
317,-0.091882,-0.0439939,0.0325355,0.0819287
318,-0.0992512,-0.0478794,0.0321329,0.0751903
319,-0.0992512,-0.0478794,0.0321329,0.0751903
320,-0.127687,-0.0171915,0.0187989,0.102857
321,-0.115145,-0.0240864,0.0257477,0.0998403
322,-0.105146,-0.019676,0.023412,0.0989441
323,-0.105146,-0.019676,0.023412,0.0989441
324,-0.10368,-0.0269855,0.0366192,0.0997151
325,-0.12362,-0.0237778,0.0246954,0.0947921
326,-0.12362,-0.0237778,0.0246954,0.0947921
327,-0.12362,-0.0237778,0.0246954,0.0947921
328,-0.12362,-0.0237778,0.0246954,0.0947921
329,-0.116483,-0.0234076,0.0324171,0.083207
330,-0.114306,-0.0229182,0.00974994,0.092545
331,-0.114306,-0.0229182,0.00974994,0.092545
332,-0.113688,-0.0288939,0.027544,0.0945312
333,-0.104631,-0.0311126,0.031767,0.0928577
334,-0.101852,-0.0365976,0.0283519,0.0889491
335,-0.109424,-0.019152,0.0195965,0.107962
336,-0.113019,-0.026737,0.0165032,0.0979531
337,-0.115483,-0.0240091,0.0281839,0.0941194
338,-0.110054,-0.0151413,0.0166264,0.106393
339,-0.111644,-0.0153285,0.0281491,0.0916655
340,-0.132959,-0.0201475,0.0204858,0.0872413
341,-0.122989,-0.0118628,0.0143837,0.101682
342,-0.104492,-0.0192696,0.029603,0.0939294
343,-0.113862,-0.0249205,0.0108581,0.0968658
344,-0.111131,-0.0234458,0.0181031,0.0963205
345,-0.113496,-0.0101064,0.0154528,0.111673
346,-0.105183,-0.0277644,0.0232946,0.0962334
347,-0.107907,-0.0226749,0.035281,0.109006
348,-0.11649,-0.00207654,0.026074,0.115306
349,-0.10608,-0.00409771,0.0294672,0.104216
350,-0.110976,-0.00322595,0.0302406,0.111349
351,-0.105581,-0.0218947,0.0331488,0.109185
352,-0.118554,-0.0122909,0.0161058,0.108733
353,-0.111006,-0.0149191,0.0282985,0.103001
354,-0.134125,-0.00828561,0.0111093,0.110171
355,-0.122957,-0.0192562,0.0184396,0.0988087
356,-0.104817,-0.0174639,0.0347117,0.103262
357,-0.113928,-0.024879,0.0295159,0.0918065
358,-0.113928,-0.024879,0.0295159,0.0918065
359,-0.113928,-0.024879,0.0295159,0.0918065
360,-0.113928,-0.024879,0.0295159,0.0918065
361,-0.111305,-0.0176808,0.0371218,0.103454
362,-0.111305,-0.0176808,0.0371218,0.103454
363,-0.103661,-0.0132939,0.0249475,0.100814
364,-0.0923602,-0.0153331,0.0326306,0.0930873
365,-0.0923602,-0.0153331,0.0326306,0.0930873
366,-0.0835991,-0.0161218,0.0365926,0.112025
367,-0.110961,-0.0269774,0.0289857,0.106177
368,-0.109254,-0.00916417,0.0348794,0.115997
369,-0.0893066,-0.029378,0.0329597,0.108501
370,-0.102303,-0.00461458,0.0315476,0.120708
371,-0.0968223,-0.00868901,0.0358376,0.108928
372,-0.0968223,-0.00868901,0.0358376,0.108928
373,-0.0991703,-0.0330957,0.042494,0.108086
374,-0.110796,-0.0231531,0.0212952,0.105115
375,-0.105606,-0.0216911,0.0194784,0.101363
376,-0.105606,-0.0216911,0.0194784,0.101363
377,-0.118978,-0.00605166,0.0227606,0.110658
378,-0.0987164,-0.0212877,0.029356,0.106582
379,-0.116626,-0.0204653,0.0102506,0.100959
380,-0.116683,-0.0312701,0.0230991,0.0918031
