MDTU,min_ave,max_ave
1,0.0457773,0.15622
2,0.036155,0.151183
3,0.0280748,0.150842
4,0.0280748,0.150842
5,0.0280748,0.150842
6,0.00567844,0.134557
7,0.00567844,0.134557
8,0.00567844,0.134557
9,0.00567844,0.134557
10,0.00567844,0.134557
11,0.00567845,0.134557
12,0.0037394,0.124885
13,-0.0196968,0.107791
14,-0.0196968,0.107791
15,-0.0196968,0.107791
16,-0.0241466,0.107411
17,-0.0241466,0.107411
18,-0.0286632,0.0976398
19,-0.0405456,0.0859295
20,-0.0412433,0.0835411
21,-0.0498031,0.0762042
22,-0.0498031,0.0762042
23,-0.0498031,0.0762042
24,-0.0454012,0.0787884
25,-0.0473195,0.0793023
26,-0.0473195,0.0793023
27,-0.0482295,0.0765959
28,-0.0482295,0.0765959
29,-0.05149,0.0718073
30,-0.0588553,0.0709906
31,-0.0588553,0.0709906
32,-0.0616221,0.065163
33,-0.0616221,0.065163
34,-0.0648307,0.0736496
35,-0.0648307,0.0736496
36,-0.0615745,0.0708212
37,-0.0646267,0.0660686
38,-0.0637823,0.0633519
39,-0.0650661,0.0633878
40,-0.0552162,0.0610897
41,-0.0552162,0.0610897
42,-0.0552162,0.0610897
43,-0.0680253,0.0656715
44,-0.0704032,0.064235
45,-0.0677588,0.0642608
46,-0.0677588,0.0642608
47,-0.0641583,0.0656751
48,-0.0594686,0.066841
49,-0.0594686,0.066841
50,-0.0601925,0.067824
51,-0.0601925,0.067824
52,-0.0550856,0.0726958
53,-0.0727139,0.0739779
54,-0.0628423,0.0748365
55,-0.0628423,0.0748365
56,-0.0740307,0.0744909
57,-0.0597689,0.0699379
58,-0.0626126,0.0757547
59,-0.0652837,0.0667468
60,-0.0759212,0.064795
61,-0.0672809,0.0668111
62,-0.0656371,0.0669025
63,-0.0734359,0.0693904
64,-0.0620751,0.0684885
65,-0.0660557,0.0658729
66,-0.0680863,0.0673696
67,-0.0680863,0.0673696
68,-0.0671854,0.0690373
69,-0.0692132,0.0595191
70,-0.0702765,0.0686235
71,-0.0624567,0.0708483
72,-0.0680971,0.0651028
73,-0.0680971,0.0651028
74,-0.051401,0.0688707
75,-0.0612617,0.0703725
76,-0.0612617,0.0703725
77,-0.0612617,0.0703725
78,-0.062438,0.0624853
79,-0.062438,0.0624853
80,-0.0591336,0.0707155
81,-0.0721241,0.0673635
82,-0.0721241,0.0673635
83,-0.0645787,0.0686289
84,-0.0552569,0.0708762
85,-0.0638976,0.080244
86,-0.054985,0.0705157
87,-0.0621282,0.0684032
88,-0.0621282,0.0684032
89,-0.0621282,0.0684032
90,-0.0621282,0.0684032
91,-0.0467737,0.072706
92,-0.0585893,0.0742915
93,-0.0658894,0.0640039
94,-0.0576915,0.075299
95,-0.0754358,0.0652214
96,-0.0624572,0.0616857
97,-0.0618527,0.0710117
98,-0.0650828,0.0726994
99,-0.0698358,0.0598459
100,-0.0705118,0.0645624
101,-0.0705118,0.0645624
102,-0.0664101,0.0542876
103,-0.0690108,0.0656694
104,-0.0671972,0.0678636
105,-0.0671972,0.0678636
106,-0.0671972,0.0678636
107,-0.0558598,0.0656506
108,-0.0682444,0.0670391
109,-0.0682444,0.0670391
110,-0.0722189,0.0577177
111,-0.0647677,0.0603437
112,-0.0717335,0.0618665
113,-0.0616025,0.0609536
114,-0.0727067,0.0604345
115,-0.0704985,0.0614928
116,-0.0721239,0.0567523
117,-0.0721239,0.0567523
118,-0.0639536,0.0597486
119,-0.0722326,0.0624184
120,-0.0810795,0.0513684
121,-0.0810795,0.0513684
122,-0.0707341,0.0560678
123,-0.0703644,0.0636014
124,-0.0745497,0.0558212
125,-0.0694819,0.0515038
126,-0.0621362,0.0605291
127,-0.0624359,0.0677474
128,-0.062737,0.0718225
129,-0.0688218,0.0658789
130,-0.0688218,0.0658789
131,-0.0694097,0.0685825
132,-0.0694097,0.0685825
133,-0.0649645,0.0652304
134,-0.0569956,0.0666356
135,-0.0569956,0.0666356
136,-0.0666634,0.0663208
137,-0.0662141,0.0769413
138,-0.0705776,0.068052
139,-0.0550547,0.0748069
140,-0.0550547,0.0748069
141,-0.0576063,0.0686433
142,-0.064057,0.0727399
143,-0.0592031,0.069831
144,-0.0517759,0.0681786
145,-0.0555098,0.0645887
146,-0.0555098,0.0645887
147,-0.0607591,0.0678396
148,-0.0699261,0.0669805
149,-0.0592132,0.0681355
150,-0.0592132,0.0681355
151,-0.0592132,0.0681355
152,-0.0586689,0.0767449
153,-0.0555803,0.0734067
154,-0.0555803,0.0734067
155,-0.0610691,0.0694088
156,-0.054492,0.0682538
157,-0.0544855,0.0761155
158,-0.0590251,0.0677685
159,-0.0515645,0.071546
160,-0.0573499,0.0665228
161,-0.0533571,0.0686329
162,-0.0533571,0.0686329
163,-0.0533571,0.0686329
164,-0.067181,0.0741485
165,-0.0534952,0.0764454
166,-0.0570154,0.0690134
167,-0.0495303,0.0668169
168,-0.0472091,0.0750683
169,-0.0447187,0.0744859
170,-0.0456015,0.0730454
171,-0.0561202,0.0665173
172,-0.0558782,0.0708435
173,-0.0558782,0.0708435
174,-0.0562443,0.0726016
175,-0.0562443,0.0726016
176,-0.0593068,0.0697731
177,-0.0560927,0.0712136
178,-0.05459,0.0704354
179,-0.0566778,0.0705076
180,-0.052634,0.0711812
181,-0.0585446,0.0729712
182,-0.0536709,0.073461
183,-0.0466957,0.0757853
184,-0.0466957,0.0757853
185,-0.0466957,0.0757853
186,-0.0466957,0.0757853
187,-0.0535896,0.0713736
188,-0.0535896,0.0713736
189,-0.0582164,0.0653319
190,-0.0663706,0.061925
191,-0.0663706,0.061925
192,-0.058844,0.0627088
193,-0.0634771,0.0595645
194,-0.0634771,0.0595645
195,-0.0578447,0.0656401
196,-0.0622704,0.0596395
197,-0.0631599,0.0697909
198,-0.0653155,0.072579
199,-0.0698392,0.0694205
200,-0.0523965,0.0751032
201,-0.064019,0.0647827
202,-0.0672899,0.0631789
203,-0.067381,0.0594715
204,-0.0688586,0.0676694
205,-0.0604889,0.0648422
206,-0.059437,0.0690582
207,-0.059437,0.0690582
208,-0.059437,0.0690582
209,-0.0645208,0.0672343
210,-0.067229,0.0608516
211,-0.0792675,0.0598648
212,-0.0750105,0.0695226
213,-0.058379,0.0647628
214,-0.0707553,0.0587894
215,-0.0689191,0.056731
216,-0.0740213,0.0605078
217,-0.0664953,0.0625369
218,-0.063168,0.0594025
219,-0.0655761,0.0653223
220,-0.0655761,0.0653223
221,-0.0657081,0.06813
222,-0.0545299,0.0713453
223,-0.0601245,0.0785828
224,-0.061602,0.0718867
225,-0.0553654,0.0746889
226,-0.0527911,0.0730335
227,-0.0567875,0.0677928
228,-0.0553721,0.072809
229,-0.0589791,0.0758553
230,-0.0599984,0.0756545
231,-0.0478888,0.0794243
232,-0.0536265,0.0740356
233,-0.0506156,0.0762773
234,-0.0576413,0.0756356
235,-0.0594889,0.0701446
236,-0.0608552,0.0662657
237,-0.0554627,0.0702971
238,-0.0606545,0.0676266
239,-0.0593557,0.0689738
240,-0.0622631,0.071952
241,-0.0562026,0.0785561
242,-0.0562026,0.0785561
243,-0.0585249,0.0777184
244,-0.0657693,0.0654142
245,-0.0631314,0.0704828
246,-0.0631314,0.0704828
247,-0.0631314,0.0704828
248,-0.0739662,0.0636513
249,-0.0739662,0.0636513
250,-0.0621183,0.0626949
251,-0.0633639,0.0615231
252,-0.0633639,0.0615231
253,-0.0667519,0.0637533
254,-0.0667519,0.0637533
255,-0.0642243,0.0622925
256,-0.0642243,0.0622925
257,-0.062989,0.0622254
258,-0.062989,0.0622254
259,-0.0670105,0.070291
260,-0.069258,0.0685787
261,-0.0682492,0.0692822
262,-0.0698128,0.0677141
263,-0.0741534,0.0630017
264,-0.070967,0.063907
265,-0.070967,0.063907
266,-0.070967,0.063907
267,-0.070967,0.063907
268,-0.0665743,0.0692537
269,-0.0670668,0.0626748
270,-0.0670668,0.0626748
271,-0.0670668,0.0626748
272,-0.0628687,0.0698362
273,-0.0628687,0.0698362
274,-0.062114,0.0663562
275,-0.0626044,0.0652915
276,-0.0626044,0.0652915
277,-0.0669487,0.0704868
278,-0.07182,0.062129
279,-0.0746596,0.0605631
280,-0.0771954,0.0590267
281,-0.0747862,0.0570257
282,-0.0747862,0.0570257
283,-0.0695904,0.0596721
284,-0.0615118,0.0568159
285,-0.0654307,0.0623988
286,-0.0654307,0.0623988
287,-0.0680646,0.0508672
288,-0.0686415,0.0559992
289,-0.0693377,0.0586857
290,-0.0612678,0.0648269
291,-0.0621462,0.0635849
292,-0.0585893,0.0636671
293,-0.0610786,0.0692861
294,-0.0610786,0.0692861
295,-0.0546648,0.0698795
296,-0.0514864,0.0691636
297,-0.0595962,0.0661488
298,-0.0665841,0.0628546
299,-0.0626758,0.0568635
300,-0.0650309,0.0663379
301,-0.06751,0.0700031
302,-0.0615512,0.0684231
303,-0.0615512,0.0684231
304,-0.0615512,0.0684231
305,-0.0615512,0.0684231
306,-0.0573074,0.0666978
307,-0.0625383,0.0641565
308,-0.0574412,0.0614207
309,-0.0621324,0.0587506
310,-0.060365,0.0621751
311,-0.0618777,0.0594176
312,-0.0656155,0.0563235
313,-0.0593894,0.0610357
314,-0.0645796,0.0563944
315,-0.0650623,0.0567924
316,-0.0678485,0.0568853
317,-0.0678485,0.0568853
318,-0.0730456,0.0540212
319,-0.0730456,0.0540212
320,-0.0725516,0.0615675
321,-0.0683385,0.0622073
322,-0.05978,0.0623833
323,-0.05978,0.0623833
324,-0.0624895,0.0694862
325,-0.0707166,0.0619944
326,-0.0707166,0.0619944
327,-0.0707166,0.0619944
328,-0.0707166,0.0619944
329,-0.0675347,0.0584993
330,-0.0670872,0.0514928
331,-0.0670872,0.0514928
332,-0.0674048,0.0580409
333,-0.0641416,0.0605893
334,-0.0697066,0.0569691
335,-0.0635091,0.0626255
336,-0.069857,0.0577318
337,-0.071321,0.0612945
338,-0.0626322,0.0621127
339,-0.0623835,0.0596495
340,-0.0750442,0.0543955
341,-0.0667199,0.0572243
342,-0.060075,0.060919
343,-0.0682121,0.0544726
344,-0.0662274,0.0569166
345,-0.0620013,0.0610528
346,-0.0649629,0.0606411
347,-0.0642132,0.072866
348,-0.0552451,0.0683747
349,-0.057585,0.068303
350,-0.0566376,0.0702834
351,-0.0638897,0.0673585
352,-0.0629929,0.0602752
353,-0.0602354,0.0664899
354,-0.0676783,0.0595115
355,-0.0700543,0.0583846
356,-0.0602639,0.06836
357,-0.06796,0.0593742
358,-0.06796,0.0593742
359,-0.06796,0.0593742
360,-0.06796,0.0593742
361,-0.0640477,0.0693523
362,-0.0640477,0.0693523
363,-0.0570186,0.0628488
364,-0.0520675,0.0608372
365,-0.0520675,0.0608372
366,-0.0514296,0.0724688
367,-0.0651123,0.0660269
368,-0.0557177,0.0769352
369,-0.0582611,0.0706807
370,-0.0515974,0.0735932
371,-0.0521772,0.0702342
372,-0.0521772,0.0702342
373,-0.0651832,0.074397
374,-0.0656583,0.0621761
375,-0.0600961,0.0635025
376,-0.0600961,0.0635025
377,-0.0623338,0.0662206
378,-0.0574096,0.0672277
379,-0.0662548,0.0560209
380,-0.0718312,0.0565298
381,-0.0619775,0.0562716
382,-0.068836,0.0576106
383,-0.0674134,0.0564136
384,-0.0674134,0.0564136
385,-0.0664848,0.0607742
386,-0.0664848,0.0607742
387,-0.0664848,0.0607742
388,-0.0670646,0.0606452
389,-0.0589382,0.063349
390,-0.0603099,0.0632805
391,-0.0628203,0.0641462
392,-0.0628203,0.0641462
393,-0.0628203,0.0641462
394,-0.0628203,0.0641462
395,-0.0584445,0.0671454
396,-0.0584445,0.0671454
397,-0.0638251,0.0661993
398,-0.064947,0.0596966
399,-0.067675,0.0690301
400,-0.067675,0.0690301
401,-0.0734981,0.0564947
402,-0.0675384,0.0655163
403,-0.0694409,0.0720811
404,-0.0649728,0.0672166
405,-0.0545648,0.072369
406,-0.0526427,0.0756494
407,-0.0618157,0.0673636
408,-0.061971,0.0670397
409,-0.0673812,0.0802039
410,-0.0575588,0.0747587
411,-0.0666754,0.0667035
412,-0.0694448,0.0675113
413,-0.0647745,0.0621104
414,-0.0717516,0.0640149
415,-0.0717516,0.0640149
416,-0.0717516,0.0640149
417,-0.0593577,0.0658164
418,-0.0615839,0.0631822
419,-0.0666486,0.0705905
420,-0.0578414,0.0683593
421,-0.0591642,0.0714961
422,-0.0686082,0.0781125
423,-0.0592096,0.0790847
424,-0.0599829,0.0753964
425,-0.0599829,0.0753964
426,-0.0646866,0.0644395
427,-0.0646866,0.0644395
428,-0.0699442,0.0671308
429,-0.0637711,0.0708919
430,-0.0659902,0.0696805
431,-0.0599942,0.066293
432,-0.0652262,0.0787939
433,-0.0735697,0.0772858
434,-0.0639412,0.0686117
435,-0.0623792,0.0681689
436,-0.0640177,0.0727501
437,-0.0684773,0.0731888
438,-0.0669546,0.0684698
439,-0.0609134,0.0777672
440,-0.0574835,0.0715182
441,-0.0576851,0.073004
442,-0.0484354,0.0721879
443,-0.0544387,0.069714
444,-0.0600107,0.0750124
445,-0.063311,0.0814728
446,-0.063311,0.0814728
447,-0.063311,0.0814728
448,-0.063311,0.0814728
449,-0.063311,0.0814728
450,-0.0622707,0.0714092
451,-0.0636352,0.0647129
452,-0.0636352,0.0647129
453,-0.0650744,0.0647986
454,-0.0650744,0.0647986
455,-0.0585365,0.0696838
456,-0.0601435,0.0641813
457,-0.0643656,0.0697021
458,-0.0592201,0.064668
459,-0.0592201,0.064668
460,-0.0536483,0.0842211
461,-0.0493866,0.0773251
462,-0.0666457,0.0710113
463,-0.0666457,0.0710113
464,-0.059503,0.0687029
465,-0.054404,0.0682603
466,-0.0597384,0.0630343
467,-0.0597384,0.0630343
468,-0.0604691,0.0683671
469,-0.0564006,0.0647829
470,-0.0642292,0.0626441
471,-0.0672092,0.0631854
472,-0.061998,0.0630011
473,-0.0617766,0.0649887
474,-0.0617766,0.0649887
475,-0.0566013,0.0678224
476,-0.0566013,0.0678224
477,-0.0643504,0.0643813
478,-0.0518396,0.0647079
479,-0.0662663,0.0634975
480,-0.0636946,0.0687345
481,-0.0546195,0.0707683
482,-0.0500001,0.0736417
483,-0.0529248,0.0776436
484,-0.06184,0.0642076
485,-0.0551474,0.0708459
486,-0.0551474,0.0708459
487,-0.0551474,0.0708459
488,-0.063662,0.0654409
489,-0.063662,0.0654409
490,-0.0567389,0.0746317
491,-0.0633785,0.0672458
492,-0.0633785,0.0672458
493,-0.0633785,0.0672458
494,-0.0652604,0.0596412
495,-0.0571089,0.0628766
496,-0.0610709,0.0643807
497,-0.0610709,0.0643807
498,-0.0507127,0.0684288
