MDTU,susyTrans,Im(bilin)
1700,0.00732775,-3.25443e-05
1710,0.0072342,9.68865e-05
1720,0.0125711,3.42508e-05
1730,-0.00186315,-7.34289e-06
1740,0.00493527,7.96846e-05
1750,-0.00132772,3.3996e-05
1760,-0.00699516,4.82651e-05
1770,0.00905975,4.15215e-05
1780,-0.000180256,0.000143462
1790,0.00484949,-9.96699e-06
1800,-0.00557918,-0.000116834
1810,0.00528366,-7.6154e-05
1820,0.00893332,-0.000152807
1830,-0.0145785,-9.33208e-05
1840,-0.00217377,-2.83419e-05
1850,0.00782989,-1.41053e-05
1860,-0.0127956,0.000103903
1870,-0.00961726,-0.000101475
1880,0.0175017,-5.50392e-05
1890,-0.00898877,-0.000131913
1900,-0.00348939,8.18822e-06
1910,0.00398532,-5.15453e-05
1920,-0.000785385,-7.43183e-05
1930,0.0217164,-3.91225e-07
1940,-0.00153386,7.3866e-05
1950,-0.00949531,3.39069e-05
1960,0.00356887,6.52156e-05
1970,0.0127843,4.51065e-05
1980,-0.0288238,5.38404e-05
1990,-0.00246358,-2.90432e-05
2000,0.00726188,-2.92881e-05
2010,-0.00347647,-9.38958e-05
2020,-0.0240529,9.26298e-05
2030,-0.0223564,-0.000136668
2040,-0.00774645,-8.52979e-05
2050,-0.0011525,-6.20525e-05
2060,0.00402321,0.000121738
2070,-0.00398558,0.000223551
2080,-0.0257824,0.000155317
2090,0.0122802,0.000154644
2100,-0.00640684,-2.69167e-07
2110,0.00236958,0.000102364
2120,-0.0213148,0.000186737
2130,0.0237645,6.19344e-05
2140,0.00110672,-5.10965e-05
2150,-0.0157282,2.8381e-05
2160,-0.00026191,-6.23398e-05
2170,-0.0105179,-7.27748e-05
2180,-0.01387,-0.000113096
2190,-0.0182878,-9.94848e-05
2200,0.0147152,-7.1802e-06
2210,-0.0127477,3.8118e-06
2220,0.0157763,-2.02579e-05
2230,0.00227001,0.000110406
2240,-0.0171083,-6.23181e-05
2250,-0.0159749,-7.25195e-05
2260,-0.00634858,6.10632e-05
2270,-0.0140282,-2.13827e-05
2280,0.0128888,5.73928e-05
2290,-0.0184151,3.61259e-06
2300,0.00371134,1.30847e-05
2310,-0.0119003,2.82017e-05
2320,-0.0111312,-0.000120058
2330,-0.00142225,-0.000151362
2340,-0.0203968,-9.10619e-06
2350,0.0133543,-3.73007e-05
2360,0.0255229,3.55738e-05
2370,0.0121629,-5.30418e-05
2380,0.00997791,5.39025e-05
2390,0.00314173,-0.000138186
2400,-0.01132,0.000196032
2410,-0.0120685,-2.28344e-05
2420,-0.00386398,3.05471e-05
2430,-0.00732825,-8.41478e-05
2440,-0.0121143,-0.000159311
2450,-0.00967413,1.42025e-05
2460,-0.00239075,0.000107643
2470,-0.0128768,-8.16943e-06
2480,-0.00324977,-5.55738e-05
2490,-0.0130143,-5.96534e-05
2500,0.00403615,-8.85694e-05
2510,-0.00548038,0.000212865
2520,-0.00189035,2.87275e-05
2530,-0.011032,5.0234e-05
2540,0.00727875,0.000162411
2550,0.0186573,-1.72881e-05
2560,0.010469,6.32447e-05
2570,0.00501984,2.68891e-05
2580,-0.0191219,0.000150581
2590,-0.00310941,-7.35481e-05
2600,0.00451732,7.10065e-05
2610,0.00897747,-3.674e-05
2620,0.0186449,0.000100597
2630,0.00407982,2.72473e-05
2640,0.0101581,-7.62475e-05
2650,0.0115134,-0.000176921
2660,-0.00835507,-6.19336e-05
2670,-0.0126358,2.768e-05
2680,0.010616,0.000143218
2690,-0.0110827,0.000115647
2700,0.00610187,-0.000149168
2710,0.000389611,-2.02449e-05
2720,0.0218887,5.73094e-05
2730,0.00802435,-7.93351e-05
2740,-0.00302811,4.21333e-05
2750,-0.00768055,0.0001083
2760,-0.00597163,-8.45672e-05
2770,0.00246506,6.07313e-07
2780,0.0101081,-2.26364e-05
2790,0.00845221,3.93818e-05
2800,-0.00935234,-0.000170494
2810,0.00208358,-3.80777e-05
2820,-0.0109264,7.39029e-05
2830,0.00390256,0.00027876
2840,-0.012107,4.48699e-05
2850,0.00589503,-1.61498e-05
2860,-0.0173605,7.61713e-06
2870,0.000253048,-7.08964e-05
2880,-0.00998378,-5.93632e-05
2890,0.00670409,-0.000115395
2900,0.00499376,-0.000108876
2910,-0.00021666,4.35895e-05
2920,-0.00784223,6.56436e-05
2930,-0.00871822,-9.12998e-05
2940,0.00987177,1.81115e-05
2950,-0.0126012,-0.00016448
2960,-0.013757,4.55246e-05
2970,-0.00545337,7.23746e-05
2980,0.0060181,6.4294e-05
2990,0.0173713,-0.000181351
3000,0.000357455,0.000108658
3010,0.00346678,9.61894e-05
3020,0.0092004,7.30273e-05
3030,-0.00632068,9.72312e-05
3040,-0.00155126,6.79562e-05
3050,0.0104085,1.30362e-05
3060,-0.0158405,-4.52353e-05
3070,0.0147465,8.73189e-05
3080,0.0161557,-9.13815e-05
3090,0.0103143,-3.69164e-05
3100,0.0162361,-3.21329e-05
3110,-0.016585,0.000132603
3120,-0.0158316,-1.62049e-05
3130,-0.0221475,6.09403e-05
3140,-0.00171774,6.4554e-05
3150,-0.0119571,6.24868e-05
3160,-0.00891994,-0.000149515
3170,-0.0143337,5.46897e-05
3180,0.00629463,2.40656e-05
3190,0.0119063,-6.1514e-05
3200,-0.00203164,-6.22749e-05
3210,-0.0071556,-2.98533e-05
3220,7.23318e-05,5.1311e-05
3230,-0.0151901,0.000151974
3240,0.00326726,0.000188206
3250,-0.0107314,0.000148065
3260,-0.00777202,2.15645e-05
3270,0.00516008,3.08956e-05
3280,0.0089661,2.90567e-05
3290,-0.00840161,6.83582e-05
3300,-0.0349749,-6.4114e-05
3310,0.00137517,5.30506e-05
3320,0.0138251,4.43348e-05
3330,0.0126774,-0.000105743
3340,0.0123695,-0.00011313
3350,0.0142493,-3.81481e-06
3360,-0.00173699,-0.000144122
3370,-0.0129196,-6.18808e-05
3380,0.022065,5.12054e-05
3390,0.00633646,1.56602e-05
3400,0.00136204,3.76883e-06
3410,-0.0206588,-7.74849e-05
3420,0.0264161,0.000153073
3430,0.00185059,0.000138851
3440,0.0258021,-9.37185e-05
3450,-0.0180582,-8.16135e-05
3460,-0.00126714,5.054e-05
3470,-0.00214278,3.3562e-05
3480,-0.0212502,3.96402e-05
3490,0.00108679,-5.14032e-06
3500,0.000742769,-6.34706e-05
